Iteration	Posterior	Likelihood	Prior	birth_rate
0	-194.4019	-196.7578	2.355858	0.03179013
10	-194.4305	-196.829	2.398472	0.0302287
20	-194.4084	-196.7897	2.38129	0.03085691
30	-195.9757	-198.5759	2.600149	0.02290938
40	-196.2813	-198.3434	2.062181	0.04298219
50	-194.5976	-197.0498	2.452183	0.02827445
60	-195.1275	-197.3075	2.18005	0.03838473
70	-194.5651	-196.8431	2.277907	0.0346801
80	-195.8635	-198.4559	2.592419	0.02319157
90	-196.043	-198.6476	2.604617	0.02274603
100	-194.4037	-196.7555	2.351769	0.03194058
110	-195.292	-197.8379	2.545924	0.02488072
120	-194.7023	-197.1749	2.472545	0.02753644
130	-194.6535	-197.1171	2.463618	0.02785985
140	-195.522	-198.0884	2.566338	0.02414046
150	-195.4414	-198.0009	2.559492	0.02438889
160	-194.4609	-196.874	2.413051	0.02969693
170	-195.1323	-197.3117	2.179416	0.03840905
180	-194.8552	-197.0747	2.219541	0.0368784
190	-194.6594	-196.915	2.255682	0.03551344
200	-196.7127	-198.7402	2.027547	0.04436422
210	-194.4442	-196.7639	2.319796	0.03312117
220	-194.555	-196.8356	2.28064	0.03457796
230	-195.1614	-197.3371	2.175657	0.0385533
240	-195.1549	-197.3314	2.176491	0.03852129
250	-194.531	-196.8184	2.28746	0.03432328
260	-198.0408	-199.9771	1.936254	0.04808015
270	-195.0861	-197.2717	2.18553	0.03817475
280	-194.5145	-196.807	2.292495	0.03413553
290	-194.4364	-196.8381	2.401736	0.03010956
300	-194.886	-197.1006	2.214592	0.03706629
310	-196.8324	-198.8508	2.018475	0.04472869
320	-194.5064	-196.8015	2.295102	0.0340384
330	-195.6779	-198.2566	2.578769	0.02368872
340	-195.6986	-197.8141	2.115419	0.04088598
350	-194.417	-196.7537	2.336681	0.03249674
360	-195.7354	-197.8472	2.111768	0.04102869
370	-194.4084	-196.7534	2.344967	0.0321911
380	-194.4965	-196.9223	2.425823	0.02923196
390	-196.3391	-198.3965	2.057338	0.04317457
400	-195.8806	-197.9784	2.097789	0.04157649
410	-194.4671	-196.8826	2.415494	0.02960793
420	-194.9141	-197.4183	2.504209	0.02639044
430	-194.4224	-196.755	2.33261	0.03264708
440	-194.4097	-196.7532	2.343548	0.03224342
450	-196.6872	-199.3296	2.642351	0.02135732
460	-194.8811	-197.0965	2.215373	0.03703662
470	-194.6515	-196.9088	2.257375	0.0354498
480	-194.555	-196.9972	2.442221	0.028636
490	-194.6396	-197.1005	2.460904	0.02795822
500	-195.2904	-197.4501	2.159747	0.03916551
510	-194.8849	-197.3853	2.500349	0.02653009
520	-194.4114	-196.7532	2.341762	0.03230928
530	-194.4706	-196.8874	2.416843	0.0295588
540	-195.659	-197.7784	2.119405	0.04073039
550	-194.4019	-196.7579	2.356017	0.03178429
560	-194.8416	-197.0634	2.221763	0.0367941
570	-194.4043	-196.755	2.350742	0.0319784
580	-194.4462	-196.8529	2.406652	0.0299302
590	-194.7934	-197.0233	2.229965	0.0364834
600	-195.4775	-198.0401	2.562595	0.0242763
610	-194.4814	-196.9022	2.42078	0.02941546
620	-195.0983	-197.2822	2.183901	0.03823713
630	-194.7896	-197.2763	2.486728	0.02702294
640	-194.8368	-197.3305	2.493686	0.02677114
650	-196.316	-198.9376	2.621626	0.02212229
660	-195.3829	-197.9372	2.554324	0.02457631
670	-195.9262	-198.5229	2.596779	0.02303248
680	-194.4061	-196.754	2.347935	0.03208177
690	-200.0339	-201.8582	1.824252	0.0527921
700	-198.0734	-200.7766	2.703285	0.01905781
710	-194.4297	-196.7575	2.32782	0.03282413
720	-194.7428	-197.2221	2.479364	0.02728952
730	-194.568	-196.8451	2.277163	0.03470793
740	-194.546	-196.8291	2.283135	0.03448473
750	-195.7568	-197.8665	2.109666	0.0411109
760	-194.993	-197.5071	2.514086	0.02603312
770	-194.4683	-196.7772	2.308921	0.03352448
780	-194.736	-197.2143	2.478261	0.02732944
790	-194.9599	-197.1632	2.203304	0.0374958
800	-195.1484	-197.3257	2.177336	0.03848885
810	-194.8324	-197.3254	2.493045	0.02679433
820	-195.1107	-197.293	2.182249	0.03830041
830	-195.5559	-198.125	2.569123	0.02403931
840	-194.5822	-197.0309	2.448716	0.02840023
850	-196.3547	-198.4107	2.056049	0.04322583
860	-194.5994	-196.8687	2.269247	0.03500429
870	-195.1424	-197.6733	2.530922	0.02542391
880	-194.5849	-197.0342	2.449338	0.02837765
890	-195.6962	-197.8118	2.115669	0.04087625
900	-194.5799	-196.854	2.274076	0.03482344
910	-194.4083	-196.7895	2.381177	0.03086105
920	-194.5096	-196.8036	2.294069	0.03407688
930	-202.1907	-204.9987	2.80797	0.01465445
940	-198.9995	-200.8792	1.879624	0.05044082
950	-195.7025	-198.2832	2.58065	0.02362031
960	-194.7907	-197.2776	2.486894	0.02701695
970	-199.3137	-202.0574	2.743729	0.01746009
980	-194.9637	-197.4742	2.510511	0.02616245
990	-194.4728	-196.7799	2.307115	0.03359157
1000	-194.9212	-197.4263	2.505136	0.02635689
1010	-195.3446	-197.498	2.153379	0.03941132
1020	-194.4884	-196.9115	2.423147	0.0293293
1030	-195.8825	-197.9801	2.097611	0.04158346
1040	-194.8675	-197.3654	2.497972	0.02661606
1050	-197.0137	-199.0188	2.005114	0.04526738
1060	-194.4593	-196.772	2.312697	0.03338434
1070	-194.5168	-196.8086	2.291776	0.03416232
1080	-195.5258	-198.0924	2.566651	0.02412911
1090	-196.087	-198.6945	2.607479	0.02264131
1100	-194.4188	-196.8096	2.390785	0.03050955
1110	-194.4667	-196.7763	2.309573	0.03350027
1120	-194.6921	-196.941	2.248906	0.03576839
1130	-194.4038	-196.7554	2.351583	0.03194743
1140	-194.8959	-197.1089	2.213041	0.03712522
1150	-194.9634	-197.4738	2.510472	0.02616386
1160	-195.1958	-197.7323	2.536462	0.02522339
1170	-196.3577	-198.4135	2.055796	0.04323587
1180	-195.3962	-197.9518	2.55552	0.02453295
1190	-194.9043	-197.4073	2.502932	0.02643663
1200	-195.8227	-197.926	2.103286	0.0413608
1210	-194.4181	-196.7539	2.335855	0.03252723
1220	-194.7138	-197.1883	2.47453	0.02746455
1230	-194.824	-197.0487	2.224715	0.0366822
1240	-194.8665	-197.0842	2.217707	0.036948
1250	-194.6124	-196.8786	2.26615	0.03512038
1260	-197.2564	-199.2443	1.987866	0.04596611
1270	-197.8202	-199.7704	1.950211	0.047505
1280	-196.2675	-198.8862	2.618723	0.02222898
1290	-195.5335	-197.6659	2.132439	0.0402228
1300	-194.5307	-196.8182	2.287537	0.03432041
1310	-194.427	-196.8234	2.396365	0.03030565
1320	-196.0227	-198.1074	2.084709	0.04209107
1330	-194.659	-196.9147	2.255766	0.03551026
1340	-194.6785	-196.9301	2.251678	0.03566402
1350	-194.4023	-196.7572	2.354877	0.03182623
1360	-195.8926	-198.4871	2.594458	0.02311718
1370	-194.4161	-196.8048	2.388682	0.03058645
1380	-201.5062	-204.3017	2.79555	0.01523919
1390	-196.603	-198.639	2.036054	0.04402342
1400	-194.4552	-196.8658	2.410658	0.02978413
1410	-194.4204	-196.7545	2.334051	0.03259387
1420	-197.4801	-199.4526	1.972557	0.04658953
1430	-195.7434	-198.3272	2.583722	0.02350847
1440	-196.5123	-198.5555	2.043229	0.04373664
1450	-194.4059	-196.7542	2.348292	0.03206861
1460	-199.5469	-202.2972	2.750284	0.01719262
1470	-195.337	-197.8871	2.550139	0.02472799
1480	-194.4592	-196.8716	2.412364	0.02972195
1490	-194.4009	-196.7674	2.366507	0.03139886
1500	-194.5286	-196.9639	2.435322	0.0288866
1510	-198.8061	-201.5345	2.728398	0.01807532
1520	-195.2919	-197.4514	2.159571	0.03917231
1530	-194.5693	-197.015	2.445703	0.02850959
1540	-195.5764	-197.7043	2.127916	0.04039873
1550	-195.9973	-198.0843	2.087008	0.0420005
1560	-194.6067	-196.8742	2.267509	0.03506941
1570	-195.0434	-197.2348	2.191355	0.03795187
1580	-195.1396	-197.3181	2.178463	0.03844559
1590	-194.6695	-196.923	2.253545	0.03559378
1600	-194.9258	-197.4316	2.505732	0.02633532
1610	-194.8237	-197.0485	2.22476	0.03668048
1620	-194.5406	-196.8253	2.284648	0.03442825
1630	-194.6102	-196.8769	2.266682	0.03510043
1640	-205.9124	-208.7657	2.853311	0.01205974
1650	-196.5026	-198.5466	2.044008	0.04370554
1660	-200.0834	-202.8477	2.76432	0.01660908
1670	-194.4017	-196.7582	2.356558	0.03176441
1680	-195.0808	-197.6051	2.524242	0.02566568
1690	-195.2418	-197.4074	2.165602	0.0389399
1700	-198.44	-201.1564	2.716333	0.01855074
1710	-194.7629	-197.2455	2.482596	0.0271725
1720	-196.1213	-198.1972	2.075935	0.04243743
1730	-194.4694	-196.8858	2.41638	0.02957564
1740	-195.2163	-197.7549	2.538534	0.02514836
1750	-194.442	-196.8466	2.404612	0.0300046
1760	-195.5056	-197.641	2.135423	0.04010688
1770	-195.3887	-197.537	2.148333	0.03960642
1780	-196.0971	-198.7052	2.608124	0.02261768
1790	-200.6485	-203.4262	2.777686	0.01603697
1800	-194.6457	-197.1078	2.462103	0.02791476
1810	-195.44	-197.5826	2.142583	0.03982909
1820	-194.6741	-196.9267	2.252575	0.03563027
1830	-194.4566	-196.8678	2.411247	0.02976267
1840	-194.4236	-196.8178	2.394163	0.0303861
1850	-196.1344	-198.2092	2.074788	0.04248275
1860	-197.6615	-200.3488	2.68731	0.01967023
1870	-194.4026	-196.7567	2.354085	0.03185537
