Iteration	Posterior	Likelihood	Prior	birth_rate
0	-194.4295	-196.8273	2.397848	0.0302515
10	-194.4903	-196.7909	2.300596	0.0338339
20	-194.6019	-197.0551	2.45312	0.02824045
30	-195.4304	-197.574	2.143654	0.03978759
40	-194.4132	-196.7532	2.340001	0.03237421
50	-195.6098	-197.7343	2.124441	0.04053406
60	-195.1905	-197.3625	2.171961	0.0386953
70	-195.1004	-197.284	2.18362	0.03824789
80	-194.5317	-196.8189	2.287252	0.03433103
90	-194.4011	-196.7601	2.359004	0.03167446
100	-195.4254	-197.5696	2.144209	0.0397661
110	-194.9947	-197.509	2.514288	0.02602579
120	-194.4007	-196.7657	2.36501	0.03145381
130	-195.4004	-197.5474	2.147008	0.0396577
140	-194.7028	-197.1754	2.472632	0.02753328
150	-195.3108	-197.4681	2.157331	0.03925872
160	-195.1149	-197.2966	2.181701	0.03832142
170	-194.4187	-196.8094	2.390687	0.03051312
180	-194.4291	-196.7573	2.328162	0.0328115
190	-198.3349	-201.0476	2.712696	0.01869278
200	-194.6811	-196.9323	2.251132	0.03568461
210	-194.7981	-197.0273	2.229134	0.03651487
220	-195.6297	-197.7521	2.122395	0.04061379
230	-194.4019	-196.7726	2.37063	0.03124758
240	-194.7201	-197.1957	2.475594	0.02742602
250	-195.3795	-197.5289	2.149378	0.03956602
260	-194.4243	-196.8189	2.394599	0.03037016
270	-194.832	-197.3249	2.492986	0.02679647
280	-196.9745	-199.6314	2.656853	0.02081791
290	-196.1753	-198.7883	2.61307	0.02243647
300	-198.61	-201.3321	2.722048	0.01832641
310	-195.2256	-197.765	2.539458	0.02511493
320	-194.957	-197.1607	2.203732	0.0374795
330	-196.6687	-199.31	2.641371	0.02139364
340	-194.4035	-196.7776	2.37413	0.03111924
350	-194.9229	-197.1317	2.20887	0.03728385
360	-195.8929	-197.9896	2.096631	0.04162193
370	-195.5283	-198.0951	2.566855	0.02412171
380	-198.6305	-200.5312	1.900726	0.04955605
390	-198.6791	-200.577	1.897899	0.04967425
400	-194.5425	-196.9815	2.439033	0.02875176
410	-194.7672	-197.0018	2.23461	0.03630774
420	-196.5638	-198.603	2.039134	0.04390023
430	-194.4179	-196.8079	2.390059	0.03053608
440	-194.405	-196.7819	2.376852	0.03101947
450	-195.4893	-197.6265	2.137185	0.04003847
460	-196.9907	-198.9975	2.00678	0.04520009
470	-195.1032	-197.6299	2.526712	0.02557628
480	-194.4007	-196.7629	2.362219	0.03155632
490	-196.4555	-199.0853	2.62971	0.02182466
500	-194.4473	-196.8544	2.407134	0.02991263
510	-194.5007	-196.9278	2.427129	0.02918444
520	-194.4149	-196.7534	2.338456	0.03243124
530	-194.7017	-196.9487	2.246979	0.03584096
540	-194.4296	-196.7575	2.327893	0.03282146
550	-195.3165	-197.8648	2.548238	0.0247969
560	-194.4091	-196.7912	2.382097	0.03082737
570	-198.0861	-200.0196	1.933437	0.04819657
580	-195.1884	-197.3606	2.172231	0.0386849
590	-195.6971	-197.8127	2.115577	0.04087984
600	-194.6988	-196.9463	2.247566	0.03581886
610	-196.1089	-198.7178	2.608882	0.02258994
620	-195.4417	-198.0012	2.559518	0.02438795
630	-194.5762	-197.0235	2.447332	0.02845048
640	-197.2792	-199.2654	1.986285	0.04603036
650	-194.6404	-197.1014	2.461065	0.02795239
660	-194.4007	-196.763	2.362373	0.03155068
670	-194.474	-196.7806	2.306662	0.0336084
680	-195.8331	-198.4233	2.590256	0.02327045
690	-194.7381	-197.2167	2.478599	0.0273172
700	-194.7634	-196.9987	2.235292	0.03628196
710	-194.5645	-197.0091	2.444571	0.02855068
720	-194.6211	-197.0783	2.457172	0.02809352
730	-200.1209	-201.9407	1.819815	0.05298238
740	-194.4413	-196.8456	2.40427	0.03001708
750	-194.9508	-197.4597	2.508903	0.02622061
760	-195.7212	-197.8343	2.113179	0.04097352
770	-198.0687	-200.0032	1.934521	0.04815177
780	-194.7013	-196.9483	2.247074	0.03583738
790	-194.7419	-197.2211	2.479216	0.02729486
800	-194.5249	-196.8142	2.289271	0.03425572
810	-207.4188	-208.9366	1.517834	0.06663089
820	-194.6716	-197.1386	2.467024	0.02773642
830	-194.9296	-197.1374	2.207843	0.03732295
840	-194.4207	-196.7545	2.333882	0.0326001
850	-195.547	-198.1154	2.568395	0.02406575
860	-194.9031	-197.4059	2.50277	0.02644249
870	-194.4285	-196.7571	2.328555	0.03279698
880	-195.5919	-197.7182	2.126298	0.0404617
890	-194.9011	-197.1133	2.212225	0.03715625
900	-195.3702	-197.9234	2.553183	0.02461768
910	-195.5906	-198.1626	2.571933	0.02393726
920	-194.7935	-197.2808	2.487323	0.0270014
930	-195.8066	-198.3949	2.588354	0.02333977
940	-194.7056	-196.9518	2.246224	0.03586944
950	-194.52	-196.9529	2.432897	0.02897473
960	-194.6407	-197.1019	2.461137	0.02794977
970	-194.7998	-197.2881	2.488277	0.02696688
980	-196.3593	-198.9835	2.624175	0.02202855
990	-194.427	-196.7565	2.32951	0.03276167
1000	-194.4142	-196.7533	2.339142	0.03240592
1010	-194.4717	-196.7793	2.307543	0.03357567
1020	-195.7937	-197.8998	2.106077	0.04125142
1030	-194.6238	-196.8873	2.263527	0.03521876
1040	-195.3087	-197.8562	2.547502	0.02482355
1050	-194.8611	-197.3582	2.497097	0.02664771
1060	-194.5267	-196.8154	2.288744	0.03427539
1070	-194.6252	-197.0833	2.458026	0.02806256
1080	-194.415	-196.8027	2.38771	0.03062199
1090	-194.7395	-196.9792	2.239709	0.03611513
1100	-194.508	-196.8026	2.294588	0.03405754
1110	-195.1323	-197.3117	2.17942	0.03840887
