Iteration	Posterior	Likelihood	Prior	birth_rate
0	-271.5452	-272.8367	1.291544	0.06931815
10	-211.5382	-214.8064	3.268175	0.01951225
20	-211.4287	-214.6373	3.208663	0.01716194
30	-212.1914	-215.4726	3.281197	0.02177546
40	-211.4826	-214.6739	3.191338	0.01673409
50	-211.3923	-214.6277	3.235457	0.01796897
60	-211.8741	-214.9862	3.112082	0.01525569
70	-211.4085	-214.6263	3.217733	0.01741129
80	-213.4021	-216.2914	2.889288	0.01276389
90	-211.3955	-214.6225	3.22699	0.01768903
100	-211.4023	-214.6476	3.245274	0.01833467
110	-212.4489	-215.4714	3.022429	0.01407004
120	-211.5149	-214.781	3.266166	0.01937652
130	-211.9297	-215.0325	3.102706	0.01511395
140	-211.4319	-214.6393	3.207417	0.01712918
150	-212.7039	-215.979	3.27512	0.02294496
160	-211.3948	-214.6349	3.240075	0.01813466
170	-211.9815	-215.2627	3.281243	0.02120235
180	-212.0423	-215.1266	3.084368	0.01485063
190	-212.5691	-215.5741	3.004973	0.01387425
200	-211.5485	-214.8174	3.268965	0.01956868
210	-212.3905	-215.4216	3.031028	0.01416996
220	-211.3926	-214.6294	3.236737	0.01801388
230	-211.6022	-214.7651	3.162871	0.01613132
240	-211.571	-214.7406	3.169648	0.01626567
250	-212.5446	-215.8223	3.27765	0.022607
260	-211.4167	-214.6304	3.213691	0.01729766
270	-211.5447	-214.8134	3.268683	0.01954832
280	-211.6539	-214.8062	3.152277	0.01593088
290	-211.7877	-215.0666	3.278879	0.02058373
300	-211.6619	-214.8126	3.150696	0.01590188
310	-211.7224	-214.8615	3.139068	0.01569539
320	-211.6531	-214.8055	3.152434	0.01593377
330	-211.5152	-214.7814	3.266199	0.01937866
340	-211.527	-214.7068	3.179856	0.0164782
350	-211.5211	-214.7024	3.181298	0.01650932
360	-212.1488	-215.2164	3.067592	0.01462407
370	-211.3967	-214.6225	3.225795	0.01765166
380	-213.2869	-216.5497	3.262813	0.02405514
390	-211.5561	-214.8256	3.269518	0.01960936
400	-215.282	-218.4857	3.20376	0.02707048
410	-211.8592	-214.9738	3.114638	0.01529524
420	-211.7285	-214.8665	3.137933	0.01567584
430	-211.8339	-214.9529	3.119012	0.01536388
440	-211.7008	-214.9774	3.27658	0.02026134
450	-211.3993	-214.6229	3.223621	0.0175849
460	-211.5386	-214.8068	3.268209	0.01951465
470	-211.5989	-214.7624	3.163588	0.0161453
480	-211.602	-214.7649	3.162919	0.01613225
490	-211.4216	-214.6737	3.252141	0.01862623
500	-211.9703	-215.2515	3.281182	0.02116931
510	-212.9454	-215.8972	2.951802	0.01332818
520	-211.7585	-215.0367	3.278218	0.02047948
530	-211.6314	-214.7882	3.1568	0.0160151
540	-212.4982	-215.7765	3.278295	0.02250475
550	-213.4287	-216.688	3.259299	0.02430234
560	-211.3941	-214.6333	3.239189	0.01810205
570	-211.6835	-214.83	3.14647	0.01582551
580	-211.41	-214.6585	3.248552	0.01846947
590	-211.5957	-214.76	3.164261	0.01615847
600	-213.387	-216.2784	2.891322	0.01278114
610	-211.424	-214.6345	3.210515	0.01721125
620	-212.0068	-215.2882	3.281353	0.02127579
630	-211.5076	-214.6923	3.184683	0.01658345
640	-211.6737	-214.9494	3.275631	0.02015264
650	-211.4556	-214.6549	3.199308	0.01692395
660	-211.6969	-214.9734	3.276452	0.02024604
670	-212.1853	-215.2473	3.061948	0.0145506
680	-212.424	-215.4501	3.026087	0.01411226
690	-211.4917	-214.6806	3.188841	0.01667677
700	-214.4213	-217.1751	2.753804	0.01174485
710	-212.1917	-215.4729	3.281196	0.02177629
720	-212.0103	-215.0998	3.0895	0.01492259
730	-211.4186	-214.6314	3.212836	0.01727415
740	-211.4056	-214.6524	3.24682	0.0183973
750	-211.9413	-215.0421	3.100784	0.01508551
760	-211.4955	-214.7597	3.264219	0.01925408
770	-212.6588	-215.9347	3.275881	0.02285123
780	-211.5653	-214.7362	3.170925	0.01629157
790	-212.1933	-215.254	3.060717	0.01453476
800	-211.6433	-214.9177	3.274399	0.0200246
810	-211.4648	-214.7253	3.26042	0.01903555
820	-211.7309	-214.8684	3.137498	0.01566837
830	-211.3954	-214.6226	3.227206	0.01769584
840	-211.466	-214.7266	3.260592	0.01904492
850	-211.3938	-214.6326	3.238792	0.01808757
860	-212.1889	-215.4701	3.281209	0.02176924
870	-211.8922	-215.1727	3.280527	0.02093097
880	-212.2399	-215.5208	3.280925	0.02189809
890	-211.4702	-214.6651	3.194856	0.01681655
900	-214.1094	-217.35	3.240564	0.02540352
