Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction_sd	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation_sd
12220	-196.6926	-157.4892	-39.2034	0.00907703	0.01142	0.0217687	0.0595851	0.0765817	0.0757661	0.341019	0.450227	1.75005	5.38595	6.71887	0.7445368	-4.70201	-4.47239	-3.82728	-2.82035	-2.5694	-2.5801	-1.07582	-0.798003	0.559643	1.68379	1.90492	-7.85204	-6.10195	-6.15505	-5.45465	-2.87787	-3.24482	-2.50294	-0.0994418	0.0791202	-0.100954	2.16825	0.000388959	0.0022385	0.00212273	0.00427639	0.0562542	0.0389757	0.0818438	0.905343	1.08233	0.903975	8.743	1.655651
12230	-193.1954	-151.8937	-41.30168	0.0138318	0.0245171	0.0314455	0.0382377	0.0738952	0.130838	0.367732	0.250567	1.73237	5.2128	7.11376	0.8676712	-4.28078	-3.70838	-3.4595	-3.26393	-2.60511	-2.0338	-1.0004	-1.38403	0.549489	1.65112	1.96203	-6.00659	-8.26859	-8.77183	-7.06542	-3.73224	-3.69626	-2.32458	-0.145853	0.430969	-0.0734059	2.18371	0.00246248	0.000256445	0.000155039	0.000854134	0.0239391	0.0248162	0.0978248	0.864284	1.53875	0.929224	8.87917	1.546801
12240	-198.6539	-157.4898	-41.16415	0.0127704	0.0466042	0.044099	0.176198	0.181846	0.147877	0.394707	0.4191	0.786688	5.05002	6.83251	1.167752	-4.36062	-3.06607	-3.12132	-1.73614	-1.70459	-1.91137	-0.929611	-0.869645	-0.239923	1.61939	1.92169	-6.29523	-7.47203	-7.41936	-7.08931	-3.70314	-2.32104	-1.08337	-0.000460846	-0.263206	-0.0268258	2.14397	0.00184509	0.00056877	0.000599534	0.000833973	0.0246461	0.0981711	0.338452	0.999539	0.768583	0.973531	8.53324	1.723071
12250	-195.9502	-153.8766	-42.07361	0.0109079	0.02253	0.0112995	0.061931	0.0741865	0.0959121	0.395281	0.319381	0.981496	4.88923	6.61686	0.9423023	-4.51827	-3.79291	-4.48299	-2.78173	-2.60117	-2.34432	-0.928158	-1.14137	-0.0186773	1.58704	1.88962	-7.67367	-8.24078	-7.46123	-6.0466	-4.01291	-2.8573	-3.16434	-0.103501	-0.135404	-0.387534	2.12583	0.00046491	0.000263678	0.000574948	0.0023659	0.0180807	0.0574237	0.0422422	0.901675	0.873363	0.678729	8.37981	1.922028
12260	-197.1364	-153.545	-43.59147	0.00988401	0.0171189	0.0413886	0.0551266	0.052757	0.0622373	0.555357	0.202399	1.69009	6.04633	6.90415	1.602663	-4.61684	-4.06757	-3.18475	-2.89812	-2.94206	-2.7768	-0.588145	-1.59752	0.524779	1.79945	1.93212	-6.50401	-7.09622	-5.29741	-5.00312	-4.6881	-3.65078	-2.63921	-0.033857	0.185115	-0.656838	2.22727	0.00149743	0.000828233	0.00500456	0.00671698	0.00920414	0.0259708	0.0714174	0.96671	1.20336	0.518488	9.27452	1.310297
12270	-201.5264	-157.4	-44.12638	0.0150071	0.0207614	0.0875063	0.0406773	0.0787646	0.213459	0.233297	0.543761	2.64614	5.90989	6.84393	1.280332	-4.19923	-3.87466	-2.43604	-3.20209	-2.54129	-1.54431	-1.45544	-0.609245	0.973102	1.77663	1.92336	-6.79013	-6.26614	-9.48409	-7.82881	-5.26839	-3.06727	-1.97734	0.0050886	0.656861	-0.151721	2.20455	0.00112483	0.00189954	7.60525e-05	0.000398099	0.00515191	0.0465481	0.138437	1.0051	1.92873	0.859228	9.06618	2.027767
12280	-203.497	-159.9393	-43.55769	0.0253044	0.0246901	0.058358	0.014857	0.217451	0.243874	0.302086	0.571051	2.88774	5.70056	6.80857	1.195887	-3.67678	-3.70135	-2.84116	-4.20928	-1.52578	-1.4111	-1.19704	-0.560278	1.06047	1.74056	1.91818	-8.97947	-8.00817	-6.46944	-6.58749	-5.05027	-4.06694	-1.06992	0.120088	0.647711	-0.160634	2.20409	0.000125969	0.000332734	0.0015501	0.00137749	0.00640763	0.0171297	0.343035	1.1276	1.91116	0.851603	9.062	1.140475
12290	-199.6578	-159.829	-39.8288	0.0687191	0.0970827	0.03502	0.0389939	0.163833	0.140961	0.299371	0.462511	2.53937	6.04256	6.47759	1.118078	-2.67773	-2.33219	-3.35184	-3.24435	-1.80891	-1.95927	-1.20607	-0.771085	0.931917	1.79883	1.86835	-7.72764	-5.91382	-5.92921	-6.10449	-5.03681	-4.02669	-1.76349	0.101014	0.560431	-0.0989062	2.18398	0.000440482	0.00270183	0.00266059	0.00223283	0.00649441	0.0178332	0.171446	1.10629	1.75143	0.905828	8.88162	1.58458
12300	-195.0528	-155.4444	-39.60832	0.0805894	0.0430066	0.0112895	0.0240235	0.0348267	0.0988111	0.348892	0.384908	1.94939	6.1822	6.57411	0.7513567	-2.51839	-3.1464	-4.48388	-3.72872	-3.35737	-2.31455	-1.05299	-0.954752	0.667515	1.82167	1.88314	-7.0377	-7.56964	-6.93026	-5.4071	-5.2288	-3.81467	-1.81674	-0.188257	0.597031	0.161889	2.14875	0.000878141	0.000515877	0.000977751	0.00448462	0.00535994	0.0220451	0.162554	0.828402	1.81672	1.17573	8.57413	1.365456
12310	-198.3914	-156.3466	-42.04476	0.0107114	0.0235766	0.012014	0.0293561	0.0869524	0.0862206	0.430002	0.368047	1.75431	5.86886	6.16446	1.23142	-4.53645	-3.7475	-4.42168	-3.52825	-2.44239	-2.45085	-0.843966	-0.999545	0.562074	1.76966	1.8188	-6.9574	-7.07781	-4.55664	-4.60323	-5.09964	-4.64334	-3.19985	0.00129661	0.483177	-0.0510568	2.09278	0.000951571	0.000843622	0.0104973	0.0100194	0.00609897	0.00962549	0.0407682	1.0013	1.62122	0.950225	8.10742	1.261953
12320	-196.572	-153.5871	-42.98494	0.0138085	0.00856038	0.0230395	0.0550858	0.0867324	0.081385	0.509837	0.400429	2.28384	6.272	6.14538	1.064415	-4.28247	-4.76061	-3.77055	-2.89886	-2.44493	-2.50856	-0.673663	-0.915218	0.825858	1.8361	1.8157	-9.08482	-8.88397	-5.41158	-6.31462	-4.54101	-4.42864	-1.58405	0.00646166	0.656346	0.0607728	2.11736	0.000113374	0.000138593	0.0044646	0.00180965	0.0106627	0.0119306	0.205143	1.00648	1.92774	1.06266	8.30917	1.871744
12330	-193.5567	-155.6383	-37.91837	0.0165857	0.0167591	0.0201167	0.0227687	0.0479582	0.240995	0.393608	0.547357	2.4451	6.75063	5.92922	0.7341946	-4.09921	-4.08881	-3.9062	-3.78237	-3.03742	-1.42298	-0.9324	-0.602654	0.894084	1.90964	1.77989	-9.16627	-8.48966	-7.39198	-5.60949	-4.9297	-3.18239	-1.58649	0.0320885	0.739897	0.194607	2.0906	0.000104506	0.000205582	0.000616174	0.00366293	0.00722871	0.0414865	0.204643	1.03261	2.09572	1.21483	8.08981	1.074432
12340	-198.6274	-156.7051	-41.92232	0.00890312	0.0142534	0.00714136	0.066691	0.164606	0.311841	0.392162	0.496179	3.58742	6.94425	6.22061	1.190227	-4.72135	-4.25076	-4.94185	-2.70768	-1.8042	-1.16526	-0.936081	-0.700818	1.27743	1.93791	1.82787	-6.94229	-8.02208	-7.58631	-7.4194	-4.62302	-3.40633	-1.28715	0.0897663	1.02769	0.383809	2.15018	0.000966056	0.000328137	0.000507352	0.00059951	0.0098231	0.0331628	0.276057	1.09392	2.79459	1.46787	8.58638	1.649395
12350	-202.2897	-155.9521	-46.33756	0.00340565	0.0336952	0.00648446	0.0238692	0.0755306	0.258627	0.411725	0.343164	3.60865	6.8124	5.51758	1.897616	-5.68232	-3.3904	-5.03835	-3.73517	-2.58322	-1.35237	-0.8874	-1.06955	1.28333	1.91874	1.70794	-8.94777	-9.14006	-7.20602	-4.95868	-4.53959	-3.32767	-1.38703	-0.0414428	0.991835	0.0181999	2.09074	0.000130027	0.000107281	0.000742103	0.00702218	0.0106777	0.0358766	0.249817	0.959404	2.69618	1.01837	8.09086	1.774906
12360	-203.5061	-157.3478	-46.15834	0.00802823	0.021871	0.0101866	0.0836857	0.0845064	0.12153	0.336184	0.304464	4.05199	6.83672	5.57909	0.8560552	-4.82479	-3.8226	-4.58668	-2.48069	-2.47093	-2.1076	-1.0901	-1.1892	1.39921	1.92231	1.71903	-8.94681	-10.0832	-7.46498	-4.82519	-5.20214	-2.87313	-2.19774	-0.134721	1.0829	-0.0677495	2.12097	0.000130151	4.17754e-05	0.000572795	0.00802501	0.00550477	0.056522	0.111054	0.87396	2.95323	0.934495	8.33923	1.819007
12370	-202.046	-156.2288	-45.81727	0.00174319	0.0152356	0.0132876	0.0476136	0.127374	0.247886	0.182528	0.425166	3.44335	6.80142	5.61343	0.9604559	-6.35204	-4.18412	-4.32092	-3.04464	-2.06063	-1.39478	-1.70085	-0.855277	1.23644	1.91713	1.72516	-7.35224	-5.36722	-6.88385	-4.82317	-4.07222	-2.26178	-3.23632	-0.144497	1.19384	-0.353443	2.09421	0.000641153	0.00466708	0.00102419	0.00804124	0.0170395	0.104164	0.0393081	0.865458	3.29974	0.702266	8.11901	2.155399
12380	-200.2415	-156.2245	-44.01695	0.00522445	0.0783121	0.0253843	0.0567865	0.125639	0.212178	0.381214	0.231443	3.14774	6.68133	5.38046	1.526739	-5.25441	-2.54705	-3.67363	-2.86846	-2.07434	-1.55033	-0.964395	-1.46342	1.14668	1.89932	1.68277	-8.31086	-6.9845	-6.81142	-4.74127	-3.76785	-2.61792	-1.4084	-0.305011	1.07116	0.0524981	2.02407	0.000245832	0.000926125	0.00110113	0.00872753	0.0231017	0.0729547	0.244534	0.737115	2.91877	1.0539	7.56908	1.667973
12390	-201.3472	-159.006	-42.34124	0.0163415	0.020738	0.0119706	0.0197267	0.0339698	0.343329	0.378372	0.171043	3.19717	6.91426	5.50843	1.167177	-4.11405	-3.87579	-4.4253	-3.92578	-3.38228	-1.06907	-0.971878	-1.76584	1.16226	1.93359	1.70628	-4.45085	-4.9019	-6.53742	-5.44573	-4.2269	-3.20662	-3.02006	-0.151914	0.985083	0.623283	2.03068	0.0116687	0.00743242	0.00144823	0.00431467	0.0145976	0.0404932	0.0487985	0.859062	2.67804	1.86504	7.61924	1.329468
12400	-197.591	-156.4443	-41.14665	0.00368253	0.0206699	0.0208041	0.0362162	0.053976	0.239081	0.564898	0.224278	3.49959	6.56735	5.53554	1.232697	-5.60416	-3.87908	-3.8726	-3.31825	-2.91922	-1.43095	-0.571111	-1.49487	1.25264	1.88211	1.71119	-6.72402	-6.19991	-6.00258	-5.90549	-4.92005	-3.02258	-0.868154	-0.335994	1.01618	0.664885	2.04363	0.0012017	0.00202962	0.00247237	0.00272443	0.00729878	0.0486753	0.419725	0.714627	2.76262	1.94427	7.71859	1.457337
12410	-198.3571	-153.7922	-44.5649	0.00362085	0.00827876	0.0379587	0.0365867	0.0243698	0.234545	0.466723	0.0962625	2.8775	6.27387	5.33694	1.205288	-5.62105	-4.79406	-3.27126	-3.30807	-3.71441	-1.45011	-0.762018	-2.34068	1.05692	1.83639	1.67465	-8.0724	-7.38297	-7.26901	-5.61725	-5.41163	-3.30588	-2.17801	-0.205937	0.951769	0.592138	1.98375	0.000312034	0.000621751	0.000696802	0.00363464	0.00446435	0.0366668	0.113267	0.813885	2.59029	1.80785	7.26999	1.458574
12420	-204.5297	-157.1585	-47.37126	0.0034855	0.00261188	0.0876528	0.0696751	0.026164	0.346972	0.394608	0.155983	2.16416	6.72694	5.296	1.409722	-5.65914	-5.94768	-2.43437	-2.66391	-3.64337	-1.05851	-0.929863	-1.85801	0.772032	1.90612	1.66695	-6.76239	-7.26516	-6.27533	-5.87295	-5.13107	-2.98753	-3.61003	0.0103729	0.527514	0.41188	2.01976	0.00115646	0.000699489	0.00188217	0.00281456	0.00591023	0.050412	0.0270511	1.01043	1.69471	1.50965	7.53653	1.613645
12430	-195.278	-153.2642	-42.01378	0.00287403	0.0023269	0.0148864	0.0563142	0.0640006	0.192902	0.327204	0.494488	2.30106	6.94537	5.7105	1.188811	-5.85204	-6.06322	-4.20731	-2.87681	-2.74886	-1.64557	-1.11717	-0.704233	0.833371	1.93808	1.74231	-8.66602	-8.26055	-6.61938	-7.5454	-4.83707	-3.20078	-2.31805	0.0663622	0.663069	0.440329	2.07509	0.000172343	0.000258517	0.00133426	0.000528535	0.00793024	0.0407304	0.0984652	1.06861	1.94074	1.55322	7.96523	1.678441
12440	-195.6401	-155.8066	-39.83349	0.00440793	0.00932064	0.0589738	0.0860414	0.0983151	0.245158	0.157459	0.413122	2.25411	6.81014	5.60059	0.9331861	-5.42435	-4.67552	-2.83066	-2.45293	-2.31958	-1.40585	-1.84859	-0.884012	0.812755	1.91841	1.72287	-6.64841	-6.2531	-5.72535	-6.33627	-4.40972	-2.77382	-2.41045	-0.172466	0.751432	0.471759	2.05064	0.00129608	0.00192449	0.0032622	0.0017709	0.0121585	0.0624231	0.0897747	0.841587	2.12003	1.60281	7.77291	1.591728
12450	-198.8	-157.2592	-41.54084	0.0091087	0.0165115	0.0501783	0.0764924	0.144523	0.16936	0.0848047	0.247843	2.0044	7.17179	5.89801	1.418154	-4.69853	-4.1037	-2.99217	-2.57056	-1.93432	-1.77573	-2.4674	-1.39496	0.695347	1.97016	1.77462	-5.77775	-7.35243	-6.47347	-5.05582	-4.12885	-4.73818	-2.20254	-0.332768	0.621317	0.565701	2.09435	0.00309567	0.000641031	0.00154385	0.00637215	0.0161014	0.00875452	0.110522	0.716937	1.86138	1.76068	8.12014	1.224835
12460	-199.0714	-154.4893	-44.5821	0.00657684	0.0204608	0.00668011	0.0191859	0.0907124	0.41412	0.0948564	0.180359	1.29556	6.84388	6.01267	1.050985	-5.0242	-3.88924	-5.00862	-3.95358	-2.40006	-0.8816	-2.35539	-1.71281	0.258946	1.92336	1.79387	-8.01244	-8.04692	-7.22715	-6.16335	-4.9746	-2.75876	-3.43867	-0.18879	0.164357	0.483404	2.09477	0.000331314	0.000320087	0.00072659	0.00210518	0.00691128	0.0633702	0.0321075	0.827961	1.17864	1.62159	8.12357	1.191887
12470	-203.281	-156.9919	-46.28916	0.00536004	0.0344687	0.00699458	0.0050215	0.0766802	0.360482	0.113336	0.0626796	0.90226	6.61138	5.61116	1.965637	-5.22878	-3.3677	-4.96262	-5.29403	-2.56811	-1.02031	-2.1774	-2.76972	-0.102852	1.88879	1.72476	-8.74586	-7.65561	-6.71813	-4.73314	-5.04441	-4.42314	-2.25787	-0.433535	-0.438609	0.0943602	2.04595	0.000159119	0.000473379	0.0012088	0.00879878	0.00644525	0.0119965	0.104573	0.648214	0.644933	1.09896	7.7365	1.20393
12480	-203.3374	-155.8787	-47.45876	0.00302712	0.00758294	0.00500092	0.00260996	0.0557284	0.255796	0.219067	0.190708	0.443741	5.96975	5.1112	2.046781	-5.80014	-4.88185	-5.29813	-5.94842	-2.88727	-1.36338	-1.51838	-1.65701	-0.812514	1.7867	1.63143	-8.16302	-8.87959	-8.10808	-5.575	-4.93701	-5.53275	-3.01269	-0.29153	-0.422886	-0.0875841	1.95881	0.000284999	0.000139201	0.000301096	0.00379147	0.007176	0.00395509	0.0491594	0.74712	0.655153	0.916142	7.0909	1.501548
12490	-211.3053	-158.5944	-52.71092	0.00231823	0.00822879	0.0121982	0.002568	0.0211238	0.480343	0.178538	0.0476964	0.584472	5.48105	4.99801	1.380418	-6.06695	-4.80012	-4.40647	-5.96463	-3.85736	-0.733255	-1.72295	-3.0429	-0.537046	1.7013	1.60904	-7.08911	-6.10235	-7.69877	-5.56301	-4.88386	-6.00803	-1.68447	-0.52812	-1.10593	-2.35854	1.96678	0.000834143	0.00223761	0.000453383	0.00383721	0.00756778	0.00245893	0.185544	0.589712	0.330904	0.094558	7.14765	2.021204
12500	-209.1532	-158.179	-50.97422	0.00364695	0.0064216	0.0315928	0.0275285	0.0633944	0.335836	0.153166	0.0171122	0.705345	5.87452	5.31705	2.776428	-5.61386	-5.04809	-3.45483	-3.59254	-2.75838	-1.09113	-1.87623	-4.06796	-0.349068	1.77063	1.67092	-9.05712	-7.78331	-6.98457	-8.2674	-4.97521	-3.16365	-1.51811	-0.712405	-0.518682	-0.414892	2.02135	0.000116558	0.000416629	0.000926058	0.000256753	0.00690707	0.0422713	0.219126	0.490463	0.595304	0.660412	7.54848	1.460638
12510	-205.4526	-154.5001	-50.9525	0.00399296	0.00914253	0.0369615	0.0156612	0.00719233	0.399162	0.342357	0.022234	0.426774	6.50125	5.69956	3.149119	-5.52322	-4.69482	-3.29788	-4.15657	-4.93474	-0.918388	-1.0719	-3.80613	-0.851502	1.87199	1.74039	-5.75811	-6.52767	-7.62845	-5.18641	-4.53895	-2.86698	-1.57173	-0.406458	-0.438115	-0.310088	2.07171	0.00315709	0.00146241	0.000486412	0.00559204	0.0106846	0.0568705	0.207685	0.666005	0.645252	0.733383	7.93842	1.340742
12520	-201.0782	-154.4652	-46.61306	0.00663114	0.0120997	0.0335357	0.0112075	0.0178528	0.483251	0.148001	0.0281283	0.399252	6.57881	5.7284	1.420771	-5.01598	-4.41458	-3.39515	-4.49117	-4.02559	-0.72722	-1.91054	-3.57098	-0.918162	1.88385	1.74544	-7.77174	-7.29069	-6.06508	-5.94543	-4.85013	-4.02305	-1.68121	-0.470574	-0.688409	-0.288262	2.08577	0.00042148	0.000681858	0.00232257	0.00261779	0.00782736	0.0178984	0.186148	0.624644	0.502375	0.749565	8.05078	1.496409
12530	-202.7512	-153.5234	-49.22778	0.0203911	0.00446934	0.0268045	0.0297934	0.0370807	0.320178	0.256687	0.0494273	1.1843	6.53237	5.61726	1.724298	-3.89266	-5.41051	-3.61919	-3.51347	-3.29466	-1.13888	-1.3599	-3.00725	0.169154	1.87677	1.72584	-8.87821	-6.84625	-7.74879	-8.79627	-5.2253	-3.46414	-2.24008	-0.285758	-0.191181	-0.82643	2.09843	0.000139393	0.00106344	0.000431263	0.000151297	0.00537877	0.0313	0.10645	0.751445	0.825983	0.437609	8.15338	1.641597
12540	-204.9783	-157.5581	-47.42023	0.0191961	0.00737817	0.0174142	0.12424	0.0550481	0.346258	0.0449933	0.0933966	1.75017	7.01438	5.7173	1.496724	-3.95305	-4.90923	-4.05047	-2.08554	-2.89955	-1.06057	-3.10124	-2.3709	0.559713	1.94796	1.7435	-8.20939	-9.41453	-9.42191	-9.31014	-5.71145	-4.3315	-2.29149	-0.486609	0.201399	0.339054	2.08968	0.000272087	8.15308e-05	8.09309e-05	9.05019e-05	0.00330786	0.0131478	0.101115	0.614708	1.22311	1.40362	8.08231	1.304598
12550	-209.6624	-159.3485	-50.3139	0.00598778	0.00610474	0.0144194	0.0174427	0.0886377	0.316962	0.0336165	0.187208	0.917378	7.26765	5.8927	1.220081	-5.11804	-5.09869	-4.23918	-4.04884	-2.4232	-1.14897	-3.39274	-1.67553	-0.0862356	1.98343	1.77371	-5.77149	-7.63484	-8.41989	-11.562	-6.26871	-3.82887	-2.55927	-0.415689	0.0733447	0.258113	2.10496	0.00311512	0.000483314	0.000220439	9.52155e-06	0.00189468	0.0217342	0.0773613	0.659886	1.0761	1.29448	8.20676	2.163084
12560	-215.2215	-161.8698	-53.35167	0.00585567	0.00812255	0.00907001	0.0623718	0.078614	0.278016	0.074229	0.264487	0.844734	7.18369	5.94118	1.654692	-5.14035	-4.81311	-4.70278	-2.77464	-2.54321	-1.28008	-2.6006	-1.32996	-0.168734	1.97181	1.78191	-5.57178	-6.36222	-7.50395	-13.2298	-6.60272	-6.38772	-3.95842	-0.274805	-0.124483	0.265785	2.11017	0.00380368	0.00172553	0.000550904	1.79633e-06	0.00135668	0.00168209	0.0190933	0.75972	0.882953	1.30445	8.24966	2.85667
12570	-208.3602	-157.7359	-50.62429	0.00818825	0.00463202	0.0433973	0.0329395	0.04016	0.226363	0.0842536	0.292662	1.15749	7.34339	6.31249	1.092825	-4.80506	-5.37476	-3.13736	-3.41308	-3.21488	-1.48562	-2.47392	-1.22874	0.146251	1.9938	1.84253	-5.80077	-7.97431	-9.61654	-11.2328	-5.59928	-3.15019	-4.45519	-0.360953	0.067443	0.315865	2.17283	0.00302522	0.000344194	6.66176e-05	1.32333e-05	0.00370053	0.042844	0.0116181	0.697012	1.06977	1.37144	8.7831	2.720982
12580	-202.9623	-154.2638	-48.69855	0.0014015	0.00418086	0.0756941	0.0255163	0.124445	0.295094	0.0382751	0.173087	1.27473	6.36943	6.50924	1.704531	-6.57021	-5.47724	-2.58105	-3.66844	-2.08389	-1.22046	-3.26296	-1.75396	0.242738	1.85151	1.87322	-9.26645	-9.4188	-7.53745	-6.02479	-4.49774	-2.99579	-3.15325	-0.414273	0.100361	-1.05962	2.1915	9.45435e-05	8.11836e-05	0.000532753	0.00241805	0.0111342	0.049997	0.0427131	0.660821	1.10557	0.346589	8.94859	1.346094
12590	-206.4707	-160.3291	-46.14153	0.0034409	0.00392235	0.198283	0.162274	0.087444	0.111024	0.0925963	0.115048	1.09873	5.57454	6.95054	1.215284	-5.67202	-5.54106	-1.61806	-1.81847	-2.43676	-2.19801	-2.37951	-2.1624	0.0941561	1.71821	1.93882	-9.47247	-8.48168	-7.77374	-6.02412	-3.76595	-2.71765	-3.01989	-0.567266	0.145428	0.212886	2.1599	7.69414e-05	0.00020723	0.000420638	0.00241969	0.0231456	0.0660299	0.0488068	0.567073	1.15653	1.23724	8.67031	1.660551
12600	-204.2743	-158.2826	-45.99173	0.00790451	0.00654228	0.101567	0.252224	0.0815823	0.0925249	0.0299341	0.0926162	1.30684	6.66766	6.97878	1.574903	-4.84032	-5.02947	-2.28704	-1.37744	-2.50614	-2.38028	-3.50876	-2.37929	0.267612	1.89727	1.94287	-6.78476	-6.83959	-6.09595	-7.37736	-3.60081	-3.3264	-2.30392	-0.602303	0.149439	0.557599	2.18006	0.00113088	0.00107054	0.00225198	0.000625249	0.0273016	0.0359223	0.0998663	0.547549	1.16118	1.74647	8.84688	1.255716
12610	-220.8169	-161.4662	-59.35065	0.0147395	0.00462737	0.187585	0.138485	0.023744	0.187018	0.01345	0.0388043	1.2541	6.80238	7.19308	1.964004	-4.21722	-5.37577	-1.67352	-1.97699	-3.74043	-1.67655	-4.30878	-3.24922	0.226418	1.91727	1.97312	-6.39309	-13.5128	-12.2263	-8.38827	-3.99152	-4.90726	-2.86231	-0.742004	0.0257627	0.944954	2.18867	0.00167308	1.35348e-06	4.89995e-06	0.000227521	0.0184715	0.00739271	0.0571364	0.476159	1.0261	2.57269	8.92335	3.684261
12620	-210.9071	-156.8978	-54.0093	0.00950299	0.00610371	0.185486	0.0666702	0.00526817	0.151517	0.024831	0.032455	0.965076	7.20889	6.95707	3.009768	-4.65615	-5.09886	-1.68477	-2.708	-5.24607	-1.88706	-3.69566	-3.4279	-0.035548	1.97531	1.93976	-6.95027	-7.19611	-8.66151	-5.92102	-3.23471	-2.67403	-3.62779	-0.821276	-0.229007	0.99546	2.18532	0.000958372	0.000749495	0.000173122	0.00268246	0.0393716	0.0689735	0.0265749	0.43987	0.795323	2.70597	8.89348	1.24674
12630	-210.5173	-160.002	-50.51531	0.0167906	0.0115303	0.364719	0.0332586	0.00645816	0.183096	0.0203493	0.0179172	1.20873	6.48493	6.98939	2.023749	-4.08694	-4.46277	-1.00863	-3.40344	-5.04241	-1.69774	-3.89471	-4.02199	0.189567	1.86948	1.94439	-7.2038	-4.60022	-4.68295	-4.20114	-2.81157	-2.89503	-3.38199	-0.800031	-0.0575666	0.977468	2.14491	0.000743751	0.0100497	0.0092517	0.0149785	0.0601103	0.0552973	0.0339799	0.449315	0.944059	2.65772	8.54128	1.644256
12640	-206.0935	-156.6752	-49.41827	0.0186552	0.0548555	0.220956	0.0315251	0.0766441	0.0594443	0.00992556	0.0100735	1.20925	6.48179	6.08313	1.753171	-3.98163	-2.90305	-1.50979	-3.45697	-2.56858	-2.82272	-4.61264	-4.59784	0.190003	1.869	1.80552	-5.57045	-7.8985	-7.44014	-4.748	-2.68967	-4.16607	-2.62722	-0.968643	0.047607	0.948049	2.02687	0.00380877	0.000371299	0.000587202	0.00866899	0.0679035	0.0155131	0.0722788	0.379598	1.04876	2.58067	7.59031	1.666444
12650	-211.0183	-162.493	-48.52532	0.0109955	0.0176436	0.120645	0.0929362	0.197618	0.0214498	0.00386874	0.00672042	1.04208	6.08186	5.96783	2.374884	-4.51027	-4.03738	-2.1149	-2.37584	-1.62142	-3.84204	-5.55483	-5.0026	0.0412209	1.80531	1.78638	-4.22356	-6.37335	-5.10809	-4.58963	-2.58377	-2.25782	-3.06239	-1.00221	-0.0547552	0.914716	1.9857	0.0146464	0.00170644	0.00604764	0.0101566	0.0754885	0.104578	0.0467756	0.367066	0.946717	2.49607	7.28411	1.391094
12660	-208.1756	-159.5907	-48.58483	0.00155164	0.0235564	0.0249208	0.0801317	0.180652	0.0294151	0.00171627	0.00964362	0.812718	6.74977	5.49345	1.817095	-6.46844	-3.74836	-3.69205	-2.52408	-1.71118	-3.52625	-6.3676	-4.64146	-0.207371	1.90951	1.70356	-7.28443	-8.29834	-6.75514	-5.30766	-2.92549	-2.93545	-2.64192	-1.2999	-0.709888	0.960552	1.97523	0.00068614	0.000248929	0.00116487	0.00495353	0.0536383	0.0531068	0.0712241	0.272559	0.491699	2.61314	7.20825	1.400688
12670	-207.8052	-158.2838	-49.52145	0.00273014	0.0479067	0.0322595	0.159817	0.128209	0.0231137	0.00266366	0.0421872	0.802057	6.38101	5.34149	2.147471	-5.9034	-3.0385	-3.43394	-1.83373	-2.05409	-3.76733	-5.92805	-3.16564	-0.220576	1.85333	1.6755	-5.20595	-6.91829	-7.90101	-5.93592	-3.23157	-3.30389	-3.45791	-0.922775	-0.606034	0.948144	1.9294	0.00548382	0.000989521	0.000370369	0.00264279	0.0394956	0.0367401	0.0314956	0.397415	0.54551	2.58092	6.88535	1.467626
12680	-209.6103	-157.6105	-51.99982	0.00229074	0.17257	0.129004	0.0366295	0.0331288	0.0171992	0.00218339	0.035783	1.23302	6.47553	5.46252	2.821908	-6.07888	-1.75695	-2.04791	-3.3069	-3.40735	-4.06289	-6.12688	-3.33028	0.209469	1.86803	1.69791	-9.91707	-8.18281	-7.26919	-5.9606	-3.27235	-2.9526	-3.65224	-1.03511	-0.00871746	0.878619	1.94913	4.93254e-05	0.000279416	0.000696673	0.00257835	0.0379174	0.0522036	0.025933	0.355188	0.99132	2.40757	7.0226	1.135199
12690	-212.0943	-159.2507	-52.84358	0.0108511	0.21668	0.0476432	0.0276039	0.0266248	0.0480487	0.0009674	0.0428902	1.28491	7.46511	5.86578	2.052339	-4.52349	-1.52933	-3.04401	-3.5898	-3.62591	-3.03554	-6.9409	-3.14911	0.250687	2.01024	1.76914	-6.73185	-5.17551	-7.58513	-5.32272	-3.53508	-2.96742	-3.14972	-0.855888	-0.316823	1.09398	2.06118	0.00119232	0.00565332	0.000507947	0.00487948	0.0291564	0.0514361	0.042864	0.424906	0.72846	2.98613	7.85521	2.151472
