Iteration	Posterior	Likelihood	Prior	birth_rate
0	-213.8753	-216.7176	2.842367	0.01238532
10	-212.3918	-215.6731	3.281282	0.02166779
20	-211.8651	-215.0088	3.143676	0.01577859
30	-213.8706	-216.7136	2.842993	0.01239018
40	-211.9856	-215.1064	3.120824	0.01539524
50	-211.5953	-214.8371	3.241727	0.01820113
60	-212.8755	-216.1519	3.276445	0.02276883
70	-211.6041	-214.8499	3.245785	0.01835999
80	-211.6688	-214.8581	3.189336	0.01669129
90	-212.024	-215.1379	3.113926	0.0152867
100	-211.8264	-214.9779	3.151564	0.01592058
110	-213.6031	-216.4825	2.879344	0.01268222
120	-211.5876	-214.8144	3.2268	0.01768706
130	-212.2469	-215.5282	3.28128	0.02128395
140	-212.9132	-216.189	3.275852	0.02284644
150	-211.6361	-214.8904	3.254295	0.01873104
160	-212.0026	-215.2811	3.278504	0.02053763
170	-211.5915	-214.8135	3.221991	0.01753968
180	-211.5919	-214.8135	3.22155	0.01752651
190	-215.825	-218.4089	2.583982	0.01073164
200	-211.5865	-214.8179	3.231383	0.01783495
210	-212.5912	-215.8713	3.280016	0.02214932
220	-212.1018	-215.382	3.280168	0.02085973
230	-211.9531	-215.2303	3.277297	0.02036364
240	-211.5996	-214.8156	3.215947	0.01736429
250	-212.5515	-215.8319	3.280365	0.02205691
260	-211.6894	-214.9516	3.262205	0.01914143
270	-211.6955	-214.9584	3.262887	0.01918097
280	-211.7359	-214.9075	3.171682	0.01631001
290	-212.1936	-215.4746	3.281022	0.02113357
300	-213.3473	-216.2619	2.914542	0.01298488
310	-211.8878	-215.027	3.139204	0.01570043
320	-211.6031	-214.8485	3.245375	0.01834347
330	-211.6651	-214.9243	3.259122	0.01897185
340	-211.7863	-214.9464	3.16013	0.01608127
350	-211.5892	-214.8136	3.224446	0.017614
360	-212.4421	-215.4876	3.045496	0.01434588
370	-212.6793	-215.689	3.009749	0.01392897
380	-211.7504	-215.0182	3.267853	0.019497
390	-213.8452	-217.1008	3.255649	0.02453829
400	-211.5992	-214.8154	3.216224	0.0173721
410	-212.8973	-216.1734	3.276104	0.02281396
420	-211.7907	-215.0613	3.27058	0.01969849
430	-211.9264	-215.0582	3.131783	0.01557424
440	-214.0123	-217.2636	3.251247	0.02480838
450	-211.9488	-215.0764	3.127582	0.01550462
