Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
5460	-190.2319	-159.0372	-31.19468	0.0535449	0.113374	1.76382	1.82023	1.01064	0.185358	0.208173	0.870288	0.354203	0.057682	0.160132
5470	-190.9056	-161.859	-29.0466	0.0722388	0.180619	1.76186	1.78611	0.884422	0.365625	0.191572	0.768256	0.355159	0.204219	0.159186
5480	-191.2471	-162.3845	-28.86255	0.0180614	0.310243	1.70516	1.70833	0.709753	0.396464	0.234446	0.773682	0.272996	0.168787	0.256985
5490	-199.9903	-163.6687	-36.32157	0.0132681	0.2486	1.84248	1.77564	0.654617	0.287281	0.109478	0.958832	0.383803	0.0183171	0.1075
5500	-194.7458	-160.8984	-33.84734	0.0486304	0.262992	1.82308	1.64718	0.699717	0.239225	0.185728	0.915407	0.299868	0.0781848	0.198849
5510	-196.6233	-163.4561	-33.1672	0.0635275	0.352405	1.81956	1.67815	0.569655	0.351336	0.234477	1.01008	0.421454	0.285609	0.207645
5520	-189.1418	-156.6847	-32.45711	0.0313959	0.331843	1.74927	1.70659	0.809256	0.334607	0.234049	1.06762	0.48733	0.0595418	0.450224
5530	-190.1551	-159.9767	-30.17835	0.0952469	0.340342	1.74678	1.71758	0.960257	0.460508	0.301994	1.1548	0.516597	0.0919257	0.52012
5540	-187.1824	-160.2381	-26.94429	0.0924595	0.398421	1.60539	1.70258	1.15894	0.652789	0.246989	1.03166	0.49959	0.165138	0.263647
5550	-182.4407	-160.3462	-22.09443	0.0603725	0.475877	1.64797	1.77014	0.966586	0.51245	0.327012	1.02836	0.46842	0.234522	0.336271
5560	-189.4222	-161.4027	-28.0195	0.106224	0.394016	1.58277	1.65797	0.794936	0.52491	0.259494	0.972152	0.450026	0.0814195	0.11528
5570	-189.0424	-163.2798	-25.76262	0.111591	0.416324	1.68268	1.76299	0.605737	0.353125	0.226463	0.799537	0.228776	0.132618	0.102025
5580	-188.8848	-165.6323	-23.25243	0.216069	0.385774	1.67547	1.70554	0.477051	0.321828	0.303776	0.920938	0.568463	0.149798	0.187997
5590	-189.3259	-165.3129	-24.01297	0.23668	0.392279	1.74596	1.77653	0.576927	0.38496	0.271385	0.936176	0.44034	0.0849281	0.314204
5600	-191.0513	-160.135	-30.91635	0.0370171	0.385122	1.8809	1.87413	0.408076	0.303644	0.202064	0.901208	0.316679	0.109609	0.307035
5610	-201.6239	-162.964	-38.65995	0.00902403	0.405187	1.92047	1.89118	0.461784	0.0228388	0.279387	1.09012	0.626984	0.342783	0.188549
5620	-194.2635	-158.4586	-35.80486	0.0645299	0.256408	2.17281	2.05477	0.323833	0.10661	0.27984	0.989087	1.11463	0.385407	0.28144
5630	-195.9811	-160.6721	-35.30902	0.0170216	0.271986	2.15354	2.19074	0.347123	0.202283	0.0759647	0.939959	0.488277	0.0912124	0.270172
5640	-197.3849	-160.4392	-36.94573	0.0138115	0.21708	2.0694	2.10471	0.551458	0.190231	0.0336988	0.860017	0.659494	0.143724	0.151209
5650	-203.4378	-155.6685	-47.76934	0.021376	0.160217	2.07129	2.13129	0.512134	0.082077	0.066907	0.772353	1.42181	0.178711	0.0649775
5660	-202.7846	-156.1232	-46.66136	0.0290264	0.064579	2.02213	2.07955	0.382094	0.140393	0.0824365	0.608927	0.86394	0.0862768	0.176301
5670	-202.226	-158.2844	-43.94163	0.0113086	0.0896928	2.07079	2.18559	0.375789	0.207538	0.206726	0.471216	0.987063	0.164338	0.204149
5680	-204.2432	-159.9497	-44.29355	0.0249232	0.137106	1.87736	1.98319	0.620539	0.163486	0.324706	0.583508	0.926053	0.315449	0.122988
5690	-198.9557	-161.1126	-37.84313	0.0408801	0.234681	1.62598	1.7046	0.452304	0.17203	0.317024	0.575588	0.500973	0.17167	0.186528
5700	-197.3806	-158.0341	-39.34654	0.083344	0.261918	1.54944	1.60093	0.612163	0.245999	0.16411	0.909247	0.998054	0.425736	0.159215
5710	-200.9404	-159.5067	-41.43371	0.079908	0.14208	1.57539	1.5081	0.766203	0.0580569	0.195	0.903157	0.606404	0.223244	0.0560637
5720	-199.8011	-156.3741	-43.42698	0.0502258	0.141579	1.47945	1.41332	0.796241	0.215419	0.106012	0.753715	0.881789	0.238801	0.0950496
5730	-206.8706	-158.919	-47.95157	0.0141409	0.109264	1.45827	1.39367	0.697835	0.0264655	0.103572	0.803512	0.737155	0.271799	0.112124
5740	-201.7371	-159.8307	-41.90642	0.0456395	0.0472329	1.47395	1.40799	0.57811	0.0614893	0.0744551	0.728112	0.229019	0.0572315	0.0788985
5750	-206.0587	-163.3435	-42.71521	0.00503618	0.0374688	1.8005	1.60599	0.342781	0.0160629	0.0810988	0.945466	0.185205	0.0280255	0.154639
5760	-203.1782	-157.937	-45.24128	0.00315431	0.0646189	1.62172	1.50681	0.410852	0.036429	0.17817	0.696341	0.241762	0.00394072	0.127783
5770	-213.2455	-161.4053	-51.84017	0.0282741	0.00143046	1.54272	1.43291	0.381506	0.0553548	0.117554	0.670535	0.424236	0.243186	0.128947
5780	-198.7398	-161.0393	-37.70056	0.0601303	0.0380161	1.54192	1.43395	0.367963	0.117477	0.149618	0.887772	0.277403	0.163117	0.142249
5790	-195.2116	-160.7504	-34.46119	0.0232448	0.0851712	1.42942	1.33162	0.395525	0.103303	0.0721821	0.676905	0.357358	0.141747	0.209282
5800	-195.6033	-159.8814	-35.72193	0.0134421	0.163	1.3746	1.24675	0.257882	0.0811881	0.20498	0.694031	0.417845	0.102182	0.485156
5810	-197.7659	-159.9808	-37.78518	0.0353597	0.0872643	1.16218	0.893099	0.31737	0.262714	0.191105	0.651893	0.428632	0.181052	0.304794
5820	-192.8555	-158.6163	-34.23911	0.00792276	0.119593	0.954329	0.574519	0.291131	0.121517	0.252282	0.716512	0.520963	0.107448	0.292341
5830	-200.7987	-156.9579	-43.84074	0.0101889	0.0420256	1.13933	0.696098	0.234664	0.14325	0.091791	0.661092	0.625215	0.188236	0.197588
5840	-204.5505	-158.503	-46.04742	0.0118706	0.0260025	0.972497	0.484322	0.179561	0.243014	0.0966978	0.59918	0.397225	0.337569	0.273773
5850	-198.9803	-159.0603	-39.91999	0.0295241	0.081045	0.661563	0.250584	0.15538	0.108565	0.303492	0.668517	0.437083	0.389234	0.249522
5860	-200.2384	-155.9472	-44.29122	0.0246664	0.0866601	0.532919	0.14211	0.201326	0.0870868	0.125908	0.568993	0.940492	0.237977	0.33815
5870	-198.4211	-161.7256	-36.69553	0.107498	0.150061	0.387077	0.190097	0.172088	0.162438	0.28608	0.519765	0.336431	0.261742	0.210659
5880	-197.3803	-160.6264	-36.75386	0.0628481	0.129068	0.274878	0.196709	0.183033	0.135015	0.224499	0.58299	0.322604	0.153141	0.0906377
5890	-194.7149	-163.3479	-31.36709	0.0676584	0.0926617	0.11665	0.106382	0.193906	0.243801	0.244507	0.641633	0.398403	0.240799	0.166136
5900	-204.082	-163.1406	-40.94138	0.00822	0.00628568	0.0545544	0.0574985	0.0875209	0.0677905	0.128017	0.724399	0.230568	0.0928006	0.156182
5910	-201.0752	-164.7981	-36.27711	0.0223246	0.0238635	0.0959325	0.0678193	0.238719	0.104241	0.122005	0.365437	0.208537	0.213652	0.320955
5920	-202.18	-163.6574	-38.52262	0.0207568	0.0225351	0.0885752	0.104514	0.271888	0.120749	0.177237	0.550854	0.328049	0.22664	0.176284
5930	-203.1941	-159.0247	-44.16935	0.00157216	0.0155368	0.138334	0.129451	0.226248	0.0671012	0.119954	0.499491	0.446831	0.166514	0.27436
5940	-206.0379	-165.2152	-40.82269	0.0133828	0.0260864	0.0342466	0.0340486	0.197713	0.0266469	0.123196	0.404153	0.435024	0.296714	0.206488
5950	-190.4591	-161.0268	-29.43235	0.0120279	0.00419862	0.0180043	0.151836	0.235943	0.0817487	0.15388	0.565401	0.471601	0.119387	0.210348
5960	-200.7865	-161.7043	-39.08223	8.42798e-05	0.00154318	0.00695504	0.0693519	0.35864	0.021951	0.0385564	0.700105	0.257487	0.0717243	0.171042
5970	-192.1965	-161.0089	-31.18761	0.00276573	0.000640245	0.00301316	0.144115	0.313421	0.0486535	0.129313	0.751968	0.571022	0.0825467	0.225848
5980	-199.6288	-156.5461	-43.08271	0.00017511	0.00155516	0.0264975	0.0790119	0.450167	0.0741516	0.151582	0.628643	0.406551	0.532588	0.457908
5990	-198.9337	-162.1295	-36.80423	0.00324296	0.00453382	0.0306748	0.115811	0.516693	0.0933754	0.0250337	0.673054	0.251629	0.3072	0.493113
6000	-195.3466	-159.6372	-35.70942	0.00185008	0.00298115	0.0177607	0.0277541	0.358817	0.0745864	0.0713283	0.569225	0.504764	0.171428	0.257441
6010	-203.6758	-160.8452	-42.83064	0.00632841	0.0349785	0.00620106	0.22427	0.412786	0.106909	0.0977007	0.499821	0.311157	0.0731107	0.27666
6020	-190.2652	-165.5171	-24.74801	0.0100825	0.0304681	0.0876802	0.271011	0.629578	0.0946847	0.196257	0.614975	0.746132	0.382143	0.426104
6030	-190.9638	-158.9405	-32.02335	0.00357925	0.0204038	0.0284908	0.127197	0.537669	0.288331	0.176543	0.617395	0.580996	0.350863	0.332539
6040	-191.2928	-156.1505	-35.14229	0.00126478	0.00320012	0.00292238	0.159296	0.73583	0.087095	0.207431	1.05929	0.515276	0.131422	0.513076
6050	-179.2888	-160.2124	-19.07644	0.00531516	0.02139	0.128062	0.308917	0.467516	0.116221	0.472452	0.884697	0.580438	0.133207	0.19341
6060	-178.0867	-164.0529	-14.03386	0.0104627	0.0666209	0.135637	0.148822	0.48471	0.218763	0.297033	0.724364	0.557279	0.29031	0.254307
6070	-188.1778	-159.5089	-28.66891	0.00213958	0.00391794	0.0294097	0.0892505	0.836472	0.554777	0.0537988	1.06511	0.48211	0.0320497	0.348368
6080	-193.675	-157.7319	-35.94301	0.00309008	0.0393737	0.0143299	0.0355231	0.747502	0.610611	0.138558	1.17467	0.707888	0.175952	0.244041
6090	-198.8498	-165.7699	-33.07993	0.000630313	0.0278171	0.00156169	0.0154331	0.7526	0.626735	0.155215	0.920774	0.625608	0.0218222	0.488997
6100	-190.1121	-158.9875	-31.12461	0.000278706	0.0168057	0.0711303	0.0923036	0.898996	0.668407	0.166045	0.983321	0.411147	0.0266347	0.41176
6110	-182.9644	-160.9919	-21.97243	0.00561523	0.00845088	0.011204	0.312033	0.761397	0.416339	0.204842	1.30211	0.440487	0.158217	0.233365
6120	-183.4869	-159.0485	-24.43842	0.00830632	0.0239192	0.021478	0.333972	0.971162	0.42553	0.201658	1.17847	0.555077	0.148774	0.328158
6130	-180.0775	-156.4337	-23.64371	0.00422536	0.00816523	0.0399067	0.287454	0.911704	0.201305	0.228475	1.12518	0.68107	0.109436	0.483684
6140	-189.761	-158.6173	-31.14365	0.00317194	0.000831553	0.0178924	0.0466126	1.24273	0.246153	0.197168	1.23435	0.452297	0.157692	0.699984
6150	-187.6479	-155.6845	-31.96341	0.000526613	1.5325e-05	0.00278343	0.0207144	0.997373	0.147265	0.429021	1.12238	0.677515	0.291254	0.618096
6160	-185.5452	-155.92	-29.62528	8.91714e-05	0.000542425	0.00536048	0.0298061	0.529714	0.196919	0.190048	0.958054	0.467294	0.0832052	0.391895
6170	-191.6748	-156.9145	-34.76024	0.000773462	0.0014869	0.0079609	0.0162876	0.468165	0.22199	0.185755	0.857916	0.519869	0.208749	0.272034
6180	-188.3345	-159.3918	-28.9427	0.00251576	0.00459354	0.0151328	0.0986189	0.385115	0.080515	0.349663	0.906548	0.381635	0.0772931	0.179157
6190	-179.182	-162.6317	-16.55032	0.00376911	0.00286321	0.00318147	0.129983	0.358941	0.230777	0.223511	0.731274	0.524487	0.123648	0.191313
6200	-184.5111	-164.8223	-19.68882	0.000852043	0.0482898	0.118364	0.0772839	0.290011	0.215842	0.403282	0.782471	0.251936	0.0471887	0.170752
6210	-198.5463	-160.5347	-38.01159	0.00246468	0.0162901	0.0312669	0.0517762	0.437031	0.289123	0.547243	1.00143	0.335548	0.0636127	0.0923608
6220	-197.7514	-164.5776	-33.17382	0.000300672	0.000559071	0.008372	0.0544779	0.27081	0.270812	0.516925	0.935458	0.282513	0.0590487	0.107857
6230	-191.9746	-161.5838	-30.39083	0.0038141	0.00774173	0.00314132	0.0137989	0.525089	0.156805	0.237727	0.81076	0.340365	0.0490427	0.231734
6240	-197.346	-162.436	-34.91005	0.000562652	0.000313269	0.00143389	0.011597	0.545986	0.183077	0.19394	0.962589	0.163664	0.105784	0.283752
6250	-197.8877	-156.8968	-40.99095	0.000196944	0.0015709	0.00205287	0.00143065	0.713965	0.104987	0.0925381	0.683215	0.412997	0.0625624	0.354143
6260	-202.5595	-157.7146	-44.84496	0.00121477	0.000460842	0.00180234	0.000899969	0.547148	0.109193	0.0597328	0.67155	0.467741	0.00591378	0.332713
6270	-189.2666	-161.7257	-27.54088	0.000122064	0.00174198	0.00348228	0.00268372	0.475696	0.164661	0.2807	0.636241	0.560342	0.0356028	0.307808
6280	-191.224	-160.7343	-30.48969	0.00137949	9.51138e-05	5.71641e-05	0.00387183	0.298868	0.18572	0.224842	0.565852	0.432453	0.0860249	0.217047
6290	-186.3257	-162.127	-24.19863	0.000317476	0.000485374	0.001959	0.0357231	0.111162	0.218616	0.30788	0.642092	0.499418	0.0421768	0.343623
6300	-200.66	-160.1937	-40.46628	0.00052911	0.000285818	0.000695615	0.00915341	0.235704	0.103154	0.293167	0.777804	0.531288	0.15092	0.633529
6310	-191.4955	-162.2952	-29.20036	0.0019535	0.00136687	0.000697009	0.00870814	0.267229	0.052966	0.166207	0.950402	0.277693	0.530013	0.645088
6320	-190.6876	-160.2072	-30.48033	0.00112576	0.0074391	0.00360714	0.0200641	0.313251	0.161419	0.243915	0.900545	0.804097	0.337475	0.645625
6330	-195.7394	-159.4893	-36.25019	0.000314202	0.000240017	0.00165002	0.0187212	0.439359	0.25095	0.176185	0.959029	0.480067	0.197493	0.712821
6340	-185.7368	-156.647	-29.0898	0.000488832	0.012704	0.0232939	0.122802	0.929284	0.146765	0.456997	1.41358	1.14095	0.229952	1.0674
6350	-181.7273	-158.023	-23.70427	0.0096208	0.00730662	0.0274935	0.0932077	0.808666	0.236054	0.386213	1.38378	0.987978	0.569683	1.04049
6360	-192.094	-154.6388	-37.45523	0.00334599	0.0024132	0.00501816	0.121039	0.441825	0.319622	0.477666	1.28939	1.18011	0.305601	0.931333
6370	-198.0156	-157.422	-40.59365	0.0101211	0.00585236	0.0284687	0.160019	0.463324	0.334583	0.500953	1.25194	1.69345	0.653901	1.0193
6380	-200.9227	-154.7065	-46.21625	0.00721	0.0056314	0.0650629	0.0894443	0.466236	0.407577	0.289065	1.41606	2.29227	0.918308	1.37958
6390	-195.5367	-154.7872	-40.74951	0.0105918	0.0181815	0.0145208	0.142342	0.406194	0.505549	0.322816	1.15655	2.07763	1.20089	1.30211
6400	-199.0058	-152.7229	-46.28295	0.000434469	0.00608023	0.0725958	0.25118	0.417083	0.295267	0.348656	1.28031	2.42595	1.39957	1.19112
6410	-196.3864	-155.6935	-40.6929	0.0120255	0.0152465	0.0665328	0.0664374	0.558356	0.224634	0.307893	1.27247	2.87727	1.57614	1.04649
6420	-196.2481	-154.3952	-41.85293	0.00477386	0.0142191	0.0243637	0.162128	0.608736	0.255658	0.366637	1.32428	2.51058	1.89697	0.736626
6430	-197.7675	-155.4662	-42.30134	0.00375164	0.00281705	0.00957477	0.136339	0.426097	0.162946	0.639472	1.0681	2.71781	2.07008	0.573213
6440	-202.7184	-159.2574	-43.46096	0.00426332	0.00120127	0.00947267	0.159342	0.615845	0.263503	0.771064	0.917824	3.29903	2.42392	0.696657
6450	-198.7954	-157.1677	-41.62772	0.0056056	0.00648647	0.0438956	0.199262	0.657381	0.154533	0.592406	1.25528	3.05728	2.38118	0.662981
6460	-199.0736	-153.7685	-45.30509	0.000151841	0.000557314	0.00200438	0.0605855	0.724162	0.143231	0.646651	1.24066	2.72887	2.13455	0.850645
6470	-200.3276	-156.2221	-44.10547	0.00037969	0.00483026	0.00208501	0.180639	0.522108	0.328585	0.627882	1.12578	2.96126	2.20994	0.687549
6480	-198.162	-155.7924	-42.36966	0.00871591	0.00585302	0.00628713	0.111303	0.442921	0.423613	0.508275	1.36068	3.56233	2.14469	0.941951
6490	-199.4336	-152.9302	-46.50345	7.86543e-05	5.84576e-05	0.00186723	0.0284654	0.366006	0.403958	0.587419	1.49818	3.77226	2.52385	0.851829
6500	-194.3412	-156.1935	-38.14769	0.00576227	0.00585887	0.00545685	0.0416239	0.254254	0.346464	0.526386	1.50188	3.74995	2.50157	0.591961
6510	-199.4656	-158.8665	-40.59911	0.00112066	0.000343113	0.000411981	0.0114155	0.148109	0.13762	0.46529	1.64712	3.76827	2.27867	0.461849
6520	-204.9291	-152.477	-52.4521	0.000188932	3.54113e-06	8.17934e-05	0.00899332	0.182444	0.154239	0.202901	1.97541	3.82677	1.43912	0.83654
6530	-196.1787	-152.5942	-43.58453	0.00022375	0.000283382	0.00294981	0.0135181	0.140624	0.102792	0.267924	2.18315	3.32879	1.56914	0.885494
6540	-204.47	-154.5123	-49.95774	0.00396031	0.00936225	0.000648126	0.0178215	0.125316	0.0935716	0.263836	1.58046	2.34973	0.0530508	0.860264
6550	-212.1108	-160.322	-51.78881	0.000443927	0.00199133	0.00373832	0.00919401	0.205078	0.0350683	0.155281	1.82491	1.46261	0.12687	1.02372
6560	-204.1738	-155.1655	-49.00835	0.000161644	0.00153619	0.00667521	0.0285323	0.213951	0.0645598	0.21832	1.81498	1.99256	0.462432	0.241181
6570	-202.1066	-156.5594	-45.54722	0.000818201	0.00289258	0.0194204	0.128235	0.169552	0.0737985	0.157197	1.82637	2.03432	0.521472	0.27008
6580	-206.8629	-157.9641	-48.89886	0.00579085	0.00395705	0.0104969	0.0352348	0.153934	0.133725	0.0579154	1.78164	2.47995	0.150526	0.218726
6590	-209.5898	-160.3371	-49.25276	0.0295201	0.0024817	0.00378302	0.00450774	0.0955652	0.0647957	0.0460084	1.93319	1.98182	0.440583	0.529995
6600	-207.6495	-159.3395	-48.30999	0.000138471	0.000132975	0.001459	0.00121065	0.0574126	0.010009	0.0993524	1.49162	2.25024	0.158669	0.342851
6610	-212.2915	-163.5988	-48.6927	0.00324539	1.00627e-05	0.00032335	0.00420307	0.0675894	0.0297164	0.151691	1.27544	1.77315	0.210784	0.239345
6620	-202.2765	-159.2369	-43.03962	0.000342885	0.000341004	0.00300253	0.0320982	0.0609562	0.0489459	0.120999	0.795251	1.05833	0.163885	0.139268
6630	-199.342	-164.6547	-34.68727	0.00373275	0.00242822	0.0134635	0.0110572	0.0751596	0.0859684	0.17376	0.896931	0.993418	0.300765	0.134311
6640	-200.5025	-157.7902	-42.7123	0.00517899	8.30303e-05	0.00073238	0.00181856	0.0527436	0.0732221	0.080465	0.816281	0.553583	0.194651	0.346791
6650	-190.6068	-161.0686	-29.53822	0.00028822	0.000639626	0.00290087	0.0250466	0.043865	0.0857436	0.257726	0.938394	0.611024	0.294524	0.457175
6660	-189.9117	-160.2428	-29.66888	0.000615943	0.00728644	0.00540098	0.0272366	0.0593051	0.248199	0.304702	0.866481	0.676764	0.0902884	0.442513
6670	-192.8842	-159.4926	-33.39161	0.00111806	0.00259278	0.00937084	0.0417982	0.144554	0.0434638	0.121358	0.8348	0.377848	0.282255	0.486051
6680	-202.2242	-157.9789	-44.24535	0.00456088	0.000175682	0.000143929	0.0195078	0.20736	0.0746669	0.297438	1.23548	0.423506	0.52045	0.598966
6690	-198.3151	-156.5283	-41.78678	0.00100437	0.0020664	0.00882663	0.0802001	0.280801	0.100456	0.0902624	1.26998	1.06734	0.608792	0.707814
6700	-193.1859	-156.6806	-36.50535	0.000471236	0.000938993	0.00476826	0.0242706	0.351239	0.116276	0.119715	1.03742	0.688566	0.271039	0.402096
6710	-199.6845	-154.7012	-44.9833	6.27459e-05	0.00615071	0.00336627	0.0331936	0.44958	0.180127	0.140634	1.02286	0.653635	0.135572	0.511043
6720	-195.0537	-156.9009	-38.15278	0.00143763	0.00332834	0.00637916	0.0625376	0.620656	0.189865	0.459821	1.3425	0.967616	0.181923	0.521363
6730	-194.0611	-159.4227	-34.63839	0.024694	0.0711397	0.0736248	0.168705	0.481833	0.17412	0.565905	1.42307	1.04889	0.589426	0.539203
6740	-195.8545	-159.448	-36.40651	0.00471481	0.0053985	0.00225378	0.147446	0.59956	0.145926	0.515814	1.50983	0.974631	0.259651	0.640916
6750	-196.1163	-157.4731	-38.64319	0.0111748	0.0243516	0.0173906	0.336382	0.478575	0.0894768	0.309015	1.64274	0.9197	0.846605	0.735067
6760	-189.2237	-157.5842	-31.6395	0.0254872	0.0359484	0.0925954	0.127449	0.271074	0.231972	0.255643	0.951921	1.30493	0.504327	0.814045
6770	-191.9435	-155.7947	-36.14885	0.0102784	0.034509	0.150675	0.137366	0.221924	0.132874	0.283217	0.939073	0.905919	0.816813	1.03039
6780	-196.8959	-153.8606	-43.03532	0.0132783	0.0116689	0.0115998	0.175704	0.352605	0.0943272	0.173186	1.19478	0.999811	1.10438	1.49316
6790	-193.2852	-152.1319	-41.15329	0.0033215	0.00971492	0.0776103	0.114647	0.503788	0.333309	0.223982	1.22132	1.22108	1.45284	1.88028
6800	-189.1025	-157.3083	-31.79418	0.0550652	0.0479793	0.130189	0.163311	0.431863	0.297858	0.319954	1.20133	1.84236	1.81791	1.82204
6810	-189.803	-160.0313	-29.77168	0.0413317	0.0735496	0.287361	0.39287	0.496975	0.429977	0.457524	1.06565	0.926533	1.49473	2.44271
6820	-189.4197	-155.4502	-33.96951	0.0580961	0.109706	0.222059	0.322299	0.614718	0.341844	0.448855	1.11646	1.2203	1.96219	2.32491
6830	-193.2717	-155.9327	-37.33901	0.0220999	0.0718821	0.128726	0.432877	0.716144	0.448606	0.31797	1.19057	1.47107	1.7633	2.10356
6840	-192.1767	-153.7589	-38.4178	0.0804815	0.0362829	0.0983847	0.550958	0.709835	0.355982	0.430365	1.06988	1.07027	1.55151	1.72096
6850	-199.4248	-153.7404	-45.68443	0.0158963	0.113463	0.124184	0.645629	0.674952	0.113202	0.36288	1.26717	0.980411	1.52417	2.02369
6860	-200.8917	-153.8535	-47.03825	0.0345828	0.0847362	0.0888705	0.463226	0.710465	0.0672306	0.0860127	1.2001	1.08373	1.55591	1.88632
6870	-197.7165	-154.8601	-42.85644	0.0274863	0.166386	0.261084	0.471957	0.400664	0.275696	0.16634	1.19081	0.857581	1.31307	1.7916
6880	-197.4301	-154.7742	-42.65592	0.037125	0.0477101	0.299559	0.550044	0.41533	0.179013	0.0813651	1.29784	1.23225	1.51829	1.4936
6890	-200.6709	-155.035	-45.63591	0.0142118	0.102927	0.356822	0.332251	0.203601	0.098032	0.189026	1.24659	1.17034	1.31238	1.14731
6900	-203.5383	-159.0052	-44.53313	0.0200031	0.210817	0.071238	0.370675	0.246766	0.192145	0.0957648	1.10681	0.845925	1.62268	1.41969
6910	-203.6929	-152.667	-51.02596	0.00230282	0.133378	0.112336	0.628545	0.531437	0.0433256	0.0588998	1.11931	1.14152	1.8133	1.47247
6920	-199.896	-155.0469	-44.84909	0.162106	0.168417	0.0785368	0.634228	0.495788	0.105785	0.191982	1.05122	0.960319	1.60921	1.64987
6930	-196.6441	-158.1454	-38.49867	0.197903	0.113596	0.101633	0.587529	0.443602	0.332411	0.456257	0.680782	0.884014	1.39813	1.45431
6940	-195.3314	-157.0661	-38.26521	0.0768184	0.0872139	0.0541975	0.647771	0.552702	0.338928	0.268149	0.656614	1.07218	1.33175	1.84782
6950	-193.7048	-155.3803	-38.32449	0.0619657	0.0323487	0.199686	0.746626	0.628071	0.175177	0.164088	0.951551	0.798239	0.624818	1.85415
6960	-196.7494	-156.3206	-40.42881	0.00483765	0.0166933	0.0447319	0.701015	0.523876	0.151129	0.149241	0.830437	0.966582	0.818998	1.72294
6970	-197.9301	-155.4181	-42.512	0.00467229	0.0329804	0.0940666	0.548622	0.290935	0.0621791	0.0748898	0.68605	0.705831	0.954611	1.37457
6980	-204.6455	-157.4051	-47.24045	0.00253675	0.00791483	0.0161726	0.419601	0.157975	0.103402	0.0755831	0.565245	0.505702	0.587748	1.33547
6990	-207.6392	-158.9664	-48.67276	0.000629867	0.00436145	0.0723927	0.497392	0.157219	0.0324486	0.0351242	0.582335	0.847986	0.653627	1.32094
7000	-212.6576	-158.3365	-54.3211	0.000105972	0.0051954	0.00714541	0.459191	0.234285	0.0576864	0.0419541	0.41481	0.997935	0.390327	1.28053
7010	-207.0731	-155.6609	-51.41216	0.000457165	0.00786137	0.0207664	0.792975	0.2095	0.129295	0.054734	0.439154	1.45418	0.890608	1.71989
7020	-211.5231	-159.4041	-52.11896	0.000326989	0.0883585	0.054686	0.795423	0.170898	0.0429931	0.0803714	0.371354	0.916896	0.917789	1.3122
7030	-206.4034	-158.462	-47.94138	0.000402063	0.00935944	0.173574	0.702351	0.109604	0.0282252	0.0277503	0.513039	0.592031	0.368558	1.19046
7040	-206.5926	-160.5405	-46.05212	0.0184461	0.0237791	0.118268	0.636179	0.143851	0.0585475	0.0409646	0.56386	0.33705	0.172581	1.12485
7050	-206.8334	-157.424	-49.40949	0.000395155	0.000322846	0.00302932	0.642251	0.167604	0.0300522	0.0431028	0.423083	0.695713	0.0765601	1.10396
7060	-204.9888	-162.9279	-42.0609	0.0110647	0.0401691	0.0807228	0.264971	0.121865	0.0668601	0.0817385	0.483044	0.561418	0.460424	0.591764
7070	-207.5049	-163.4397	-44.06522	0.0164552	0.00564321	0.031584	0.245536	0.0923098	0.190437	0.111726	0.524404	0.386518	0.274635	0.44838
7080	-197.7601	-161.1628	-36.59728	0.037541	0.108098	0.100155	0.100493	0.0899525	0.0348713	0.156999	0.54971	0.445241	0.313417	0.466731
7090	-199.2583	-164.034	-35.22431	0.026706	0.128321	0.230512	0.22598	0.0958764	0.134561	0.148686	0.522364	0.506188	0.311812	0.287493
7100	-195.2984	-163.2024	-32.09603	0.00724206	0.00848121	0.0240375	0.0566607	0.139696	0.119491	0.111758	0.694199	0.441464	0.0951515	0.213166
7110	-197.6171	-170.0506	-27.56646	0.00200664	0.0111257	0.0435997	0.109855	0.152952	0.182021	0.18101	0.366082	0.354129	0.0988169	0.132045
7120	-200.8147	-157.3871	-43.42764	0.00413249	0.00527374	0.0256791	0.0958114	0.212361	0.330566	0.134028	0.591787	0.879853	0.179315	0.17833
7130	-206.8787	-162.3698	-44.5089	0.0183879	0.0255314	0.0597483	0.0538586	0.348868	0.369555	0.268103	0.561551	0.687541	0.657644	0.148802
7140	-199.5124	-155.2855	-44.22694	0.0102593	0.0118531	0.0835924	0.137545	0.294008	0.297695	0.188621	0.721987	0.976636	0.256529	0.318848
7150	-205.609	-160.3979	-45.21109	0.0212259	0.104482	0.0433561	0.0506876	0.204394	0.241353	0.21033	0.662898	0.754593	0.336066	0.341338
7160	-201.6237	-161.2804	-40.34326	0.0403018	0.125772	0.135441	0.242798	0.221259	0.374861	0.226152	0.576358	0.806972	0.258993	0.292501
7170	-203.2805	-159.6201	-43.6603	0.0177573	0.0334259	0.125249	0.343089	0.167834	0.20735	0.232797	0.627662	0.768217	0.313069	0.261782
7180	-201.1515	-163.4168	-37.73469	0.0332161	0.135486	0.0877325	0.0398464	0.138894	0.0997883	0.345346	0.859194	0.519118	0.456581	0.463828
7190	-189.5299	-158.7258	-30.80406	0.0358654	0.0472582	0.0547445	0.0970026	0.241438	0.141285	0.323443	0.66243	0.631161	0.680977	0.43107
7200	-203.9097	-157.8608	-46.04884	0.000325255	0.00359584	0.0209916	0.0653305	0.375324	0.0913654	0.0790709	1.06129	0.692048	0.809408	0.810964
