Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-211.2625	-217.1148	5.852306	0.01686721	0.004292633	0.01257458	0.004292633
10	-219.5022	-225.3569	5.854707	0.0397736	0.02303487	0.01673873	0.02303487
20	-228.6008	-233.9698	5.368994	0.06044794	0.04051456	0.01993337	0.04051456
30	-218.2828	-224.3412	6.058372	0.0377336	0.01900101	0.01873259	0.01900101
40	-214.2775	-220.6325	6.355044	0.03044247	0.006326061	0.02411641	0.006326061
50	-210.8337	-217.0344	6.200756	0.0234418	0.003808287	0.01963352	0.003808287
60	-223.6233	-229.1823	5.558963	0.04885424	0.0319765	0.01687774	0.0319765
70	-228.3985	-234.3191	5.920595	0.04707912	0.009673372	0.03740574	0.009673372
80	-263.0666	-266.4114	3.344786	0.1478236	0.110071	0.03775263	0.110071
90	-213.3672	-219.2683	5.901063	0.02320493	0.01083833	0.0123666	0.01083833
100	-221.353	-227.3473	5.994264	0.04374094	0.02157077	0.02217017	0.02157077
110	-219.0912	-224.0982	5.007049	0.03356677	0.001294384	0.03227239	0.001294384
120	-210.9726	-217.252	6.279348	0.02346931	0.004765068	0.01870424	0.004765068
130	-243.9327	-248.5891	4.656346	0.09037413	0.05836913	0.032005	0.05836913
140	-252.279	-257.023	4.743977	0.07809695	0.0285866	0.04951034	0.0285866
150	-214.0128	-220.2164	6.203587	0.02845135	0.01208413	0.01636723	0.01208413
160	-230.7505	-236.4806	5.730097	0.05433611	0.01971057	0.03462554	0.01971057
170	-217.7056	-223.8278	6.122202	0.03667641	0.01743389	0.01924252	0.01743389
180	-213.2246	-218.3876	5.162961	0.0128054	0.002573701	0.0102317	0.002573701
190	-216.1831	-221.9069	5.723824	0.03143971	0.002281183	0.02915852	0.002281183
200	-237.3558	-242.7181	5.362273	0.06429511	0.0264869	0.03780822	0.0264869
210	-215.7159	-221.5417	5.825764	0.02956801	0.01641734	0.01315067	0.01641734
220	-212.4812	-218.1837	5.702552	0.01699945	0.006099968	0.01089948	0.006099968
230	-232.5081	-237.9377	5.429614	0.06356701	0.03432124	0.02924577	0.03432124
240	-241.3845	-246.254	4.869512	0.08204689	0.04948135	0.03256555	0.04948135
250	-221.4637	-227.5667	6.102989	0.04287413	0.01709316	0.02578097	0.01709316
260	-257.9266	-261.6138	3.687116	0.1317737	0.09603362	0.03574005	0.09603362
270	-216.6398	-222.7765	6.136661	0.03435954	0.01626992	0.01808962	0.01626992
280	-214.6886	-220.2154	5.526821	0.02328248	0.01287791	0.01040457	0.01287791
290	-210.0335	-215.9375	5.904	0.01970831	0.002644331	0.01706398	0.002644331
300	-212.3474	-218.6454	6.297998	0.02697973	0.004671203	0.02230852	0.004671203
310	-233.1163	-238.0537	4.937437	0.07310523	0.05488038	0.01822486	0.05488038
320	-212.9003	-219.2423	6.341988	0.02723808	0.008911964	0.01832611	0.008911964
330	-225.1901	-231.1302	5.940073	0.0483895	0.01960563	0.02878387	0.01960563
340	-218.1784	-223.2012	5.022824	0.03045398	0.02105995	0.009394025	0.02105995
350	-228.5153	-234.4188	5.90341	0.04886906	0.01303692	0.03583214	0.01303692
