Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
143	1	2.644108	0	2.644108	0.01106487
144	0	3.281359	0	3.281359	0.0213674
145	1	2.965392	0	2.965392	0.03425798
146	0	3.267765	0	3.267765	0.02366335
147	1	2.862641	0	2.862641	0.03676352
148	0	2.793389	0	2.793389	0.03836924
149	1	3.039273	0	3.039273	0.01427024
150	0	3.274748	0	3.274748	0.02298117
151	1	3.194661	0	3.194661	0.02742875
152	0	3.089183	0	3.089183	0.03091193
153	1	3.09644	0	3.09644	0.0306981
154	0	3.281396	0	3.281396	0.02149326
155	1	3.111506	0	3.111506	0.03024532
156	0	2.920123	0	2.920123	0.03538361
157	1	3.278552	0	3.278552	0.02244905
158	0	1.638202	0	1.638202	0.06229056
159	1	2.868031	0	2.868031	0.03663613
160	0	2.467918	0	2.467918	0.04543064
161	1	2.276845	0	2.276845	0.04937989
162	0	3.033206	0	3.033206	0.0324854
163	1	2.047743	0	2.047743	0.05403406
164	0	3.152328	0	3.152328	0.01593463
165	1	3.124434	0	3.124434	0.01545328
166	0	3.278864	0	3.278864	0.02059679
167	1	2.959594	0	2.959594	0.03440439
168	0	3.13017	0	3.13017	0.02966556
169	1	2.995553	0	2.995553	0.03348427
170	0	2.303092	0	2.303092	0.04884216
171	1	3.017064	0	3.017064	0.01401096
172	0	2.780787	0	2.780787	0.03865599
173	1	2.508752	0	2.508752	0.0445735
174	0	2.934504	0	2.934504	0.01316638
175	1	2.900167	0	2.900167	0.0358683
176	0	3.021951	0	3.021951	0.03278827
177	1	2.739293	0	2.739293	0.03958996
178	0	2.476767	0	2.476767	0.04524536
179	1	3.188218	0	3.188218	0.02767462
180	0	2.365823	0	2.365823	0.04755154
181	1	2.988641	0	2.988641	0.03366348
182	0	2.156536	0	2.156536	0.05183115
183	1	3.273351	0	3.273351	0.0231374
184	0	3.111117	0	3.111117	0.03025716
185	1	1.377018	0	1.377018	0.06758055
186	0	3.150243	0	3.150243	0.02901415
187	1	2.535393	0	2.535393	0.01047966
188	0	0.416727	0	0.416727	0.0876151
189	1	3.276807	0	3.276807	0.02030075
190	0	3.17984	0	3.17984	0.02798504
191	1	2.853993	0	2.853993	0.03696711
192	0	3.214815	0	3.214815	0.02661013
193	1	2.346584	0	2.346584	0.009619138
194	0	2.978786	0	2.978786	0.03391698
195	1	1.735199	0	1.735199	0.06033441
196	0	2.14028	0	2.14028	0.05216098
197	1	2.573062	0	2.573062	0.01067374
198	0	3.056968	0	3.056968	0.01448908
199	1	3.220355	0	3.220355	0.02636876
200	0	3.241929	0	3.241929	0.02532957
201	1	3.246479	0	3.246479	0.0183882
202	0	3.142174	0	3.142174	0.02927986
203	1	1.444853	0	1.444853	0.06620246
204	0	3.254161	0	3.254161	0.02463166
205	1	3.281333	0	3.281333	0.02161944
206	0	2.662438	0	2.662438	0.04128485
207	1	2.42754	0	2.42754	0.0462729
208	0	3.261656	0	3.261656	0.02413482
209	1	3.278382	0	3.278382	0.02247829
210	0	3.259987	0	3.259987	0.02425178
211	1	2.600697	0	2.600697	0.04261971
212	0	3.025576	0	3.025576	0.01410843
213	1	3.22463	0	3.22463	0.01761964
214	0	2.817913	0	2.817913	0.01219944
215	1	2.835795	0	2.835795	0.03739249
216	0	2.85063	0	2.85063	0.01244994
217	1	3.080635	0	3.080635	0.03116055
218	0	0.3823708	0	0.3823708	0.0883547
219	1	3.228179	0	3.228179	0.01773075
220	0	2.333361	0	2.333361	0.009564841
221	1	1.51974	0	1.51974	0.06468482
222	0	0.8244479	0	0.8244479	0.07896917
223	1	2.975698	0	2.975698	0.03399596
224	0	2.43218	0	2.43218	0.04617635
225	1	1.567401	0	1.567401	0.06372068
226	0	-0.5169747	0	-0.5169747	0.1084138
227	1	2.679314	0	2.679314	0.04091613
228	0	2.638112	0	2.638112	0.04181331
229	1	2.490313	0	2.490313	0.04496126
230	0	3.241858	0	3.241858	0.02533331
231	1	1.451528	0	1.451528	0.06606704
232	0	3.219977	0	3.219977	0.02638551
233	1	3.020232	0	3.020232	0.03283417
234	0	2.133864	0	2.133864	0.05229111
235	1	3.24632	0	3.24632	0.02509133
236	0	3.227304	0	3.227304	0.02605332
237	1	3.217711	0	3.217711	0.02648498
238	0	2.073218	0	2.073218	0.05351908
239	1	2.491656	0	2.491656	0.04493308
240	0	0.7970664	0	0.7970664	0.07954263
241	1	3.242153	0	3.242153	0.01821734
242	0	2.091829	0	2.091829	0.05314256
243	1	3.27694	0	3.27694	0.02031744
244	0	1.716593	0	1.716593	0.007597189
245	1	3.090698	0	3.090698	0.01494195
246	0	2.229234	0	2.229234	0.05035235
247	1	1.902019	0	1.902019	0.05697366
248	0	1.518131	0	1.518131	0.06471739
249	1	1.147846	0	1.147846	0.07226492
250	0	2.087522	0	2.087522	0.05322973
251	1	3.191603	0	3.191603	0.01674348
252	0	3.235695	0	3.235695	0.02564964
253	1	2.992975	0	2.992975	0.01374676
254	0	2.658047	0	2.658047	0.0413805
255	1	2.881426	0	2.881426	0.03631788
256	0	2.941348	0	2.941348	0.03486068
257	1	1.424364	0	1.424364	0.06661836
258	0	2.152099	0	2.152099	0.05192121
259	1	2.97012	0	2.97012	0.01351046
260	0	2.616489	0	2.616489	0.04228025
261	1	3.143062	0	3.143062	0.02925089
262	0	2.603608	0	2.603608	0.01083766
263	1	1.556151	0	1.556151	0.06394815
264	0	1.759767	0	1.759767	0.05983932
265	1	2.595334	0	2.595334	0.04273471
266	0	3.006885	0	3.006885	0.01389729
267	1	2.300904	0	2.300904	0.04888704
268	0	3.280567	0	3.280567	0.02199601
269	1	2.250247	0	2.250247	0.04992359
270	0	3.27945	0	3.27945	0.02227772
271	1	2.98906	0	2.98906	0.03365263
272	0	3.211001	0	3.211001	0.02677172
273	1	3.179291	0	3.179291	0.01646919
274	0	3.212981	0	3.212981	0.01728179
275	1	3.280413	0	3.280413	0.02092363
276	0	-0.5278109	0	-0.5278109	0.1086643
277	1	3.230229	0	3.230229	0.02591571
278	0	3.100512	0	3.100512	0.01508393
279	1	3.211526	0	3.211526	0.02674967
280	0	3.233817	0	3.233817	0.02574243
281	1	2.952448	0	2.952448	0.01333629
282	0	2.858984	0	2.858984	0.03684972
283	1	3.170559	0	3.170559	0.02831814
284	0	2.146238	0	2.146238	0.05204013
285	1	3.262584	0	3.262584	0.02406792
286	0	2.570844	0	2.570844	0.01066206
287	1	1.712922	0	1.712922	0.06078341
288	0	3.275809	0	3.275809	0.02285187
289	1	3.207234	0	3.207234	0.01712794
290	0	1.37457	0	1.37457	0.06763035
291	1	2.865929	0	2.865929	0.03668587
292	0	0.9533887	0	0.9533887	0.07628142
293	1	2.629993	0	2.629993	0.01098434
294	0	1.995215	0	1.995215	0.008371422
295	1	3.138068	0	3.138068	0.02941302
296	0	1.79312	0	1.79312	0.05916736
297	1	3.221313	0	3.221313	0.01751949
298	0	2.674457	0	2.674457	0.04102243
299	1	2.368166	0	2.368166	0.04750317
300	0	1.02948	0	1.02948	0.07470471
301	1	3.003781	0	3.003781	0.03326936
302	0	3.230047	0	3.230047	0.01779102
303	1	2.559055	0	2.559055	0.04350908
304	0	3.188623	0	3.188623	0.01667504
305	1	1.31665	0	1.31665	0.06880996
306	0	2.029492	0	2.029492	0.05440275
307	1	3.277259	0	3.277259	0.02035855
308	0	3.274769	0	3.274769	0.02007162
309	1	3.014948	0	3.014948	0.03297478
310	0	3.280729	0	3.280729	0.02194196
311	1	2.894035	0	2.894035	0.03601598
312	0	2.952535	0	2.952535	0.01333714
313	1	1.641449	0	1.641449	0.06222502
314	0	3.195288	0	3.195288	0.01683012
315	1	2.882207	0	2.882207	0.03629925
316	0	1.933019	0	1.933019	0.05634892
317	1	3.280494	0	3.280494	0.0209466
318	0	3.280676	0	3.280676	0.0219605
319	1	3.202102	0	3.202102	0.02713605
320	0	1.432273	0	1.432273	0.06645779
321	1	2.978889	0	2.978889	0.03391434
322	0	3.250984	0	3.250984	0.01857966
323	1	2.867179	0	2.867179	0.0366563
324	0	0.9854754	0	0.9854754	0.07561573
325	1	2.719323	0	2.719323	0.01152061
326	0	1.569618	0	1.569618	0.06367586
327	1	2.709703	0	2.709703	0.04024745
328	0	3.07249	0	3.07249	0.0146912
329	1	2.049401	0	2.049401	0.05400055
330	0	3.274938	0	3.274938	0.0200891
331	1	2.224772	0	2.224772	0.05044332
332	0	1.633052	0	1.633052	0.06239452
333	1	3.278923	0	3.278923	0.02238193
334	0	2.831225	0	2.831225	0.03749869
335	1	3.047576	0	3.047576	0.01437148
336	0	1.997608	0	1.997608	0.0550464
337	1	2.993415	0	2.993415	0.03353981
338	0	3.272511	0	3.272511	0.02322536
339	1	1.755269	0	1.755269	0.05992995
340	0	2.385386	0	2.385386	0.04714728
341	1	3.120185	0	3.120185	0.0299785
342	0	3.142385	0	3.142385	0.02927299
343	1	3.264464	0	3.264464	0.0239277
344	0	2.555994	0	2.555994	0.01058474
345	1	2.939754	0	2.939754	0.03490024
346	0	2.719801	0	2.719801	0.01152366
347	1	2.157325	0	2.157325	0.05181514
348	0	2.936856	0	2.936856	0.03497203
349	1	3.271772	0	3.271772	0.0232996
350	0	2.67474	0	2.67474	0.04101625
351	1	2.86474	0	2.86474	0.01256255
352	0	3.25076	0	3.25076	0.02483719
353	1	1.043551	0	1.043551	0.07441388
354	0	3.251703	0	3.251703	0.01861172
355	1	3.102913	0	3.102913	0.03050509
356	0	2.954149	0	2.954149	0.03454126
357	1	3.209157	0	3.209157	0.02684859
358	0	3.108781	0	3.108781	0.03032817
359	1	3.24975	0	3.24975	0.02489631
360	0	2.949012	0	2.949012	0.03466981
361	1	2.087392	0	2.087392	0.05323236
362	0	1.375413	0	1.375413	0.06761321
363	1	2.036781	0	2.036781	0.05425553
364	0	2.231805	0	2.231805	0.009169411
365	1	1.514456	0	1.514456	0.06479179
366	0	3.18612	0	3.18612	0.01661858
367	1	3.135721	0	3.135721	0.02948855
368	0	3.16662	0	3.16662	0.02845645
369	1	1.819256	0	1.819256	0.05864089
370	0	2.858139	0	2.858139	0.03686963
371	1	1.675187	0	1.675187	0.007494126
372	0	1.559457	0	1.559457	0.0638813
373	1	1.847566	0	1.847566	0.05807064
374	0	3.220615	0	3.220615	0.01749883
375	1	2.580267	0	2.580267	0.04305706
376	0	1.760109	0	1.760109	0.05983244
377	1	2.172468	0	2.172468	0.05150761
378	0	3.273568	0	3.273568	0.02311403
379	1	0.6320287	0	0.6320287	0.08302029
380	0	3.046765	0	3.046765	0.01436148
381	1	2.286734	0	2.286734	0.04917743
382	0	3.252256	0	3.252256	0.02474805
383	1	3.278877	0	3.278877	0.02059886
384	0	3.199614	0	3.199614	0.01693485
385	1	1.748848	0	1.748848	0.06005935
386	0	3.201441	0	3.201441	0.02716244
387	1	3.158416	0	3.158416	0.01604854
388	0	0.370795	0	0.370795	0.08860431
389	1	3.120081	0	3.120081	0.02998175
390	0	2.480162	0	2.480162	0.04517424
391	1	2.920653	0	2.920653	0.03537065
392	0	1.809014	0	1.809014	0.0588472
393	1	2.644519	0	2.644519	0.01106723
394	0	-0.07830225	0	-0.07830225	0.09845485
395	1	1.87868	0	1.87868	0.05744386
396	0	2.992129	0	2.992129	0.03357318
397	1	3.011969	0	3.011969	0.03305369
398	0	2.922667	0	2.922667	0.03532136
399	1	3.246011	0	3.246011	0.02510846
400	0	2.818605	0	2.818605	0.03779076
401	1	3.149962	0	3.149962	0.01589129
402	0	3.274839	0	3.274839	0.02007888
403	1	3.154551	0	3.154551	0.02886994
404	0	2.441446	0	2.441446	0.04598338
405	1	2.614545	0	2.614545	0.01089787
406	0	3.273271	0	3.273271	0.02314603
407	1	1.617769	0	1.617769	0.06270305
408	0	3.123142	0	3.123142	0.02988651
409	1	0.8682166	0	0.8682166	0.0780545
410	0	3.086135	0	3.086135	0.03100098
411	1	3.161625	0	3.161625	0.01611006
412	0	3.184122	0	3.184122	0.01657421
413	1	2.330635	0	2.330635	0.04827649
414	0	3.210382	0	3.210382	0.02679763
415	1	1.738187	0	1.738187	0.06027418
416	0	3.251132	0	3.251132	0.02481517
417	1	2.465198	0	2.465198	0.0101395
418	0	1.436767	0	1.436767	0.06636656
419	1	2.607401	0	2.607401	0.01085845
420	0	2.65398	0	2.65398	0.04146899
421	1	2.589251	0	2.589251	0.04286498
422	0	3.119901	0	3.119901	0.02998733
423	1	1.41525	0	1.41525	0.06680345
424	0	3.135578	0	3.135578	0.02949313
425	1	2.053207	0	2.053207	0.05392364
426	0	3.223403	0	3.223403	0.02623229
427	1	1.437051	0	1.437051	0.06636079
428	0	3.277738	0	3.277738	0.02042353
429	1	0.1720811	0	0.1720811	0.09292206
430	0	2.993769	0	2.993769	0.03353062
431	1	1.860888	0	1.860888	0.05780227
432	0	2.009943	0	2.009943	0.05479744
433	1	3.176765	0	3.176765	0.02809659
434	0	3.281396	0	3.281396	0.02148915
435	1	3.131522	0	3.131522	0.02962264
436	0	2.446564	0	2.446564	0.04587668
437	1	2.522547	0	2.522547	0.0442826
438	0	1.976641	0	1.976641	0.0554694
439	1	0.9347999	0	0.9347999	0.07666764
440	0	1.305338	0	1.305338	0.06904067
441	1	2.226569	0	2.226569	0.05040669
442	0	3.279744	0	3.279744	0.02221383
443	1	3.208736	0	3.208736	0.02686605
444	0	2.946049	0	2.946049	0.03474375
445	1	2.71845	0	2.71845	0.04005378
446	0	1.328069	0	1.328069	0.06857719
447	1	3.281335	0	3.281335	0.02161659
448	0	2.765723	0	2.765723	0.03899678
449	1	2.562547	0	2.562547	0.04343481
450	0	3.253351	0	3.253351	0.01868684
451	1	2.745315	0	2.745315	0.03945531
452	0	3.269832	0	3.269832	0.02348288
453	1	3.271812	0	3.271812	0.02329569
454	0	2.601392	0	2.601392	0.04260479
455	1	3.117597	0	3.117597	0.03005857
456	0	3.276061	0	3.276061	0.02281953
457	1	3.241313	0	3.241313	0.02536208
458	0	2.845968	0	2.845968	0.01241336
459	1	3.277804	0	3.277804	0.02043289
460	0	2.516794	0	2.516794	0.04440401
461	1	2.400463	0	2.400463	0.04683509
462	0	3.281293	0	3.281293	0.02165835
463	1	0.9571914	0	0.9571914	0.07620247
464	0	3.212221	0	3.212221	0.017261
465	1	2.23619	0	2.23619	0.05021049
466	0	3.251355	0	3.251355	0.02480193
467	1	2.941345	0	2.941345	0.01323037
468	0	2.829432	0	2.829432	0.0375403
469	1	2.533054	0	2.533054	0.04406053
470	0	2.96295	0	2.96295	0.03431974
471	1	3.280014	0	3.280014	0.02214977
472	0	2.912643	0	2.912643	0.03556606
473	1	3.211855	0	3.211855	0.02673584
474	0	2.903587	0	2.903587	0.01288841
475	1	3.202308	0	3.202308	0.01700178
476	0	3.261407	0	3.261407	0.01909617
477	1	2.218326	0	2.218326	0.05057467
478	0	2.8634	0	2.8634	0.0367456
479	1	3.233554	0	3.233554	0.01790779
480	0	2.858304	0	2.858304	0.03686573
481	1	3.107039	0	3.107039	0.03038089
482	0	3.031209	0	3.031209	0.03253943
483	1	1.197747	0	1.197747	0.07124075
484	0	3.235234	0	3.235234	0.01796554
485	1	3.165799	0	3.165799	0.02848505
486	0	3.195732	0	3.195732	0.02738725
487	1	3.1117	0	3.1117	0.03023942
488	0	3.259274	0	3.259274	0.02430048
489	1	3.220447	0	3.220447	0.02636469
490	0	2.547889	0	2.547889	0.04374625
491	1	2.318417	0	2.318417	0.04852761
492	0	2.527699	0	2.527699	0.04417376
493	1	2.204873	0	2.204873	0.05084865
494	0	2.91172	0	2.91172	0.03558851
495	1	3.257788	0	3.257788	0.01890256
496	0	2.478232	0	2.478232	0.04521467
497	1	2.393766	0	2.393766	0.04697382
498	0	1.137317	0	1.137317	0.07248135
499	1	3.276571	0	3.276571	0.02027186
500	0	1.597541	0	1.597541	0.0631116
501	1	2.002943	0	2.002943	0.05493872
502	0	3.279665	0	3.279665	0.02223148
503	1	2.908619	0	2.908619	0.03566381
504	0	2.490217	0	2.490217	0.04496329
505	1	2.448126	0	2.448126	0.04584411
506	0	3.238544	0	3.238544	0.02550577
507	1	3.134247	0	3.134247	0.02953577
508	0	2.059357	0	2.059357	0.05379934
509	1	3.224908	0	3.224908	0.0176282
510	0	3.237956	0	3.237956	0.02553575
511	1	1.200471	0	1.200471	0.07118492
512	0	3.216648	0	3.216648	0.01738409
513	1	3.077874	0	3.077874	0.01476373
514	0	3.281183	0	3.281183	0.02121678
515	1	3.192661	0	3.192661	0.02750579
516	0	3.229723	0	3.229723	0.01778049
517	1	3.198201	0	3.198201	0.02729073
518	0	3.021766	0	3.021766	0.01406452
519	1	3.263516	0	3.263516	0.01921819
520	0	3.229985	0	3.229985	0.01778902
521	1	3.258246	0	3.258246	0.02436956
522	0	3.281022	0	3.281022	0.02113352
523	1	3.262329	0	3.262329	0.01914855
524	0	2.150828	0	2.150828	0.05194699
525	1	3.171193	0	3.171193	0.02829572
526	0	2.360958	0	2.360958	0.04765195
527	1	3.101878	0	3.101878	0.03053611
528	0	1.855488	0	1.855488	0.05791106
529	1	3.107412	0	3.107412	0.03036961
530	0	3.279271	0	3.279271	0.02066915
531	1	3.275684	0	3.275684	0.02286769
532	0	2.875963	0	2.875963	0.03644797
533	1	3.158872	0	3.158872	0.01605721
534	0	3.281395	0	3.281395	0.02149592
535	1	3.281373	0	3.281373	0.02138909
536	0	3.089934	0	3.089934	0.0149311
537	1	0.6268186	0	0.6268186	0.08313069
538	0	1.162107	0	1.162107	0.07197196
