Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-222.0201	-225.7732	3.753155	0.09337751	0.0050503	0.08832721	0.0050503
10	-272.666	-272.0558	-0.6101557	0.3722995	0.271068	0.1012315	0.271068
20	-206.9666	-211.7556	4.789018	0.08192697	0.02413349	0.05779348	0.02413349
30	-195.1411	-200.8273	5.686155	0.04892365	0.02129658	0.02762707	0.02129658
40	-192.7654	-198.6765	5.911092	0.03767161	0.009723	0.02794861	0.009723
50	-230.0495	-231.8816	1.83209	0.2676023	0.2496519	0.01795043	0.2496519
60	-213.844	-217.7072	3.863212	0.1338429	0.09863873	0.03520419	0.09863873
70	-192.831	-198.733	5.902068	0.03929002	0.009695658	0.02959436	0.009695658
80	-192.8305	-198.7098	5.879353	0.03223013	0.008286207	0.02394393	0.008286207
90	-194.251	-200.0576	5.806531	0.04713968	0.01410681	0.03303287	0.01410681
100	-200.5709	-205.6225	5.051605	0.07216162	0.04517017	0.02699145	0.04517017
110	-192.3125	-198.0696	5.757046	0.0371606	0.005425494	0.03173511	0.005425494
120	-195.1935	-200.2472	5.053668	0.04773396	0.002984126	0.04474983	0.002984126
130	-226.1782	-228.5936	2.415428	0.2307002	0.2090217	0.02167858	0.2090217
140	-238.4757	-240.7017	2.225984	0.1774124	0.09411873	0.08329365	0.09411873
150	-199.6939	-204.6052	4.911285	0.06461477	0.04484176	0.019773	0.04484176
160	-193.9577	-199.7863	5.828628	0.04590222	0.01295476	0.03294746	0.01295476
170	-232.6511	-234.8995	2.248435	0.2334616	0.1838068	0.04965475	0.1838068
180	-192.7044	-198.5743	5.869889	0.03183603	0.007468315	0.02436771	0.007468315
190	-232.3453	-233.1257	0.7803392	0.2866775	0.2751498	0.01152773	0.2751498
200	-200.5045	-205.7557	5.251179	0.06915497	0.02607983	0.04307514	0.02607983
210	-194.4896	-200.2671	5.777478	0.04711052	0.01732148	0.02978904	0.01732148
220	-212.7795	-216.6047	3.825151	0.1333224	0.1066118	0.02671058	0.1066118
230	-207.2303	-211.7692	4.538865	0.09799791	0.0585704	0.03942751	0.0585704
240	-209.0946	-213.355	4.260389	0.07427928	0.003686206	0.07059308	0.003686206
250	-192.3554	-198.0164	5.661048	0.03760826	0.004620241	0.03298802	0.004620241
260	-205.5531	-210.3677	4.814619	0.08373765	0.0340648	0.04967285	0.0340648
270	-227.7754	-230.6837	2.908303	0.1580164	0.09058508	0.06743128	0.09058508
280	-198.49	-203.9336	5.443604	0.06036411	0.01341387	0.04695024	0.01341387
290	-199.6873	-205.0431	5.355813	0.06373935	0.01532645	0.0484129	0.01532645
300	-204.2284	-209.1193	4.890988	0.08221261	0.03752637	0.04468624	0.03752637
310	-197.3373	-202.2114	4.874093	0.04318381	0.02890287	0.01428094	0.02890287
320	-194.6747	-200.4376	5.762897	0.04823673	0.01754973	0.03068701	0.01754973
330	-195.0357	-200.769	5.733282	0.05059824	0.01347982	0.03711842	0.01347982
340	-210.639	-215.1499	4.510946	0.09023384	0.02779153	0.06244231	0.02779153
350	-233.2404	-235.4069	2.166489	0.2493309	0.2038997	0.04543117	0.2038997
360	-195.8145	-201.4857	5.671173	0.05356178	0.01706739	0.03649438	0.01706739
370	-223.3137	-226.3512	3.037548	0.1847346	0.1441427	0.04059198	0.1441427
380	-263.2243	-262.7677	-0.456636	0.503935	0.4389448	0.06499019	0.4389448
