Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-197.9257	-203.1966	5.270955	0.05909051	0.03547324	0.02361727	0.03547324
10	-225.0566	-227.7855	2.728829	0.2155183	0.1873227	0.02819556	0.1873227
20	-197.665	-203.0968	5.431745	0.06043902	0.02989915	0.03053987	0.02989915
30	-237.273	-238.6043	1.331307	0.3433354	0.3229644	0.02037107	0.3229644
40	-196.2198	-201.8566	5.636777	0.0548127	0.01559167	0.03922104	0.01559167
50	-196.8514	-201.7945	4.943137	0.03427847	0.02101882	0.01325964	0.02101882
60	-242.0156	-244.7385	2.722897	0.138263	0.0334797	0.1047833	0.0334797
70	-202.1477	-207.1571	5.009406	0.07827638	0.04284858	0.0354278	0.04284858
80	-193.898	-199.7304	5.832398	0.04566227	0.0126684	0.03299387	0.0126684
90	-207.0632	-211.8827	4.819486	0.07962985	0.01904533	0.06058452	0.01904533
100	-195.6316	-201.2552	5.623603	0.05089772	0.02361091	0.02728681	0.02361091
110	-193.4012	-199.2596	5.858472	0.04346286	0.0106554	0.03280746	0.0106554
120	-221.0336	-224.1306	3.097024	0.1852235	0.1569526	0.02827098	0.1569526
130	-204.1311	-209.0758	4.94468	0.07922187	0.03057369	0.04864818	0.03057369
140	-196.3508	-201.6287	5.277879	0.05194995	0.004661748	0.0472882	0.004661748
150	-235.0143	-237.0253	2.010968	0.2619493	0.2155601	0.04638918	0.2155601
160	-194.8891	-200.2188	5.329679	0.04783405	0.004153004	0.04368104	0.004153004
170	-208.746	-212.7788	4.03282	0.1112267	0.08974467	0.02148201	0.08974467
180	-221.1897	-225.1957	4.006027	0.09933586	0.01588495	0.08345091	0.01588495
190	-212.0301	-215.9294	3.899337	0.1289853	0.1021346	0.02685063	0.1021346
200	-212.2791	-216.6054	4.326358	0.09747803	0.03604041	0.06143762	0.03604041
210	-200.7438	-205.956	5.212188	0.0707315	0.02934407	0.04138743	0.02934407
220	-233.6219	-236.9926	3.370728	0.110338	0.008207454	0.1021306	0.008207454
230	-216.4875	-220.0693	3.581831	0.1517058	0.1194504	0.03225543	0.1194504
240	-206.7383	-211.3448	4.606542	0.09454049	0.05313325	0.04140724	0.05313325
250	-209.3555	-213.6237	4.268181	0.1116668	0.07825686	0.03340997	0.07825686
260	-220.5524	-223.7659	3.213464	0.1773244	0.1446789	0.0326455	0.1446789
