Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction_sd	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation_sd
14340	-224.3751	-179.5409	-44.83417	0.000834898	8.56281e-05	0.000243317	7.9689e-05	3.84806e-06	2.58076e-06	3.76717e-05	4.09105e-05	1.07033e-05	1.50131e-06	8.02601e-06	2.217134	-7.0882	-9.3655	-8.32114	-9.43738	-12.4679	-12.8674	-10.1866	-10.1041	-11.445	-13.4092	-11.7328	-5.99205	-5.64884	-3.90454	-3.49188	-2.41579	-2.41543	-3.04	-4.17397	-3.64364	-2.72916	-3.26721	0.00249854	0.00352159	0.0201503	0.0304435	0.089297	0.0893291	0.0478349	0.015391	0.0261568	0.0652742	0.0381127	1.451837
14350	-222.2754	-178.8027	-43.47271	0.00184701	0.000889998	0.00207589	0.000793914	0.00211102	0.000308006	0.00107443	0.000538455	0.000757513	4.5597e-05	2.20347e-05	0.987254	-6.29419	-7.02429	-6.17737	-7.13854	-6.16058	-8.08539	-6.83597	-7.52681	-7.18547	-9.99567	-10.7229	-7.90631	-5.88373	-3.53971	-3.01673	-2.01223	-2.42282	-3.20886	-3.54106	-4.0291	-4.05885	-4.25084	0.000368412	0.00278438	0.0290219	0.0489609	0.13369	0.088671	0.0404026	0.0289825	0.0177903	0.0172688	0.0142523	1.749341
14360	-216.1884	-181.0628	-35.12561	0.00178273	0.0122605	0.0106294	0.00855223	0.0167187	0.0135879	0.00898046	0.0217486	0.00125169	0.000244811	0.000679773	1.036213	-6.32961	-4.40137	-4.54413	-4.76156	-4.09123	-4.29858	-4.7127	-3.82821	-6.68326	-8.31502	-7.29375	-5.63505	-4.56497	-3.49472	-3.25028	-2.56609	-2.36351	-3.4416	-3.62985	-3.56199	-3.73399	-3.29637	0.00357051	0.0104102	0.0303572	0.0387632	0.0768352	0.0940895	0.0320133	0.0265202	0.0283824	0.0238973	0.0370174	0.6417277
14370	-225.709	-181.5674	-44.14159	0.000339666	0.000497109	0.0017545	0.000813154	0.000567962	8.00861e-05	0.000454709	0.00151509	0.000361264	7.27421e-06	7.13977e-08	2.602803	-7.98755	-7.6067	-6.34557	-7.11459	-7.47346	-9.43241	-7.69585	-6.49228	-7.9259	-11.8312	-16.455	-4.98887	-5.61648	-4.18206	-3.1957	-2.44356	-2.86145	-3.75713	-4.69679	-4.62221	-4.05037	-4.89311	0.00681334	0.00363741	0.015267	0.0409378	0.0868508	0.057186	0.0233507	0.00912452	0.00983104	0.0174159	0.00749808	0.7978317
14380	-186.2791	-178.5762	-7.702848	0.00539251	0.00561505	0.00536943	0.00587863	0.00580699	0.00548993	0.00516809	0.00557047	0.0054093	0.00520668	0.00521158	0.04100752	-5.22274	-5.18231	-5.22703	-5.13643	-5.14869	-5.20484	-5.26525	-5.19028	-5.21964	-5.25781	-5.25687	-6.88117	-7.02845	-4.28034	-3.33322	-2.20154	-2.4606	-3.42209	-4.27654	-3.88227	-3.13053	-3.81765	0.00102694	0.000886302	0.013838	0.035678	0.110633	0.0853837	0.032644	0.0138906	0.0206041	0.0436948	0.0219795	1.087578
14390	-196.2955	-180.767	-15.52855	9.48895e-05	0.000110823	0.000124809	0.000128213	0.000121891	0.000104147	9.13084e-05	7.24486e-05	5.9956e-05	5.29068e-05	4.83909e-05	0.0871163	-9.2628	-9.10758	-8.98872	-8.96182	-9.01238	-9.1697	-9.30127	-9.53263	-9.7219	-9.84698	-9.9362	-6.4073	-5.3379	-4.45821	-3.21963	-2.69245	-3.07498	-3.89565	-4.28867	-3.92798	-3.83772	-3.17004	0.00164948	0.00480594	0.0115831	0.0399698	0.0677151	0.0461908	0.0203302	0.0137232	0.0196835	0.0215427	0.0420019	0.7078764
14400	-232.2945	-182.8003	-49.49419	0.000643274	3.61734e-05	7.65979e-06	6.42726e-07	1.10874e-06	4.60539e-06	2.61912e-07	6.96998e-08	1.95508e-07	1.95511e-07	2.90339e-09	2.734914	-7.34894	-10.2272	-11.7795	-14.2575	-13.7123	-12.2883	-15.1553	-16.4791	-15.4477	-15.4476	-19.6574	-6.22488	-5.57782	-4.02179	-3.96928	-2.77967	-2.97022	-3.27921	-4.71165	-5.34446	-6.1697	-3.39254	0.00197957	0.00378081	0.0179209	0.018887	0.062059	0.051292	0.0376578	0.00898993	0.00477454	0.00209187	0.0336233	1.556396
14410	-225.8723	-179.7223	-46.15004	0.0436969	0.0041805	0.000524278	0.0015409	0.000818769	4.19446e-05	2.93259e-06	1.04883e-05	6.01065e-05	7.00142e-05	0.00118384	2.04614	-3.13048	-5.47732	-7.55349	-6.47539	-7.10771	-10.0792	-12.7396	-11.4652	-9.71939	-9.56681	-6.73899	-6.52761	-5.89045	-4.41214	-3.58737	-1.92667	-2.59918	-4.09616	-5.44765	-3.77729	-3.65774	-3.84738	0.00146249	0.00276572	0.0121292	0.0276709	0.145633	0.0743345	0.0166364	0.00430643	0.0228845	0.0257907	0.0213356	1.265039
14420	-222.2471	-181.0376	-41.20943	0.0252375	0.152854	0.0127283	0.00345467	0.00210291	0.0281467	0.0508892	0.353156	0.139315	0.0597281	0.015627	1.810786	-3.67943	-1.87827	-4.36393	-5.66803	-6.16443	-3.57032	-2.97811	-1.04084	-1.97102	-2.81795	-4.15876	-5.29869	-5.16505	-3.15196	-2.4417	-1.97341	-2.09838	-3.52323	-4.02445	-3.07848	-2.56167	-2.27892	0.00499816	0.00571277	0.0427681	0.0870131	0.138983	0.122655	0.0295041	0.0178733	0.0460291	0.0771757	0.102395	1.008479
14430	-215.9172	-187.7693	-28.14795	0.000212733	0.000230475	0.000120209	0.000119824	0.000238665	0.000253646	0.000168937	0.000173922	0.00023839	0.000274808	0.000443297	0.2671673	-8.45547	-8.37537	-9.02628	-9.02948	-8.34045	-8.27957	-8.68598	-8.6569	-8.3416	-8.19944	-7.72127	-4.06397	-4.55306	-4.77939	-3.5647	-1.69077	-2.17211	-3.16958	-3.33156	-3.38448	-3.31238	-5.45238	0.0171807	0.0105349	0.0084011	0.0283056	0.184377	0.113937	0.0420214	0.0357374	0.0338951	0.0364294	0.00428609	1.146304
14440	-202.5296	-177.1287	-25.4009	0.000258341	0.000261885	0.000279385	0.000351458	0.000348037	0.000433008	0.00046486	0.000640557	0.000780822	0.000695722	0.000780626	0.1865805	-8.26123	-8.24761	-8.18292	-7.95342	-7.9632	-7.74476	-7.67377	-7.35317	-7.15516	-7.27056	-7.15541	-7.2518	-6.86575	-4.27811	-3.17797	-2.1241	-2.10677	-3.64061	-3.74865	-3.78893	-6.51416	-3.25741	0.000708894	0.0010429	0.0138688	0.04167	0.119541	0.12163	0.0262363	0.0235496	0.0226198	0.0014823	0.0384879	1.159637
14450	-220.1768	-179.0139	-41.16281	0.000167352	3.22491e-05	5.08311e-05	0.00054055	0.000382178	0.000272023	0.00203035	0.00292279	0.00284715	0.00567339	0.0149223	1.133757	-8.69541	-10.342	-9.887	-7.52292	-7.86962	-8.20962	-6.19955	-5.83522	-5.86144	-5.17197	-4.2049	-7.2171	-5.80261	-4.38574	-3.76919	-2.41019	-2.37379	-3.9737	-4.88541	-3.59052	-4.71562	-3.80329	0.000733925	0.00301967	0.0124536	0.0230708	0.0897982	0.0931267	0.0188038	0.007556	0.0275839	0.00895431	0.0222973	1.57789
14460	-221.5041	-183.2688	-38.23535	0.000537823	0.000600105	0.00130809	0.00239101	0.000962105	0.005524	0.0019156	0.00665398	0.00698047	0.00134355	0.000772627	1.737744	-7.52798	-7.41841	-6.63919	-6.03604	-6.94639	-5.19865	-6.25772	-5.01254	-4.96464	-6.61244	-7.16571	-5.2398	-4.89799	-4.34983	-2.38352	-2.05585	-2.18514	-3.6897	-3.83879	-3.9201	-5.00831	-5.08631	0.00530132	0.00746158	0.012909	0.0922252	0.127984	0.112462	0.0249795	0.0215197	0.019839	0.00668219	0.0061808	0.9677942
14470	-212.6793	-180.0821	-32.59724	0.000733402	0.000622584	0.000439459	0.000347339	0.000740478	0.00109113	0.000864958	0.000427617	0.000545037	0.000359882	0.000210001	0.4329391	-7.21782	-7.38163	-7.72997	-7.96521	-7.20821	-6.82054	-7.05283	-7.75728	-7.51466	-7.92974	-8.4684	-8.4979	-5.57771	-4.3496	-3.27399	-2.12778	-2.57584	-4.61157	-5.77428	-5.32368	-3.538	-4.40112	0.000203896	0.0037812	0.0129119	0.037855	0.119101	0.0760895	0.00993621	0.00310643	0.00487478	0.0290714	0.0122636	1.68414
14480	-230.8682	-181.379	-49.4892	0.0179523	0.00818899	0.00061923	0.00494113	0.0120883	0.00261128	0.00031826	0.00103075	0.000425371	0.00054255	0.000259938	1.388213	-4.02004	-4.80496	-7.38703	-5.31016	-4.41552	-5.94791	-8.05264	-6.87747	-7.76255	-7.51923	-8.25507	-9.685	-5.95264	-5.19806	-3.12809	-2.11218	-2.19514	-3.6114	-4.39769	-5.62434	-4.26729	-4.46872	6.22097e-05	0.00259897	0.00552729	0.0438012	0.120974	0.111343	0.0270139	0.0123058	0.00360895	0.0140198	0.011462	2.804226
14490	-212.7867	-179.3618	-33.42487	0.00128669	0.000654651	0.000296381	0.000275189	0.000343628	0.00118884	0.0012313	0.000982754	0.000669095	0.000442967	0.000706258	0.6297698	-6.65568	-7.33141	-8.12386	-8.19805	-7.97595	-6.73477	-6.69969	-6.92515	-7.30958	-7.72202	-7.25553	-6.80147	-7.70392	-4.05682	-2.99197	-2.56574	-2.75025	-3.19626	-4.1599	-3.91658	-3.81275	-4.40509	0.00111214	0.000451056	0.0173039	0.0501883	0.076862	0.0639121	0.0409148	0.0156091	0.0199091	0.0220874	0.012215	1.260333
14500	-212.0749	-181.1454	-30.92946	0.00141559	0.0014628	0.00204802	0.00374118	0.00445732	0.00597684	0.00708436	0.00477647	0.00555374	0.00260869	0.00198374	0.3456379	-6.56021	-6.5274	-6.19088	-5.58835	-5.41321	-5.11986	-4.94987	-5.34405	-5.19328	-5.94891	-6.22277	-6.87514	-7.22927	-5.22679	-3.30691	-2.41504	-2.60472	-4.25961	-2.88789	-3.98666	-5.42965	-3.84129	0.00103316	0.000725051	0.00537076	0.0366291	0.089364	0.0739238	0.0141279	0.0556936	0.0185616	0.00438461	0.021466	1.847257
14510	-197.8896	-181.9123	-15.97736	0.00226306	0.00274962	0.00329326	0.00459217	0.0037786	0.00321536	0.00420444	0.00607977	0.00682274	0.00631435	0.00651857	0.2678953	-6.09104	-5.89629	-5.71588	-5.3834	-5.5784	-5.73982	-5.47161	-5.10279	-4.98749	-5.06493	-5.0331	-5.9764	-5.43352	-4.12755	-3.32541	-2.75655	-2.566	-3.05956	-2.69178	-2.75448	-3.44578	-2.93642	0.00253795	0.00436771	0.0161223	0.0359579	0.0635104	0.0768425	0.0469085	0.0677602	0.0636423	0.0318798	0.0530551	0.6420781
14520	-203.4938	-182.0679	-21.42591	0.00582185	0.00452404	0.00384729	0.00369695	0.00319881	0.00528666	0.00725778	0.0055416	0.00776151	0.00874423	0.00685196	0.2458304	-5.14614	-5.39835	-5.56039	-5.60025	-5.74498	-5.24257	-4.92568	-5.19547	-4.85858	-4.73936	-4.98322	-5.5904	-4.88784	-4.45709	-3.33088	-2.38615	-2.14104	-2.72849	-3.47327	-2.62351	-2.89454	-4.22853	0.00373354	0.0075377	0.0115961	0.0357617	0.0919828	0.117533	0.0653181	0.0310156	0.0725481	0.0553247	0.0145738	1.128612
14530	-202.372	-183.0514	-19.3206	5.12021e-05	4.84636e-05	4.28344e-05	3.81049e-05	5.83872e-05	5.28537e-05	4.38848e-05	5.58978e-05	5.40186e-05	5.10707e-05	6.54465e-05	0.2229133	-9.87973	-9.9347	-10.0582	-10.1752	-9.74841	-9.84798	-10.0339	-9.79199	-9.82618	-9.8823	-9.63428	-6.01923	-4.53632	-3.6128	-3.82313	-2.93048	-2.38561	-3.47782	-5.23742	-4.21181	-4.12113	-3.86127	0.00243153	0.0107128	0.0269762	0.0218592	0.0533712	0.092033	0.0308745	0.00531397	0.0148195	0.0162262	0.0210413	0.8463106
14540	-223.7044	-182.6701	-41.03426	7.46434e-05	1.75443e-06	1.31646e-06	1.04869e-06	9.68741e-07	2.46603e-06	5.64725e-06	2.56808e-06	1.4899e-06	3.34842e-06	1.05911e-06	1.568517	-9.50279	-13.2534	-13.5406	-13.768	-13.8473	-12.9129	-12.0843	-12.8724	-13.4168	-12.607	-13.7581	-4.82828	-5.01023	-4.47329	-3.12581	-2.25772	-3.33127	-4.59717	-5.67895	-4.72392	-5.6529	-4.42614	0.00800027	0.00666934	0.0114097	0.0439014	0.104589	0.0357478	0.0100803	0.00341715	0.0088803	0.00350732	0.0119605	1.272773
14550	-213.7689	-182.9374	-30.83147	0.000367097	0.000744989	0.000406146	0.00021254	0.000134032	0.000747931	0.000712732	0.00135888	0.00186813	0.00346605	0.000460694	0.9053573	-7.90988	-7.20214	-7.8088	-8.45638	-8.91743	-7.1982	-7.2464	-6.6011	-6.28282	-5.66474	-7.68278	-5.52157	-4.19897	-3.67108	-2.88722	-2.46054	-2.44563	-2.83677	-2.69719	-3.02435	-3.58234	-4.10741	0.00399956	0.015011	0.025449	0.055731	0.0853886	0.0866714	0.0586149	0.0673945	0.0485894	0.0278104	0.0164503	0.5215293
14560	-211.581	-179.3657	-32.21527	0.000418826	0.000160962	0.00028528	0.000140765	0.000133174	0.000109733	0.000192462	0.000394972	0.000628426	0.00154367	0.000870016	0.7371228	-7.77805	-8.73434	-8.16204	-8.86842	-8.92385	-9.11746	-8.55561	-7.8367	-7.37229	-6.4736	-7.047	-7.28933	-6.51459	-4.413	-2.75699	-2.3192	-2.35738	-2.37914	-3.30253	-4.03571	-4.34464	-3.21955	0.000682783	0.00148167	0.0121187	0.0634824	0.0983523	0.0946677	0.0926303	0.0367901	0.0176731	0.0129762	0.0399732	1.114804
14570	-215.3141	-181.0829	-34.23124	0.0266416	0.0177814	0.0142804	0.0226004	0.0584761	0.0301229	0.0587548	0.111954	0.156531	0.0875687	0.069563	0.8101084	-3.62528	-4.0296	-4.24887	-3.78979	-2.83914	-3.50247	-2.83438	-2.18967	-1.8545	-2.43533	-2.66552	-8.14677	-5.65571	-4.79495	-2.83577	-1.35906	-1.83787	-2.67751	-2.42193	-3.24299	-3.23919	-1.87487	0.000289669	0.00349751	0.0082714	0.0586735	0.256903	0.159156	0.068734	0.0887505	0.039047	0.0391958	0.153374	1.2652
14580	-206.704	-185.647	-21.05694	0.00351355	0.0027597	0.00457203	0.00449824	0.00412464	0.00417282	0.00591921	0.00722595	0.00810093	0.00960083	0.00921042	0.2941446	-5.65113	-5.89263	-5.3878	-5.40407	-5.49078	-5.47916	-5.12955	-4.93008	-4.81578	-4.64591	-4.68742	-5.58599	-5.05891	-4.04749	-2.96187	-2.63098	-3.00092	-3.45566	-2.021	-2.52187	-3.45677	-4.45992	0.00375005	0.00635245	0.0174662	0.051722	0.0720078	0.0497414	0.0315664	0.132523	0.0803091	0.0315316	0.0115633	0.5875269
14590	-197.7153	-180.8505	-16.86486	0.00185763	0.00180258	0.00158272	0.00151022	0.0019425	0.00183546	0.00255213	0.00252624	0.00343974	0.00299876	0.00319029	0.1769201	-6.28846	-6.31853	-6.44861	-6.4955	-6.24378	-6.30046	-5.97083	-5.98102	-5.67236	-5.80955	-5.74764	-5.58096	-4.68901	-3.88506	-2.83291	-2.25892	-2.25946	-2.90407	-4.84887	-5.26671	-5.01822	-4.41348	0.00376893	0.00919574	0.0205467	0.0588416	0.104464	0.104406	0.0547999	0.00783726	0.00516054	0.00661628	0.012113	0.7691982
14600	-210.09	-181.8774	-28.21259	0.000730614	0.000792254	0.00132146	0.000718185	0.00125153	0.00226198	0.00396925	0.00360305	0.00294467	0.00521842	0.00314924	0.5150246	-7.22163	-7.14063	-6.62901	-7.23878	-6.68339	-6.09152	-5.52918	-5.62597	-5.82776	-5.25556	-5.76059	-4.62732	-5.33177	-4.4054	-3.82329	-2.24661	-2.70748	-3.81425	-4.18488	-4.26678	-5.62525	-4.27463	0.00978097	0.00483553	0.0122112	0.0218558	0.105757	0.0667047	0.0220542	0.015224	0.0140269	0.00360566	0.0139172	1.00659
14610	-182.5296	-185.9711	3.441578	0.0001489	0.00016269	0.000159647	0.000156689	0.000157622	0.000150308	0.000158716	0.000156176	0.000158813	0.000157582	0.000152296	0.04900536	-8.81224	-8.72366	-8.74255	-8.76125	-8.75531	-8.80282	-8.74839	-8.76453	-8.74779	-8.75556	-8.78968	-4.37032	-4.51736	-3.88971	-3.69568	-2.89338	-3.27037	-3.98045	-4.32819	-4.28055	-4.17312	-3.5901	0.0126472	0.0109178	0.0204512	0.0248305	0.0553889	0.0379924	0.0186772	0.0131914	0.0138351	0.0154041	0.0275955	0.3435368
14620	-213.345	-180.0334	-33.31169	0.000674692	0.00239566	0.00165867	0.000404404	0.000338849	0.000294602	0.000474038	0.000213285	0.000306544	0.000874421	0.000857705	0.7050831	-7.30125	-6.0341	-6.40174	-7.8131	-7.98996	-8.12988	-7.65422	-8.45288	-8.09015	-7.04195	-7.06125	-6.46539	-4.97582	-4.09473	-3.14812	-2.32446	-2.97946	-4.51791	-5.31177	-5.22909	-4.76883	-3.54751	0.00155639	0.00690286	0.0166602	0.0429328	0.0978367	0.0508205	0.0109118	0.00493321	0.00535838	0.00849031	0.0287962	0.9619982
14630	-212.0338	-179.918	-32.11576	0.00016074	0.000138391	0.000223136	0.000164517	0.000364526	0.000346811	0.000159185	0.000239789	0.000144206	0.000209829	0.000167698	0.7483935	-8.73572	-8.88543	-8.40773	-8.71249	-7.91691	-7.96673	-8.74544	-8.33575	-8.84427	-8.46922	-8.69335	-7.33609	-6.8428	-4.3441	-3.40095	-1.76985	-2.25868	-3.8887	-3.39223	-3.24788	-2.76839	-3.12255	0.000651591	0.00106711	0.0129831	0.0333414	0.170359	0.104488	0.020472	0.0336334	0.0388566	0.0627632	0.0440447	1.29799
14640	-208.5139	-182.7959	-25.718	7.44459e-05	9.23702e-05	9.59982e-05	0.000236105	0.000329482	0.000247603	0.000368703	0.000378539	0.000397297	0.000644558	0.000780107	0.2429477	-9.50544	-9.28971	-9.25118	-8.35123	-8.01799	-8.30368	-7.90552	-7.87919	-7.83083	-7.34695	-7.15608	-4.72629	-4.1432	-3.67623	-3.21122	-2.36377	-2.94065	-2.83928	-3.02712	-3.76843	-4.58673	-3.44293	0.00885931	0.015872	0.0253181	0.0403075	0.0940646	0.0528313	0.0584679	0.048455	0.0230882	0.0101862	0.0319708	0.9214388
14650	-203.5447	-179.6508	-23.89388	0.000289584	0.000227978	0.000148128	0.000201044	0.000266371	0.000293475	0.000211756	0.000261499	0.000267288	0.000353206	0.000349582	0.32305	-8.14706	-8.38626	-8.81744	-8.51199	-8.23062	-8.13372	-8.46008	-8.24908	-8.22718	-7.94846	-7.95877	-7.31352	-6.32619	-4.30625	-2.61874	-2.43036	-2.5307	-3.27083	-4.08321	-4.10301	-2.9517	-3.75002	0.000666468	0.00178884	0.013484	0.0728946	0.0880047	0.0796033	0.037975	0.0168533	0.0165228	0.052251	0.0235173	1.340628
14660	-223.664	-183.4868	-40.17718	0.00738592	0.00359954	0.00506667	0.00818785	0.00974437	0.00455949	0.00508541	0.00190423	0.00669922	0.00303373	0.0987314	2.196996	-4.90818	-5.62695	-5.28507	-4.8051	-4.63107	-5.39054	-5.28138	-6.26368	-5.00576	-5.79796	-2.31535	-5.83795	-5.03314	-4.74259	-3.22494	-2.27227	-1.71598	-2.29633	-3.42209	-4.01766	-4.39982	-3.63057	0.00291482	0.0065183	0.00871607	0.0397583	0.103078	0.179788	0.100628	0.0326441	0.0179951	0.0122796	0.0265012	0.7897398
14670	-214.851	-179.83	-35.02097	0.0201708	0.00932584	0.00395973	0.00966124	0.00833342	0.00920992	0.0261791	0.0163034	0.0341993	0.0635581	0.10971	0.9039817	-3.90352	-4.67497	-5.53158	-4.63963	-4.78748	-4.68747	-3.64279	-4.11638	-3.37555	-2.7558	-2.20992	-7.04289	-6.85411	-4.01556	-3.25424	-1.72045	-2.47665	-3.6895	-3.20317	-2.38257	-2.32715	-2.00514	0.000873601	0.0010551	0.0180328	0.0386101	0.178986	0.0840239	0.0249845	0.040633	0.092313	0.0975739	0.134641	1.090641
14680	-192.8737	-184.5343	-8.339448	0.0034191	0.00366197	0.0034522	0.00309836	0.00368713	0.00349019	0.0037902	0.00452768	0.00480938	0.00595027	0.00508746	0.1530854	-5.67838	-5.60975	-5.66874	-5.77688	-5.60291	-5.6578	-5.57534	-5.39755	-5.33719	-5.12432	-5.28098	-4.95671	-4.72906	-3.79867	-3.47216	-2.42641	-2.59255	-2.91308	-2.57083	-2.3875	-2.34095	-2.6534	0.00703605	0.00883473	0.0224005	0.0310498	0.088353	0.074829	0.0543082	0.0764723	0.0918589	0.096236	0.0704117	0.6158044
14690	-209.3766	-182.3324	-27.0442	0.00552639	0.00440974	0.00316972	0.00325023	0.0130288	0.00411007	0.00542229	0.0138382	0.021576	0.016763	0.013216	0.7810705	-5.19822	-5.42394	-5.75411	-5.72903	-4.34059	-5.49432	-5.21724	-4.28032	-3.83617	-4.08858	-4.32633	-4.93082	-4.59923	-4.41736	-3.19949	-2.66836	-2.09205	-3.05978	-3.16675	-3.35659	-3.65606	-3.42043	0.00722061	0.0100596	0.012066	0.0407831	0.0693656	0.123434	0.046898	0.0421404	0.034854	0.0258341	0.0326984	0.6901035
14700	-214.3559	-180.2552	-34.10077	0.000608065	0.000396649	0.000423946	0.00108519	0.00094715	0.00146024	0.0019242	0.00160103	0.00254131	0.00144134	0.00200994	0.9322253	-7.40523	-7.83246	-7.76591	-6.826	-6.96205	-6.52915	-6.25325	-6.43711	-5.97507	-6.54218	-6.20965	-7.02966	-4.61383	-3.71568	-2.99148	-2.0255	-2.86791	-4.55291	-4.99628	-5.38078	-4.49982	-3.35291	0.000885234	0.00991382	0.0243389	0.050213	0.131928	0.0568176	0.0105366	0.00676303	0.00460424	0.0111109	0.0349824	0.9327969
14710	-200.2926	-183.0561	-17.2365	0.000730186	0.000707605	0.000703529	0.000594916	0.000606691	0.000599441	0.000763106	0.00063043	0.000610697	0.000656051	0.000534438	0.2908941	-7.22221	-7.25362	-7.2594	-7.42709	-7.40749	-7.41951	-7.17811	-7.36911	-7.40091	-7.32927	-7.53429	-6.03172	-4.99418	-5.11475	-3.48974	-2.50774	-2.52853	-2.46598	-3.69138	-4.2597	-4.75865	-4.53601	0.00240136	0.00677731	0.00600749	0.0305087	0.0814519	0.0797759	0.0849256	0.0249375	0.0141266	0.00857717	0.010716	0.8112733
14720	-222.5745	-184.4836	-38.09088	7.37549e-05	7.41229e-05	0.000139912	0.0002509	0.000266	8.29324e-05	9.05678e-06	1.48209e-06	2.04311e-06	7.26499e-07	1.8932e-07	0.9535839	-9.51476	-9.50979	-8.8745	-8.29046	-8.23201	-9.39748	-11.612	-13.4221	-13.101	-14.135	-15.4798	-4.92615	-4.04598	-4.82912	-3.76183	-1.99782	-2.09832	-3.352	-3.98169	-4.4848	-3.2597	-2.55482	0.00725438	0.0174925	0.00799354	0.0232412	0.135631	0.122662	0.0350144	0.018654	0.0112792	0.0383999	0.0777061	0.893886
14730	-201.8096	-178.6032	-23.2064	0.0180629	0.0185268	0.0208115	0.0162442	0.0140221	0.0183476	0.0195195	0.0145719	0.0103111	0.00987484	0.0115535	0.2740966	-4.0139	-3.98854	-3.87225	-4.12002	-4.26712	-3.99826	-3.93634	-4.22866	-4.57453	-4.61777	-4.46077	-7.41024	-6.66815	-5.03524	-2.97812	-1.90955	-2.0123	-3.07907	-4.60076	-3.10131	-4.14451	-3.09314	0.000605026	0.00127075	0.00650466	0.0508883	0.148147	0.133681	0.0460021	0.0100442	0.0449903	0.0158512	0.0453591	1.304715
14740	-211.8035	-180.0357	-31.76774	0.000163442	0.000135186	0.000162786	0.000297449	0.000633493	0.000427571	9.75456e-05	0.000132914	5.48822e-05	4.05775e-05	0.000107515	1.054992	-8.71905	-8.90886	-8.72307	-8.12027	-7.36426	-7.75739	-9.23519	-8.92581	-9.81032	-10.1123	-9.13788	-6.05798	-4.7212	-3.80822	-3.22627	-2.71752	-2.37037	-3.54252	-3.80273	-3.89573	-4.37212	-3.31334	0.00233912	0.00890453	0.0221875	0.0397051	0.0660381	0.0934462	0.0289403	0.0223097	0.0203286	0.0126245	0.0363946	0.8391838
14750	-220.3573	-179.4635	-40.89381	0.00221079	0.0152503	0.011597	0.00850103	0.00874173	0.00151181	0.00421015	0.0045325	0.0109821	0.00323262	0.00320893	1.261899	-6.11441	-4.18316	-4.45701	-4.76757	-4.73965	-6.49445	-5.47026	-5.39648	-4.51149	-5.73446	-5.74182	-6.22168	-5.18699	-3.74059	-3.17538	-2.41688	-2.81591	-4.46536	-4.65494	-2.57404	-4.7406	-3.05279	0.00198592	0.00558882	0.0237401	0.041778	0.0891999	0.0598501	0.0115006	0.00951447	0.0762269	0.00873339	0.0472269	1.141447
14760	-219.9644	-179.7277	-40.23667	0.0027875	0.00496499	0.00973373	0.0141974	0.0241971	0.0280815	0.0110467	0.008071	0.0568148	0.0196061	0.00370911	2.219936	-5.88261	-5.30534	-4.63216	-4.2547	-3.72152	-3.57264	-4.50562	-4.81948	-2.86796	-3.93192	-5.59696	-5.07374	-5.18516	-4.01952	-3.44862	-2.18933	-2.38932	-4.05614	-4.24653	-3.26962	-3.05911	-2.63691	0.00625896	0.00559904	0.0179616	0.0317895	0.111992	0.0916921	0.0173158	0.0143138	0.0380209	0.0469292	0.0715821	1.002267
14770	-221.5117	-179.4534	-42.05834	6.89725e-05	4.17061e-05	7.47595e-05	0.000141573	0.000715194	0.00338919	0.0030787	0.000135786	2.27583e-05	0.000246944	6.17514e-05	1.699833	-9.5818	-10.0849	-9.50123	-8.86269	-7.24296	-5.68717	-5.78325	-8.90443	-10.6906	-8.30635	-9.69239	-6.6851	-6.00102	-3.73209	-3.25105	-2.17349	-2.40405	-2.98233	-4.43648	-4.52996	-4.89547	-4.94035	0.00124939	0.00247623	0.0239429	0.0387334	0.11378	0.0903512	0.0506747	0.0118376	0.0107811	0.00748037	0.00715207	0.8058221
14780	-200.7998	-177.8136	-22.9862	0.000412878	0.000467944	0.000610219	0.000570788	0.000458529	0.000549558	0.000563265	0.000497352	0.000588103	0.000550146	0.000546476	0.2974259	-7.79236	-7.66716	-7.40169	-7.46849	-7.68749	-7.5064	-7.48176	-7.60621	-7.43861	-7.50533	-7.51202	-7.64023	-6.37215	-4.6919	-3.13386	-1.96667	-2.51824	-3.89643	-4.49731	-3.12669	-3.60451	-3.15161	0.000480717	0.00170848	0.00916926	0.0435494	0.139922	0.0806012	0.0203144	0.0111389	0.0438627	0.0272008	0.042783	1.682968
