Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction_sd	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation_sd
200	-208.0614	-161.1636	-46.89783	0.05197	0.100467	0.0340799	0.012706	0.0407548	0.205326	0.437505	0.440203	3.43444	1.08724	0.190513	0.9671288	-2.95709	-2.29793	-3.37905	-4.36568	-3.20018	-1.58315	-0.826666	-0.820519	1.23386	0.0836431	-1.65804	-8.16919	-8.62308	-6.85134	-5.12959	-5.59416	-2.45941	-0.975654	-0.0649625	1.08147	-0.742931	-0.547902	0.000283248	0.000179905	0.00105803	0.00591896	0.00371951	0.0854852	0.376946	0.937103	2.949	0.475718	0.578162	2.47526
210	-203.0725	-159.3388	-43.73368	0.100494	0.0551114	0.022117	0.0101494	0.060172	0.215552	0.383049	0.549376	3.63751	1.07575	0.149064	1.554911	-2.29766	-2.8984	-3.81141	-4.59034	-2.81055	-1.53455	-0.959592	-0.598972	1.2913	0.073022	-1.90338	-8.26664	-8.13014	-7.0531	-6.05494	-5.86235	-2.64829	-1.41946	0.0184705	1.11439	-0.102839	-0.803409	0.000256948	0.000294527	0.000864728	0.00234623	0.00284456	0.070772	0.241845	1.01864	3.0477	0.902272	0.4478	1.60503
220	-203.2736	-158.4904	-44.7832	0.118279	0.0986283	0.134721	0.016329	0.0966876	0.211695	0.313057	0.101195	2.33504	1.4482	0.131197	1.488959	-2.13471	-2.3164	-2.00455	-4.11482	-2.33627	-1.55261	-1.16137	-2.29071	0.84803	0.370321	-2.03105	-6.45797	-7.6493	-6.34824	-3.88636	-2.81618	-2.82398	-1.34241	-0.353977	0.735004	-0.887604	-0.326989	0.00156797	0.000476379	0.00174982	0.0205199	0.0598342	0.0593691	0.261215	0.701891	2.08549	0.411641	0.721091	1.181575
230	-206.8286	-159.8504	-46.97815	0.223787	0.0501477	0.0324696	0.0145852	0.0123869	0.106821	0.399433	0.165137	1.79269	1.20506	0.139081	1.840822	-1.49706	-2.99278	-3.42745	-4.22775	-4.39112	-2.2366	-0.91771	-1.80098	0.583715	0.186531	-1.9727	-5.41149	-6.43231	-7.38617	-6.5521	-2.71486	-3.50497	-1.49991	-0.338561	0.29422	-0.76305	-0.280974	0.004465	0.00160872	0.000619765	0.00142711	0.0662139	0.0300477	0.223149	0.712795	1.34208	0.466242	0.755048	1.229811
240	-204.7759	-160.3065	-44.46936	0.103667	0.0234768	0.0266803	0.0384449	0.0653875	0.104064	0.262552	0.145577	1.17965	0.290894	0.0887825	1.099117	-2.26658	-3.75174	-3.62383	-3.25853	-2.72742	-2.26275	-1.33731	-1.92705	0.165219	-1.2348	-2.42157	-7.40006	-5.60175	-6.87056	-3.95219	-3.44779	-3.10761	-2.1553	-0.522256	-0.0685678	-2.33425	-1.03173	0.000611213	0.00369139	0.00103789	0.0192125	0.031816	0.0447075	0.115869	0.593181	0.93373	0.096883	0.35639	1.000048
250	-213.7597	-162.7411	-51.01864	0.119013	0.0645124	0.00789015	0.0552632	0.0319995	0.0807468	0.0702412	0.0131782	0.688212	0.308794	0.120339	1.63973	-2.12853	-2.7409	-4.84214	-2.89565	-3.44203	-2.51644	-2.65582	-4.32919	-0.373658	-1.17508	-2.11745	-5.9392	-9.62446	-6.94323	-6.79855	-3.37228	-3.18941	-2.69733	-1.02353	-0.822963	-3.16075	-1.50183	0.00263415	6.60924e-05	0.000965145	0.00111539	0.0343112	0.0411963	0.067385	0.359325	0.439128	0.0423941	0.222721	2.137791
260	-210.3297	-163.8129	-46.51682	0.00982797	0.040883	0.0589615	0.130577	0.11301	0.107479	0.085792	0.102241	0.695621	0.0662153	0.0933569	1.156976	-4.62252	-3.19704	-2.83087	-2.03579	-2.18028	-2.23046	-2.45583	-2.28042	-0.36295	-2.71484	-2.37133	-7.30868	-5.7837	-8.37269	-6.69498	-3.3463	-2.28726	-2.29903	-0.932275	-0.590867	-4.29989	-1.71386	0.000669702	0.00307731	0.000231093	0.00123711	0.0352144	0.101544	0.100356	0.393657	0.553847	0.0135701	0.180169	1.746008
270	-197.8778	-166.2439	-31.63391	0.0824122	0.058655	0.0447116	0.0600438	0.0733514	0.100017	0.0668826	0.0753316	0.14291	0.0751359	0.0949796	0.7614124	-2.49602	-2.83608	-3.10752	-2.81268	-2.61249	-2.30241	-2.70482	-2.58586	-1.94554	-2.58846	-2.35409	-8.52443	-8.30727	-6.04722	-5.38202	-3.36261	-2.51618	-2.2412	-1.02833	-0.915402	-2.31117	-2.51218	0.000198557	0.000246716	0.00236442	0.00459851	0.0346449	0.0807673	0.106331	0.357605	0.400355	0.0991452	0.0810912	1.260824
280	-199.6731	-165.989	-33.68407	0.0813345	0.126451	0.0742101	0.0895779	0.0723604	0.0476994	0.0603789	0.0782964	0.123723	0.0683722	0.0722647	0.4454003	-2.50919	-2.0679	-2.60086	-2.41265	-2.6261	-3.04284	-2.80712	-2.54725	-2.08971	-2.68279	-2.62742	-8.78191	-7.93903	-4.17782	-6.54521	-3.5492	-2.03492	-2.38286	-0.84359	-1.09207	-2.71092	-2.70821	0.000153484	0.000356552	0.0153319	0.00143698	0.0287475	0.130691	0.0922862	0.430163	0.33552	0.0664759	0.0666559	1.732423
290	-194.9679	-167.3427	-27.62515	0.128195	0.0856648	0.0611366	0.0778962	0.0610728	0.0735918	0.104024	0.121478	0.180658	0.273531	0.219581	0.4327714	-2.0542	-2.45731	-2.79464	-2.55238	-2.79569	-2.60922	-2.26314	-2.10802	-1.71115	-1.29634	-1.51603	-5.63569	-6.00835	-6.22371	-6.10028	-3.71652	-2.50977	-2.50091	-0.731108	-0.751467	-2.64949	-1.26714	0.0035682	0.00245813	0.00198187	0.00224223	0.0243185	0.0812869	0.0820101	0.481375	0.471674	0.070687	0.281637	1.304699
