Iteration	Posterior	Likelihood	Prior	birth_rate
0	-211.6229	-214.8604	3.237519	0.01804571
10	-211.9239	-215.0616	3.137676	0.01567388
20	-211.9239	-215.0616	3.137676	0.01567388
30	-211.9239	-215.0616	3.137676	0.01567388
40	-212.2402	-215.5213	3.281068	0.02115151
50	-211.6295	-214.8715	3.242024	0.01821203
60	-211.9704	-215.2471	3.276701	0.02028678
70	-211.9117	-215.0517	3.140077	0.01571534
80	-211.6812	-214.9374	3.256168	0.01882091
90	-212.3343	-215.4008	3.066435	0.01461098
100	-211.6696	-214.9236	3.254039	0.0187185
110	-211.6194	-214.8511	3.231703	0.01784523
120	-211.6194	-214.8511	3.231703	0.01784523
130	-211.6194	-214.8511	3.231703	0.01784523
140	-211.7849	-215.0526	3.267713	0.01948672
150	-211.9837	-215.11	3.12627	0.01548292
160	-212.2158	-215.4967	3.280905	0.02108148
170	-212.924	-215.9016	2.977603	0.01358623
180	-211.7419	-214.9195	3.177566	0.0164322
190	-212.0536	-215.3323	3.278761	0.02057823
200	-211.6202	-214.847	3.226839	0.01768797
210	-214.0291	-216.8536	2.82451	0.01224868
220	-212.8861	-215.8692	2.983073	0.01364261
230	-211.7661	-214.9376	3.171535	0.01630676
240	-212.0568	-215.3356	3.278826	0.02058901
250	-211.9942	-215.1186	3.124321	0.01545123
260	-211.6566	-214.8604	3.203768	0.01703838
270	-211.6657	-214.866	3.200311	0.01695176
280	-211.9486	-215.2246	3.276013	0.02020525
290	-212.0907	-215.3702	3.279442	0.02070014
300	-212.9951	-216.2703	3.275245	0.02292258
310	-212.4981	-215.7791	3.281019	0.02182843
320	-211.6639	-214.9168	3.25289	0.01866516
330	-212.5529	-215.5853	3.032417	0.01418829
340	-211.8902	-215.0345	3.144365	0.01579055
350	-212.2766	-215.3523	3.075743	0.01473468
360	-213.1105	-216.0614	2.950956	0.01332175
370	-212.8363	-215.8266	2.990305	0.01371831
380	-211.6266	-214.867	3.240343	0.01814874
390	-212.7544	-216.0332	3.278728	0.02241888
400	-211.6199	-214.8473	3.227396	0.01770553
410	-213.8385	-217.0956	3.257058	0.02444799
420	-211.672	-214.9265	3.25451	0.01874078
430	-211.6431	-214.8527	3.209651	0.01719144
440	-211.7604	-214.9333	3.172914	0.01633505
450	-211.9151	-215.1899	3.27481	0.02007505
460	-211.6898	-214.9474	3.257565	0.01889074
470	-213.1055	-216.3788	3.273324	0.02314091
480	-213.0956	-216.0487	2.95306	0.01334205
490	-211.7822	-215.0497	3.267505	0.01947239
500	-211.6936	-214.9517	3.258134	0.01891986
510	-211.7709	-214.9413	3.170373	0.01628309
520	-212.4798	-215.5234	3.043612	0.01432266
530	-211.6195	-214.8514	3.231962	0.01785383
540	-212.3131	-215.5945	3.281356	0.02135384
550	-212.0261	-215.3043	3.27817	0.020485
560	-212.2707	-215.5519	3.281223	0.02123733
