Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction_sd	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation_sd
1130	-220.0144	-167.0291	-52.98528	0.0824388	0.0970741	0.00414201	0.150303	0.00776223	0.0127507	0.185876	0.0198035	0.00321716	0.0393165	0.000345457	3.491337	-2.4957	-2.33228	-5.48657	-1.8951	-4.85849	-4.36217	-1.68268	-3.9219	-5.73926	-3.23611	-7.97064	-7.80481	-8.24689	-6.11309	-5.67594	-3.61351	-3.0909	-1.77625	-0.929505	-0.870656	-3.40049	-4.06767	0.000407771	0.000262072	0.00221371	0.00342744	0.0269569	0.045461	0.169272	0.394749	0.418677	0.033357	0.0171172	1.352725
1140	-203.1011	-168.6761	-34.425	0.0264609	0.037417	0.0575823	0.0643295	0.0653385	0.03894	0.0188795	0.0136482	0.017045	0.0137196	0.00830996	0.4936514	-3.63209	-3.28563	-2.85454	-2.74374	-2.72817	-3.24573	-3.96968	-4.29414	-4.0719	-4.28893	-4.7903	-5.85432	-7.16418	-7.14983	-7.14151	-3.96107	-5.42759	-3.06075	-0.965852	-1.44596	-4.40508	-4.07762	0.00286749	0.00077381	0.000784999	0.000791559	0.0190428	0.00439366	0.0468528	0.380659	0.23552	0.0122151	0.0169477	1.352076
1150	-213.5713	-170.172	-43.39927	0.0966358	0.0788923	0.0653284	0.217561	0.0366952	0.0299912	0.0282734	0.00938493	0.00122148	0.000515308	0.000524485	1.084674	-2.33681	-2.53967	-2.72833	-1.52527	-3.30511	-3.50685	-3.56583	-4.66865	-6.70769	-7.57075	-7.55309	-8.73323	-6.01704	-4.83635	-3.94535	-3.05136	-4.95215	-2.01838	-0.909869	-0.833088	-3.66126	-3.87444	0.000161141	0.00243686	0.00793597	0.0193444	0.0472948	0.00706817	0.132871	0.402577	0.434705	0.0257001	0.020766	1.698202
1160	-217.2481	-173.0239	-44.22424	0.018027	0.00964876	0.0183329	0.320597	0.0708045	0.0263233	0.00644224	0.00813563	0.013664	0.00179212	0.0012153	1.460607	-4.01588	-4.64093	-3.99906	-1.13757	-2.64783	-3.6373	-5.04488	-4.8115	-4.29299	-6.32436	-6.71277	-6.51522	-7.10063	-7.54383	-5.79134	-5.0548	-3.20099	-2.37007	-0.939748	-1.05342	-2.96925	-2.92973	0.00148073	0.000824584	0.000529364	0.00305388	0.00637862	0.0407217	0.0934738	0.390726	0.348744	0.051342	0.0534117	1.883872
1170	-203.4769	-168.905	-34.57192	0.0397394	0.0493354	0.0328406	0.0325175	0.0230978	0.130141	0.132149	0.0649436	0.0371739	0.0588625	0.0220752	0.733144	-3.22541	-3.00911	-3.41609	-3.42598	-3.76802	-2.03913	-2.02382	-2.73424	-3.29215	-2.83255	-3.8133	-6.13157	-6.42863	-6.76262	-5.37752	-4.53226	-3.94549	-1.83209	-1.08219	-1.23776	-2.92066	-2.99028	0.00217316	0.00161466	0.0011562	0.00461925	0.0107563	0.0193417	0.160078	0.338854	0.290032	0.0538978	0.0502734	1.411429
1180	-217.0815	-165.5991	-51.48248	0.0128763	0.0278666	0.00451822	0.00946784	0.173739	0.181907	0.178098	0.0964811	0.00448772	0.00493711	0.00405822	1.026921	-4.35237	-3.58033	-5.39964	-4.65985	-1.7502	-1.70426	-1.72542	-2.33841	-5.40641	-5.31097	-5.50701	-8.57693	-7.03568	-7.10631	-7.33775	-3.73425	-3.09753	-1.58955	-0.737738	-1.18903	-6.09024	-5.23727	0.000188403	0.000879919	0.000819913	0.000650512	0.0238911	0.0451608	0.204017	0.478194	0.304516	0.00226487	0.00531474	2.436658
1190	-217.1697	-167.7359	-49.43379	0.000505733	0.000523424	0.00486943	0.045152	0.0278285	0.352498	0.118947	0.0125039	0.0015826	0.000189594	0.00132975	2.378975	-7.5895	-7.55512	-5.32478	-3.09772	-3.58169	-1.04271	-2.12908	-4.38172	-6.44869	-8.57062	-6.62277	-4.62737	-6.66568	-7.06316	-5.68127	-4.43652	-2.91937	-2.25101	-0.774819	-1.37031	-4.25874	-3.07352	0.00978047	0.00127389	0.00085607	0.00340921	0.011837	0.0539677	0.105293	0.460787	0.254028	0.0141401	0.0462581	1.214578
1200	-217.3122	-166.3387	-50.97346	0.00523748	0.00617797	0.0120177	0.00640192	0.0346343	0.277909	0.0575526	0.0134398	0.018764	0.000946484	0.0130293	1.422987	-5.25192	-5.08677	-4.42138	-5.05116	-3.36291	-1.28046	-2.85506	-4.30953	-3.97581	-6.96276	-4.34056	-4.90812	-7.29866	-8.12393	-5.977	-4.49877	-3.90972	-2.32071	-0.860757	-1.35703	-5.77713	-3.85275	0.00738633	0.000676447	0.000296362	0.00253641	0.0111226	0.0200461	0.0982039	0.422842	0.257423	0.00309758	0.0212212	1.551572
1210	-214.547	-168.6812	-45.8658	0.0294108	0.0399079	0.00747829	0.00449259	0.00274907	0.128068	0.029378	0.010586	0.00379663	0.000963422	0.00733953	1.486196	-3.52639	-3.22118	-4.89575	-5.40533	-5.89649	-2.05519	-3.52751	-4.54822	-5.57364	-6.94502	-4.91448	-8.51684	-6.03844	-5.41436	-5.17533	-4.42865	-3.60063	-2.81536	-1.28179	-1.46521	-3.9416	-4.65686	0.00020007	0.00238529	0.00445217	0.00565437	0.0119305	0.0273066	0.059883	0.27754	0.231029	0.019417	0.00949628	1.56572
1220	-201.3607	-171.5062	-29.85453	0.0329024	0.0385606	0.0199023	0.0163232	0.0172958	0.0403742	0.0282043	0.0224095	0.0165903	0.0134375	0.0108442	0.3315371	-3.41421	-3.25552	-3.91692	-4.11517	-4.05729	-3.20956	-3.56828	-3.79827	-4.09894	-4.3097	-4.52413	-6.83978	-7.16369	-5.83382	-5.88115	-4.32415	-4.85269	-2.82146	-1.46155	-2.03857	-4.06368	-2.88216	0.00107034	0.000774192	0.00292687	0.00279158	0.0132448	0.00780737	0.0595189	0.231877	0.130214	0.0171857	0.0560139	1.414648
1230	-188.8462	-167.5368	-21.30942	0.0623191	0.0695192	0.0899862	0.0969701	0.0923678	0.126992	0.12818	0.102075	0.0839257	0.0861975	0.0781675	0.1860403	-2.77549	-2.66615	-2.4081	-2.33335	-2.38198	-2.06363	-2.05432	-2.28205	-2.47782	-2.45111	-2.5489	-6.42485	-6.15102	-6.77929	-5.42214	-3.23764	-2.92454	-2.08882	-0.376853	-1.308	-3.82088	-3.13988	0.00162078	0.00213131	0.00113708	0.00441769	0.0392565	0.0536892	0.123833	0.686017	0.27036	0.0219085	0.0432878	1.338601
1240	-200.282	-169.7231	-30.55892	0.0771439	0.11682	0.0838182	0.0886402	0.0882257	0.0562687	0.0876748	0.029084	0.0311353	0.0142739	0.0165859	0.5419761	-2.56208	-2.14712	-2.47911	-2.42317	-2.42786	-2.87762	-2.43412	-3.53757	-3.46941	-4.24932	-4.0992	-5.62908	-4.71878	-4.42676	-3.83544	-3.37105	-2.54015	-2.21725	-0.868984	-1.47903	-3.879	-5.24359	0.00359187	0.00892605	0.0119531	0.0215918	0.0343534	0.0788545	0.108908	0.419377	0.227858	0.0206715	0.00528129	1.285125
1250	-191.2603	-165.8397	-25.4206	0.0750633	0.0961382	0.0726949	0.0917529	0.0870423	0.0718707	0.0632726	0.0611989	0.0504703	0.0422101	0.0390131	0.1941769	-2.58942	-2.34197	-2.62148	-2.38866	-2.44136	-2.63289	-2.7603	-2.79363	-2.98637	-3.1651	-3.24386	-7.98532	-6.67678	-6.65497	-4.87403	-2.57281	-2.51715	-1.81775	-0.952471	-1.21111	-5.3799	-3.11041	0.000340425	0.00125983	0.00128761	0.00764251	0.0763209	0.0806895	0.162391	0.385786	0.297866	0.00460831	0.0445828	1.799785
1260	-213.4716	-174.2129	-39.25874	0.0131879	0.00980279	0.00640009	0.00253892	0.00898365	0.00412356	0.00319793	0.00176014	0.00117326	0.000875436	0.000649588	0.667832	-4.32846	-4.62509	-5.05144	-5.97602	-4.71235	-5.49104	-5.74525	-6.34236	-6.74797	-7.04079	-7.33917	-9.49594	-6.45737	-7.39769	-7.94862	-6.64617	-5.23991	-3.63513	-1.62724	-1.30663	-3.42531	-4.30143	7.51564e-05	0.00156892	0.000612665	0.00035315	0.00129899	0.00530074	0.0263805	0.19647	0.270731	0.032539	0.0135492	2.478009
1270	-220.7933	-175.1198	-45.67347	0.000210672	9.73046e-05	5.00523e-05	5.88936e-05	0.000162822	3.21765e-05	8.43175e-06	1.55722e-05	6.87688e-05	4.8043e-05	4.02942e-05	0.6593589	-8.46521	-9.23766	-9.90244	-9.73978	-8.72285	-10.3443	-11.6835	-11.07	-9.58476	-9.94341	-10.1193	-8.37692	-7.21045	-5.95465	-5.72877	-5.90806	-6.65827	-5.60327	-2.58486	-2.03284	-5.89838	-4.31339	0.000230118	0.000738824	0.00259375	0.00325109	0.00271744	0.00128336	0.00368581	0.0754068	0.130963	0.00274389	0.0133881	2.488758
1280	-194.2549	-172.5906	-21.66423	0.0076327	0.00617309	0.00670685	0.00601991	0.00571804	0.00456138	0.00342567	0.00408526	0.0039148	0.00632901	0.00847878	0.2082966	-4.87531	-5.08756	-5.00463	-5.11268	-5.16413	-5.39013	-5.67646	-5.50037	-5.54299	-5.06261	-4.77019	-7.33728	-6.12633	-6.23903	-5.28246	-4.48051	-4.54721	-3.74445	-2.22445	-1.93903	-4.02209	-3.32197	0.000650821	0.00218458	0.00195175	0.0050799	0.0113277	0.0105967	0.0236486	0.108127	0.143843	0.0179155	0.0360816	1.00079
1290	-180.0844	-170.9303	-9.154081	0.0310081	0.0291631	0.0283756	0.0276619	0.0285949	0.0276963	0.0269638	0.027631	0.0292855	0.0295336	0.0328928	0.04551648	-3.47351	-3.53485	-3.56222	-3.5877	-3.55453	-3.58646	-3.61326	-3.58882	-3.53066	-3.52223	-3.4145	-7.25769	-8.14487	-7.34287	-4.75163	-3.46876	-4.24513	-3.05297	-1.79009	-1.36277	-3.67456	-4.12434	0.000704736	0.00029022	0.000647191	0.00863757	0.0311555	0.0143338	0.0472183	0.166945	0.25595	0.0253605	0.0161742	1.108503
1300	-205.257	-167.5785	-37.67849	0.191863	0.139628	0.0889989	0.0348082	0.00551277	0.00207248	0.00493592	0.00422346	0.00316932	0.00544489	0.00404329	0.7434356	-1.65098	-1.96878	-2.41913	-3.3579	-5.20069	-6.17901	-5.31122	-5.4671	-5.75424	-5.21308	-5.5107	-7.36063	-7.4521	-5.75	-3.99077	-2.77165	-3.95965	-2.22487	-1.05523	-1.34625	-3.57505	-3.15354	0.0006358	0.000580225	0.00318277	0.0184855	0.0625587	0.0190698	0.108081	0.348111	0.260215	0.0280142	0.0427007	1.271744
1310	-199.0558	-167.5783	-31.47756	0.245186	0.215008	0.0753688	0.065597	0.02315	0.00884781	0.00708382	0.00446404	0.00541985	0.00502605	0.00316054	0.5728816	-1.40574	-1.53708	-2.58536	-2.72423	-3.76576	-4.72759	-4.94994	-5.4117	-5.21769	-5.29312	-5.75701	-5.91586	-4.65942	-3.86776	-2.60613	-2.33195	-2.26932	-2.26517	-1.22412	-1.19719	-3.59435	-4.14133	0.00269635	0.00947192	0.0209052	0.07382	0.0971067	0.103383	0.103813	0.294017	0.302041	0.0274787	0.0159017	0.9638788
1320	-210.77	-170.8272	-39.9428	0.287353	0.304171	0.196133	0.0309638	0.0272101	0.0249459	0.0230823	0.0162952	0.0116426	0.0159969	0.0139505	0.4975208	-1.24705	-1.19017	-1.62896	-3.47494	-3.60417	-3.69105	-3.76869	-4.11688	-4.45309	-4.13536	-4.27224	-8.25355	-3.26533	-1.74985	-3.37232	-2.36901	-1.8184	-2.24688	-1.09722	-1.71428	-4.47038	-4.84974	0.000260333	0.0381843	0.173799	0.0343101	0.0935734	0.162286	0.105728	0.333798	0.180094	0.011443	0.00783038	1.971603
1330	-211.0811	-167.5118	-43.56931	0.156705	0.263705	0.277643	0.0634497	0.0690034	0.0255782	0.0243982	0.0262506	0.0285755	0.0105499	0.0240926	1.227782	-1.85339	-1.33292	-1.28142	-2.75751	-2.6736	-3.66601	-3.71324	-3.64007	-3.55521	-4.55164	-3.72585	-8.87086	-4.42619	-1.87804	-2.26725	-1.48996	-2.74577	-2.64335	-0.808131	-1.00145	-4.03649	-3.94274	0.000140421	0.01196	0.152889	0.103597	0.225381	0.0641991	0.0711226	0.44569	0.367346	0.0176593	0.0193949	1.655333
1340	-206.2382	-168.0005	-38.23767	0.122709	0.167543	0.225664	0.108377	0.07135	0.0942427	0.058876	0.0256252	0.00584858	0.0041139	0.00414758	1.227369	-2.09794	-1.78651	-1.48871	-2.22214	-2.64016	-2.36188	-2.83232	-3.66418	-5.14156	-5.49339	-5.48523	-6.52591	-5.9154	-4.62226	-2.8425	-1.92789	-2.94934	-1.53191	-0.754824	-1.70826	-4.08291	-2.918	0.00146499	0.00269758	0.00983057	0.0582798	0.145454	0.0523741	0.216122	0.470093	0.181181	0.0168583	0.0540417	1.362466
1350	-206.1675	-169.8291	-36.33834	0.0562993	0.0806795	0.135912	0.0432902	0.0784681	0.0957265	0.0688493	0.0432845	0.0791547	0.0121711	0.0107034	1.291933	-2.87707	-2.51727	-1.99575	-3.13983	-2.54506	-2.34626	-2.67584	-3.13996	-2.53635	-4.40869	-4.53719	-5.90505	-5.57609	-4.95398	-3.42451	-2.63079	-2.7799	-2.19827	-0.645727	-1.44124	-3.16985	-3.93146	0.00272565	0.00378735	0.00705528	0.0325654	0.0720214	0.0620449	0.110995	0.524281	0.236633	0.0420101	0.019615	1.007859
1360	-204.5974	-169.197	-35.40043	0.0402046	0.0365573	0.0277795	0.0437761	0.0346251	0.0542094	0.0161502	0.00711243	0.00356959	0.00671199	0.0141864	0.6585295	-3.21377	-3.30887	-3.58346	-3.12867	-3.36318	-2.9149	-4.12582	-4.94591	-5.63531	-5.00386	-4.25547	-6.06439	-5.13308	-6.89591	-5.58494	-4.19309	-4.25248	-2.97362	-1.31732	-1.17541	-3.45294	-2.91149	0.00232418	0.00589837	0.00101191	0.00375396	0.0150995	0.0142289	0.0511181	0.267852	0.308692	0.0316524	0.0543945	1.625786
1370	-213.081	-177.4166	-35.6644	0.00194623	0.00124512	0.00333307	0.00356984	0.00282683	0.000646204	0.000692462	0.00148965	0.00129411	0.00258588	0.00967653	0.7524395	-6.24186	-6.68853	-5.70386	-5.63523	-5.8686	-7.34439	-7.27526	-6.50922	-6.64993	-5.95769	-4.63805	-8.10708	-7.31675	-6.64065	-6.92647	-5.38712	-4.61578	-4.2017	-2.32269	-2.22932	-1.52813	-3.88862	0.000301397	0.00066432	0.00130618	0.000981455	0.00457512	0.00989448	0.0149701	0.0980096	0.107602	0.216941	0.0204735	1.218747
1380	-209.8441	-174.1971	-35.64701	0.000955206	0.000825111	0.000543895	0.000303666	0.000265803	7.03975e-05	4.82981e-05	9.14293e-05	0.000144288	0.000190551	0.000261577	0.6582276	-6.95358	-7.09999	-7.51675	-8.09958	-8.23275	-9.56135	-9.93812	-9.29994	-8.8437	-8.56559	-8.24878	-9.17764	-9.37451	-7.66461	-6.64848	-6.75773	-6.43285	-4.26037	-2.16466	-2.13914	-4.88662	-4.85007	0.000103324	8.48598e-05	0.000469142	0.001296	0.00116187	0.00160786	0.0141171	0.11479	0.117756	0.00754688	0.00782782	1.038635
1390	-189.3004	-172.6406	-16.65983	0.0167637	0.0177801	0.0174721	0.018067	0.0184633	0.0153061	0.0135149	0.0148943	0.0135749	0.0148878	0.0155648	0.09613754	-4.08854	-4.02967	-4.04715	-4.01367	-3.99197	-4.17951	-4.30396	-4.20677	-4.29953	-4.20722	-4.16275	-7.19994	-6.29164	-7.27959	-5.51443	-4.0718	-4.22063	-4.41487	-1.77197	-1.78643	-2.91516	-5.94101	0.000746632	0.00185171	0.000689471	0.00402824	0.0170467	0.0146894	0.0120961	0.169997	0.167558	0.0541956	0.00262937	1.563147
1400	-203.2003	-171.1773	-32.023	0.0207057	0.0256396	0.0225125	0.0350862	0.0336896	0.0352099	0.0168972	0.00964792	0.00577707	0.00852861	0.0144091	0.5749701	-3.87735	-3.66362	-3.79368	-3.34995	-3.39057	-3.34643	-4.08061	-4.64101	-5.15386	-4.76433	-4.2399	-6.18433	-6.31249	-7.11187	-5.70665	-5.07996	-3.98223	-3.33182	-1.33608	-1.9278	-5.23704	-4.83788	0.00206149	0.00181351	0.000815372	0.0033238	0.00622014	0.018644	0.0357281	0.262875	0.145467	0.00531596	0.00792381	1.386551
1410	-197.2347	-169.8442	-27.39049	0.0833442	0.0681032	0.0616592	0.029042	0.0258382	0.022416	0.018571	0.0167078	0.0108292	0.00670928	0.00738004	0.3491183	-2.48478	-2.68673	-2.78613	-3.53901	-3.6559	-3.79798	-3.98615	-4.09188	-4.52551	-5.00426	-4.90898	-6.42047	-6.0869	-6.45763	-3.97965	-3.56974	-3.70151	-2.11105	-1.44857	-1.34318	-3.61645	-3.48151	0.0016279	0.00227244	0.00156851	0.0186921	0.0281632	0.0246863	0.12111	0.234906	0.261013	0.026878	0.030761	1.420353
1420	-203.5395	-171.5841	-31.95531	0.03803	0.0281785	0.0214667	0.0174207	0.017561	0.0166784	0.00842502	0.00328751	0.00251093	0.00243412	0.00135562	0.6942397	-3.26938	-3.5692	-3.84125	-4.0501	-4.04208	-4.09364	-4.77655	-5.71763	-5.9871	-6.01817	-6.6035	-5.82358	-4.59443	-5.66891	-6.25573	-4.83171	-3.72818	-3.49581	-1.65196	-1.61393	-3.85548	-3.44288	0.00295701	0.010108	0.00345163	0.00191942	0.00797288	0.0240365	0.0303242	0.191674	0.199104	0.0211635	0.0319724	1.369582
1430	-213.7367	-169.9192	-43.8175	0.00710449	0.0125861	0.0582909	0.0644324	0.0894384	0.0136137	0.00643635	0.00097537	0.0222501	0.0297426	0.0141752	1.199213	-4.94703	-4.37517	-2.84231	-2.74214	-2.4142	-4.29668	-5.04579	-6.93269	-3.80541	-3.51518	-4.25626	-7.8651	-7.61013	-5.19122	-4.42419	-4.12292	-3.17082	-3.35481	-1.43693	-1.62442	-4.00396	-3.25887	0.00038391	0.000495409	0.00556521	0.0119839	0.0161971	0.0419692	0.0349161	0.237656	0.197025	0.0182433	0.038432	1.137946
1440	-198.6659	-174.0188	-24.64709	0.0372707	0.0540057	0.0443218	0.0395147	0.0521071	0.0540905	0.0650192	0.0626618	0.0560322	0.0665222	0.0763345	0.1626747	-3.28955	-2.91867	-3.11628	-3.23108	-2.95445	-2.9171	-2.73307	-2.77	-2.88183	-2.71022	-2.57263	-6.8317	-5.47243	-5.88151	-5.20248	-4.63604	-6.06176	-4.14945	-0.948204	-0.905008	-2.8554	-4.38407	0.00107902	0.00420101	0.00279057	0.00550291	0.009696	0.00233029	0.0157731	0.387436	0.404538	0.0575326	0.0124745	1.746344
1450	-208.8778	-166.0518	-42.82604	0.0890051	0.0395528	0.0189088	0.00618067	0.0291358	0.134142	0.199964	0.234527	0.517126	0.275904	0.207569	0.9576969	-2.41906	-3.23012	-3.96813	-5.08633	-3.53579	-2.00886	-1.60962	-1.45019	-0.659469	-1.2877	-1.57229	-6.64989	-7.00126	-7.636	-9.43453	-5.27699	-3.30276	-2.34317	-0.407113	-0.66168	-1.32414	-1.6643	0.00129417	0.000910736	0.000482755	7.99165e-05	0.00510778	0.0367817	0.0960231	0.665569	0.515984	0.266031	0.189322	1.227347
1460	-209.9123	-166.3523	-43.56002	0.0469846	0.026088	0.0176509	0.0393416	0.0359201	0.101058	0.345383	0.0586137	0.132652	0.0976236	0.0469061	0.7369288	-3.05794	-3.64628	-4.03697	-3.23547	-3.32646	-2.29206	-1.0631	-2.83679	-2.02002	-2.32664	-3.05961	-5.7018	-6.84171	-9.05447	-5.59911	-4.27523	-5.20021	-2.2735	-0.429979	-0.869946	-2.48214	-3.22453	0.00333993	0.00106828	0.000116867	0.00370115	0.0139088	0.00551543	0.102951	0.650523	0.418974	0.0835643	0.0397743	1.396416
1470	-201.6388	-168.9391	-32.69967	0.017528	0.0314546	0.0799403	0.0457247	0.0478226	0.0936444	0.108117	0.128253	0.123243	0.0825447	0.0602315	0.4764316	-4.04395	-3.45921	-2.52648	-3.08512	-3.04026	-2.36825	-2.22454	-2.05375	-2.09359	-2.49442	-2.80956	-9.06037	-6.15232	-6.1956	-5.33851	-4.04475	-4.40013	-2.01229	-0.851725	-1.2691	-2.43019	-3.58441	0.00011618	0.00212854	0.00203838	0.00480301	0.0175141	0.0122757	0.133682	0.426678	0.281084	0.0880198	0.027753	1.517412
1480	-200.6886	-170.4963	-30.19234	0.0488557	0.053767	0.0660738	0.0586729	0.0711848	0.0824175	0.0745311	0.090805	0.0380472	0.0309624	0.0160283	0.3724907	-3.01888	-2.92309	-2.71698	-2.83578	-2.64248	-2.49596	-2.59654	-2.39904	-3.26893	-3.47498	-4.1334	-6.67849	-6.32617	-7.24952	-6.9454	-5.52803	-4.4144	-2.14486	-0.691987	-1.07657	-3.691	-4.33516	0.00125768	0.00178888	0.000710514	0.000963057	0.00397381	0.0121018	0.117084	0.500581	0.340763	0.024947	0.0130998	1.68908
1490	-182.1685	-169.0563	-13.11211	0.0653241	0.0785346	0.0750692	0.0812687	0.0804881	0.0773022	0.0873566	0.08266	0.075242	0.0832753	0.0822233	0.1834345	-2.72839	-2.54422	-2.58935	-2.50999	-2.51965	-2.56003	-2.43776	-2.49302	-2.58705	-2.4856	-2.49832	-4.6996	-5.54892	-5.06785	-3.76125	-3.13365	-2.8259	-2.21231	-0.799614	-1.1402	-2.41566	-2.57115	0.00909888	0.00389164	0.00629597	0.0232547	0.0435587	0.0592555	0.109447	0.449502	0.319754	0.0893085	0.0764475	0.8815291
1500	-193.2887	-169.7539	-23.53479	0.0335864	0.0331978	0.0357996	0.0476805	0.0463116	0.0546602	0.054944	0.0444569	0.0374364	0.0489781	0.0384147	0.1566791	-3.39363	-3.40527	-3.32982	-3.04323	-3.07236	-2.90662	-2.90144	-3.11323	-3.28511	-3.01638	-3.25932	-7.60245	-6.44405	-8.07429	-6.76287	-4.99642	-3.75994	-2.83534	-1.07368	-0.860209	-3.48681	-5.16295	0.000499225	0.00158995	0.000311445	0.0011559	0.00676214	0.0232851	0.0586988	0.341748	0.423074	0.0305984	0.00572479	1.587099
1510	-199.2539	-170.0719	-29.18201	0.0386229	0.0452369	0.0546585	0.0862201	0.0646083	0.0732908	0.0704644	0.0466563	0.0487312	0.0431463	0.0512363	0.3914789	-3.25391	-3.09584	-2.90665	-2.45085	-2.73941	-2.61332	-2.65265	-3.06495	-3.02144	-3.14316	-2.97131	-7.62371	-8.04188	-9.24615	-6.57031	-4.19983	-4.46965	-1.86576	-0.783645	-1.29552	-3.33986	-4.41782	0.000488726	0.000321705	9.64821e-05	0.00140136	0.0149981	0.0114514	0.154778	0.456738	0.273755	0.035442	0.0120604	1.725669
1520	-189.134	-169.1953	-19.93869	0.05563	0.0497683	0.0535799	0.0520959	0.0605223	0.0614313	0.0535099	0.045045	0.0451398	0.0430613	0.0507306	0.1730797	-2.88903	-3.00038	-2.92658	-2.95467	-2.80474	-2.78984	-2.92789	-3.10009	-3.09799	-3.14513	-2.98123	-7.97358	-6.29652	-3.76731	-5.53861	-3.62027	-3.70809	-2.80467	-0.940367	-1.19002	-3.04192	-2.34798	0.000344443	0.0018427	0.0231142	0.00393199	0.0267754	0.0245244	0.0605265	0.390485	0.304215	0.0477431	0.0955618	1.47839
1530	-194.1781	-169.1144	-25.06375	0.0509771	0.0367788	0.0384099	0.0451199	0.0501282	0.0613056	0.0455775	0.037896	0.0340861	0.0392214	0.029846	0.1534557	-2.97638	-3.30283	-3.25944	-3.09843	-2.99317	-2.79188	-3.08834	-3.27291	-3.37886	-3.23853	-3.5117	-9.36479	-9.11477	-7.65892	-7.17946	-3.93076	-3.97308	-1.9241	-1.24622	-1.40265	-3.2975	-2.85994	8.56891e-05	0.000110028	0.000471819	0.000762079	0.0196287	0.0188153	0.146008	0.287591	0.245946	0.0369755	0.0572719	1.609018
1540	-182.4721	-169.6473	-12.82482	0.0742528	0.070816	0.0645783	0.0722934	0.0777175	0.0878711	0.0765462	0.0808589	0.0793501	0.078104	0.0770559	0.06746729	-2.60028	-2.64767	-2.73988	-2.62702	-2.55467	-2.43188	-2.56986	-2.51505	-2.53389	-2.54971	-2.56322	-5.68153	-5.39551	-5.20291	-2.79577	-2.96625	-3.15071	-2.78428	-0.686031	-1.26904	-3.08222	-3.65921	0.00340835	0.0045369	0.00550053	0.0610681	0.0514962	0.0428216	0.0617738	0.503571	0.281102	0.0458573	0.025753	1.175563
1550	-195.6871	-168.9958	-26.69133	0.0591677	0.0705561	0.058277	0.0737289	0.156057	0.121709	0.0999729	0.108607	0.0756758	0.0813651	0.0867074	0.3362002	-2.82738	-2.65135	-2.84255	-2.60736	-1.85754	-2.10613	-2.30286	-2.22002	-2.5813	-2.50881	-2.44522	-7.86873	-6.97165	-5.76335	-3.73575	-2.67089	-2.84198	-1.8679	-0.550019	-1.31447	-2.80519	-4.57687	0.000382521	0.000938106	0.00314058	0.0238554	0.0691908	0.0583103	0.154448	0.576939	0.268617	0.0604955	0.010287	1.088058
1560	-176.9591	-170.5104	-6.448753	0.0595545	0.0598104	0.0660113	0.0692497	0.0699375	0.0692265	0.0671924	0.0665702	0.0665909	0.0696349	0.0725565	0.03138239	-2.82086	-2.81658	-2.71793	-2.67004	-2.66015	-2.67037	-2.7002	-2.7095	-2.70919	-2.66449	-2.62339	-6.92757	-8.04006	-6.49682	-4.44562	-3.45744	-3.78843	-2.00348	-1.14324	-1.40283	-2.71269	-2.66616	0.000980384	0.000322288	0.00150823	0.0117299	0.0315103	0.0226311	0.134865	0.318785	0.245901	0.0663581	0.0695185	1.158778
1570	-205.6748	-171.2398	-34.43496	0.119845	0.100417	0.0818514	0.0355149	0.0385307	0.0674469	0.0502912	0.0428312	0.0579159	0.0831472	0.0971563	0.5526904	-2.12156	-2.29842	-2.50285	-3.3378	-3.2563	-2.69641	-2.98993	-3.15049	-2.84876	-2.48714	-2.33143	-6.08367	-7.35716	-2.99215	-3.4388	-3.0841	-4.14825	-3.2618	-0.669316	-1.17209	-2.75613	-1.97525	0.00227979	0.000638005	0.0501796	0.0321031	0.0457713	0.015792	0.0383193	0.512059	0.309719	0.0635372	0.138727	2.006919
1580	-184.3425	-169.7365	-14.60603	0.124659	0.117101	0.120178	0.106331	0.116149	0.135613	0.108867	0.100484	0.105123	0.106765	0.0976588	0.1581101	-2.08217	-2.14472	-2.11878	-2.2412	-2.15288	-1.99795	-2.21763	-2.29776	-2.25263	-2.23713	-2.32628	-5.20676	-4.45099	-3.5943	-3.68868	-2.13431	-2.37666	-1.64654	-0.646987	-1.76853	-3.59372	-3.19785	0.0054794	0.011667	0.02748	0.0250049	0.118326	0.0928603	0.192715	0.523621	0.170584	0.0274958	0.0408499	1.093422
