Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-211.725	-217.9427	6.217741	0.0233059	0.008039714	0.01526619	0.008039714
10	-212.0141	-218.2971	6.282932	0.02495882	0.00845939	0.01649943	0.00845939
20	-212.3479	-217.0855	4.737595	0.01302036	0.00131884	0.01170152	0.00131884
30	-212.6635	-218.9586	6.295053	0.02808792	0.00473675	0.02335117	0.00473675
40	-213.5248	-219.7363	6.211483	0.02794501	0.0116577	0.01628731	0.0116577
50	-211.7399	-217.2501	5.510114	0.01452211	0.00299606	0.01152605	0.00299606
60	-212.3263	-218.0833	5.756998	0.0180147	0.006889618	0.01112508	0.006889618
70	-212.9135	-218.1596	5.246138	0.01312099	0.002805921	0.01031507	0.002805921
80	-211.7273	-217.9103	6.18298	0.02279871	0.008035848	0.01476286	0.008035848
90	-210.1759	-216.3151	6.139212	0.02045484	0.004080754	0.01637409	0.004080754
100	-210.4486	-216.5554	6.106813	0.01957327	0.004647184	0.01492609	0.004647184
110	-212.8487	-218.8938	6.045104	0.02795265	0.003023867	0.02492878	0.003023867
120	-209.8913	-215.4851	5.593755	0.02019192	0.001793533	0.01839839	0.001793533
130	-218.3326	-224.6014	6.268846	0.03770735	0.01149714	0.02621021	0.01149714
140	-209.9577	-215.9388	5.981156	0.01910762	0.003182219	0.0159254	0.003182219
150	-210.5503	-216.7695	6.219269	0.02140571	0.005150382	0.01625533	0.005150382
160	-217.2394	-222.3648	5.125429	0.02905261	0.01947139	0.009581221	0.01947139
170	-212.7821	-219.1312	6.349141	0.02765858	0.008992954	0.01866563	0.008992954
180	-210.6205	-216.8696	6.249105	0.02203688	0.005256397	0.01678048	0.005256397
190	-210.5942	-216.8473	6.253175	0.0221757	0.005129875	0.01704582	0.005129875
200	-215.6593	-221.7972	6.137905	0.03272745	0.01545716	0.01727028	0.01545716
210	-210.7022	-216.9752	6.273033	0.02263072	0.005312742	0.01731798	0.005312742
220	-214.1739	-219.9798	5.805828	0.02544591	0.01329428	0.01215163	0.01329428
230	-210.2206	-215.5253	5.304727	0.01649211	0.001592081	0.01490003	0.001592081
240	-210.8085	-215.8228	5.014302	0.01515815	0.001344822	0.01381333	0.001344822
250	-211.0913	-217.3143	6.222994	0.02484996	0.003895187	0.02095477	0.003895187
260	-211.8246	-217.9284	6.103831	0.02629248	0.003187116	0.02310536	0.003187116
270	-210.3516	-216.4325	6.080879	0.01927794	0.00431852	0.01495942	0.00431852
280	-211.3109	-217.2326	5.921723	0.01789836	0.005374943	0.01252342	0.005374943
290	-211.2753	-215.874	4.598773	0.0224319	0.0008267228	0.02160518	0.0008267228
300	-212.9835	-218.9028	5.919308	0.02290055	0.01046132	0.01243923	0.01046132
310	-214.6044	-220.4909	5.886504	0.02763191	0.01450669	0.01312522	0.01450669
320	-214.3452	-220.2901	5.944993	0.02994533	0.002803303	0.02714202	0.002803303
330	-212.323	-218.5328	6.20983	0.02473703	0.009370235	0.01536679	0.009370235
340	-214.8388	-221.173	6.334212	0.0320552	0.01114777	0.02090743	0.01114777
350	-213.0845	-218.4682	5.383775	0.01408698	0.004223701	0.009863274	0.004223701
360	-213.5834	-219.9586	6.375191	0.02972086	0.009025451	0.02069541	0.009025451
370	-212.0596	-217.7938	5.734145	0.01677754	0.005607401	0.01117014	0.005607401
380	-211.577	-217.9065	6.329567	0.02589411	0.00514468	0.02074943	0.00514468
390	-210.1313	-215.8912	5.759927	0.01725599	0.002615726	0.01464026	0.002615726
400	-212.3342	-218.6891	6.354868	0.02751521	0.00566278	0.02185243	0.00566278
410	-212.0136	-218.2273	6.213784	0.0239861	0.00869964	0.01528646	0.00869964
420	-210.8595	-216.9637	6.104232	0.0197821	0.005582922	0.01419918	0.005582922
430	-214.8664	-219.909	5.042592	0.01769279	0.009449151	0.008243644	0.009449151
440	-222.1662	-228.2965	6.13025	0.04272295	0.01263057	0.03009237	0.01263057
450	-214.114	-220.346	6.23208	0.02966162	0.0124108	0.01725082	0.0124108
460	-210.9142	-217.2057	6.291518	0.02307418	0.005840935	0.01723324	0.005840935
470	-217.9027	-224.1711	6.268427	0.03732909	0.0125035	0.02482559	0.0125035
480	-212.9391	-219.1486	6.209458	0.02637576	0.0106119	0.01576386	0.0106119
490	-211.2004	-216.8154	5.615065	0.01526271	0.002977938	0.01228477	0.002977938
500	-210.6261	-216.5241	5.898017	0.01728617	0.003799129	0.01348704	0.003799129
510	-211.7823	-215.5026	3.720306	0.02158855	0.0005059086	0.02108264	0.0005059086
520	-214.6611	-220.7898	6.128678	0.03011719	0.01406947	0.01604772	0.01406947
530	-214.8254	-221.1873	6.361945	0.03210598	0.009845244	0.02226074	0.009845244
540	-211.2278	-217.5002	6.272385	0.02308673	0.006786655	0.01630007	0.006786655
550	-211.926	-218.1069	6.180833	0.02328337	0.008504668	0.01477871	0.008504668
