Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]	interval_times[10]
1640	-201.5032	-165.7981	-35.7051	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1650	-198.7502	-170.3098	-28.44043	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1660	-201.3092	-166.9974	-34.31178	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1670	-189.7849	-168.1447	-21.6402	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1680	-202.1737	-167.6257	-34.54799	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1690	-209.7428	-167.8365	-41.90634	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1700	-203.1152	-165.5005	-37.6147	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1710	-201.2866	-165.1424	-36.14424	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1720	-215.255	-165.8143	-49.44074	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1730	-206.144	-165.1396	-41.00438	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1740	-205.5873	-166.0582	-39.5291	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1750	-204.5487	-167.8373	-36.71143	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1760	-200.1306	-166.0687	-34.06191	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1770	-196.048	-172.0205	-24.02753	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1780	-200.7262	-171.8865	-28.83964	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1790	-208.0836	-170.4952	-37.5884	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1800	-211.0808	-173.0315	-38.04934	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1810	-228.3946	-165.6931	-62.70144	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1820	-226.8159	-167.8007	-59.01527	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1830	-220.9124	-168.3603	-52.55213	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1840	-218.1907	-165.7602	-52.43046	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1850	-230.7013	-168.505	-62.19625	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
1860	-215.5745	-165.505	-50.06944	7.96894	15.9379	23.9068	31.8758	39.8447	47.8136	55.7826	63.7515	71.7205	79.6894
