Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
1140	-203.1011	-168.6761	-34.425	0.00286749	0.00077381	0.000784999	0.000791559	0.0190428	0.00439366	0.0468528	0.380659	0.23552	0.0122151	0.0169477
1150	-213.5713	-170.172	-43.39927	0.000161141	0.00243686	0.00793597	0.0193444	0.0472948	0.00706817	0.132871	0.402577	0.434705	0.0257001	0.020766
1160	-217.2481	-173.0239	-44.22424	0.00148073	0.000824584	0.000529364	0.00305388	0.00637862	0.0407217	0.0934738	0.390726	0.348744	0.051342	0.0534117
1170	-203.4769	-168.905	-34.57192	0.00217316	0.00161466	0.0011562	0.00461925	0.0107563	0.0193417	0.160078	0.338854	0.290032	0.0538978	0.0502734
1180	-217.0815	-165.5991	-51.48248	0.000188403	0.000879919	0.000819913	0.000650512	0.0238911	0.0451608	0.204017	0.478194	0.304516	0.00226487	0.00531474
1190	-217.1697	-167.7359	-49.43379	0.00978047	0.00127389	0.00085607	0.00340921	0.011837	0.0539677	0.105293	0.460787	0.254028	0.0141401	0.0462581
1200	-217.3122	-166.3387	-50.97346	0.00738633	0.000676447	0.000296362	0.00253641	0.0111226	0.0200461	0.0982039	0.422842	0.257423	0.00309758	0.0212212
1210	-214.547	-168.6812	-45.8658	0.00020007	0.00238529	0.00445217	0.00565437	0.0119305	0.0273066	0.059883	0.27754	0.231029	0.019417	0.00949628
1220	-201.3607	-171.5062	-29.85453	0.00107034	0.000774192	0.00292687	0.00279158	0.0132448	0.00780737	0.0595189	0.231877	0.130214	0.0171857	0.0560139
1230	-188.8462	-167.5368	-21.30942	0.00162078	0.00213131	0.00113708	0.00441769	0.0392565	0.0536892	0.123833	0.686017	0.27036	0.0219085	0.0432878
1240	-200.282	-169.7231	-30.55892	0.00359187	0.00892605	0.0119531	0.0215918	0.0343534	0.0788545	0.108908	0.419377	0.227858	0.0206715	0.00528129
1250	-191.2603	-165.8397	-25.4206	0.000340425	0.00125983	0.00128761	0.00764251	0.0763209	0.0806895	0.162391	0.385786	0.297866	0.00460831	0.0445828
1260	-213.4716	-174.2129	-39.25874	7.51564e-05	0.00156892	0.000612665	0.00035315	0.00129899	0.00530074	0.0263805	0.19647	0.270731	0.032539	0.0135492
1270	-220.7933	-175.1198	-45.67347	0.000230118	0.000738824	0.00259375	0.00325109	0.00271744	0.00128336	0.00368581	0.0754068	0.130963	0.00274389	0.0133881
1280	-194.2549	-172.5906	-21.66423	0.000650821	0.00218458	0.00195175	0.0050799	0.0113277	0.0105967	0.0236486	0.108127	0.143843	0.0179155	0.0360816
1290	-180.0844	-170.9303	-9.154081	0.000704736	0.00029022	0.000647191	0.00863757	0.0311555	0.0143338	0.0472183	0.166945	0.25595	0.0253605	0.0161742
1300	-205.257	-167.5785	-37.67849	0.0006358	0.000580225	0.00318277	0.0184855	0.0625587	0.0190698	0.108081	0.348111	0.260215	0.0280142	0.0427007
1310	-199.0558	-167.5783	-31.47756	0.00269635	0.00947192	0.0209052	0.07382	0.0971067	0.103383	0.103813	0.294017	0.302041	0.0274787	0.0159017
1320	-210.77	-170.8272	-39.9428	0.000260333	0.0381843	0.173799	0.0343101	0.0935734	0.162286	0.105728	0.333798	0.180094	0.011443	0.00783038
1330	-211.0811	-167.5118	-43.56931	0.000140421	0.01196	0.152889	0.103597	0.225381	0.0641991	0.0711226	0.44569	0.367346	0.0176593	0.0193949
1340	-206.2382	-168.0005	-38.23767	0.00146499	0.00269758	0.00983057	0.0582798	0.145454	0.0523741	0.216122	0.470093	0.181181	0.0168583	0.0540417
1350	-206.1675	-169.8291	-36.33834	0.00272565	0.00378735	0.00705528	0.0325654	0.0720214	0.0620449	0.110995	0.524281	0.236633	0.0420101	0.019615
1360	-204.5974	-169.197	-35.40043	0.00232418	0.00589837	0.00101191	0.00375396	0.0150995	0.0142289	0.0511181	0.267852	0.308692	0.0316524	0.0543945
1370	-213.081	-177.4166	-35.6644	0.000301397	0.00066432	0.00130618	0.000981455	0.00457512	0.00989448	0.0149701	0.0980096	0.107602	0.216941	0.0204735
1380	-209.8441	-174.1971	-35.64701	0.000103324	8.48598e-05	0.000469142	0.001296	0.00116187	0.00160786	0.0141171	0.11479	0.117756	0.00754688	0.00782782
1390	-189.3004	-172.6406	-16.65983	0.000746632	0.00185171	0.000689471	0.00402824	0.0170467	0.0146894	0.0120961	0.169997	0.167558	0.0541956	0.00262937
1400	-203.2003	-171.1773	-32.023	0.00206149	0.00181351	0.000815372	0.0033238	0.00622014	0.018644	0.0357281	0.262875	0.145467	0.00531596	0.00792381
1410	-197.2347	-169.8442	-27.39049	0.0016279	0.00227244	0.00156851	0.0186921	0.0281632	0.0246863	0.12111	0.234906	0.261013	0.026878	0.030761
1420	-203.5395	-171.5841	-31.95531	0.00295701	0.010108	0.00345163	0.00191942	0.00797288	0.0240365	0.0303242	0.191674	0.199104	0.0211635	0.0319724
1430	-213.7367	-169.9192	-43.8175	0.00038391	0.000495409	0.00556521	0.0119839	0.0161971	0.0419692	0.0349161	0.237656	0.197025	0.0182433	0.038432
1440	-198.6659	-174.0188	-24.64709	0.00107902	0.00420101	0.00279057	0.00550291	0.009696	0.00233029	0.0157731	0.387436	0.404538	0.0575326	0.0124745
1450	-208.8778	-166.0518	-42.82604	0.00129417	0.000910736	0.000482755	7.99165e-05	0.00510778	0.0367817	0.0960231	0.665569	0.515984	0.266031	0.189322
1460	-209.9123	-166.3523	-43.56002	0.00333993	0.00106828	0.000116867	0.00370115	0.0139088	0.00551543	0.102951	0.650523	0.418974	0.0835643	0.0397743
1470	-201.6388	-168.9391	-32.69967	0.00011618	0.00212854	0.00203838	0.00480301	0.0175141	0.0122757	0.133682	0.426678	0.281084	0.0880198	0.027753
1480	-200.6886	-170.4963	-30.19234	0.00125768	0.00178888	0.000710514	0.000963057	0.00397381	0.0121018	0.117084	0.500581	0.340763	0.024947	0.0130998
1490	-182.1685	-169.0563	-13.11211	0.00909888	0.00389164	0.00629597	0.0232547	0.0435587	0.0592555	0.109447	0.449502	0.319754	0.0893085	0.0764475
1500	-193.2887	-169.7539	-23.53479	0.000499225	0.00158995	0.000311445	0.0011559	0.00676214	0.0232851	0.0586988	0.341748	0.423074	0.0305984	0.00572479
1510	-199.2539	-170.0719	-29.18201	0.000488726	0.000321705	9.64821e-05	0.00140136	0.0149981	0.0114514	0.154778	0.456738	0.273755	0.035442	0.0120604
1520	-189.134	-169.1953	-19.93869	0.000344443	0.0018427	0.0231142	0.00393199	0.0267754	0.0245244	0.0605265	0.390485	0.304215	0.0477431	0.0955618
1530	-194.1781	-169.1144	-25.06375	8.56891e-05	0.000110028	0.000471819	0.000762079	0.0196287	0.0188153	0.146008	0.287591	0.245946	0.0369755	0.0572719
1540	-182.4721	-169.6473	-12.82482	0.00340835	0.0045369	0.00550053	0.0610681	0.0514962	0.0428216	0.0617738	0.503571	0.281102	0.0458573	0.025753
1550	-195.6871	-168.9958	-26.69133	0.000382521	0.000938106	0.00314058	0.0238554	0.0691908	0.0583103	0.154448	0.576939	0.268617	0.0604955	0.010287
1560	-176.9591	-170.5104	-6.448753	0.000980384	0.000322288	0.00150823	0.0117299	0.0315103	0.0226311	0.134865	0.318785	0.245901	0.0663581	0.0695185
1570	-205.6748	-171.2398	-34.43496	0.00227979	0.000638005	0.0501796	0.0321031	0.0457713	0.015792	0.0383193	0.512059	0.309719	0.0635372	0.138727
1580	-184.3425	-169.7365	-14.60603	0.0054794	0.011667	0.02748	0.0250049	0.118326	0.0928603	0.192715	0.523621	0.170584	0.0274958	0.0408499
1590	-189.5643	-171.6655	-17.89876	0.00130209	0.00407647	0.0219345	0.0347156	0.0508427	0.0755608	0.171351	0.484088	0.278604	0.0350523	0.0442369
1600	-206.3758	-164.1473	-42.22844	0.00145916	0.00068157	0.00163285	0.014339	0.0177809	0.0221968	0.187141	0.711138	0.892001	0.433877	0.228925
1610	-204.8994	-164.9534	-39.94595	0.000211	0.000352196	0.000366968	0.00223084	0.0152382	0.147378	0.343624	0.523739	0.507645	0.268838	0.128832
1620	-201.8803	-169.5103	-32.37005	6.53201e-05	0.00094051	0.00237524	0.00143391	0.0257045	0.0227863	0.353915	0.536342	0.575068	0.0285177	0.137133
1630	-191.6925	-174.3239	-17.36867	0.00519489	0.00900795	0.00850242	0.00868428	0.0177842	0.0420279	0.353402	0.646597	0.266004	0.0819648	0.0791662
