Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-237.6113	-242.8907	5.279419	0.0669389	0.02977166	0.03716724	0.02977166
10	-265.0056	-269.3627	4.357126	0.06978759	0.003650794	0.06613679	0.003650794
20	-245.1503	-250.2669	5.116597	0.06836459	0.02156485	0.04679974	0.02156485
30	-220.7537	-226.6429	5.88921	0.04348324	0.02416949	0.01931375	0.02416949
40	-221.5748	-227.6661	6.091284	0.04348576	0.01696802	0.02651774	0.01696802
50	-228.8172	-233.8119	4.99473	0.04306946	0.00177017	0.04129929	0.00177017
60	-260.5293	-263.1667	2.63739	0.1976747	0.1814084	0.0162663	0.1814084
70	-243.7131	-248.7483	5.035249	0.07232809	0.02959932	0.04272878	0.02959932
80	-240.8847	-246.0561	5.171394	0.0537568	0.003761014	0.04999579	0.003761014
90	-254.9951	-258.23	3.23487	0.1618125	0.1433959	0.01841657	0.1433959
100	-258.6176	-261.9166	3.298983	0.1636375	0.1371237	0.02651384	0.1371237
110	-254.6435	-258.5333	3.88973	0.1219235	0.08658822	0.0353353	0.08658822
120	-211.2291	-217.5376	6.308488	0.02505138	0.004862091	0.02018929	0.004862091
130	-226.4837	-232.3625	5.878825	0.05032344	0.01956397	0.03075947	0.01956397
140	-213.6375	-219.9621	6.324612	0.02936076	0.01053329	0.01882747	0.01053329
150	-243.8051	-248.8343	5.029216	0.07249918	0.02974386	0.04275532	0.02974386
160	-229.4239	-235.1178	5.693892	0.0556367	0.0241461	0.0314906	0.0241461
170	-263.9777	-266.0733	2.095652	0.2247544	0.2111008	0.01365364	0.2111008
180	-227.9402	-233.7477	5.807493	0.05236896	0.02059427	0.0317747	0.02059427
190	-282.6486	-284.9611	2.312506	0.1820128	0.1291808	0.05283198	0.1291808
200	-213.7066	-220.0769	6.37029	0.03005319	0.006665399	0.02338779	0.006665399
210	-245.5564	-250.4062	4.849788	0.07850513	0.03667826	0.04182687	0.03667826
220	-347.8335	-349.4436	1.61016	0.1473995	0.03787722	0.1095223	0.03787722
230	-245.5882	-249.9415	4.353312	0.1048807	0.07726306	0.02761761	0.07726306
240	-229.2999	-235.0551	5.755206	0.05378379	0.02057336	0.03321043	0.02057336
250	-290.5843	-291.6872	1.102844	0.3181993	0.2771565	0.04104275	0.2771565
260	-231.2046	-236.3916	5.187075	0.06781456	0.04703079	0.02078377	0.04703079
270	-242.3931	-246.9038	4.510743	0.0977693	0.07277923	0.02499008	0.07277923
280	-246.5958	-250.6128	4.017056	0.1190853	0.09836174	0.02072355	0.09836174
290	-268.9519	-272.4596	3.507777	0.1190036	0.06562492	0.0533787	0.06562492
300	-281.9554	-285.9061	3.950724	0.09077802	0.01724271	0.07353532	0.01724271
310	-211.4255	-216.9023	5.47683	0.0146182	0.002582265	0.01203594	0.002582265
320	-284.7161	-286.4247	1.708573	0.2513209	0.2078306	0.04349034	0.2078306
330	-256.7435	-261.4589	4.715379	0.07615183	0.02024095	0.05591088	0.02024095
340	-223.4511	-229.2587	5.807574	0.04888063	0.0270133	0.02186733	0.0270133
350	-211.7998	-218.1645	6.364704	0.02615147	0.006250842	0.01990063	0.006250842
360	-309.1726	-308.4821	-0.6904487	0.5788246	0.5401129	0.03871174	0.5401129
370	-215.175	-220.809	5.63396	0.02688615	0.01543814	0.01144801	0.01543814
380	-243.0788	-247.484	4.405275	0.1020707	0.07854612	0.02352456	0.07854612
390	-313.7815	-312.219	-1.562482	0.8279758	0.7997673	0.02820852	0.7997673
400	-260.2401	-264.9768	4.736682	0.07314621	0.01248418	0.06066203	0.01248418
410	-230.4838	-236.0918	5.608017	0.05814799	0.02694575	0.03120224	0.02694575
420	-245.2652	-250.5285	5.26329	0.05960866	0.007801541	0.05180711	0.007801541
430	-239.3349	-243.9052	4.570373	0.09220787	0.07152349	0.02068438	0.07152349
440	-340.4777	-341.9491	1.471395	0.1118244	0.001411655	0.1104128	0.001411655
450	-289.2622	-291.1419	1.879726	0.2048691	0.1495003	0.05536879	0.1495003
460	-290.7657	-294.3721	3.606383	0.0988362	0.02051458	0.07832162	0.02051458
470	-239.9225	-245.3601	5.437633	0.05944014	0.01387929	0.04556085	0.01387929
480	-218.218	-223.8178	5.59986	0.03563338	0.02259198	0.0130414	0.02259198
490	-247.941	-252.4191	4.478101	0.09447804	0.057329	0.03714904	0.057329
500	-238.3283	-243.3093	4.98102	0.07867779	0.04872233	0.02995546	0.04872233
510	-336.8067	-339.3485	2.541728	0.1201504	0.01310203	0.1070484	0.01310203
520	-225.6593	-231.6632	6.003942	0.04604558	0.01189331	0.03415227	0.01189331
530	-244.456	-249.0344	4.578431	0.09348356	0.0614491	0.03203447	0.0614491
540	-237.6328	-243.0196	5.386822	0.05196529	0.004590787	0.04737451	0.004590787
550	-234.2663	-239.378	5.111688	0.07344193	0.0488281	0.02461383	0.0488281
560	-252.8324	-256.9759	4.143416	0.107137	0.06857679	0.03856016	0.06857679
570	-233.6839	-238.8523	5.168334	0.07155405	0.04657078	0.02498327	0.04657078
580	-232.9253	-238.5314	5.606033	0.05753896	0.02095299	0.03658596	0.02095299
590	-212.1912	-218.53	6.338826	0.02618427	0.008232246	0.01795203	0.008232246
600	-416.9513	-417.5561	0.6048605	0.1690922	0.0182471	0.1508451	0.0182471
610	-313.6261	-316.7909	3.164741	0.1056795	0.01178709	0.09389237	0.01178709
620	-301.1589	-301.096	-0.06289318	0.494926	0.4594425	0.03548353	0.4594425
630	-252.5459	-256.4917	3.945842	0.1223057	0.0904216	0.03188406	0.0904216
640	-212.7048	-218.6433	5.938445	0.02223266	0.009754752	0.01247791	0.009754752
650	-212.7915	-217.4866	4.695112	0.0125773	0.001354338	0.01122296	0.001354338
660	-253.4203	-258.027	4.60663	0.08216519	0.03244981	0.04971539	0.03244981
670	-243.655	-248.0749	4.419926	0.1019047	0.07675645	0.02514824	0.07675645
680	-216.4666	-222.6889	6.222347	0.03501587	0.01481447	0.0202014	0.01481447
690	-224.3298	-230.0762	5.746401	0.04068871	0.003579068	0.03710964	0.003579068
700	-216.1481	-222.4147	6.266648	0.03447894	0.0135553	0.02092364	0.0135553
710	-226.1871	-230.8636	4.676516	0.05340161	0.04238386	0.01101774	0.04238386
720	-213.7674	-219.1225	5.355187	0.01697576	0.007742083	0.009233677	0.007742083
730	-221.886	-227.7148	5.828791	0.04586904	0.02610936	0.01975969	0.02610936
740	-237.5817	-242.2175	4.635791	0.08743515	0.06808309	0.01935206	0.06808309
750	-251.9976	-256.9911	4.993579	0.06863897	0.01420533	0.05443365	0.01420533
760	-220.3566	-226.3471	5.990562	0.03736268	0.00424137	0.03312131	0.00424137
770	-247.1213	-251.2538	4.132524	0.1156658	0.09112431	0.02454145	0.09112431
780	-251.5756	-255.3502	3.774603	0.1348771	0.1106763	0.02420074	0.1106763
790	-231.6669	-237.0862	5.419348	0.0637969	0.03579044	0.02800646	0.03579044
800	-242.3505	-247.4788	5.128246	0.06967278	0.02724719	0.04242559	0.02724719
810	-216.9752	-222.5499	5.57467	0.03187667	0.01981753	0.01205915	0.01981753
820	-236.6263	-240.558	3.931699	0.08532328	0.07395463	0.01136865	0.07395463
830	-276.3996	-280.0893	3.689658	0.1024096	0.03719002	0.06521954	0.03719002
840	-295.4505	-298.023	2.572465	0.1374027	0.06455105	0.07285162	0.06455105
850	-283.4873	-287.524	4.036732	0.08444191	0.007698041	0.07674387	0.007698041
860	-227.9585	-233.8091	5.850638	0.04530234	0.006189787	0.03911255	0.006189787
870	-256.0198	-260.909	4.889225	0.06673956	0.007386166	0.0593534	0.007386166
880	-241.7081	-245.9429	4.234759	0.102784	0.08490915	0.01787481	0.08490915
890	-219.0025	-224.6145	5.611919	0.03485512	0.002290394	0.03256472	0.002290394
900	-215.4083	-221.7149	6.306573	0.03310539	0.01219623	0.02090916	0.01219623
910	-320.1802	-322.9438	2.763602	0.1170675	0.02105099	0.09601655	0.02105099
920	-235.4609	-240.5345	5.073578	0.07529186	0.04918074	0.02611112	0.04918074
930	-219.4028	-225.4254	6.022611	0.04072762	0.02062487	0.02010275	0.02062487
940	-255.9615	-260.0839	4.122353	0.1028808	0.05860571	0.04427504	0.05860571
950	-228.4666	-233.012	4.545441	0.05985871	0.04857616	0.01128255	0.04857616
960	-235.6522	-241.2017	5.549512	0.05812674	0.01759524	0.04053149	0.01759524
970	-231.9064	-236.7359	4.829502	0.0711997	0.05536472	0.01583498	0.05536472
980	-222.379	-228.1369	5.757801	0.0469578	0.02789301	0.0190648	0.02789301
990	-295.177	-297.2209	2.043959	0.1722726	0.106192	0.06608063	0.106192
1000	-241.6319	-246.318	4.686091	0.09026501	0.06169668	0.02856833	0.06169668
1010	-217.0526	-222.6807	5.628062	0.03252829	0.0200122	0.01251609	0.0200122
1020	-215.9214	-221.4465	5.525114	0.02824232	0.01711182	0.0111305	0.01711182
1030	-217.9233	-222.9617	5.038301	0.0305806	0.02111888	0.009461726	0.02111888
1040	-317.23	-319.6263	2.396331	0.1300864	0.0389535	0.09113286	0.0389535
1050	-312.6972	-312.5297	-0.1674473	0.3953408	0.3392155	0.05612532	0.3392155
1060	-242.5281	-247.89	5.361929	0.0602629	0.01196556	0.04829734	0.01196556
1070	-210.3399	-216.4582	6.118342	0.01979197	0.004445866	0.0153461	0.004445866
1080	-233.4904	-238.8419	5.351532	0.0479527	0.003278532	0.04467416	0.003278532
1090	-222.0508	-228.1966	6.145725	0.0417512	0.01044891	0.03130228	0.01044891
1100	-255.0076	-259.9456	4.938038	0.06736135	0.009257502	0.05810385	0.009257502
1110	-251.1957	-255.712	4.516362	0.08815421	0.04370531	0.0444489	0.04370531
1120	-251.7494	-256.6605	4.911052	0.06198304	0.004728942	0.0572541	0.004728942
1130	-229.3646	-233.5501	4.185552	0.06109445	0.05127222	0.009822229	0.05127222
1140	-270.2198	-273.9776	3.757789	0.1043147	0.04536053	0.05895418	0.04536053
1150	-218.9347	-224.9457	6.01103	0.03973226	0.02058934	0.01914292	0.02058934
1160	-221.5622	-226.5201	4.957905	0.04109272	0.03054375	0.01054897	0.03054375
1170	-218.5547	-224.3058	5.751099	0.03757344	0.02279279	0.01478066	0.02279279
1180	-235.2284	-240.5369	5.308524	0.06709381	0.03425541	0.0328384	0.03425541
1190	-227.9281	-233.4854	5.557255	0.05802772	0.03413737	0.02389035	0.03413737
1200	-244.3466	-249.0944	4.747877	0.0845341	0.04769131	0.03684278	0.04769131
1210	-213.2924	-219.5708	6.278467	0.02806612	0.0107363	0.01732982	0.0107363
1220	-244.6602	-249.4557	4.795549	0.08184902	0.04307039	0.03877863	0.04307039
1230	-291.3593	-294.0326	2.67335	0.1365447	0.06690826	0.06963642	0.06690826
1240	-244.3888	-249.2934	4.904558	0.07716181	0.03621026	0.04095155	0.03621026
1250	-290.6487	-294.4558	3.807146	0.08781321	0.006469113	0.08134409	0.006469113
1260	-227.3342	-233.2035	5.86939	0.05055957	0.01805576	0.03250382	0.01805576
1270	-284.9619	-288.3911	3.429288	0.1072947	0.03605299	0.07124175	0.03605299
1280	-252.6799	-257.4986	4.818667	0.07471383	0.02244614	0.05226769	0.02244614
1290	-232.9143	-238.6098	5.695498	0.05416181	0.01474893	0.03941288	0.01474893
1300	-219.4309	-225.5784	6.147512	0.04041284	0.01684177	0.02357106	0.01684177
1310	-239.72	-243.3323	3.612304	0.09623248	0.08531387	0.01091861	0.08531387
1320	-229.3139	-234.0761	4.762182	0.06334326	0.05012352	0.01321973	0.05012352
1330	-223.8902	-229.9616	6.071356	0.04302161	0.009027132	0.03399448	0.009027132
1340	-213.3583	-219.6749	6.3166	0.02931905	0.005228078	0.02409097	0.005228078
1350	-217.2831	-223.5248	6.24174	0.03658424	0.01432116	0.02226308	0.01432116
1360	-228.9659	-234.8277	5.861834	0.04704687	0.007836951	0.03920992	0.007836951
1370	-271.3141	-275.4855	4.171352	0.08777412	0.02243188	0.06534224	0.02243188
1380	-245.486	-250.0397	4.553724	0.09359876	0.05985384	0.03374492	0.05985384
1390	-228.4943	-233.4954	5.001065	0.06155563	0.0467012	0.01485443	0.0467012
1400	-228.1809	-234.0841	5.903242	0.04678702	0.008637396	0.03814962	0.008637396
1410	-224.4906	-230.0398	5.549168	0.05173961	0.03360764	0.01813197	0.03360764
1420	-309.4691	-311.9194	2.450315	0.1318701	0.04687819	0.08499192	0.04687819
1430	-254.5351	-257.5539	3.0188	0.163418	0.1482986	0.01511942	0.1482986
1440	-303.4924	-305.4409	1.948444	0.1641786	0.08981348	0.07436515	0.08981348
1450	-228.5979	-234.1451	5.547135	0.05892078	0.03392059	0.02500019	0.03392059
1460	-281.6919	-284.5991	2.907165	0.1359679	0.0746547	0.0613132	0.0746547
1470	-246.8428	-251.6233	4.780469	0.08037494	0.03779981	0.04257512	0.03779981
1480	-260.2781	-263.7184	3.440308	0.1458296	0.1105484	0.03528116	0.1105484
1490	-233.3097	-238.5406	5.230871	0.06968397	0.04369181	0.02599216	0.04369181
1500	-239.6379	-244.3661	4.728161	0.0884978	0.06327569	0.02522211	0.06327569
1510	-227.3888	-232.7985	5.409712	0.04263597	0.002612203	0.04002377	0.002612203
1520	-307.3807	-310.579	3.198246	0.1067755	0.01773833	0.08903717	0.01773833
1530	-227.5813	-233.0076	5.426356	0.05881059	0.03868058	0.02013	0.03868058
1540	-213.9897	-219.8096	5.819854	0.0250051	0.01284825	0.01215685	0.01284825
1550	-294.0832	-295.587	1.503814	0.2302486	0.1740888	0.05615981	0.1740888
1560	-219.8383	-226.0594	6.221062	0.0396165	0.01149476	0.02812174	0.01149476
1570	-248.2727	-252.7283	4.455602	0.09529617	0.05804893	0.03724724	0.05804893
1580	-224.6973	-230.4753	5.777979	0.05102733	0.02756644	0.02346089	0.02756644
1590	-225.4652	-231.3045	5.83927	0.05087989	0.02390447	0.02697543	0.02390447
1600	-230.7166	-235.8767	5.160045	0.06706188	0.04756801	0.01949387	0.04756801
1610	-221.9532	-228.0073	6.05413	0.04440144	0.01834709	0.02605435	0.01834709
1620	-253.9352	-257.8193	3.884053	0.1240903	0.09068312	0.03340714	0.09068312
1630	-212.3751	-218.3392	5.964019	0.02150867	0.008929327	0.01257935	0.008929327
1640	-319.4369	-319.8446	0.4077212	0.2664037	0.192765	0.07363874	0.192765
1650	-213.6227	-219.204	5.581354	0.02057305	0.01023683	0.01033622	0.01023683
1660	-224.5186	-230.5633	6.044768	0.04510843	0.01234462	0.03276381	0.01234462
1670	-278.0241	-281.6832	3.659103	0.1025775	0.03596997	0.0666075	0.03596997
1680	-247.0203	-251.4906	4.470252	0.09632352	0.06149648	0.03482704	0.06149648
1690	-224.5913	-230.6338	6.042431	0.04515538	0.01228223	0.03287315	0.01228223
1700	-215.0026	-221.3063	6.30377	0.03186002	0.005760961	0.02609906	0.005760961
1710	-286.7167	-289.1542	2.437548	0.1595736	0.09864497	0.0609286	0.09864497
1720	-237.5663	-243.022	5.455682	0.06047716	0.01882783	0.04164933	0.01882783
1730	-436.694	-434.8437	-1.850311	0.2676749	0.1152192	0.1524557	0.1152192
