Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
1160	-217.2481	-173.0239	-44.22424	0.018027	0.00964876	0.0183329	0.320597	0.0708045	0.0263233	0.00644224	0.00813563	0.013664	0.00179212	0.0012153
1170	-203.4769	-168.905	-34.57192	0.0397394	0.0493354	0.0328406	0.0325175	0.0230978	0.130141	0.132149	0.0649436	0.0371739	0.0588625	0.0220752
1180	-217.0815	-165.5991	-51.48248	0.0128763	0.0278666	0.00451822	0.00946784	0.173739	0.181907	0.178098	0.0964811	0.00448772	0.00493711	0.00405822
1190	-217.1697	-167.7359	-49.43379	0.000505733	0.000523424	0.00486943	0.045152	0.0278285	0.352498	0.118947	0.0125039	0.0015826	0.000189594	0.00132975
1200	-217.3122	-166.3387	-50.97346	0.00523748	0.00617797	0.0120177	0.00640192	0.0346343	0.277909	0.0575526	0.0134398	0.018764	0.000946484	0.0130293
1210	-214.547	-168.6812	-45.8658	0.0294108	0.0399079	0.00747829	0.00449259	0.00274907	0.128068	0.029378	0.010586	0.00379663	0.000963422	0.00733953
1220	-201.3607	-171.5062	-29.85453	0.0329024	0.0385606	0.0199023	0.0163232	0.0172958	0.0403742	0.0282043	0.0224095	0.0165903	0.0134375	0.0108442
1230	-188.8462	-167.5368	-21.30942	0.0623191	0.0695192	0.0899862	0.0969701	0.0923678	0.126992	0.12818	0.102075	0.0839257	0.0861975	0.0781675
1240	-200.282	-169.7231	-30.55892	0.0771439	0.11682	0.0838182	0.0886402	0.0882257	0.0562687	0.0876748	0.029084	0.0311353	0.0142739	0.0165859
1250	-191.2603	-165.8397	-25.4206	0.0750633	0.0961382	0.0726949	0.0917529	0.0870423	0.0718707	0.0632726	0.0611989	0.0504703	0.0422101	0.0390131
1260	-213.4716	-174.2129	-39.25874	0.0131879	0.00980279	0.00640009	0.00253892	0.00898365	0.00412356	0.00319793	0.00176014	0.00117326	0.000875436	0.000649588
1270	-220.7933	-175.1198	-45.67347	0.000210672	9.73046e-05	5.00523e-05	5.88936e-05	0.000162822	3.21765e-05	8.43175e-06	1.55722e-05	6.87688e-05	4.8043e-05	4.02942e-05
1280	-194.2549	-172.5906	-21.66423	0.0076327	0.00617309	0.00670685	0.00601991	0.00571804	0.00456138	0.00342567	0.00408526	0.0039148	0.00632901	0.00847878
1290	-180.0844	-170.9303	-9.154081	0.0310081	0.0291631	0.0283756	0.0276619	0.0285949	0.0276963	0.0269638	0.027631	0.0292855	0.0295336	0.0328928
1300	-205.257	-167.5785	-37.67849	0.191863	0.139628	0.0889989	0.0348082	0.00551277	0.00207248	0.00493592	0.00422346	0.00316932	0.00544489	0.00404329
1310	-199.0558	-167.5783	-31.47756	0.245186	0.215008	0.0753688	0.065597	0.02315	0.00884781	0.00708382	0.00446404	0.00541985	0.00502605	0.00316054
1320	-210.77	-170.8272	-39.9428	0.287353	0.304171	0.196133	0.0309638	0.0272101	0.0249459	0.0230823	0.0162952	0.0116426	0.0159969	0.0139505
1330	-211.0811	-167.5118	-43.56931	0.156705	0.263705	0.277643	0.0634497	0.0690034	0.0255782	0.0243982	0.0262506	0.0285755	0.0105499	0.0240926
1340	-206.2382	-168.0005	-38.23767	0.122709	0.167543	0.225664	0.108377	0.07135	0.0942427	0.058876	0.0256252	0.00584858	0.0041139	0.00414758
1350	-206.1675	-169.8291	-36.33834	0.0562993	0.0806795	0.135912	0.0432902	0.0784681	0.0957265	0.0688493	0.0432845	0.0791547	0.0121711	0.0107034
1360	-204.5974	-169.197	-35.40043	0.0402046	0.0365573	0.0277795	0.0437761	0.0346251	0.0542094	0.0161502	0.00711243	0.00356959	0.00671199	0.0141864
1370	-213.081	-177.4166	-35.6644	0.00194623	0.00124512	0.00333307	0.00356984	0.00282683	0.000646204	0.000692462	0.00148965	0.00129411	0.00258588	0.00967653
1380	-209.8441	-174.1971	-35.64701	0.000955206	0.000825111	0.000543895	0.000303666	0.000265803	7.03975e-05	4.82981e-05	9.14293e-05	0.000144288	0.000190551	0.000261577
1390	-189.3004	-172.6406	-16.65983	0.0167637	0.0177801	0.0174721	0.018067	0.0184633	0.0153061	0.0135149	0.0148943	0.0135749	0.0148878	0.0155648
1400	-203.2003	-171.1773	-32.023	0.0207057	0.0256396	0.0225125	0.0350862	0.0336896	0.0352099	0.0168972	0.00964792	0.00577707	0.00852861	0.0144091
1410	-197.2347	-169.8442	-27.39049	0.0833442	0.0681032	0.0616592	0.029042	0.0258382	0.022416	0.018571	0.0167078	0.0108292	0.00670928	0.00738004
1420	-203.5395	-171.5841	-31.95531	0.03803	0.0281785	0.0214667	0.0174207	0.017561	0.0166784	0.00842502	0.00328751	0.00251093	0.00243412	0.00135562
1430	-213.7367	-169.9192	-43.8175	0.00710449	0.0125861	0.0582909	0.0644324	0.0894384	0.0136137	0.00643635	0.00097537	0.0222501	0.0297426	0.0141752
1440	-198.6659	-174.0188	-24.64709	0.0372707	0.0540057	0.0443218	0.0395147	0.0521071	0.0540905	0.0650192	0.0626618	0.0560322	0.0665222	0.0763345
1450	-208.8778	-166.0518	-42.82604	0.0890051	0.0395528	0.0189088	0.00618067	0.0291358	0.134142	0.199964	0.234527	0.517126	0.275904	0.207569
1460	-209.9123	-166.3523	-43.56002	0.0469846	0.026088	0.0176509	0.0393416	0.0359201	0.101058	0.345383	0.0586137	0.132652	0.0976236	0.0469061
1470	-201.6388	-168.9391	-32.69967	0.017528	0.0314546	0.0799403	0.0457247	0.0478226	0.0936444	0.108117	0.128253	0.123243	0.0825447	0.0602315
1480	-200.6886	-170.4963	-30.19234	0.0488557	0.053767	0.0660738	0.0586729	0.0711848	0.0824175	0.0745311	0.090805	0.0380472	0.0309624	0.0160283
1490	-182.1685	-169.0563	-13.11211	0.0653241	0.0785346	0.0750692	0.0812687	0.0804881	0.0773022	0.0873566	0.08266	0.075242	0.0832753	0.0822233
1500	-193.2887	-169.7539	-23.53479	0.0335864	0.0331978	0.0357996	0.0476805	0.0463116	0.0546602	0.054944	0.0444569	0.0374364	0.0489781	0.0384147
