Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
54	0	1.01239	0	1.01239	0.07505763
55	1	3.188636	0	3.188636	0.01667489
56	0	2.873061	0	2.873061	0.03651676
57	1	2.125907	0	2.125907	0.05245203
58	0	1.77356	0	1.77356	0.0077435
59	1	3.25632	0	3.25632	0.02449592
60	0	3.267645	0	3.267645	0.02367411
61	1	3.178023	0	3.178023	0.02805121
62	0	0.4138716	0	0.4138716	0.08767575
63	1	3.007528	0	3.007528	0.03317082
64	0	3.27795	0	3.27795	0.02255091
65	1	2.840747	0	2.840747	0.03727697
66	0	2.461301	0	2.461301	0.04556872
67	1	2.839297	0	2.839297	0.03731079
68	0	3.240426	0	3.240426	0.02540887
69	1	1.047036	0	1.047036	0.07434127
70	0	3.246125	0	3.246125	0.01837311
71	1	3.095292	0	3.095292	0.03073209
72	0	3.157476	0	3.157476	0.02877111
73	1	3.178606	0	3.178606	0.02803005
74	0	3.252696	0	3.252696	0.02472191
75	1	1.794637	0	1.794637	0.05913637
76	0	3.280156	0	3.280156	0.0208538
77	1	2.965608	0	2.965608	0.03425241
78	0	2.774687	0	2.774687	0.01188868
79	1	3.013959	0	3.013959	0.03300094
80	0	3.247179	0	3.247179	0.02504359
81	1	3.194638	0	3.194638	0.01681421
82	0	2.502673	0	2.502673	0.04470122
83	1	2.167924	0	2.167924	0.05159958
84	0	-2.898403	0	-2.898403	0.1693594
85	1	2.853049	0	2.853049	0.0369891
86	0	3.275384	0	3.275384	0.02013487
87	1	3.094848	0	3.094848	0.03074524
88	0	2.953927	0	2.953927	0.03454671
89	1	3.256213	0	3.256213	0.02450276
90	0	3.237946	0	3.237946	0.02553654
91	1	3.23413	0	3.23413	0.01792686
92	0	3.2635	0	3.2635	0.01921629
93	1	2.308438	0	2.308438	0.04873217
94	0	2.6951	0	2.6951	0.04056935
95	1	1.928228	0	1.928228	0.05644508
96	0	3.071721	0	3.071721	0.01468062
97	1	2.042109	0	2.042109	0.05414751
98	0	2.92351	0	2.92351	0.03530058
99	1	1.723802	0	1.723802	0.06056364
100	0	3.12552	0	3.12552	0.02981216
101	1	3.07346	0	3.07346	0.03136664
102	0	3.266	0	3.266	0.0238085
103	1	3.26011	0	3.26011	0.02424379
104	0	3.26329	0	3.26329	0.02401658
105	1	3.279365	0	3.279365	0.02068441
106	0	3.278659	0	3.278659	0.02056054
107	1	0.7064346	0	0.7064346	0.08144715
108	0	2.440723	0	2.440723	0.04599815
109	1	2.575173	0	2.575173	0.04316554
110	0	2.844501	0	2.844501	0.03718931
111	1	2.018336	0	2.018336	0.008442804
112	0	2.990776	0	2.990776	0.03360814
113	1	3.159061	0	3.159061	0.01606043
114	0	3.271569	0	3.271569	0.02332042
115	1	2.785754	0	2.785754	0.03854298
116	0	2.965098	0	2.965098	0.01345997
117	1	2.968774	0	2.968774	0.03417216
118	0	3.2658	0	3.2658	0.02382437
119	1	2.295629	0	2.295629	0.04899485
120	0	3.234352	0	3.234352	0.01793449
121	1	3.030212	0	3.030212	0.0141622
122	0	0.5836827	0	0.5836827	0.08404546
123	1	2.386692	0	2.386692	0.04711996
124	0	2.145213	0	2.145213	0.05206057
125	1	2.86036	0	2.86036	0.03681716
126	0	2.92257	0	2.92257	0.01305671
127	1	1.771863	0	1.771863	0.05959515
128	0	3.164154	0	3.164154	0.02854221
129	1	-0.6751145	0	-0.6751145	0.1120904
130	0	3.043876	0	3.043876	0.01432575
131	1	3.123693	0	3.123693	0.02986933
132	0	2.617491	0	2.617491	0.01091404
133	1	3.230417	0	3.230417	0.02590699
134	0	3.230697	0	3.230697	0.02589366
135	1	3.245667	0	3.245667	0.01835454
136	0	3.025559	0	3.025559	0.03269152
137	1	2.745891	0	2.745891	0.03944224
138	0	3.280976	0	3.280976	0.02185003
139	1	3.258281	0	3.258281	0.0243677
140	0	2.605237	0	2.605237	0.04252201
141	1	3.129682	0	3.129682	0.02968104
142	0	3.001264	0	3.001264	0.03333521
143	1	3.260734	0	3.260734	0.01905791
144	0	3.277621	0	3.277621	0.02040556
145	1	2.005721	0	2.005721	0.05488228
146	0	1.036678	0	1.036678	0.07455531
147	1	1.836855	0	1.836855	0.05828596
148	0	3.012652	0	3.012652	0.03303554
149	1	2.954988	0	2.954988	0.03452009
150	0	1.863638	0	1.863638	0.05774646
151	1	3.276999	0	3.276999	0.02269366
152	0	3.0171	0	3.0171	0.01401108
153	1	3.263239	0	3.263239	0.02402035
154	0	3.259586	0	3.259586	0.01899566
155	1	3.233969	0	3.233969	0.02573524
156	0	3.258225	0	3.258225	0.01892422
157	1	2.972343	0	2.972343	0.03408142
158	0	3.004983	0	3.004983	0.03323772
159	1	2.170714	0	2.170714	0.0515429
160	0	3.209038	0	3.209038	0.01717493
161	1	3.253826	0	3.253826	0.02465283
162	0	3.244991	0	3.244991	0.01832743
163	1	2.337366	0	2.337366	0.04813772
164	0	2.991587	0	2.991587	0.01373175
165	1	2.740138	0	2.740138	0.03957089
166	0	3.27076	0	3.27076	0.02339791
167	1	3.213424	0	3.213424	0.02666965
168	0	3.09915	0	3.09915	0.01506359
169	1	2.701488	0	2.701488	0.04042863
170	0	3.248648	0	3.248648	0.01847781
171	1	2.370248	0	2.370248	0.04745989
172	0	0.8343294	0	0.8343294	0.0787618
173	1	1.914515	0	1.914515	0.05672143
174	0	3.281367	0	3.281367	0.02136233
175	1	2.778946	0	2.778946	0.03869756
176	0	3.252536	0	3.252536	0.01864864
177	1	3.198938	0	3.198938	0.02726186
178	0	3.045804	0	3.045804	0.03214153
179	1	3.278933	0	3.278933	0.02238199
180	0	3.24447	0	3.24447	0.02519349
181	1	0.8370923	0	0.8370923	0.07870402
182	0	3.219882	0	3.219882	0.02638992
183	1	2.945126	0	2.945126	0.03476662
184	0	0.6069928	0	0.6069928	0.08355042
185	1	3.075289	0	3.075289	0.03131431
186	0	2.356255	0	2.356255	0.04774863
187	1	3.256507	0	3.256507	0.01883729
188	0	2.043143	0	2.043143	0.05412662
189	1	1.518185	0	1.518185	0.0647158
190	0	2.392331	0	2.392331	0.04700324
191	1	2.681278	0	2.681278	0.04087289
192	0	2.919604	0	2.919604	0.03539618
193	1	3.152056	0	3.152056	0.02895373
194	0	2.518328	0	2.518328	0.01039432
195	1	3.139535	0	3.139535	0.02936562
196	0	2.76992	0	2.76992	0.03890185
197	1	3.280878	0	3.280878	0.02106903
198	0	3.041407	0	3.041407	0.03226214
199	1	0.9104327	0	0.9104327	0.07717391
200	0	1.482512	0	1.482512	0.007048017
201	1	3.242777	0	3.242777	0.01824064
202	0	3.247512	0	3.247512	0.02502483
203	1	2.252369	0	2.252369	0.04987992
204	0	3.269827	0	3.269827	0.02348417
205	1	2.401493	0	2.401493	0.04681344
206	0	3.257373	0	3.257373	0.01888069
207	1	3.262839	0	3.262839	0.01917728
208	0	3.067874	0	3.067874	0.01462972
209	1	3.280608	0	3.280608	0.02198637
210	0	2.80254	0	2.80254	0.0381599
211	1	3.279754	0	3.279754	0.02076234
212	0	2.678497	0	2.678497	0.04093379
213	1	3.259846	0	3.259846	0.02426198
214	0	3.277753	0	3.277753	0.02258198
215	1	3.136978	0	3.136978	0.02944817
216	0	3.213544	0	3.213544	0.01729676
217	1	3.278237	0	3.278237	0.02250423
218	0	2.242928	0	2.242928	0.05007266
219	1	3.163068	0	3.163068	0.02857974
220	0	2.502332	0	2.502332	0.01031597
221	1	3.219397	0	3.219397	0.0174626
222	0	2.820228	0	2.820228	0.01221648
223	1	2.907237	0	2.907237	0.0356972
224	0	3.26519	0	3.26519	0.01931988
225	1	2.736527	0	2.736527	0.0396515
226	0	2.919996	0	2.919996	0.03538661
227	1	2.361461	0	2.361461	0.04764126
228	0	1.305719	0	1.305719	0.06903235
229	1	3.264221	0	3.264221	0.01925982
230	0	3.110332	0	3.110332	0.03028105
231	1	3.008232	0	3.008232	0.01391188
232	0	2.372073	0	2.372073	0.04742218
233	1	3.217729	0	3.217729	0.01741443
234	0	1.114474	0	1.114474	0.07295068
235	1	2.582384	0	2.582384	0.04301157
236	0	3.279861	0	3.279861	0.02218906
237	1	3.21468	0	3.21468	0.0266161
238	0	-0.4192982	0	-0.4192982	0.1061649
239	1	3.272025	0	3.272025	0.02327533
240	0	3.134859	0	3.134859	0.01562566
241	1	2.113618	0	2.113618	0.05270102
242	0	3.058807	0	3.058807	0.03178086
243	1	-1.211383	0	-1.211383	0.1249271
244	0	0.3233977	0	0.3233977	0.08962773
245	1	1.268932	0	1.268932	0.06978337
246	0	3.0831	0	3.0831	0.03108919
247	1	2.314832	0	2.314832	0.009489747
248	0	2.901083	0	2.901083	0.03584607
249	1	2.332069	0	2.332069	0.009559417
250	0	0.406745	0	0.406745	0.08782904
251	1	2.749181	0	2.749181	0.03936853
252	0	2.713357	0	2.713357	0.0401664
253	1	3.276217	0	3.276217	0.02280049
254	0	3.077782	0	3.077782	0.03124274
255	1	3.188281	0	3.188281	0.01666683
256	0	2.692781	0	2.692781	0.04062036
257	1	3.079357	0	3.079357	0.03119739
258	0	3.210965	0	3.210965	0.02677341
259	1	3.141208	0	3.141208	0.01573488
260	0	2.519757	0	2.519757	0.01040139
261	1	3.084212	0	3.084212	0.03105691
262	0	3.236339	0	3.236339	0.0256177
263	1	2.69377	0	2.69377	0.01136025
264	0	2.362243	0	2.362243	0.04762512
265	1	0.629084	0	0.629084	0.08308198
266	0	3.281032	0	3.281032	0.02113264
267	1	3.126185	0	3.126185	0.02979126
268	0	3.251941	0	3.251941	0.0247674
269	1	3.165918	0	3.165918	0.02848097
270	0	2.545864	0	2.545864	0.04378895
271	1	2.236455	0	2.236455	0.05020475
272	0	3.245316	0	3.245316	0.02514717
273	1	2.73638	0	2.73638	0.03965479
274	0	1.607072	0	1.607072	0.0629186
275	1	2.716641	0	2.716641	0.04009367
276	0	2.873678	0	2.873678	0.03650213
277	1	3.262993	0	3.262993	0.0240385
278	0	2.340661	0	2.340661	0.009594574
279	1	2.984139	0	2.984139	0.01365356
280	0	3.27813	0	3.27813	0.02047826
281	1	3.24047	0	3.24047	0.02540657
282	0	2.834386	0	2.834386	0.03742509
283	1	3.226822	0	3.226822	0.02607595
284	0	3.172749	0	3.172749	0.01633148
285	1	3.271794	0	3.271794	0.01979587
286	0	2.985112	0	2.985112	0.03375444
287	1	2.773149	0	2.773149	0.03882885
288	0	3.27709	0	3.27709	0.02268075
289	1	2.383842	0	2.383842	0.04717892
290	0	2.991008	0	2.991008	0.03360213
291	1	2.468286	0	2.468286	0.04542266
292	0	0.5655783	0	0.5655783	0.08443049
293	1	3.281316	0	3.281316	0.02130569
294	0	3.278675	0	3.278675	0.02056307
295	1	2.658841	0	2.658841	0.04136299
296	0	2.470784	0	2.470784	0.01016545
297	1	3.205061	0	3.205061	0.0270169
298	0	2.372556	0	2.372556	0.04741222
299	1	3.244316	0	3.244316	0.02520186
300	0	3.064346	0	3.064346	0.03162529
301	1	3.006296	0	3.006296	0.01389053
302	0	3.126459	0	3.126459	0.02978268
303	1	0.4573189	0	0.4573189	0.08674283
304	0	1.185135	0	1.185135	0.07149879
305	1	2.317361	0	2.317361	0.009499897
306	0	3.076611	0	3.076611	0.03127639
307	1	2.889942	0	2.889942	0.03611411
308	0	3.2666	0	3.2666	0.01941098
309	1	0.4342723	0	0.4342723	0.08723734
310	0	2.46151	0	2.46151	0.04556436
311	1	2.992151	0	2.992151	0.01373773
312	0	3.281395	0	3.281395	0.02141131
313	1	3.123859	0	3.123859	0.02986416
314	0	3.280015	0	3.280015	0.02082004
315	1	-1.118725	0	-1.118725	0.1226676
316	0	3.230562	0	3.230562	0.01780728
317	1	2.273108	0	2.273108	0.04945602
318	0	2.632314	0	2.632314	0.04193854
319	1	2.367775	0	2.367775	0.04751094
320	0	-0.7958887	0	-0.7958887	0.1149314
321	1	3.250783	0	3.250783	0.01857007
322	0	3.254164	0	3.254164	0.02463193
323	1	0.1585295	0	0.1585295	0.09321802
324	0	2.469855	0	2.469855	0.04538984
325	1	2.083233	0	2.083233	0.05331612
326	0	2.125629	0	2.125629	0.05245767
327	1	2.181516	0	2.181516	0.0513234
328	0	3.279393	0	3.279393	0.02229184
329	1	3.134277	0	3.134277	0.02953483
330	0	3.181419	0	3.181419	0.02792742
331	1	2.278198	0	2.278198	0.04935187
332	0	2.886238	0	2.886238	0.0362028
333	1	3.123439	0	3.123439	0.01543683
334	0	3.007518	0	3.007518	0.03317109
335	1	1.769997	0	1.769997	0.05963276
336	0	2.806834	0	2.806834	0.01211752
337	1	1.613118	0	1.613118	0.06279649
338	0	3.035795	0	3.035795	0.01422825
339	1	3.254005	0	3.254005	0.02464179
340	0	3.276926	0	3.276926	0.022704
341	1	1.036955	0	1.036955	0.07454957
342	0	3.257961	0	3.257961	0.01891065
343	1	3.272875	0	3.272875	0.02318866
344	0	3.158436	0	3.158436	0.01604852
345	1	3.274455	0	3.274455	0.02301612
346	0	1.218037	0	1.218037	0.07082444
347	1	-0.7803805	0	-0.7803805	0.114565
348	0	3.195433	0	3.195433	0.01683311
349	1	3.273123	0	3.273123	0.02316268
350	0	3.24174	0	3.24174	0.02533989
351	1	2.788082	0	2.788082	0.03849
352	0	-1.458497	0	-1.458497	0.1310405
353	1	-0.6293273	0	-0.6293273	0.1110207
354	0	1.45147	0	1.45147	0.06606771
355	1	2.038836	0	2.038836	0.05421363
356	0	2.889837	0	2.889837	0.0361166
357	1	3.03075	0	3.03075	0.01416853
358	0	3.247334	0	3.247334	0.02503491
359	1	3.084197	0	3.084197	0.01485028
360	0	3.142302	0	3.142302	0.02927573
361	1	3.037308	0	3.037308	0.03237397
362	0	2.395539	0	2.395539	0.009826197
363	1	1.624585	0	1.624585	0.06256496
364	0	2.258522	0	2.258522	0.04975423
365	1	3.17445	0	3.17445	0.02817988
366	0	3.123651	0	3.123651	0.02987065
367	1	3.278214	0	3.278214	0.02049082
368	0	1.7405	0	1.7405	0.06022711
369	1	3.274755	0	3.274755	0.02006884
370	0	3.28018	0	3.28018	0.02085962
371	1	3.268147	0	3.268147	0.01951659
372	0	3.273669	0	3.273669	0.02310404
373	1	3.258075	0	3.258075	0.01891649
374	0	3.049034	0	3.049034	0.0320525
375	1	3.281234	0	3.281234	0.02124143
376	0	3.093808	0	3.093808	0.03077596
377	1	3.256745	0	3.256745	0.02446848
378	0	2.875222	0	2.875222	0.01264787
379	1	3.07895	0	3.07895	0.03120913
380	0	3.281153	0	3.281153	0.02119263
381	1	3.274332	0	3.274332	0.02303023
382	0	2.734352	0	2.734352	0.03970002
383	1	3.196669	0	3.196669	0.01686272
384	0	3.270762	0	3.270762	0.01971175
385	1	3.242709	0	3.242709	0.01823802
386	0	3.276139	0	3.276139	0.02021907
387	1	3.274959	0	3.274959	0.02008988
388	0	3.187115	0	3.187115	0.0277162
389	1	1.913488	0	1.913488	0.05674214
390	0	3.252872	0	3.252872	0.02471123
391	1	3.274005	0	3.274005	0.02306699
392	0	3.157695	0	3.157695	0.02876368
393	1	3.269484	0	3.269484	0.02351506
394	0	2.144643	0	2.144643	0.05207214
395	1	3.213592	0	3.213592	0.01729808
396	0	2.707973	0	2.707973	0.04028548
397	1	1.978004	0	1.978004	0.05544151
398	0	2.353709	0	2.353709	0.04780113
399	1	3.237708	0	3.237708	0.02554864
400	0	3.092461	0	3.092461	0.03081566
401	1	3.202786	0	3.202786	0.02710878
402	0	2.674577	0	2.674577	0.04101959
403	1	1.866948	0	1.866948	0.05767978
404	0	3.191416	0	3.191416	0.02755354
405	1	2.623122	0	2.623122	0.01094549
406	0	3.101484	0	3.101484	0.03054791
407	1	2.332227	0	2.332227	0.04824345
408	0	3.181056	0	3.181056	0.0279407
409	1	2.601878	0	2.601878	0.04259412
410	0	3.250424	0	3.250424	0.01855429
411	1	3.263899	0	3.263899	0.01924028
412	0	3.030892	0	3.030892	0.01417019
413	1	2.939009	0	2.939009	0.03491861
414	0	2.381367	0	2.381367	0.04723011
415	1	3.251089	0	3.251089	0.02481815
416	0	3.266029	0	3.266029	0.01937351
417	1	2.471488	0	2.471488	0.01016875
418	0	1.762603	0	1.762603	0.007714905
419	1	3.263196	0	3.263196	0.01919825
420	0	2.06373	0	2.06373	0.05371055
421	1	3.200138	0	3.200138	0.01694728
422	0	2.703041	0	2.703041	0.04039436
423	1	2.699954	0	2.699954	0.01139848
424	0	3.076095	0	3.076095	0.0147393
425	1	3.159628	0	3.159628	0.02869785
426	0	2.68967	0	2.68967	0.04068874
427	1	2.351428	0	2.351428	0.04784813
428	0	3.279478	0	3.279478	0.02227406
429	1	3.247321	0	3.247321	0.01842218
430	0	2.503369	0	2.503369	0.04468656
431	1	1.191771	0	1.191771	0.07136268
432	0	3.017899	0	3.017899	0.0328963
433	1	2.929064	0	2.929064	0.03516419
434	0	3.152567	0	3.152567	0.02893662
435	1	3.276761	0	3.276761	0.02029345
436	0	3.044322	0	3.044322	0.0143312
437	1	2.080379	0	2.080379	0.05337387
438	0	2.66584	0	2.66584	0.04121043
439	1	-0.1840918	0	-0.1840918	0.004574412
440	0	2.734158	0	2.734158	0.03970434
441	1	2.248163	0	2.248163	0.04996581
442	0	3.272783	0	3.272783	0.02319827
443	1	2.757045	0	2.757045	0.03919202
444	0	3.159017	0	3.159017	0.0287187
445	1	3.135566	0	3.135566	0.02949355
446	0	-4.436577	0	-4.436577	0.2158883
447	1	3.056991	0	3.056991	0.03183159
448	0	1.288045	0	1.288045	0.06939301
449	1	2.265022	0	2.265022	0.00929459
450	0	3.196605	0	3.196605	0.01686119
451	1	3.277591	0	3.277591	0.02260682
452	0	3.210461	0	3.210461	0.01721289
453	1	0.8594178	0	0.8594178	0.07823752
454	0	1.750224	0	1.750224	0.06003116
455	1	1.459759	0	1.459759	0.06589958
456	0	2.475416	0	2.475416	0.04527341
457	1	2.512166	0	2.512166	0.04450131
458	0	2.728354	0	2.728354	0.01157842
459	1	2.92603	0	2.92603	0.03523876
460	0	2.447379	0	2.447379	0.0458594
461	1	2.473299	0	2.473299	0.04531773
462	0	2.9555	0	2.9555	0.01336561
463	1	2.534386	0	2.534386	0.0440321
464	0	2.537708	0	2.537708	0.04396177
465	1	2.827676	0	2.827676	0.03758085
466	0	3.200141	0	3.200141	0.0272143
467	1	1.087586	0	1.087586	0.006274585
468	0	3.277624	0	3.277624	0.0226018
469	1	3.280846	0	3.280846	0.02105694
470	0	3.206905	0	3.206905	0.01711886
471	1	3.189203	0	3.189203	0.02763758
472	0	2.901956	0	2.901956	0.03582497
473	1	3.275905	0	3.275905	0.02284086
474	0	3.120538	0	3.120538	0.02996758
475	1	2.354581	0	2.354581	0.04778314
476	0	3.214018	0	3.214018	0.01730988
477	1	3.202763	0	3.202763	0.0271097
478	0	3.279294	0	3.279294	0.02067094
479	1	1.067787	0	1.067787	0.07391286
480	0	2.775852	0	2.775852	0.01189678
481	1	2.342449	0	2.342449	0.04803308
482	0	3.227302	0	3.227302	0.02605365
483	1	2.391473	0	2.391473	0.047021
484	0	3.205479	0	3.205479	0.01708194
485	1	3.275209	0	3.275209	0.0229274
486	0	3.245502	0	3.245502	0.01834791
487	1	3.214253	0	3.214253	0.01731638
488	0	3.063617	0	3.063617	0.03164584
489	1	3.160111	0	3.160111	0.02868134
490	0	2.818176	0	2.818176	0.03780048
491	1	2.978878	0	2.978878	0.03391454
492	0	2.752834	0	2.752834	0.01173964
493	1	1.623563	0	1.623563	0.06258558
494	0	3.213871	0	3.213871	0.02665061
495	1	3.104898	0	3.104898	0.01514874
496	0	1.363796	0	1.363796	0.06784903
497	1	2.707801	0	2.707801	0.04028927
498	0	3.229526	0	3.229526	0.02594932
499	1	3.099753	0	3.099753	0.01507244
500	0	2.083257	0	2.083257	0.05331565
501	1	1.814691	0	1.814691	0.05873241
502	0	0.7577712	0	0.7577712	0.08036665
503	1	0.9221385	0	0.9221385	0.07693031
504	0	2.968236	0	2.968236	0.03418582
505	1	3.02585	0	3.02585	0.0326837
506	0	2.872845	0	2.872845	0.03652189
507	1	3.13645	0	3.13645	0.02946517
508	0	3.147529	0	3.147529	0.02910418
509	1	1.004527	0	1.004527	0.07522041
510	0	2.804038	0	2.804038	0.03812556
511	1	2.143671	0	2.143671	0.00885379
512	0	3.279772	0	3.279772	0.02076608
513	1	3.071422	0	3.071422	0.01467665
514	0	2.787809	0	2.787809	0.03849622
515	1	2.785041	0	2.785041	0.03855918
516	0	3.105289	0	3.105289	0.0304337
517	1	2.871828	0	2.871828	0.01261998
518	0	3.208133	0	3.208133	0.02689113
519	1	2.972032	0	2.972032	0.03408935
520	0	1.689841	0	1.689841	0.06124832
521	1	1.864395	0	1.864395	0.05773121
522	0	3.279701	0	3.279701	0.02075128
523	1	3.277949	0	3.277949	0.02255117
524	0	3.179065	0	3.179065	0.02801339
525	1	2.846723	0	2.846723	0.01241903
526	0	3.006727	0	3.006727	0.0331919
527	1	3.251863	0	3.251863	0.02477208
528	0	3.196504	0	3.196504	0.02735729
529	1	3.187705	0	3.187705	0.02769406
530	0	2.270992	0	2.270992	0.04949929
531	1	0.6662756	0	0.6662756	0.08229489
532	0	3.261546	0	3.261546	0.01910311
533	1	2.267221	0	2.267221	0.04957641
534	0	2.257611	0	2.257611	0.04977283
535	1	0.9154641	0	0.9154641	0.07706918
536	0	3.274714	0	3.274714	0.02298615
537	1	3.025487	0	3.025487	0.03269347
538	0	3.278611	0	3.278611	0.02244041
539	1	3.013845	0	3.013845	0.03300396
540	0	3.145284	0	3.145284	0.02917812
541	1	2.208986	0	2.208986	0.009085281
542	0	2.523623	0	2.523623	0.04425962
543	1	0.5504568	0	0.5504568	0.08475244
544	0	1.801212	0	1.801212	0.05900391
545	1	3.14127	0	3.14127	0.02930932
546	0	3.202968	0	3.202968	0.02710143
547	1	3.132159	0	3.132159	0.02960239
548	0	1.777389	0	1.777389	0.05948383
549	1	3.096639	0	3.096639	0.0306922
550	0	2.61933	0	2.61933	0.01092429
551	1	2.433098	0	2.433098	0.04615695
552	0	2.897782	0	2.897782	0.03592567
553	1	3.085251	0	3.085251	0.01486495
554	0	3.164619	0	3.164619	0.0285261
555	1	2.709868	0	2.709868	0.01146047
556	0	3.273114	0	3.273114	0.0231636
557	1	3.278435	0	3.278435	0.02247099
558	0	3.089237	0	3.089237	0.0149209
559	1	3.24144	0	3.24144	0.02535572
560	0	2.714651	0	2.714651	0.04013776
561	1	3.244989	0	3.244989	0.02516515
562	0	3.281408	0	3.281408	0.02147887
563	1	3.15428	0	3.15428	0.02887914
564	0	2.811902	0	2.811902	0.0121547
565	1	3.028537	0	3.028537	0.03261146
566	0	3.060423	0	3.060423	0.03173559
567	1	3.179857	0	3.179857	0.02798454
568	0	3.254207	0	3.254207	0.0187261
569	1	3.25564	0	3.25564	0.02453932
570	0	2.875231	0	2.875231	0.03646524
571	1	2.014847	0	2.014847	0.05469805
572	0	3.204439	0	3.204439	0.02704209
573	1	2.450955	0	2.450955	0.0457848
574	0	2.851842	0	2.851842	0.03701744
575	1	2.593992	0	2.593992	0.04276323
576	0	1.712594	0	1.712594	0.06078956
577	1	3.128345	0	3.128345	0.02972329
578	0	2.960506	0	2.960506	0.03438132
579	1	0.6533989	0	0.6533989	0.08256718
580	0	3.272376	0	3.272376	0.01984552
581	1	2.510747	0	2.510747	0.01035701
582	0	2.761407	0	2.761407	0.01179751
583	1	3.084205	0	3.084205	0.03105711
584	0	3.260032	0	3.260032	0.02424917
585	1	1.844016	0	1.844016	0.05814171
586	0	1.915582	0	1.915582	0.05669994
587	1	0.8380743	0	0.8380743	0.07868349
588	0	2.448808	0	2.448808	0.01006359
589	1	3.133366	0	3.133366	0.02956396
590	0	2.996418	0	2.996418	0.01378324
591	1	3.281285	0	3.281285	0.02167475
592	0	-0.3984909	0	-0.3984909	0.1056884
593	1	2.950168	0	2.950168	0.03464082
594	0	2.849093	0	2.849093	0.03708188
595	1	3.23246	0	3.23246	0.02580881
596	0	1.451152	0	1.451152	0.06607415
597	1	-0.6392595	0	-0.6392595	0.1112524
598	0	2.537531	0	2.537531	0.04396552
599	1	3.068461	0	3.068461	0.01463745
600	0	-1.742096	0	-1.742096	0.1382171
601	1	2.935618	0	2.935618	0.03500255
602	0	1.62995	0	1.62995	0.06245665
603	1	3.128701	0	3.128701	0.02971203
604	0	3.27973	0	3.27973	0.0207573
605	1	2.982995	0	2.982995	0.01364169
606	0	3.245263	0	3.245263	0.0251501
607	1	3.271644	0	3.271644	0.02331305
608	0	3.233036	0	3.233036	0.01788965
609	1	2.656107	0	2.656107	0.04142249
610	0	3.13042	0	3.13042	0.02965765
611	1	3.244945	0	3.244945	0.02516752
612	0	3.216696	0	3.216696	0.02652929
613	1	3.280908	0	3.280908	0.02187832
614	0	3.012627	0	3.012627	0.03303622
615	1	3.224783	0	3.224783	0.02616974
616	0	1.156274	0	1.156274	0.006397596
617	1	3.234394	0	3.234394	0.0179359
618	0	2.919632	0	2.919632	0.01303019
619	1	0.4239247	0	0.4239247	0.08745963
620	0	3.281148	0	3.281148	0.02118997
621	1	3.250051	0	3.250051	0.01853803
622	0	1.935454	0	1.935454	0.05629945
623	1	2.200204	0	2.200204	0.009053401
624	0	2.998315	0	2.998315	0.03341224
625	1	2.51498	0	2.51498	0.04444198
626	0	3.274764	0	3.274764	0.02006976
627	1	2.252876	0	2.252876	0.04986957
628	0	3.279312	0	3.279312	0.02230835
