Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]	interval_times[10]
150	-215.2812	-160.975	-54.30619	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
160	-211.8008	-158.5813	-53.21955	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
170	-205.3855	-159.8075	-45.57802	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
180	-205.7408	-160.8678	-44.87301	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
190	-208.2452	-160.4878	-47.75739	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
200	-208.3246	-159.2756	-49.04896	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
210	-204.8225	-158.5458	-46.27662	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
220	-203.0577	-158.8091	-44.24856	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
230	-199.9431	-158.2716	-41.67147	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
240	-199.1674	-158.0235	-41.14388	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
250	-199.0991	-160.5739	-38.52524	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
260	-208.9088	-158.9112	-49.99751	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
270	-206.0032	-162.9077	-43.09549	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
280	-204.4903	-162.2426	-42.24766	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
290	-200.8405	-159.1685	-41.67198	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
300	-206.3583	-164.2076	-42.15068	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
310	-210.9967	-167.3884	-43.60831	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
320	-205.8761	-164.3236	-41.55255	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
330	-211.6567	-164.4835	-47.1732	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
340	-207.5732	-164.7059	-42.86734	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
350	-202.4185	-164.4412	-37.97722	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
360	-193.7543	-167.6468	-26.10742	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
370	-198.5339	-166.2972	-32.23673	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
380	-191.5712	-167.0135	-24.55772	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
390	-191.7215	-167.4934	-24.22815	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
400	-194.1071	-167.824	-26.28309	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
410	-194.0134	-171.4516	-22.56188	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
420	-198.166	-165.9671	-32.19882	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
430	-201.3477	-165.3039	-36.04382	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
440	-200.7454	-166.7092	-34.03617	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
450	-208.2458	-166.2601	-41.9857	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
460	-198.7983	-161.9116	-36.88664	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
470	-195.8313	-161.9035	-33.92778	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
480	-198.7527	-162.4019	-36.35084	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
490	-198.7966	-165.2276	-33.56901	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
500	-198.8083	-169.8102	-28.99816	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
510	-196.1749	-163.8906	-32.28429	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
520	-212.063	-164.9802	-47.08281	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
530	-208.7384	-160.8905	-47.84792	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
540	-209.4714	-163.4801	-45.99135	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
550	-217.6835	-161.4575	-56.22597	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
560	-214.4852	-167.1806	-47.30456	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
570	-214.9201	-164.4111	-50.50904	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
580	-201.4498	-163.054	-38.39577	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
590	-207.4225	-162.3805	-45.04202	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
600	-209.8133	-163.1229	-46.69044	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
610	-211.3493	-165.7878	-45.56143	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
620	-212.3002	-168.4247	-43.87548	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
630	-211.0836	-162.8452	-48.2384	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
640	-207.1597	-163.5917	-43.56803	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
650	-217.7724	-165.9311	-51.84131	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
660	-211.9668	-167.8149	-44.15184	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
670	-211.8274	-166.7554	-45.07206	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
680	-214.972	-168.1509	-46.8211	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
690	-221.9298	-167.4052	-54.52457	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
700	-222.957	-168.9702	-53.98686	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
710	-211.3684	-166.8487	-44.51966	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
720	-211.4045	-168.6215	-42.78293	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
730	-214.133	-169.8161	-44.31694	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
740	-204.1455	-168.4003	-35.74522	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
750	-201.7715	-169.1124	-32.65915	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
760	-212.9806	-173.9294	-39.05124	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
770	-209.1898	-170.746	-38.44388	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
780	-199.6001	-169.2399	-30.36024	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
790	-204.9469	-169.0544	-35.89246	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
800	-194.0357	-166.7252	-27.31047	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
810	-195.6158	-168.4081	-27.20775	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
820	-198.4167	-169.1435	-29.27323	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
830	-193.1475	-167.581	-25.56656	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
840	-199.553	-166.7115	-32.84147	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
850	-206.9014	-167.0405	-39.8609	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
860	-207.6665	-163.8693	-43.79723	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
870	-205.807	-164.9626	-40.8444	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
880	-199.9291	-167.4874	-32.44169	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
890	-208.8071	-165.018	-43.78911	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
900	-208.0576	-166.3948	-41.6628	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
910	-206.6029	-163.9522	-42.6507	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
920	-207.5824	-163.5494	-44.03298	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
930	-207.6069	-167.5053	-40.10162	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
940	-209.1018	-170.6012	-38.50057	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
950	-202.872	-171.8621	-31.00996	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
960	-193.1166	-171.257	-21.85957	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
970	-207.7528	-176.1677	-31.58508	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
980	-218.1032	-174.3247	-43.77852	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
990	-215.3336	-171.7879	-43.54571	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1000	-215.6254	-165.7057	-49.9197	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1010	-214.9416	-166.8434	-48.09821	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1020	-209.3177	-171.7436	-37.5741	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1030	-202.5292	-166.8268	-35.7024	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1040	-202.1722	-168.0249	-34.1473	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1050	-206.0689	-168.7477	-37.32117	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1060	-206.0934	-164.7995	-41.2939	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1070	-206.5884	-166.8614	-39.72692	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1080	-212.7876	-164.4385	-48.34907	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1090	-211.4744	-170.3666	-41.10784	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1100	-211.3798	-165.5588	-45.82094	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1110	-205.8819	-162.8615	-43.02043	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1120	-203.8903	-160.635	-43.25531	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1130	-206.5863	-161.1036	-45.48264	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1140	-211.2514	-162.9082	-48.3432	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1150	-202.8129	-162.9463	-39.8666	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1160	-211.6712	-163.9111	-47.76012	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1170	-202.8628	-161.8734	-40.98942	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1180	-201.6735	-162.7324	-38.94111	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1190	-206.7106	-162.6725	-44.03807	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1200	-201.5898	-162.0878	-39.50201	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1210	-203.2538	-165.1388	-38.11495	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1220	-208.6803	-159.939	-48.74124	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1230	-208.4929	-162.5351	-45.95775	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1240	-211.0092	-160.6474	-50.36178	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1250	-210.717	-163.5323	-47.18473	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1260	-222.5715	-163.6456	-58.92581	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1270	-209.9515	-161.6006	-48.35092	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1280	-204.2967	-160.1504	-44.14633	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1290	-206.0517	-161.7778	-44.27394	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1300	-203.4709	-161.9422	-41.52867	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1310	-196.9675	-159.5346	-37.4329	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1320	-209.0563	-161.8174	-47.23888	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1330	-200.7911	-160.2634	-40.52769	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1340	-202.0234	-158.4361	-43.58732	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1350	-201.1388	-159.5004	-41.63832	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1360	-198.8472	-164.9594	-33.88777	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1370	-200.5641	-161.8342	-38.72993	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1380	-212.829	-168.2259	-44.60316	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1390	-200.3484	-167.0535	-33.29481	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1400	-194.6889	-168.6444	-26.0445	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1410	-194.9108	-166.5661	-28.34476	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1420	-201.9005	-166.3038	-35.59668	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1430	-201.3563	-165.5796	-35.7767	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1440	-197.3895	-170.3954	-26.99409	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1450	-190.135	-169.791	-20.34406	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1460	-189.2142	-177.5682	-11.64604	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1470	-192.1634	-170.7781	-21.38529	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1480	-187.1076	-169.1063	-18.0013	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1490	-202.4505	-168.0934	-34.35715	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1500	-201.7341	-163.7363	-37.99784	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1510	-195.9533	-164.7613	-31.19201	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1520	-192.9398	-166.3341	-26.60571	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1530	-192.4519	-162.6059	-29.84599	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1540	-195.6382	-164.5866	-31.05155	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1550	-193.1005	-167.5913	-25.50921	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1560	-192.3786	-166.5762	-25.80244	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1570	-192.5123	-170.5876	-21.92471	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1580	-206.4803	-166.2302	-40.25012	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1590	-205.4306	-165.4438	-39.98683	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1600	-202.7607	-165.9545	-36.80617	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1610	-200.4669	-165.9712	-34.49566	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1620	-204.7065	-167.4826	-37.22383	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1630	-211.6685	-166.8781	-44.79042	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1640	-212.7598	-164.3926	-48.36716	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1650	-211.8535	-160.4689	-51.38456	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1660	-219.3659	-168.2649	-51.10093	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1670	-218.7665	-168.4641	-50.30244	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1680	-217.716	-165.4042	-52.31189	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1690	-215.4759	-167.35	-48.12596	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1700	-209.1303	-164.0166	-45.11372	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1710	-212.3074	-167.7163	-44.59102	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1720	-216.4819	-167.2412	-49.24063	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1730	-214.7251	-166.2839	-48.44128	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1740	-207.6848	-163.4902	-44.19464	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1750	-205.4705	-169.1254	-36.34514	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1760	-211.0017	-166.9796	-44.02201	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1770	-207.9369	-166.919	-41.0179	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1780	-217.449	-166.6368	-50.81224	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1790	-216.8443	-168.6315	-48.21282	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1800	-214.2982	-162.6916	-51.60663	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1810	-213.0513	-165.1203	-47.93094	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1820	-218.4375	-162.3485	-56.08896	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1830	-210.2623	-159.618	-50.64429	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1840	-210.3382	-161.2083	-49.12998	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1850	-214.4331	-162.8157	-51.61739	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1860	-223.0492	-161.9886	-61.06055	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1870	-215.0671	-157.1018	-57.96528	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1880	-214.3483	-157.5263	-56.82207	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1890	-215.0863	-160.1213	-54.96499	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1900	-210.2044	-160.0803	-50.12411	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1910	-217.8889	-161.9212	-55.96773	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1920	-210.4592	-160.7577	-49.70154	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1930	-212.5443	-158.8633	-53.68103	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1940	-219.2331	-159.5617	-59.6714	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
1950	-218.3722	-162.0109	-56.36132	7.96815	15.9363	23.9045	31.8726	39.8408	47.8089	55.7771	63.7452	71.7134	79.6815
