Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
180	-205.7408	-160.8678	-44.87301	0.00290777	0.00194212	0.000250563	0.0017351	0.0113448	0.0409439	0.30328	0.493553	0.581196	0.0741765	0.923802
190	-208.2452	-160.4878	-47.75739	6.95238e-05	9.45293e-06	6.29036e-05	0.000208065	0.00910633	0.0486747	0.181656	0.58034	0.543953	0.362474	0.671887
200	-208.3246	-159.2756	-49.04896	0.000234346	0.000543689	0.000133699	0.000125935	0.00720547	0.0870746	0.128826	0.681424	0.753219	0.0446188	0.875579
210	-204.8225	-158.5458	-46.27662	0.000104968	0.000109865	0.000106761	0.000590976	0.00157773	0.0473465	0.211303	0.593247	1.39231	0.797573	0.787995
220	-203.0577	-158.8091	-44.24856	0.000144433	0.000472723	0.000863774	0.00335686	0.0190085	0.108973	0.146718	0.788092	1.99312	0.679416	0.988128
230	-199.9431	-158.2716	-41.67147	0.000254389	0.000343822	0.000941959	0.0042843	0.0246123	0.12268	0.193294	0.859631	2.2372	0.968406	1.19336
240	-199.1674	-158.0235	-41.14388	0.000231803	0.000156035	0.000686845	0.00145963	0.00904553	0.0728449	0.238619	0.835861	1.54663	0.445337	1.03946
250	-199.0991	-160.5739	-38.52524	0.000511022	0.000558756	0.00200075	0.00247393	0.0223157	0.0416883	0.262398	0.775342	1.1792	0.235709	0.985296
260	-208.9088	-158.9112	-49.99751	0.000145774	0.000134048	0.000779524	0.000490288	0.0465882	0.147818	0.230446	0.936499	1.59831	0.343783	0.976703
270	-206.0032	-162.9077	-43.09549	0.00150599	0.00161348	0.00012079	0.015416	0.0722383	0.0518647	0.424224	1.1508	2.36133	0.420172	0.951367
280	-204.4903	-162.2426	-42.24766	0.000674591	0.000752468	0.000301148	0.0012815	0.044585	0.138633	0.319849	1.17942	1.64724	1.11774	0.513075
290	-200.8405	-159.1685	-41.67198	0.00258421	0.00055157	0.00151168	0.00954012	0.0351898	0.0602	0.388353	1.40064	2.07781	1.19908	0.671711
300	-206.3583	-164.2076	-42.15068	0.00165718	0.00460007	0.00216348	0.00267791	0.00616642	0.108211	0.331363	1.25739	2.50512	0.759817	0.632687
310	-210.9967	-167.3884	-43.60831	0.00286884	0.0100245	0.00687401	0.00903032	0.00753159	0.028701	0.496138	1.19105	1.97189	0.193171	0.321148
320	-205.8761	-164.3236	-41.55255	0.00410358	0.000341066	0.000900849	0.00471676	0.0569482	0.0505974	0.426076	0.896307	0.953529	0.179505	0.271431
330	-211.6567	-164.4835	-47.1732	0.000469566	0.00365735	0.0100042	0.00158821	0.0141416	0.0528267	0.1784	0.355186	1.77755	0.23998	0.136172
340	-207.5732	-164.7059	-42.86734	0.000382594	0.00129772	0.00171302	0.00426492	0.0256076	0.0681499	0.222462	0.442954	1.27557	0.175174	0.101282
350	-202.4185	-164.4412	-37.97722	0.000810586	0.000514067	0.00104632	0.0164405	0.195821	0.34648	0.364616	0.97975	1.19178	0.593382	0.226872
360	-193.7543	-167.6468	-26.10742	0.00826459	0.0145731	0.0110366	0.0235944	0.187116	0.346567	0.443731	0.951404	0.624707	0.293689	0.299143
370	-198.5339	-166.2972	-32.23673	0.00310791	0.0209513	0.0262265	0.0216376	0.202097	0.24093	0.444509	1.22202	0.825122	0.117318	0.649978
380	-191.5712	-167.0135	-24.55772	0.0065446	0.0227992	0.0216084	0.0748049	0.123309	0.127157	0.354674	0.753255	0.30499	0.147247	0.466659
390	-191.7215	-167.4934	-24.22815	0.0038212	0.00329443	0.0134699	0.00971917	0.105648	0.108228	0.334277	0.986582	0.382482	0.221727	0.328112
400	-194.1071	-167.824	-26.28309	0.00134115	0.000537897	0.00501329	0.00522663	0.0337039	0.060912	0.248106	0.680062	0.3321	0.242789	0.474739
410	-194.0134	-171.4516	-22.56188	0.00636302	0.00108398	0.00364018	0.0222005	0.0708442	0.125385	0.247829	0.80815	0.319471	0.406495	0.290416
420	-198.166	-165.9671	-32.19882	0.0037749	0.00213304	0.00660482	0.048029	0.092561	0.100772	0.157015	0.78809	0.499449	0.0400165	0.358099
430	-201.3477	-165.3039	-36.04382	0.000327233	0.000147999	0.00286398	0.0187817	0.0118556	0.0426106	0.116575	0.557905	0.496272	0.195796	0.341105
440	-200.7454	-166.7092	-34.03617	0.0020996	0.00181218	0.00216044	0.00215119	0.0186932	0.0297905	0.297419	0.550197	0.423976	0.148234	0.285858
450	-208.2458	-166.2601	-41.9857	0.00300402	0.0010301	0.00364229	0.0128352	0.0452401	0.0363131	0.240846	0.671874	0.501074	0.0930846	0.464886
460	-198.7983	-161.9116	-36.88664	0.000343346	0.00161395	0.00685585	0.0237067	0.224605	0.201578	0.25592	0.83589	0.604074	0.856847	0.523196
470	-195.8313	-161.9035	-33.92778	0.013231	0.0116676	0.0146591	0.0816211	0.197161	0.363771	0.331379	0.792796	1.0388	0.615653	0.511311
480	-198.7527	-162.4019	-36.35084	0.0170262	0.0197757	0.0134688	0.0386769	0.190711	0.277083	0.260494	0.682055	0.554515	0.597546	0.51828
490	-198.7966	-165.2276	-33.56901	0.0217081	0.0362215	0.0486703	0.105768	0.135777	0.287719	0.377119	0.667542	0.788721	0.729651	0.401148
500	-198.8083	-169.8102	-28.99816	0.0204272	0.0317566	0.0843936	0.0781911	0.179117	0.147514	0.335465	0.436692	0.262401	0.122146	0.251359
510	-196.1749	-163.8906	-32.28429	0.00942966	0.0269839	0.0447723	0.06802	0.125098	0.275343	0.255056	0.433619	0.390345	0.265088	0.26913
520	-212.063	-164.9802	-47.08281	0.00418143	0.0155758	0.136565	0.128778	0.154674	0.149634	0.499773	0.601651	0.372308	0.556746	0.271686
530	-208.7384	-160.8905	-47.84792	0.00730591	0.00604902	0.0168051	0.0435204	0.231885	0.132016	0.271841	0.410565	1.04754	0.297594	0.226857
540	-209.4714	-163.4801	-45.99135	0.0120952	0.00580912	0.0388401	0.0302548	0.0515374	0.19665	0.212711	0.504766	0.67498	0.397289	0.249612
550	-217.6835	-161.4575	-56.22597	0.0172309	0.0102049	0.0125788	0.00369393	0.0616506	0.213557	0.255088	0.520015	0.921717	0.278889	0.244538
560	-214.4852	-167.1806	-47.30456	0.00329935	0.00885918	0.0140984	0.0476986	0.0792365	0.0843509	0.230051	0.305213	0.439482	0.46257	0.16278
570	-214.9201	-164.4111	-50.50904	0.00132609	0.0115429	0.0725066	0.0578197	0.0662979	0.0975468	0.313343	0.317371	0.920299	0.588413	0.104449
580	-201.4498	-163.054	-38.39577	0.00416958	0.00449755	0.00882519	0.0213375	0.0597143	0.18663	0.327705	0.419945	0.617013	0.240569	0.147527
590	-207.4225	-162.3805	-45.04202	0.000150593	7.11879e-05	0.000301435	0.00266868	0.0876108	0.306665	0.204087	0.571203	0.701404	0.187068	0.107887
600	-209.8133	-163.1229	-46.69044	0.000478774	0.000172283	0.00413205	0.00191494	0.0596864	0.100662	0.197958	0.457755	0.383261	0.0502544	0.176824
610	-211.3493	-165.7878	-45.56143	0.000138399	0.000109419	8.03582e-05	0.00197787	0.0883307	0.246911	0.0999447	0.426829	0.522692	0.0397276	0.106202
620	-212.3002	-168.4247	-43.87548	0.00127635	0.00532104	0.00965772	0.0382938	0.0410992	0.100761	0.132527	0.309881	0.461799	0.203558	0.0773643
630	-211.0836	-162.8452	-48.2384	0.000296626	0.000684131	0.000378684	0.00305479	0.0383172	0.189516	0.17413	0.387749	0.583879	0.257669	0.155193
640	-207.1597	-163.5917	-43.56803	0.000187337	0.000491354	0.000839337	0.0248592	0.0532242	0.135151	0.146521	0.497889	0.515963	0.0977075	0.144733
650	-217.7724	-165.9311	-51.84131	0.00887944	0.00410842	0.00917375	0.0416295	0.0185258	0.146358	0.115613	0.398996	0.402189	0.160111	0.103972
660	-211.9668	-167.8149	-44.15184	0.00397956	0.019458	0.0108742	0.0150105	0.0394404	0.170851	0.0830537	0.481667	0.27462	0.0507318	0.0946153
670	-211.8274	-166.7554	-45.07206	0.000736193	0.00130095	0.00450326	0.00261052	0.0079312	0.0274431	0.0624931	0.37972	0.562696	0.121729	0.0879278
680	-214.972	-168.1509	-46.8211	0.00133422	0.00131521	0.00580102	0.00383844	0.00745808	0.0352628	0.0356777	0.324214	0.811292	0.450027	0.113231
690	-221.9298	-167.4052	-54.52457	0.000668856	0.000242436	0.000280073	0.001938	0.00851933	0.0717935	0.0258276	0.240365	1.45285	0.471126	0.0900229
700	-222.957	-168.9702	-53.98686	0.000199939	0.000240624	0.000944781	0.00210129	0.0158055	0.0235984	0.0186942	0.291598	1.18553	0.368708	0.139096
710	-211.3684	-166.8487	-44.51966	0.000517683	0.000777353	0.00177006	0.00330855	0.0503153	0.0707003	0.0621033	0.237919	0.273296	0.0897325	0.0717827
720	-211.4045	-168.6215	-42.78293	0.00480582	0.0148475	0.0101935	0.00217246	0.0413849	0.134568	0.0711775	0.309659	0.583713	0.237455	0.0570357
730	-214.133	-169.8161	-44.31694	0.000344368	0.000313278	0.00828675	0.00140408	0.0130456	0.0228129	0.043403	0.275972	0.292955	0.0930203	0.0296266
740	-204.1455	-168.4003	-35.74522	0.000126876	0.000427646	0.000979237	0.00130258	0.0401199	0.023811	0.0651034	0.334771	0.293161	0.038504	0.0357243
750	-201.7715	-169.1124	-32.65915	0.000439021	0.000860122	0.00172798	0.00376502	0.0321487	0.0561881	0.067999	0.316373	0.313738	0.0881483	0.0301911
760	-212.9806	-173.9294	-39.05124	0.0172027	0.00844161	0.00547333	0.0118666	0.123692	0.0664985	0.0588182	0.429004	0.376548	0.0327801	0.0239306
770	-209.1898	-170.746	-38.44388	0.000955758	0.00233944	0.00164373	0.00349855	0.00859274	0.046117	0.0848094	0.316403	0.186642	0.00726358	0.015842
780	-199.6001	-169.2399	-30.36024	0.000373714	0.000482426	0.00354316	0.0228503	0.0455881	0.0644903	0.187601	0.556763	0.166385	0.00600382	0.0175924
790	-204.9469	-169.0544	-35.89246	0.000286424	0.000316757	0.00352586	0.0071564	0.0363489	0.0830557	0.0636488	0.324689	0.311254	0.0902578	0.0235401
800	-194.0357	-166.7252	-27.31047	0.000783083	0.00176003	0.0201271	0.00642987	0.134023	0.0953491	0.160373	0.415675	0.368976	0.023908	0.0397006
810	-195.6158	-168.4081	-27.20775	0.0039399	0.0369847	0.0251731	0.0268232	0.158632	0.225035	0.169425	0.417111	0.272195	0.0466305	0.0315244
820	-198.4167	-169.1435	-29.27323	0.00864671	0.0323479	0.144025	0.10575	0.271336	0.240728	0.35583	0.514412	0.383919	0.149177	0.0244625
830	-193.1475	-167.581	-25.56656	0.000988306	0.00107967	0.00903261	0.0598764	0.26343	0.251228	0.396003	0.558231	0.443908	0.10901	0.0217164
840	-199.553	-166.7115	-32.84147	0.000216299	0.00237816	0.00177473	0.0132364	0.186776	0.229433	0.35504	0.747138	0.203761	0.106404	0.0485858
850	-206.9014	-167.0405	-39.8609	0.0107832	0.000436582	0.00217243	0.025145	0.142247	0.186896	0.347787	0.92556	0.624318	0.154334	0.0566047
860	-207.6665	-163.8693	-43.79723	0.000951903	0.00172249	0.00143717	0.0302554	0.126694	0.229546	0.444966	0.872575	0.478623	0.0670378	0.0631209
870	-205.807	-164.9626	-40.8444	0.00935414	0.0043835	0.00610483	0.0235228	0.116408	0.197346	0.33637	0.656743	0.436358	0.159119	0.0506824
880	-199.9291	-167.4874	-32.44169	0.00154048	0.00311321	0.00614826	0.0189339	0.0608723	0.186903	0.278623	0.49061	0.357348	0.126667	0.0368374
890	-208.8071	-165.018	-43.78911	0.0287227	0.0204333	0.0190632	0.0324588	0.131122	0.111438	0.268311	0.574239	1.00705	0.146293	0.0449272
900	-208.0576	-166.3948	-41.6628	0.00488468	0.0107775	0.04516	0.0735851	0.126228	0.0922675	0.255804	0.505546	0.800652	0.0434196	0.0318044
910	-206.6029	-163.9522	-42.6507	0.00788204	0.00291175	0.0053189	0.0915485	0.280733	0.125187	0.225926	0.875897	1.17982	0.0767848	0.03698
920	-207.5824	-163.5494	-44.03298	0.000234557	0.00320131	0.017606	0.0748949	0.190339	0.201481	0.318698	0.715857	0.971884	0.0923638	0.0354156
930	-207.6069	-167.5053	-40.10162	0.000296996	0.000140881	0.000273119	0.0168258	0.0443204	0.0825986	0.149616	0.326637	0.253366	0.0602531	0.032234
940	-209.1018	-170.6012	-38.50057	0.00523869	0.000973454	0.00128087	0.000433781	0.00267401	0.0373475	0.153089	0.437456	0.213824	0.0643999	0.0314735
950	-202.872	-171.8621	-31.00996	0.000364837	0.000585354	0.00185825	0.00164407	0.00965571	0.0235774	0.0859895	0.247805	0.206881	0.0401025	0.0140404
960	-193.1166	-171.257	-21.85957	0.00267643	0.0040982	0.00182785	0.00217326	0.0247205	0.0430639	0.0770925	0.232096	0.294536	0.0944817	0.0371069
970	-207.7528	-176.1677	-31.58508	0.00269375	0.00353608	0.00202035	0.0037405	0.01209	0.0213099	0.0465797	0.502047	0.165191	0.0660036	0.0516195
980	-218.1032	-174.3247	-43.77852	0.0221192	0.0443377	0.00538274	0.00304134	0.0250916	0.0246289	0.0433496	0.295423	0.458561	0.043012	0.059758
990	-215.3336	-171.7879	-43.54571	0.00997742	0.0228583	0.0125141	0.00729823	0.0341756	0.0351068	0.0768741	0.309549	0.319439	0.127499	0.0978007
1000	-215.6254	-165.7057	-49.9197	0.0050494	0.00222992	0.024743	0.0159674	0.0247186	0.0643472	0.133718	0.343432	0.461559	0.0687101	0.130851
1010	-214.9416	-166.8434	-48.09821	0.000455999	0.00516587	0.018605	0.0337267	0.0228009	0.0211708	0.153539	0.328928	0.459612	0.0784659	0.15644
1020	-209.3177	-171.7436	-37.5741	0.00331002	0.00473167	0.00639751	0.0136552	0.0166376	0.0109075	0.112922	0.279883	0.572523	0.130189	0.133693
1030	-202.5292	-166.8268	-35.7024	0.00521189	0.0136141	0.00746901	0.013226	0.0398515	0.116538	0.146077	0.327811	0.287366	0.0961974	0.173095
1040	-202.1722	-168.0249	-34.1473	0.00792353	0.0160049	0.01592	0.0293217	0.0608222	0.0443083	0.0980679	0.400699	0.373478	0.204124	0.252456
1050	-206.0689	-168.7477	-37.32117	0.00464053	0.0117671	0.0339583	0.0285028	0.0463344	0.155886	0.0974936	0.449231	0.265815	0.350804	0.175769
1060	-206.0934	-164.7995	-41.2939	0.000764108	0.00248173	0.0087573	0.0421662	0.0964547	0.0884532	0.0718333	0.394512	0.56721	0.432717	0.215787
1070	-206.5884	-166.8614	-39.72692	0.00428247	0.00940195	0.00983965	0.0283481	0.0164768	0.0367187	0.146907	0.432239	1.36829	0.288186	0.309965
1080	-212.7876	-164.4385	-48.34907	0.000306601	0.00243408	0.00330838	0.00296762	0.0676886	0.0434181	0.129526	0.3087	1.25414	0.155296	0.222085
1090	-211.4744	-170.3666	-41.10784	0.000538004	0.000839486	0.00209617	0.00088046	0.0145581	0.0809738	0.0689323	0.240571	0.48053	0.151082	0.182682
1100	-211.3798	-165.5588	-45.82094	0.00223395	0.00416962	0.00132802	0.00852403	0.00874256	0.0143561	0.0928848	0.378102	0.664742	0.119209	0.393417
1110	-205.8819	-162.8615	-43.02043	0.000292185	0.00154019	0.00201914	0.00311139	0.0155551	0.0836474	0.0970332	0.476601	0.416624	0.248555	0.401482
1120	-203.8903	-160.635	-43.25531	0.00108305	0.00419191	0.00101745	0.00449961	0.020944	0.0844823	0.136652	0.543106	0.874739	0.429619	0.477147
1130	-206.5863	-161.1036	-45.48264	0.000463136	0.00311678	0.0094155	0.00944254	0.0709057	0.142696	0.280634	0.776891	1.06899	0.878563	0.765367
1140	-211.2514	-162.9082	-48.3432	0.000267421	4.5889e-05	0.00217414	0.000636034	0.00360805	0.0905284	0.280085	0.587668	0.500012	0.534056	0.519661
1150	-202.8129	-162.9463	-39.8666	0.000618006	0.000204124	0.00033836	0.00210974	0.00900266	0.0611623	0.136356	0.767014	0.702491	0.682727	0.339462
1160	-211.6712	-163.9111	-47.76012	0.000486493	0.000146178	2.71954e-05	0.00223137	0.064108	0.020032	0.185786	0.835932	0.745246	0.722794	0.345188
1170	-202.8628	-161.8734	-40.98942	0.001958	0.000909685	0.00143749	0.00361174	0.0111328	0.0275537	0.265463	0.992085	0.821015	0.937035	0.313572
1180	-201.6735	-162.7324	-38.94111	0.000338457	0.000589171	0.00091885	0.00253764	0.00390422	0.0275989	0.123364	0.749332	0.883067	0.868397	0.362555
1190	-206.7106	-162.6725	-44.03807	0.000124034	0.000368586	0.00139231	0.00206862	0.00579662	0.0739288	0.128649	0.645913	0.814113	0.251705	0.450565
1200	-201.5898	-162.0878	-39.50201	9.29123e-05	0.000421417	0.000358389	0.0040183	0.00765702	0.0776258	0.154414	0.483735	0.546565	0.49449	0.486871
1210	-203.2538	-165.1388	-38.11495	0.00182253	0.00248733	0.00322897	0.00542447	0.0359519	0.0316962	0.147274	0.487137	0.34689	0.646409	0.446672
1220	-208.6803	-159.939	-48.74124	0.000275601	0.000278765	0.000291967	0.00130605	0.0536802	0.110098	0.164296	0.666723	0.737252	0.297759	0.564961
1230	-208.4929	-162.5351	-45.95775	0.00060154	0.000619183	0.000181031	0.00462086	0.0429304	0.145846	0.176568	0.788268	0.430992	0.408564	0.542164
1240	-211.0092	-160.6474	-50.36178	0.0002753	0.000619765	0.0103984	0.00730651	0.0363398	0.09328	0.175049	0.806829	0.433664	0.412397	0.64202
1250	-210.717	-163.5323	-47.18473	0.000175253	3.05585e-05	0.000316418	0.000126961	0.00779362	0.0616504	0.322566	0.749141	0.615311	0.264477	0.653672
1260	-222.5715	-163.6456	-58.92581	0.000217008	0.00454201	0.000662822	0.000563721	0.00470694	0.0696929	0.287938	0.548477	0.4166	0.00426456	0.373459
1270	-209.9515	-161.6006	-48.35092	0.00025642	0.000594409	0.000674039	0.00364004	0.108385	0.089704	0.292348	0.888942	0.721718	1.31596	0.506348
1280	-204.2967	-160.1504	-44.14633	0.00126962	0.00187599	0.00139563	0.00277246	0.0379092	0.0530742	0.271623	0.853587	0.798929	0.342796	0.840943
1290	-206.0517	-161.7778	-44.27394	0.0054941	0.00646804	0.00536975	0.00799856	0.0262519	0.0566158	0.274179	0.72351	0.815253	0.63105	1.05029
1300	-203.4709	-161.9422	-41.52867	0.000735334	0.00159898	0.00151398	0.00253796	0.0184398	0.0616824	0.208637	0.620881	0.715527	0.75362	1.41277
1310	-196.9675	-159.5346	-37.4329	0.000328061	0.000640783	0.000251845	0.00576666	0.0213414	0.114216	0.298879	0.803585	1.12576	0.35241	1.6806
1320	-209.0563	-161.8174	-47.23888	0.000691826	0.000160353	0.000363555	0.000163894	0.0419949	0.135595	0.325002	0.490853	0.495045	0.171973	0.881314
1330	-200.7911	-160.2634	-40.52769	0.000271433	0.000201802	0.000165285	0.00150774	0.0391564	0.194097	0.309506	0.625261	0.536351	0.203731	0.822263
1340	-202.0234	-158.4361	-43.58732	0.000421515	0.000789038	0.00095901	0.00590647	0.00584064	0.0784358	0.353354	0.819807	0.948545	0.331448	1.48703
1350	-201.1388	-159.5004	-41.63832	0.000185521	0.000534585	0.0018589	0.000579057	0.0164394	0.12503	0.320148	0.812186	0.842082	0.193945	1.60247
1360	-198.8472	-164.9594	-33.88777	0.000732953	0.00182594	0.000461476	0.0209696	0.0329181	0.0759146	0.26174	0.92005	0.739023	0.786685	0.861916
1370	-200.5641	-161.8342	-38.72993	0.000652969	0.00146141	0.00133739	0.00278183	0.0408989	0.0999028	0.241273	0.728439	0.946421	0.393	1.59778
1380	-212.829	-168.2259	-44.60316	0.000955222	0.000906591	0.0362421	0.00356259	0.00191078	0.0439598	0.46843	0.829692	0.766161	0.0330934	1.96081
1390	-200.3484	-167.0535	-33.29481	0.00135485	0.000251826	0.00100915	0.00529191	0.0285229	0.0576287	0.100293	0.581196	0.547249	0.301697	0.521457
1400	-194.6889	-168.6444	-26.0445	0.00222713	0.00260787	0.00329517	0.00405599	0.0199143	0.100379	0.155154	0.551654	0.474478	0.180893	0.417545
1410	-194.9108	-166.5661	-28.34476	0.000479431	0.00139939	0.00342155	0.0025458	0.10936	0.2129	0.106153	0.640001	0.349779	0.084293	0.265649
1420	-201.9005	-166.3038	-35.59668	0.00180906	0.000842958	0.00334314	0.0839059	0.163565	0.354236	0.207966	0.588056	0.428557	0.01319	0.317794
1430	-201.3563	-165.5796	-35.7767	0.000339362	0.000114083	4.13285e-05	0.0020058	0.198147	0.243317	0.164642	0.651109	0.490546	0.0426837	0.324731
1440	-197.3895	-170.3954	-26.99409	0.000778249	0.00590166	0.00635013	0.00506018	0.0762382	0.102385	0.171864	0.736502	0.221139	0.0772248	0.268003
1450	-190.135	-169.791	-20.34406	0.01343	0.0098132	0.0388506	0.0382203	0.111995	0.110446	0.174378	0.574899	0.34588	0.134526	0.225452
1460	-189.2142	-177.5682	-11.64604	0.0239083	0.0366156	0.0399845	0.0626513	0.0865325	0.189617	0.20467	0.597484	0.583996	0.309468	0.385113
1470	-192.1634	-170.7781	-21.38529	0.00808888	0.0206764	0.0226061	0.0596638	0.209038	0.187703	0.246955	0.992958	0.331451	0.297852	0.315919
1480	-187.1076	-169.1063	-18.0013	0.0162987	0.0212979	0.0343762	0.081828	0.196057	0.225537	0.418033	0.583643	0.488933	0.348302	0.297118
1490	-202.4505	-168.0934	-34.35715	0.00447424	0.00140461	0.0211838	0.0393589	0.281892	0.393565	0.296428	0.836	0.373276	0.109158	0.448852
1500	-201.7341	-163.7363	-37.99784	0.000115749	0.00054048	0.00540769	0.0065277	0.411589	0.211305	0.337135	0.621402	0.48644	0.0524501	0.34869
1510	-195.9533	-164.7613	-31.19201	0.00615168	0.0107471	0.01482	0.0685459	0.417492	0.145866	0.392339	0.608697	0.494191	0.211606	0.281545
1520	-192.9398	-166.3341	-26.60571	0.00383057	0.00746707	0.00528096	0.0329729	0.407911	0.154326	0.302444	0.779501	0.423932	0.148522	0.274314
1530	-192.4519	-162.6059	-29.84599	0.000174046	0.000510433	0.000354839	0.00813446	0.439238	0.17173	0.349948	0.847753	0.447637	0.104234	0.319552
1540	-195.6382	-164.5866	-31.05155	0.00508211	0.00210923	0.00045403	0.0075162	0.355364	0.242452	0.243141	0.714893	0.336987	0.00370847	0.215948
1550	-193.1005	-167.5913	-25.50921	0.0033261	0.0077738	0.00622101	0.0391524	0.278558	0.17794	0.20884	0.594706	0.438763	0.175581	0.15606
1560	-192.3786	-166.5762	-25.80244	0.000314533	0.000267036	0.0129753	0.0193403	0.242645	0.151673	0.304547	0.704262	0.495724	0.120582	0.0935573
1570	-192.5123	-170.5876	-21.92471	0.0150943	0.0163233	0.0358022	0.0760487	0.36266	0.162599	0.266148	0.683042	0.651019	0.255605	0.104254
1580	-206.4803	-166.2302	-40.25012	0.00562019	0.0181115	0.0190959	0.142659	0.231698	0.216592	0.142509	0.711173	0.471298	0.0861837	0.100526
1590	-205.4306	-165.4438	-39.98683	0.00077502	0.000647913	0.00194624	0.00267772	0.0129556	0.187412	0.160876	0.556028	0.296405	0.0489341	0.0633704
1600	-202.7607	-165.9545	-36.80617	6.1583e-05	0.000120285	0.000477851	0.00147638	0.0180639	0.364995	0.168524	0.561809	0.283956	0.0231453	0.0793784
1610	-200.4669	-165.9712	-34.49566	0.000222171	0.000152474	0.000151702	0.000646738	0.0120231	0.135846	0.156238	0.520101	0.331601	0.0773541	0.0449942
1620	-204.7065	-167.4826	-37.22383	0.00471674	0.00141422	0.000873023	0.00570272	0.020028	0.108026	0.150107	0.614165	0.369156	0.0672485	0.0583215
1630	-211.6685	-166.8781	-44.79042	0.000137688	0.00123949	0.00652373	0.00860618	0.076594	0.20694	0.244758	0.42163	0.533302	0.0839621	0.0178631
1640	-212.7598	-164.3926	-48.36716	8.86675e-05	0.00430514	0.00473314	0.046497	0.322504	0.121731	0.294789	0.685714	0.385748	0.205596	0.0150089
1650	-211.8535	-160.4689	-51.38456	8.6902e-05	0.000249051	0.000593611	0.00952654	0.249821	0.105001	0.384819	0.823845	0.685932	0.039717	0.0192458
1660	-219.3659	-168.2649	-51.10093	0.000246668	0.00281385	0.00124685	0.00267437	0.00408879	0.119411	0.384911	0.423815	0.541516	0.123468	0.0199735
1670	-218.7665	-168.4641	-50.30244	0.000123815	0.000568041	0.000266125	0.000594441	0.0150398	0.0286411	0.238484	0.360099	0.276489	0.0595438	0.0211351
1680	-217.716	-165.4042	-52.31189	6.89859e-05	0.000106546	0.000758544	0.00455525	0.0333925	0.0958737	0.284998	0.537375	0.377918	0.078283	0.0162139
1690	-215.4759	-167.35	-48.12596	0.00123045	0.000391665	0.00069298	0.00261783	0.0247825	0.0556353	0.529799	0.625684	0.409819	0.113859	0.0336486
