state	power	likelihood
2510	0.558406	-216.761
2520	0.558406	-219.742
2530	0.558406	-219.096
2540	0.558406	-215.959
2550	0.558406	-218.875
2560	0.558406	-216.948
2570	0.558406	-215.174
2580	0.558406	-218.594
2590	0.558406	-217.536
2600	0.558406	-215.555
2610	0.558406	-219.668
2620	0.558406	-222.165
2630	0.558406	-216.002
2640	0.558406	-222.397
2650	0.558406	-221.186
2660	0.558406	-215.388
2670	0.558406	-217.613
2680	0.558406	-219.715
2690	0.558406	-216.961
2700	0.558406	-217.578
2710	0.558406	-217.003
2720	0.558406	-215.529
2730	0.558406	-219.08
2740	0.558406	-216.945
2750	0.558406	-217.708
2760	0.558406	-217.576
2770	0.558406	-216.695
2780	0.558406	-220.454
2790	0.558406	-216.926
2800	0.558406	-216.654
2810	0.558406	-217.561
2820	0.558406	-218.688
2830	0.558406	-218.876
2840	0.558406	-217.609
2850	0.558406	-217.065
2860	0.558406	-217.819
2870	0.558406	-217.461
2880	0.558406	-218.276
2890	0.558406	-217.728
2900	0.558406	-218.932
2910	0.558406	-219.506
2920	0.558406	-216.772
2930	0.558406	-218.012
2940	0.558406	-218.248
2950	0.558406	-215.556
2960	0.558406	-215.855
2970	0.558406	-216.089
2980	0.558406	-216.004
2990	0.558406	-218.898
3000	0.558406	-219.537
3010	0.558406	-218.405
3020	0.558406	-215.959
3030	0.558406	-215.317
3040	0.558406	-216.021
3050	0.558406	-218.373
3060	0.558406	-215.831
3070	0.558406	-218.906
3080	0.558406	-216.732
3090	0.558406	-217.724
3100	0.558406	-216.826
3110	0.558406	-223.313
3120	0.558406	-215.627
3130	0.558406	-218.771
3140	0.558406	-216.625
3150	0.558406	-219.056
3160	0.558406	-216.931
3170	0.558406	-218.002
3180	0.558406	-217.432
3190	0.558406	-218.977
3200	0.558406	-216.904
3210	0.558406	-215.77
3220	0.558406	-219.372
3230	0.558406	-219.335
3240	0.558406	-216.384
3250	0.558406	-217.964
3260	0.558406	-221.734
3270	0.558406	-215.553
3280	0.558406	-215.175
3290	0.558406	-216.821
3300	0.558406	-221.615
3310	0.558406	-217.084
3320	0.558406	-215.701
3330	0.558406	-217.254
3340	0.558406	-216.708
3350	0.558406	-216.685
3360	0.558406	-215.683
3370	0.558406	-216.027
3380	0.558406	-219.574
3390	0.558406	-217.701
3400	0.558406	-216.452
3410	0.558406	-218.262
3420	0.558406	-217.176
3430	0.558406	-217.695
3440	0.558406	-217.796
3450	0.558406	-215.722
3460	0.558406	-217.95
3470	0.558406	-218.665
3480	0.558406	-216.07
3490	0.558406	-217.799
3500	0.558406	-217.289
3510	0.558406	-215.192
3520	0.558406	-216.364
3530	0.558406	-216.215
3540	0.558406	-216.382
3550	0.558406	-215.486
3560	0.558406	-217.017
3570	0.558406	-217.027
3580	0.558406	-216.465
3590	0.558406	-216.878
3600	0.558406	-222.44
3610	0.558406	-216.423
3620	0.558406	-216.478
3630	0.558406	-221.515
3640	0.558406	-215.542
3650	0.558406	-217.958
3660	0.558406	-217.38
3670	0.558406	-217.615
3680	0.558406	-215.86
3690	0.558406	-216.817
3700	0.558406	-215.848
3710	0.558406	-215.333
3720	0.558406	-217.164
3730	0.558406	-215.098
3740	0.558406	-218.162
3750	0.558406	-217.132
3760	0.558406	-220.238
3770	0.558406	-215.196
3780	0.558406	-216.558
3790	0.558406	-218.628
3800	0.558406	-216.469
3810	0.558406	-215.399
3820	0.558406	-216.43
3830	0.558406	-217.812
3840	0.558406	-219.114
3850	0.558406	-220.826
3860	0.558406	-220.1
3870	0.558406	-219.075
3880	0.558406	-216.267
3890	0.558406	-219.505
3900	0.558406	-215.411
3910	0.558406	-216.332
3920	0.558406	-216.488
3930	0.558406	-215.636
3940	0.558406	-215.372
3950	0.558406	-216.755
3960	0.558406	-216.739
3970	0.558406	-217.791
3980	0.558406	-219.51
3990	0.558406	-219.421
4000	0.558406	-216.854
4010	0.558406	-217.059
4020	0.558406	-216.195
4030	0.558406	-219.283
4040	0.558406	-216.664
4050	0.558406	-217.765
4060	0.558406	-218.828
4070	0.558406	-217.388
4080	0.558406	-216.25
4090	0.558406	-216.345
4100	0.558406	-215.658
