Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
540	-199.1209	-164.5631	-34.55781	0.286668	0.345236	0.191506	0.125926	0.114622	0.246807	0.18693	0.0694088	0.107007	0.172144	0.218036
550	-192.053	-169.6129	-22.4401	0.252573	0.261438	0.245756	0.236285	0.209238	0.217294	0.266543	0.268023	0.25676	0.212277	0.174643
560	-184.7258	-168.2055	-16.52027	0.21637	0.193058	0.17202	0.191151	0.218177	0.237077	0.243254	0.230385	0.242725	0.189085	0.209977
570	-187.7375	-167.5944	-20.14315	0.330615	0.247868	0.247912	0.183705	0.146115	0.1549	0.160751	0.149021	0.195098	0.194374	0.174482
580	-203.7891	-170.2917	-33.49733	0.211343	0.163101	0.312114	0.113782	0.157965	0.182683	0.155006	0.0754193	0.105799	0.186012	0.101358
590	-201.9437	-169.0553	-32.8884	0.18084	0.22538	0.214649	0.127129	0.182955	0.237665	0.13905	0.0813079	0.111009	0.21776	0.166815
600	-208.2791	-167.7061	-40.57308	0.142587	0.167688	0.0489812	0.0824568	0.193474	0.411575	0.0714398	0.101096	0.503853	0.30667	0.144781
610	-219.1286	-162.8472	-56.28141	0.257048	0.16083	0.244861	0.0391407	0.083051	0.628696	0.0449099	0.0132809	0.712652	0.530264	0.241637
620	-210.683	-167.9277	-42.75526	0.0758235	0.307279	0.114258	0.118582	0.102808	0.76637	0.0494653	0.0493265	0.265028	0.302217	0.211056
630	-211.3954	-164.8331	-46.56233	0.295141	0.0484468	0.0615287	0.0354782	0.0400647	0.590291	0.025924	0.0343195	0.250698	0.462032	0.124346
640	-190.3232	-170.5727	-19.75051	0.120947	0.10892	0.122377	0.135192	0.140807	0.157999	0.0836539	0.122271	0.106503	0.0819405	0.108851
650	-205.5244	-175.5758	-29.94856	0.135771	0.221492	0.16823	0.216436	0.13658	0.0849907	0.0599985	0.138918	0.180771	0.145058	0.0527561
660	-203.4389	-167.3562	-36.08278	0.0675902	0.150611	0.115782	0.0732783	0.206712	0.168309	0.0566275	0.0362423	0.084236	0.0934627	0.0797522
670	-198.5058	-169.5103	-28.99551	0.123779	0.0769379	0.0622835	0.0686096	0.0768335	0.0816662	0.0743961	0.0903558	0.0655654	0.124963	0.062452
680	-213.3005	-167.3423	-45.9582	0.0447012	0.12101	0.0493983	0.0307742	0.0075092	0.089505	0.240936	0.0690884	0.117762	0.0469528	0.0561236
690	-177.0511	-168.1816	-8.869571	0.0828269	0.0866545	0.0859405	0.0827376	0.0770053	0.0804135	0.0819153	0.0824777	0.0854179	0.0871419	0.0917144
700	-199.6077	-173.2819	-26.32578	0.0292719	0.0383322	0.042639	0.0532374	0.0980613	0.136865	0.0927792	0.0808821	0.0791505	0.0904656	0.0643757
710	-196.7314	-170.7066	-26.02488	0.0768367	0.0843714	0.0570624	0.0664707	0.0636131	0.057775	0.0401646	0.041605	0.040607	0.0326424	0.0348594
720	-170.6373	-167.5629	-3.074379	0.0728205	0.0719624	0.0735161	0.0742516	0.0715471	0.0706474	0.0679612	0.0659808	0.0666906	0.0671132	0.0656478
730	-185.8109	-167.9736	-17.83736	0.0877455	0.081628	0.0846134	0.0885218	0.08548	0.0725365	0.0724718	0.0648982	0.0637547	0.0709739	0.0676951
740	-198.5755	-170.426	-28.1495	0.129265	0.0591512	0.0525896	0.0485168	0.0496035	0.0568285	0.0491806	0.0437763	0.0486706	0.0451418	0.0257491
750	-188.289	-170.5901	-17.69891	0.0375715	0.0362405	0.0321834	0.0325636	0.0313603	0.0297531	0.0318249	0.034765	0.0301647	0.0337132	0.0321538
760	-184.7571	-172.7797	-11.97735	0.0325556	0.0339632	0.0355737	0.0363125	0.0368203	0.0377912	0.0383575	0.0346922	0.0357477	0.0350705	0.0331971
770	-197.6437	-171.9341	-25.70952	0.0247598	0.023833	0.0235153	0.0205746	0.0244162	0.0251615	0.0353053	0.0266433	0.0337706	0.0359838	0.0411443
780	-191.5974	-171.2533	-20.34407	0.0281048	0.0339891	0.0355598	0.0374753	0.0451192	0.0481728	0.0422884	0.0457132	0.0452858	0.0397908	0.0374406
790	-195.6244	-172.8464	-22.77805	0.0747916	0.0877039	0.072779	0.0640269	0.0549216	0.0653304	0.0806262	0.096942	0.073906	0.0854743	0.0797736
800	-178.7669	-171.5242	-7.242722	0.0391818	0.0386002	0.0388822	0.0415984	0.0411537	0.0411952	0.0421345	0.043153	0.0474808	0.0456321	0.0443752
810	-198.6114	-169.4405	-29.17085	0.0651209	0.0642524	0.0547883	0.0497063	0.0544639	0.0456638	0.0498809	0.140478	0.189759	0.164258	0.0901566
820	-195.4278	-171.2623	-24.1655	0.04813	0.0532707	0.0314932	0.0267735	0.0206952	0.0243249	0.0341749	0.0382799	0.0457115	0.0404868	0.0432028
830	-167.4494	-176.7059	9.256471	0.0248234	0.0248785	0.0246601	0.0242969	0.0246177	0.0247187	0.0249443	0.024936	0.0251524	0.0251854	0.0253284
840	-183.8047	-168.7771	-15.02758	0.0409852	0.0393392	0.0429954	0.0408736	0.037044	0.038465	0.0408451	0.0440822	0.0480946	0.0450029	0.0433138
850	-188.0819	-170.4802	-17.60168	0.0454169	0.0454972	0.0370463	0.0403318	0.0424559	0.0425054	0.0478258	0.0438437	0.0450344	0.0440079	0.05338
860	-199.2642	-169.9227	-29.34155	0.177285	0.196818	0.0853664	0.0551374	0.0391035	0.0261334	0.0301758	0.0339214	0.040552	0.061949	0.048096
870	-197.8903	-167.2004	-30.68994	0.0761503	0.0712583	0.0987144	0.0894844	0.101159	0.0594866	0.0460607	0.0449338	0.0413515	0.0498584	0.0593943
880	-209.082	-169.4671	-39.61491	0.253065	0.0816711	0.0338493	0.0465825	0.0242186	0.0125423	0.0205339	0.0136684	0.0220038	0.0320909	0.0233211
890	-202.8573	-168.7205	-34.13685	0.0827321	0.0615613	0.0428167	0.0436892	0.0438021	0.0198744	0.009471	0.0139175	0.0218116	0.0125019	0.0178908
900	-213.1428	-171.909	-41.23382	0.00430133	0.0314442	0.118668	0.0849862	0.00440052	0.0242642	0.01182	0.0173635	0.0213732	0.0107636	0.00400189
910	-212.9016	-169.3049	-43.59671	0.0368941	0.0185907	0.110338	0.0259443	0.0250235	0.0276286	0.0376707	0.0132429	0.0170157	0.0623561	0.0648833
920	-189.4962	-172.7639	-16.73225	0.0275902	0.0261074	0.0282369	0.0289085	0.0305566	0.0349028	0.0349251	0.0322677	0.0336319	0.0328199	0.02812
930	-202.2996	-173.8731	-28.42654	0.0240795	0.0207843	0.0176835	0.0233442	0.0300694	0.0273952	0.0290303	0.0246964	0.0247093	0.0206839	0.0190608
940	-197.2073	-173.1698	-24.03746	0.0214711	0.0258601	0.028665	0.0316342	0.0260957	0.023175	0.0222485	0.02255	0.0193692	0.0221765	0.0203436
950	-205.0949	-172.9341	-32.16086	0.0329211	0.0223516	0.0219686	0.0572576	0.0507782	0.0754331	0.0222897	0.0223202	0.0246863	0.0295449	0.0270554
960	-208.3269	-171.1186	-37.20831	0.0562377	0.0356185	0.0469988	0.0455828	0.0293821	0.0304625	0.0103695	0.00557287	0.00803035	0.00365251	0.00366853
970	-210.9111	-172.4371	-38.474	0.0339693	0.0328678	0.0100592	0.0657252	0.103797	0.0726931	0.025057	0.0205632	0.00522595	0.0035907	0.0182096
980	-195.9583	-170.4356	-25.52274	0.0857488	0.0638039	0.0739985	0.0810358	0.0596744	0.0517495	0.0453414	0.0327972	0.0321459	0.0318316	0.0306949
990	-152.9238	-172.2677	19.3439	0.0490575	0.049186	0.049021	0.0491217	0.0491042	0.048983	0.0491088	0.0488701	0.0486752	0.0489137	0.0489088
1000	-197.1891	-170.5174	-26.67165	0.0508049	0.0422149	0.048529	0.0428625	0.0265909	0.0457157	0.0398152	0.033016	0.0235333	0.0384765	0.0349362
1010	-209.4018	-172.5416	-36.8602	0.0774807	0.0688989	0.0851696	0.0405366	0.0241193	0.0221809	0.0346297	0.104217	0.264201	0.192024	0.108864
1020	-204.2296	-167.1541	-37.07552	0.0177859	0.0230804	0.0355848	0.0514698	0.0697224	0.0930014	0.0701774	0.0412642	0.114076	0.0692007	0.0549296
1030	-201.5452	-173.8287	-27.71657	0.0111245	0.0142716	0.0172338	0.0205596	0.0294506	0.0314918	0.0247331	0.0275123	0.0252198	0.0302325	0.0572485
1040	-202.9861	-171.4911	-31.49495	0.0414701	0.0402788	0.0305236	0.037501	0.0402707	0.0359017	0.0760113	0.0733396	0.0327795	0.0347194	0.0202316
1050	-183.339	-173.2038	-10.13522	0.0186196	0.0188921	0.018511	0.0187266	0.01705	0.0160398	0.01629	0.016809	0.0151565	0.0150009	0.0140486
1060	-187.4536	-173.1968	-14.25683	0.0115597	0.0109908	0.0104338	0.0100554	0.00883621	0.00919425	0.00831186	0.0080512	0.00817715	0.00765455	0.00656655
1070	-171.9582	-175.3867	3.428486	0.00713514	0.00720483	0.00721967	0.00715102	0.00717753	0.00726598	0.00713934	0.00699473	0.00716773	0.00729437	0.00742094
1080	-216.0821	-168.2759	-47.80611	0.0994623	0.0436753	0.00206489	0.00253911	0.196895	0.105592	0.0189926	0.00749756	0.000425836	0.0224119	0.0359715
1090	-196.26	-167.9726	-28.28741	0.0301306	0.0508534	0.055219	0.0592732	0.0683616	0.0696811	0.0542638	0.040877	0.0447972	0.0751302	0.103273
1100	-160.1091	-167.9705	7.861367	0.068591	0.0692173	0.0698227	0.0687837	0.0688302	0.0695393	0.069499	0.0695456	0.0699466	0.0701701	0.0699963
1110	-199.772	-172.8093	-26.96275	0.152597	0.100979	0.0692292	0.0799702	0.0891191	0.0829808	0.0830646	0.102451	0.0979949	0.127976	0.0729958
1120	-196.0352	-170.1435	-25.89177	0.0955969	0.0744382	0.072236	0.0614129	0.0788824	0.07218	0.0923482	0.0678508	0.0673599	0.0545804	0.0434386
1130	-206.2413	-170.445	-35.79625	0.121864	0.0834971	0.0801835	0.0308141	0.0137989	0.03265	0.0463446	0.124562	0.057747	0.0686191	0.0521502
1140	-205.2259	-172.5337	-32.69221	0.0182909	0.0224869	0.0375049	0.0327221	0.0461555	0.0676655	0.0591804	0.0428115	0.0609258	0.12892	0.0757908
1150	-201.5562	-170.8556	-30.70059	0.0351172	0.0390736	0.0374689	0.0388593	0.038027	0.043406	0.0607864	0.0475346	0.0442918	0.0525564	0.0619397
1160	-202.0183	-167.0788	-34.93952	0.0406379	0.0478351	0.0463311	0.0273901	0.0931283	0.150082	0.147973	0.118482	0.182589	0.271573	0.291129
1170	-209.3384	-168.8997	-40.4387	0.151592	0.0984031	0.0226932	0.0349043	0.0207657	0.122116	0.378067	0.142736	0.374915	0.127071	0.311414
1180	-212.5594	-169.4606	-43.09879	0.0475146	0.0793005	0.00506513	0.0280032	0.0451676	0.059643	0.628316	0.0730271	0.196343	0.437324	0.403457
1190	-199.7823	-167.3608	-32.42153	0.0615083	0.0686348	0.0452616	0.0534351	0.0475537	0.0786168	0.261294	0.0731238	0.163348	0.122605	0.238413
1200	-205.304	-167.4322	-37.87181	0.203459	0.0616125	0.0402041	0.0343054	0.0461726	0.138043	0.101213	0.096324	0.0288431	0.0252179	0.0223596
1210	-206.6529	-168.2197	-38.43321	0.162169	0.230185	0.0638626	0.0171344	0.0341317	0.110036	0.120353	0.0644377	0.0788955	0.0394191	0.0214495
1220	-203.1846	-168.8164	-34.36817	0.337379	0.119344	0.0587863	0.0453025	0.0377779	0.0675958	0.0552485	0.0190144	0.0181681	0.0286924	0.055747
1230	-202.9248	-169.8222	-33.10268	0.219289	0.106948	0.14929	0.0842085	0.0762092	0.0372448	0.0857054	0.0352583	0.0298326	0.107275	0.0636962
1240	-197.2529	-168.0493	-29.20363	0.217224	0.196402	0.0562781	0.0393424	0.0497268	0.0258114	0.0220722	0.0182002	0.0186915	0.0334356	0.0354918
1250	-191.1932	-170.6276	-20.5656	0.138664	0.11793	0.129224	0.0874499	0.074605	0.0763286	0.0717337	0.0552782	0.0671624	0.0590106	0.0383763
1260	-198.7941	-167.3159	-31.4782	0.104803	0.101828	0.14041	0.120667	0.13552	0.212611	0.176438	0.141734	0.0837049	0.0292414	0.027873
1270	-203.245	-167.304	-35.94105	0.0870321	0.0884501	0.167994	0.158706	0.163561	0.154712	0.0961379	0.0690845	0.0346551	0.0306979	0.0276097
1280	-212.9027	-166.0904	-46.81227	0.0782017	0.0242057	0.235958	0.0433442	0.0658879	0.196518	0.169792	0.053486	0.0267465	0.0180426	0.0216215
1290	-202.5472	-169.9736	-32.57364	0.0546156	0.0903395	0.110252	0.157473	0.088358	0.194174	0.086437	0.0396202	0.0604861	0.0836578	0.0631505
1300	-187.9208	-167.5835	-20.33722	0.103646	0.115963	0.117794	0.0913231	0.0836372	0.0905682	0.0912093	0.0996715	0.102858	0.068044	0.0755745
1310	-172.9576	-168.033	-4.924582	0.100701	0.105675	0.105496	0.100795	0.0962186	0.101793	0.0992629	0.0922998	0.0898003	0.0879927	0.0950733
1320	-176.9882	-170.5211	-6.467104	0.127622	0.134396	0.13426	0.130653	0.127077	0.128804	0.127895	0.123959	0.121943	0.114682	0.1152
1330	-187.2578	-169.6247	-17.63306	0.152102	0.1423	0.139426	0.141378	0.124204	0.145486	0.103397	0.0625471	0.0759268	0.0663141	0.0654626
1340	-180.0618	-172.6668	-7.394929	0.117834	0.123532	0.121587	0.121705	0.120102	0.129515	0.123632	0.112134	0.106249	0.108066	0.0993048
1350	-179.0325	-169.5983	-9.43419	0.18803	0.175362	0.175811	0.168789	0.170225	0.161902	0.153537	0.163278	0.173375	0.153945	0.141758
1360	-175.3061	-165.9435	-9.362635	0.159051	0.157512	0.156053	0.155587	0.163455	0.15471	0.150936	0.151359	0.156516	0.1558	0.165442
1370	-168.7051	-174.3235	5.618376	0.155293	0.15489	0.155604	0.157847	0.152108	0.155018	0.151674	0.156699	0.154495	0.156404	0.156938
1380	-165.3653	-168.8962	3.530875	0.114321	0.117386	0.118577	0.118964	0.118917	0.118354	0.119641	0.118183	0.117568	0.120302	0.118288
1390	-159.2522	-171.4174	12.16519	0.0874113	0.0876968	0.0880757	0.0873084	0.0879482	0.0880051	0.0884126	0.0881108	0.0881771	0.0886207	0.0882478
1400	-185.661	-168.0284	-17.63262	0.083991	0.0947917	0.118124	0.0993262	0.105413	0.149273	0.142139	0.112892	0.118151	0.128051	0.119588
1410	-188.0776	-168.1318	-19.94577	0.0881292	0.0983686	0.137748	0.121607	0.125091	0.133768	0.128975	0.153245	0.170255	0.134747	0.113597
1420	-207.0411	-167.9224	-39.11866	0.016343	0.0143847	0.148318	0.0719713	0.202719	0.255662	0.225936	0.191087	0.355906	0.357691	0.140394
1430	-204.6192	-168.0942	-36.52508	0.0378419	0.104651	0.0476947	0.192333	0.133054	0.160208	0.133217	0.23579	0.553015	0.391068	0.235986
1440	-203.8938	-167.9264	-35.96747	0.0626338	0.0623142	0.0666192	0.0646542	0.159534	0.0459806	0.183536	0.268237	0.313261	0.408323	0.458434
1450	-199.8172	-170.2841	-29.53305	0.162013	0.199169	0.124193	0.0959928	0.123187	0.075853	0.284263	0.21532	0.323046	0.496059	0.317995
1460	-202.1379	-163.5017	-38.63618	0.069542	0.154702	0.146214	0.0572253	0.0992019	0.308178	0.236927	0.0863606	0.476848	0.789204	0.333097
1470	-207.6734	-158.943	-48.73038	0.22435	0.112911	0.00664923	0.0245322	0.0778603	0.235378	0.561646	0.0354385	0.492731	0.772567	0.253653
1480	-206.273	-161.0225	-45.25047	0.200392	0.0450047	0.00284958	0.0122198	0.0731086	0.170671	0.413735	0.15563	0.510457	1.94075	0.113864
1490	-204.475	-160.591	-43.88399	0.119175	0.0236194	0.0119202	0.00580198	0.0431429	0.174969	0.358364	0.0562528	0.472599	0.650005	0.186064
1500	-204.1519	-161.7607	-42.39118	0.255421	0.00605256	0.0153515	0.00628758	0.0159576	0.150992	0.105105	0.0199437	0.494759	1.27257	0.171501
1510	-202.9642	-162.6889	-40.27533	0.159034	0.0521946	0.0479296	0.0488268	0.0494382	0.127225	0.151497	0.0660429	1.07057	0.370857	0.49382
1520	-204.7169	-162.0126	-42.70432	0.032038	0.160042	0.070637	0.0431642	0.0464772	0.220754	0.0874228	0.0511972	0.517936	0.789421	0.231164
1530	-203.0928	-162.0299	-41.06285	0.0671617	0.0291628	0.00841716	0.0179942	0.0213054	0.364696	0.268501	0.187662	0.293101	0.407928	0.582754
1540	-203.4139	-163.9222	-39.49177	0.0716126	0.11507	0.0199474	0.0215941	0.015457	0.410476	0.359048	0.352289	0.863987	0.436304	0.682619
1550	-210.2813	-164.547	-45.7343	0.0159561	0.149452	0.0161314	0.0092754	0.0607519	0.330859	0.635937	0.0325665	0.312623	0.792586	0.192363
1560	-199.49	-171.3473	-28.14269	0.09954	0.121265	0.0961832	0.122059	0.125823	0.180295	0.172015	0.220232	0.607843	0.71275	0.407478
1570	-201.7448	-168.2039	-33.54089	0.162305	0.0796937	0.102136	0.0779432	0.196453	0.0839489	0.114063	0.214298	0.54697	0.814071	0.38748
1580	-205.4988	-169.1367	-36.36206	0.137285	0.052005	0.0599396	0.0645473	0.102038	0.154908	0.0400923	0.183962	0.465194	0.369926	0.261176
1590	-196.9032	-167.9088	-28.9944	0.142701	0.202873	0.150835	0.140375	0.13403	0.146419	0.0766487	0.111464	0.374524	0.228593	0.105735
1600	-201.2188	-166.8022	-34.41666	0.0949983	0.125268	0.226324	0.206869	0.19849	0.243948	0.332428	0.103116	0.097407	0.0978186	0.121691
1610	-200.2689	-167.9469	-32.32198	0.103291	0.119899	0.109399	0.189441	0.191536	0.177432	0.220364	0.126232	0.101614	0.106855	0.115505
1620	-180.8175	-167.9514	-12.8661	0.137377	0.136045	0.133043	0.147589	0.146868	0.140991	0.133926	0.135324	0.133523	0.124646	0.122449
1630	-204.3337	-168.695	-35.63869	0.109947	0.225383	0.253332	0.161461	0.179928	0.127064	0.0814884	0.0506564	0.0856163	0.154774	0.133941
1640	-184.4098	-167.9561	-16.45368	0.076988	0.0908052	0.0895827	0.0856396	0.0956796	0.100902	0.0973455	0.0886891	0.0899925	0.0786791	0.0858878
1650	-206.9032	-167.272	-39.63118	0.0334456	0.0576095	0.140028	0.0820516	0.0257961	0.228873	0.0486195	0.0412247	0.195691	0.151546	0.0288329
1660	-195.0331	-166.183	-28.85016	0.0891433	0.0789621	0.0827486	0.0919808	0.127565	0.104498	0.0991249	0.11971	0.10697	0.0786204	0.0762781
1670	-208.2908	-170.3787	-37.91201	0.0260275	0.0230776	0.0343049	0.0177839	0.0372763	0.173153	0.197164	0.147596	0.140913	0.239461	0.157201
1680	-208.596	-164.8894	-43.7066	0.0182423	0.0320721	0.061411	0.0642386	0.0824435	0.129068	0.321821	0.270843	0.572086	0.115162	0.0497231
1690	-183.3105	-172.6647	-10.64579	0.0679063	0.069319	0.0687879	0.0739859	0.0820211	0.0846945	0.084483	0.0799383	0.0742535	0.0755906	0.079128
1700	-209.4072	-165.6422	-43.76498	0.0170137	0.0285259	0.10475	0.0403883	0.197839	0.103411	0.224777	0.050107	0.159328	0.103831	0.154024
