Iteration	Posterior	Likelihood	Prior	birth_rate
0	2.169578	0	2.169578	0.05156254
10	3.279543	0	3.279543	0.0206952
20	0.3576323	0	0.3576323	0.08888024
30	3.247371	0	3.247371	0.02503625
40	2.443705	0	2.443705	0.01003868
50	2.861316	0	2.861316	0.03679318
60	-3.272829	0	-3.272829	0.1801107
70	3.122494	0	3.122494	0.02990688
80	3.156332	0	3.156332	0.01600494
90	2.534379	0	2.534379	0.01047268
100	2.482031	0	2.482031	0.04513213
110	3.026784	0	3.026784	0.03265798
120	2.707372	0	2.707372	0.01144284
130	3.275108	0	3.275108	0.02009172
140	2.291152	0	2.291152	0.00939439
150	0.7762072	0	0.7762072	0.07997301
160	3.266565	0	3.266565	0.01939926
170	3.20396	0	3.20396	0.01703839
180	3.276321	0	3.276321	0.02279862
190	2.784991	0	2.784991	0.03855857
200	3.206226	0	3.206226	0.02697097
210	1.653487	0	1.653487	0.06197704
220	2.900593	0	2.900593	0.03585661
230	3.106277	0	3.106277	0.03040387
240	3.104885	0	3.104885	0.01514525
250	3.186911	0	3.186911	0.0166316
260	3.229031	0	3.229031	0.02597499
270	2.915526	0	2.915526	0.0354945
280	2.254236	0	2.254236	0.04983855
290	2.60027	0	2.60027	0.0426263
300	1.693741	0	1.693741	0.06116518
310	2.852539	0	2.852539	0.03699959
320	3.277165	0	3.277165	0.02032822
330	3.205794	0	3.205794	0.01708536
340	3.037355	0	3.037355	0.03237213
350	3.208256	0	3.208256	0.02688764
360	1.610668	0	1.610668	0.06284128
370	3.096773	0	3.096773	0.0306881
380	3.249361	0	3.249361	0.02492281
390	1.949953	0	1.949953	0.05600322
400	1.536184	0	1.536184	0.06434668
410	1.584088	0	1.584088	0.06337817
420	3.279234	0	3.279234	0.02234315
430	2.47472	0	2.47472	0.0452853
440	3.239221	0	3.239221	0.02547415
450	3.161474	0	3.161474	0.01610286
460	3.211965	0	3.211965	0.02673307
470	2.299305	0	2.299305	0.04891638
480	1.782776	0	1.782776	0.05937099
490	2.795092	0	2.795092	0.03832852
500	3.128369	0	3.128369	0.0155137
510	3.271576	0	3.271576	0.01976647
520	2.692713	0	2.692713	0.04061981
530	2.801428	0	2.801428	0.03818367
540	2.861506	0	2.861506	0.03678869
550	3.272445	0	3.272445	0.02324162
560	3.239482	0	3.239482	0.02546069
570	3.255681	0	3.255681	0.01878935
580	2.967016	0	2.967016	0.01347651
590	2.987285	0	2.987285	0.03369752
600	3.210448	0	3.210448	0.02679665
610	2.8282	0	2.8282	0.03756713
620	3.248305	0	3.248305	0.01845667
630	3.279139	0	3.279139	0.02062079
640	3.281504	0	3.281504	0.02154012
650	3.142196	0	3.142196	0.02927953
660	2.155849	0	2.155849	0.05184128
670	3.112122	0	3.112122	0.03022658
680	1.737363	0	1.737363	0.06028592
690	3.123312	0	3.123312	0.01543132
700	2.937611	0	2.937611	0.03495212
710	3.19524	0	3.19524	0.02740772
720	3.280921	0	3.280921	0.02191375
730	2.095321	0	2.095321	0.008689041
740	3.008114	0	3.008114	0.03315463
750	1.392718	0	1.392718	0.06725562
760	-2.696509	0	-2.696509	0.1636809
770	3.205952	0	3.205952	0.02698215
780	2.999235	0	2.999235	0.03338744
790	3.27781	0	3.27781	0.02041429
800	2.86745	0	2.86745	0.03664831
810	3.256757	0	3.256757	0.02447213
820	3.212722	0	3.212722	0.02670113
830	2.518347	0	2.518347	0.01039273
840	3.017859	0	3.017859	0.03289665
850	2.697972	0	2.697972	0.04050409
860	3.277772	0	3.277772	0.02040903
870	2.529044	0	2.529044	0.04414256
880	3.134444	0	3.134444	0.01561507
890	1.536652	0	1.536652	0.06433722
900	3.082187	0	3.082187	0.03111541
910	3.130499	0	3.130499	0.02965538
920	3.152264	0	3.152264	0.02894724
930	2.917155	0	2.917155	0.03545478
940	1.586219	0	1.586219	0.06333511
950	3.26153	0	3.26153	0.01909398
960	3.279244	0	3.279244	0.02234114
970	1.92739	0	1.92739	0.05645799
980	2.501019	0	2.501019	0.04473341
990	1.767846	0	1.767846	0.05967175
1000	3.144538	0	3.144538	0.01578978
1010	2.404606	0	2.404606	0.04674604
1020	2.440292	0	2.440292	0.04600439
1030	3.265929	0	3.265929	0.01935788
1040	1.90128	0	1.90128	0.05698409
1050	1.846256	0	1.846256	0.05809244
1060	3.060183	0	3.060183	0.01452682
1070	3.134513	0	3.134513	0.02952756
1080	3.270692	0	3.270692	0.02341201
1090	2.423133	0	2.423133	0.04636144
1100	3.270511	0	3.270511	0.0196812
1110	3.219941	0	3.219941	0.02638927
1120	2.851185	0	2.851185	0.03703135
1130	2.776057	0	2.776057	0.03876127
