Iteration	Posterior	Likelihood	Prior	birth_rate
0	-211.4291	-214.6894	3.260272	0.01902458
10	-211.3715	-214.6176	3.246126	0.01836665
20	-211.4043	-214.6603	3.255973	0.01880356
30	-211.8827	-214.9892	3.106491	0.01516936
40	-211.6035	-214.7606	3.157134	0.01602003
50	-211.3695	-214.5927	3.223186	0.01756983
60	-212.1456	-215.4269	3.28125	0.0217676
70	-211.3965	-214.6063	3.209784	0.01718996
80	-211.3765	-214.5954	3.218852	0.0174417
90	-212.5449	-215.8219	3.276998	0.02270682
100	-212.1113	-215.3927	3.281387	0.02167803
110	-212.0129	-215.0981	3.085279	0.01486218
120	-212.884	-215.8415	2.95746	0.01338217
130	-211.6185	-214.8935	3.274977	0.02007821
140	-212.4374	-215.716	3.278537	0.02246979
150	-212.805	-216.0774	3.272407	0.02324545
160	-212.8823	-215.84	2.957707	0.01338458
170	-211.8685	-214.9774	3.108878	0.01520547
180	-211.4305	-214.6288	3.198225	0.01689587
190	-211.5873	-214.7478	3.160434	0.01608282
200	-212.8744	-215.8332	2.958805	0.01339533
210	-211.5741	-214.847	3.272899	0.01987961
220	-212.2323	-215.2836	3.051299	0.01441444
230	-211.8051	-215.085	3.279944	0.02077732
240	-212.4109	-215.6898	3.278878	0.02240976
250	-212.6653	-215.9404	3.275009	0.02296191
260	-211.3873	-214.6009	3.213611	0.0172937
270	-211.3608	-214.5955	3.234649	0.01793894
280	-211.6087	-214.7648	3.15607	0.01600001
290	-211.3803	-214.5972	3.216883	0.01738524
300	-211.6645	-214.9411	3.276678	0.02026759
310	-211.4587	-214.6489	3.190195	0.01670616
320	-211.4161	-214.6189	3.202778	0.0170085
330	-214.282	-217.5157	3.23373	0.02574951
340	-211.5073	-214.6853	3.178011	0.01643734
350	-211.4569	-214.6476	3.190693	0.01671761
360	-211.3795	-214.5968	3.217302	0.01739718
370	-211.8217	-215.1019	3.280186	0.02083227
380	-211.3611	-214.5979	3.236778	0.01801322
390	-212.1289	-215.196	3.067084	0.01461631
400	-211.5737	-214.737	3.163281	0.0161379
410	-211.8589	-215.1396	3.280643	0.02095226
420	-212.5523	-215.8292	3.276883	0.02272287
430	-211.361	-214.5976	3.236572	0.01800595
440	-211.585	-214.746	3.160908	0.01609194
450	-212.2675	-215.3135	3.046006	0.01434892
460	-212.2379	-215.5185	3.280666	0.02200038
470	-211.4043	-214.6111	3.206872	0.01711328
480	-212.8262	-215.7917	2.965523	0.01346163
490	-211.6825	-214.8243	3.141746	0.01574064
500	-211.4709	-214.7363	3.265372	0.01932233
510	-211.424	-214.6242	3.20024	0.01694523
520	-211.3941	-214.6048	3.210763	0.01721616
530	-212.9319	-216.2017	3.269808	0.02349316
540	-211.6313	-214.9068	3.275491	0.02013229
550	-212.3188	-215.5988	3.279931	0.02219588
560	-211.3843	-214.6353	3.251018	0.01857358
570	-211.8553	-214.9664	3.111111	0.01523956
580	-211.9566	-215.0509	3.094331	0.01499037
590	-211.443	-214.6375	3.194556	0.01680784
600	-212.3749	-215.405	3.030051	0.01415748
610	-212.0405	-215.322	3.281517	0.02148712
620	-211.6317	-214.7832	3.151502	0.01591529
630	-211.373	-214.5939	3.220924	0.01750226
640	-212.3174	-215.5973	3.279946	0.02219243
650	-211.4213	-214.6803	3.259047	0.01895924
660	-211.3714	-214.6174	3.246073	0.01836453
670	-211.364	-214.5919	3.227991	0.01771876
680	-211.4726	-214.6591	3.186549	0.01662347
690	-211.3635	-214.6043	3.240752	0.01815765
700	-211.3621	-214.6012	3.239019	0.01809368
710	-212.3473	-215.627	3.279628	0.02226297
720	-211.3751	-214.6229	3.247763	0.01843395
730	-211.4352	-214.6964	3.261145	0.01907249
740	-211.5229	-214.6973	3.174385	0.01636122
750	-211.3868	-214.6006	3.213849	0.01730025
760	-212.7887	-216.0614	3.272727	0.02321286
770	-211.5315	-214.704	3.17243	0.01632087
780	-211.4259	-214.6255	3.199649	0.01693067
790	-211.459	-214.7231	3.264106	0.01924403
800	-211.6443	-214.9202	3.275979	0.02018608
810	-211.6695	-214.8137	3.1442	0.0157838
820	-211.6785	-214.9556	3.277122	0.02032276
830	-211.9294	-215.2107	3.281222	0.021169
840	-211.4863	-214.7531	3.266837	0.01941731
850	-211.3615	-214.5995	3.237927	0.01805418
860	-211.7583	-214.8862	3.127918	0.01550628
870	-211.7559	-215.035	3.27907	0.02060881
