Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-223.1031	-228.6441	5.541001	0.04843631	0.03197336	0.01646295	0.03197336
10	-215.4326	-221.7868	6.354282	0.03322077	0.009730676	0.0234901	0.009730676
20	-235.2765	-240.7906	5.514067	0.05960629	0.02066092	0.03894537	0.02066092
30	-211.523	-216.9645	5.441527	0.01442283	0.002536557	0.01188627	0.002536557
40	-227.2163	-232.7017	5.485445	0.05777717	0.03691306	0.02086411	0.03691306
50	-246.4965	-251.0447	4.548178	0.09244979	0.05639371	0.03605608	0.05639371
60	-222.401	-228.5018	6.100829	0.04371076	0.01441444	0.02929632	0.01441444
70	-225.0377	-230.7239	5.686171	0.05244585	0.03065195	0.0217939	0.03065195
80	-224.0281	-229.7246	5.696481	0.05054812	0.03021718	0.02033094	0.03021718
90	-219.5041	-225.3897	5.885584	0.04073844	0.02311363	0.0176248	0.02311363
100	-221.0537	-226.8512	5.797522	0.04410502	0.02604626	0.01805876	0.02604626
110	-214.4299	-220.729	6.299092	0.03105163	0.01184776	0.01920387	0.01184776
120	-211.1779	-217.2343	6.056337	0.02503494	0.002936942	0.022098	0.002936942
130	-211.407	-217.7485	6.341442	0.02544772	0.005518142	0.01992957	0.005518142
140	-218.062	-224.215	6.153063	0.03542118	0.005064657	0.03035653	0.005064657
150	-212.6909	-218.9443	6.253351	0.02815166	0.004307843	0.02384382	0.004307843
160	-211.9348	-217.3501	5.415272	0.01406517	0.002746018	0.01131915	0.002746018
170	-222.1497	-227.5536	5.403949	0.04537285	0.03132118	0.01405168	0.03132118
180	-224.9877	-230.9263	5.938567	0.04254808	0.005755514	0.03679257	0.005755514
190	-230.3552	-236.0538	5.698579	0.05532929	0.02139646	0.03393283	0.02139646
200	-222.3422	-228.4221	6.07987	0.04422664	0.01606539	0.02816125	0.01606539
210	-213.0061	-218.946	5.93988	0.02333392	0.0106885	0.01264543	0.0106885
220	-219.6309	-225.5765	5.945606	0.04119707	0.02232124	0.01887583	0.02232124
230	-233.3701	-238.7842	5.414106	0.06393721	0.03200054	0.03193667	0.03200054
240	-220.4506	-226.1649	5.714274	0.04236422	0.0262535	0.01611072	0.0262535
250	-210.7629	-217.0568	6.293851	0.02341708	0.005155318	0.01826176	0.005155318
260	-217.1353	-222.3346	5.199284	0.03219732	0.001446525	0.0307508	0.001446525
270	-222.9959	-228.5369	5.541033	0.04816593	0.03181241	0.01635352	0.03181241
280	-215.7567	-222.1068	6.350102	0.03363545	0.008972806	0.02466264	0.008972806
290	-212.3321	-218.6192	6.287141	0.02587108	0.00910869	0.01676239	0.00910869
300	-227.1339	-232.4512	5.317321	0.05823063	0.04061491	0.01761572	0.04061491
310	-224.4631	-230.4083	5.945193	0.04816602	0.01984001	0.02832602	0.01984001
320	-226.7515	-232.6586	5.907136	0.04944979	0.01680927	0.03264051	0.01680927
330	-218.8287	-224.7527	5.92398	0.03928504	0.02183931	0.01744573	0.02183931
340	-214.2519	-220.3286	6.076679	0.02860709	0.01363547	0.01497162	0.01363547
350	-217.2119	-223.4434	6.231523	0.03655073	0.01468385	0.02186688	0.01468385
360	-220.8267	-226.5877	5.761063	0.04347334	0.02628469	0.01718865	0.02628469
370	-218.5348	-223.7023	5.167523	0.033515	0.02316895	0.01034605	0.02316895
380	-211.0254	-217.3384	6.313015	0.02371536	0.005977622	0.01773774	0.005977622
390	-215.8483	-222.1799	6.331588	0.03400457	0.01102622	0.02297835	0.01102622
400	-215.1637	-221.5218	6.358067	0.03257463	0.007829656	0.02474498	0.007829656
410	-214.8751	-219.1358	4.260619	0.01093052	0.001223286	0.009707229	0.001223286
420	-237.1317	-242.3144	5.182756	0.07096988	0.0374572	0.03351267	0.0374572
430	-211.2097	-217.357	6.147336	0.02519991	0.00338101	0.0218189	0.00338101
440	-220.0954	-226.0937	5.998275	0.04218015	0.02145065	0.0207295	0.02145065
450	-215.4688	-221.8099	6.341091	0.03291946	0.007279232	0.02564022	0.007279232
460	-221.6519	-227.3048	5.65289	0.04514102	0.02863775	0.01650327	0.02863775
470	-221.1387	-227.2836	6.144904	0.0421894	0.01437772	0.02781167	0.01437772
480	-211.6384	-217.999	6.360513	0.02576491	0.00633951	0.0194254	0.00633951
490	-224.3437	-229.9687	5.625011	0.05139693	0.032051	0.01934594	0.032051
500	-213.9803	-220.3387	6.358416	0.03056252	0.006468681	0.02409384	0.006468681
510	-225.3557	-231.3618	6.006107	0.04625558	0.01287421	0.03338137	0.01287421
520	-213.8282	-220.1446	6.31646	0.02981388	0.01093363	0.01888025	0.01093363
530	-218.5756	-224.6057	6.030115	0.03552357	0.004047485	0.03147609	0.004047485
540	-249.1108	-253.4403	4.32952	0.1016077	0.06598579	0.03562192	0.06598579
550	-229.9573	-235.7349	5.777617	0.05278475	0.0171201	0.03566465	0.0171201
560	-227.8347	-233.4914	5.656704	0.05617554	0.02946544	0.0267101	0.02946544
570	-221.4774	-227.2509	5.773478	0.04503405	0.02685108	0.01818297	0.02685108
580	-250.5624	-254.5212	3.958819	0.1243925	0.09700866	0.02738386	0.09700866
590	-211.0447	-216.8153	5.770601	0.01617826	0.003681625	0.01249663	0.003681625
600	-215.0467	-221.3085	6.26176	0.03219671	0.01309485	0.01910186	0.01309485
610	-224.7251	-229.916	5.190815	0.05154017	0.03763433	0.01390583	0.03763433
620	-217.3423	-223.4907	6.148412	0.03672597	0.01691051	0.01981546	0.01691051
630	-214.8346	-221.1789	6.344307	0.03216858	0.01076961	0.02139897	0.01076961
640	-212.2675	-218.6422	6.374692	0.02738214	0.006351311	0.02103083	0.006351311
650	-218.0926	-224.118	6.025471	0.03797488	0.01966799	0.01830689	0.01966799
660	-233.3682	-238.491	5.122801	0.07226644	0.04910328	0.02316315	0.04910328
670	-221.7118	-227.8106	6.09877	0.04348639	0.01619106	0.02729533	0.01619106
680	-214.0296	-220.2949	6.265324	0.02983421	0.01196065	0.01787356	0.01196065
690	-218.8589	-225.1164	6.257485	0.03790699	0.009584159	0.02832283	0.009584159
700	-216.0838	-222.2567	6.172913	0.03404498	0.01552143	0.01852355	0.01552143
710	-214.7963	-221.0609	6.26459	0.03164388	0.01282062	0.01882326	0.01282062
720	-213.0141	-218.071	5.056849	0.02665141	0.001157404	0.025494	0.001157404
730	-213.818	-219.3378	5.519791	0.02060713	0.01053236	0.01007477	0.01053236
740	-215.8581	-222.1726	6.314528	0.03405463	0.01189226	0.02216237	0.01189226
750	-213.5145	-219.6119	6.097378	0.02676211	0.01211891	0.01464319	0.01211891
760	-234.5447	-239.7894	5.244678	0.06956183	0.04018146	0.02938037	0.04018146
770	-235.9779	-241.1877	5.209758	0.07047839	0.03880865	0.03166974	0.03880865
780	-217.1956	-223.0985	5.902875	0.03352619	0.00303963	0.03048656	0.00303963
790	-217.5474	-223.2238	5.676348	0.03344904	0.002324459	0.03112459	0.002324459
800	-210.3791	-216.1	5.720938	0.0165543	0.002713022	0.01384127	0.002713022
810	-220.8244	-226.8909	6.066489	0.04304628	0.0190279	0.02401838	0.0190279
820	-242.1618	-246.7262	4.564336	0.09556458	0.06943854	0.02612604	0.06943854
830	-215.5344	-221.8898	6.355318	0.03328653	0.008879905	0.02440663	0.008879905
840	-214.8597	-220.3161	5.456389	0.02402347	0.01382306	0.01020041	0.01382306
850	-213.6161	-219.2808	5.664693	0.02185158	0.01099598	0.0108556	0.01099598
860	-217.1394	-222.7534	5.614007	0.03274364	0.02026844	0.0124752	0.02026844
