Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-228.2893	-234.1696	5.880241	0.0464208	0.007619841	0.03880096	0.007619841
10	-214.1189	-220.4879	6.369021	0.03084465	0.007005979	0.02383868	0.007005979
20	-212.3504	-218.7316	6.381175	0.02741945	0.007046756	0.0203727	0.007046756
30	-219.6517	-225.5836	5.931856	0.04121419	0.02257436	0.01863983	0.02257436
40	-211.3987	-217.3819	5.983136	0.02539067	0.002667961	0.0227227	0.002667961
50	-216.6452	-222.963	6.317781	0.03526532	0.01093959	0.02432573	0.01093959
60	-219.1227	-225.3378	6.215184	0.03737818	0.007116877	0.03026131	0.007116877
70	-216.6343	-222.5392	5.904898	0.0335971	0.01867567	0.01492142	0.01867567
80	-213.3536	-219.1148	5.761212	0.0221716	0.01078276	0.01138884	0.01078276
90	-217.2141	-223.4348	6.220668	0.03466928	0.005610068	0.02905921	0.005610068
100	-209.8814	-215.6404	5.759001	0.02073993	0.002107554	0.01863238	0.002107554
110	-219.91	-225.9739	6.063894	0.03726259	0.004815174	0.03244742	0.004815174
120	-211.1353	-217.1612	6.025905	0.02490525	0.002813128	0.02209213	0.002813128
130	-212.9006	-219.2355	6.334844	0.02784117	0.009478698	0.01836247	0.009478698
140	-222.8369	-228.6659	5.829078	0.04776516	0.02639425	0.02137091	0.02639425
150	-213.5884	-219.9699	6.381542	0.02987495	0.008648115	0.02122683	0.008648115
160	-211.977	-218.0956	6.118614	0.02261381	0.008596808	0.014017	0.008596808
170	-224.2655	-230.0934	5.82792	0.04995039	0.02587328	0.02407711	0.02587328
180	-215.4856	-221.5304	6.044872	0.03164776	0.01598445	0.01566331	0.01598445
190	-216.4025	-222.662	6.259405	0.03504426	0.01381522	0.02122904	0.01381522
200	-226.0104	-231.9368	5.926358	0.04895533	0.01745683	0.0314985	0.01745683
210	-224.2666	-230.2775	6.010881	0.04239851	0.006771345	0.03562717	0.006771345
220	-218.0735	-223.5492	5.475659	0.03439596	0.0224002	0.01199577	0.0224002
230	-210.9353	-216.9678	6.032564	0.01889543	0.005382807	0.01351262	0.005382807
240	-209.848	-215.8038	5.955863	0.01940357	0.002939419	0.01646415	0.002939419
250	-214.8737	-221.0667	6.192955	0.03129028	0.013893	0.01739728	0.013893
260	-212.7403	-218.6739	5.933657	0.0276606	0.00260109	0.02505951	0.00260109
270	-210.6852	-216.9038	6.218587	0.02143784	0.005600738	0.0158371	0.005600738
280	-210.0045	-216.0098	6.005246	0.01902801	0.003404965	0.01562305	0.003404965
290	-210.0859	-216.1787	6.092769	0.01984212	0.003856411	0.01598571	0.003856411
300	-212.428	-218.244	5.816023	0.02696012	0.002242701	0.02471742	0.002242701
310	-210.0957	-216.2188	6.12305	0.02033211	0.003930468	0.01640164	0.003930468
320	-217.6429	-222.9303	5.287327	0.03169056	0.02110426	0.0105863	0.02110426
330	-211.119	-217.3916	6.272612	0.02296104	0.006603884	0.01635716	0.006603884
340	-213.8416	-220.1425	6.300867	0.02970535	0.01122151	0.01848384	0.01122151
350	-210.0873	-216.0414	5.954082	0.02192702	0.002607991	0.01931903	0.002607991
360	-212.2948	-217.8776	5.5828	0.0152059	0.00451729	0.01068861	0.00451729
370	-215.6919	-222.0047	6.312858	0.03374983	0.01199789	0.02175195	0.01199789
