Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-222.3781	-228.2843	5.906142	0.04656046	0.02405772	0.02250274	0.02405772
10	-225.436	-230.7696	5.333552	0.05394485	0.03789441	0.01605044	0.03789441
20	-261.4528	-264.132	2.679225	0.2009551	0.1830821	0.01787301	0.1830821
30	-229.3213	-235.1622	5.840914	0.0506246	0.01401562	0.03660898	0.01401562
40	-249.1662	-253.3657	4.199528	0.1101589	0.07846705	0.03169186	0.07846705
50	-227.5746	-233.1257	5.551175	0.05771232	0.0346006	0.02311172	0.0346006
60	-270.2275	-273.564	3.336408	0.127614	0.07519979	0.05241425	0.07519979
70	-220.0026	-225.8059	5.803337	0.04163495	0.02472741	0.01690754	0.02472741
80	-231.2016	-236.4095	5.207883	0.06764192	0.04634125	0.02130067	0.04634125
90	-264.4849	-267.765	3.280135	0.147109	0.1064648	0.04064426	0.1064648
100	-231.1062	-236.7193	5.613094	0.0578953	0.02494884	0.03294646	0.02494884
110	-223.906	-228.819	4.912952	0.04783166	0.03647046	0.0113612	0.03647046
120	-214.6379	-220.9206	6.282685	0.03141706	0.01235088	0.01906618	0.01235088
130	-229.1869	-234.6316	5.44474	0.06135828	0.03790763	0.02345065	0.03790763
140	-226.8964	-231.1483	4.251897	0.05355259	0.04425523	0.009297353	0.04425523
150	-237.0494	-242.1885	5.139149	0.07276141	0.04075399	0.03200742	0.04075399
160	-239.7344	-243.3348	3.600399	0.096319	0.08545032	0.01086867	0.08545032
170	-236.4135	-241.9969	5.583408	0.05334496	0.008150497	0.04519447	0.008150497
180	-216.5159	-222.7205	6.204627	0.03515483	0.01526072	0.01989411	0.01526072
190	-259.4151	-263.4501	4.034995	0.1025915	0.05407559	0.04851591	0.05407559
200	-293.8063	-294.4107	0.6044042	0.4003054	0.3648731	0.03543225	0.3648731
210	-217.0541	-223.3164	6.262349	0.03622471	0.01359536	0.02262935	0.01359536
220	-219.3279	-225.4161	6.088152	0.03668631	0.004847242	0.03183907	0.004847242
