Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
143	1	3.171851	0	3.171851	0.02827291
144	0	2.91896	0	2.91896	0.01302289
145	1	2.163878	0	2.163878	0.05167993
146	0	1.483582	0	1.483582	0.06541403
147	1	3.247193	0	3.247193	0.01841342
148	0	3.21383	0	3.21383	0.02665331
149	1	3.185661	0	3.185661	0.01660567
150	0	2.629075	0	2.629075	0.01097802
151	1	2.985192	0	2.985192	0.0337519
152	0	1.617732	0	1.617732	0.06270088
153	1	2.850402	0	2.850402	0.01244675
154	0	-0.01613284	0	-0.01613284	0.09706601
155	1	3.279994	0	3.279994	0.02216997
156	0	2.598864	0	2.598864	0.04265758
157	1	3.275715	0	3.275715	0.02287087
158	0	3.116938	0	3.116938	0.03007892
159	1	2.927125	0	2.927125	0.03521127
160	0	2.022353	0	2.022353	0.05454455
161	1	3.281317	0	3.281317	0.02169329
162	0	0.8510899	0	0.8510899	0.07840816
163	1	3.073448	0	3.073448	0.03136681
164	0	2.178074	0	2.178074	0.05139157
165	1	3.010295	0	3.010295	0.03309747
166	0	2.578498	0	2.578498	0.01070136
167	1	2.405175	0	2.405175	0.0467356
168	0	3.123551	0	3.123551	0.02987383
169	1	3.101619	0	3.101619	0.01509823
170	0	2.128406	0	2.128406	0.05239954
171	1	2.758266	0	2.758266	0.0391636
172	0	1.265951	0	1.265951	0.06984143
173	1	3.23977	0	3.23977	0.02544446
174	0	3.075287	0	3.075287	0.01472678
175	1	2.846524	0	2.846524	0.03714123
176	0	2.797747	0	2.797747	0.03826868
177	1	3.082958	0	3.082958	0.03109317
178	0	3.159872	0	3.159872	0.02868981
179	1	2.4727	0	2.4727	0.04532887
180	0	2.58215	0	2.58215	0.01072076
181	1	2.019215	0	2.019215	0.05460791
182	0	3.255561	0	3.255561	0.01878706
183	1	3.176798	0	3.176798	0.02809598
184	0	3.274411	0	3.274411	0.02302644
185	1	2.711303	0	2.711303	0.04021082
186	0	3.106835	0	3.106835	0.03038704
187	1	3.281141	0	3.281141	0.02179822
188	0	3.184288	0	3.184288	0.02782211
189	1	3.277445	0	3.277445	0.02263597
190	0	3.16589	0	3.16589	0.02848231
191	1	2.397826	0	2.397826	0.009835313
192	0	3.029654	0	3.029654	0.03258101
193	1	3.174739	0	3.174739	0.02816996
194	0	2.457668	0	2.457668	0.04564322
195	1	2.845825	0	2.845825	0.03715758
196	0	1.744091	0	1.744091	0.06015245
197	1	3.020301	0	3.020301	0.01404601
198	0	3.136257	0	3.136257	0.0294715
199	1	1.382166	0	1.382166	0.06747261
200	0	3.06087	0	3.06087	0.01453707
201	1	2.976403	0	2.976403	0.03397737
202	0	2.217646	0	2.217646	0.05058645
203	1	3.281444	0	3.281444	0.02139294
204	0	3.085208	0	3.085208	0.03102783
205	1	3.279436	0	3.279436	0.02229349
206	0	3.237147	0	3.237147	0.02557849
207	1	3.253599	0	3.253599	0.0246689
208	0	0.1275939	0	0.1275939	0.09389248
209	1	3.278798	0	3.278798	0.02057276
210	0	3.179475	0	3.179475	0.02799894
211	1	1.874006	0	1.874006	0.05753545
212	0	2.611213	0	2.611213	0.01087831
213	1	2.79407	0	2.79407	0.03835264
214	0	3.244097	0	3.244097	0.01828874
215	1	3.264632	0	3.264632	0.0192804
