Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
1130	-217.2858	-164.4141	-52.87168	0.0120781	0.00751016	0.0282077	0.0697541	0.074338	0.017968	0.597737	1.12147	0.925886	0.0120992	0.26879
1140	-217.5153	-169.4855	-48.02981	0.0127592	0.0128582	0.0556965	0.0188055	0.0433901	0.0845419	0.406438	1.11826	0.436233	0.0200432	0.0162025
1150	-213.822	-162.1225	-51.69949	0.00167035	0.00197052	0.00413076	0.0108735	0.0320678	0.0438364	0.452575	0.638659	0.495647	0.103714	0.0653757
1160	-205.0852	-166.8901	-38.19508	0.00486454	0.0108415	0.012924	0.0120809	0.0300599	0.0919042	0.119104	0.406835	0.371661	0.0528204	0.0827139
1170	-213.6024	-168.2951	-45.30725	0.00321651	0.00551044	0.00186974	0.00461024	0.0226856	0.0109712	0.0412777	0.45836	0.177437	0.0226309	0.0177264
1180	-198.3552	-168.3381	-30.01705	0.000714342	0.00579975	0.00271254	0.00676181	0.0181243	0.0182851	0.0250707	0.330261	0.336489	0.0333187	0.0332992
1190	-204.6578	-170.6669	-33.99085	0.000378342	0.000607618	0.000112923	0.00185029	0.0188409	0.0195693	0.031601	0.283974	0.349364	0.0196345	0.00205168
1200	-207.5404	-172.5069	-35.03348	0.000110541	0.00013932	0.000635543	0.00418712	0.0227036	0.031308	0.0519833	0.401134	0.224531	0.0199095	0.00885048
1210	-206.3743	-169.5717	-36.80261	0.00141433	0.00229718	0.00100834	0.00559428	0.0175846	0.0124056	0.0181927	0.224941	0.255721	0.0663843	0.0459126
1220	-203.7013	-169.7618	-33.93953	0.000157508	0.000200553	0.000825114	0.00622083	0.0272283	0.00983061	0.0164514	0.332381	0.241264	0.00198119	0.00259793
1230	-193.669	-166.7573	-26.91173	0.00158327	0.00186155	0.00690995	0.0108038	0.0768788	0.0420689	0.0877209	0.338029	0.207107	0.0236484	0.012995
1240	-207.6902	-167.0487	-40.6415	0.000776629	0.000357683	0.00105922	0.0119633	0.0598895	0.0833918	0.092036	0.52737	0.183567	0.0608119	0.0199756
1250	-209.0996	-166.8482	-42.25134	0.000395479	0.00233594	0.00030799	0.00258216	0.161237	0.0632198	0.0166304	0.584013	0.194418	0.022614	0.011018
1260	-205.8318	-168.4283	-37.4035	0.000139212	0.000315566	0.000299299	0.00110104	0.140603	0.0383689	0.0390972	0.475543	0.13691	0.115269	0.0081558
1270	-197.1555	-169.2784	-27.87714	0.00293728	0.000710939	0.000637105	0.00343987	0.0719216	0.0380947	0.0330067	0.265169	0.272596	0.0520927	0.0276301
1280	-209.0804	-168.0527	-41.02767	0.00013422	9.47632e-05	0.000663047	0.0142944	0.0738614	0.0844346	0.154679	0.326943	0.192995	0.0496592	0.0210736
1290	-197.5976	-167.382	-30.21559	0.000174238	0.000169859	0.000243456	0.00350666	0.0758978	0.210846	0.0639371	0.385834	0.324113	0.0646798	0.018009
1300	-198.5744	-170.0643	-28.51007	0.00704474	0.00449326	0.00220616	0.00820695	0.0401534	0.150307	0.0814946	0.456409	0.245575	0.0999283	0.011735
1310	-188.7538	-167.6312	-21.1226	0.00245216	0.00649848	0.00732354	0.00738078	0.0494247	0.139921	0.139592	0.440322	0.340535	0.0247702	0.0271465
1320	-197.9108	-174.9997	-22.91104	0.00209677	0.00488583	0.0192579	0.0163208	0.0298994	0.0889884	0.062128	0.418034	0.0999599	0.163526	0.0170288
1330	-151.8522	-170.6581	18.8059	0.00710979	0.0104745	0.00567104	0.013622	0.0202793	0.0400311	0.0695331	0.384007	0.216016	0.0574791	0.0729165
1340	-199.7782	-170.4984	-29.27985	0.00273795	0.00869879	0.00316977	0.00421443	0.0158415	0.069027	0.0767793	0.636741	0.226439	0.0100153	0.010886
1350	-199.242	-172.1802	-27.06179	0.000258346	4.26871e-05	0.000113574	0.000416534	0.0141005	0.138643	0.0673028	0.456431	0.184031	0.000569693	0.0153432
1360	-205.8165	-168.8161	-37.00035	4.94359e-05	1.32249e-05	1.43336e-05	0.000352605	0.00734539	0.0345506	0.0247375	0.36568	0.262461	0.0375658	0.00731429
1370	-210.8339	-169.3377	-41.49621	0.00263232	0.00184892	0.00177879	0.00229138	0.0122792	0.0416191	0.141696	0.64734	0.359863	0.0061859	0.00129662
1380	-210.7335	-166.5227	-44.21078	0.000110001	0.000414613	0.00123697	0.0141063	0.0309671	0.0450444	0.235286	0.721632	0.215451	0.0090699	0.00368516
1390	-213.2994	-171.0493	-42.25012	9.06001e-05	0.000337359	0.000131028	0.0111104	0.0360797	0.00772828	0.12975	0.290095	0.243861	0.0617805	0.04492
1400	-208.2301	-169.1873	-39.0428	0.000520364	3.67523e-05	0.0139569	0.019788	0.034359	0.0429432	0.0736568	0.414079	0.303759	0.0115221	0.00360999
1410	-205.2733	-170.3416	-34.93169	0.00289512	0.00361424	0.00579045	0.00761657	0.0392725	0.0849271	0.0692878	0.426032	0.2567	0.0477717	0.00234574
1420	-194.6512	-168.8416	-25.80961	0.00370842	0.0102979	0.00108166	0.00189897	0.0289262	0.0376151	0.0412123	0.445606	0.197707	0.0362169	0.028388
1430	-206.768	-167.6136	-39.1544	0.00579636	0.00390896	0.000810312	0.000642226	0.0410414	0.0506412	0.0492408	0.385435	0.344162	0.02636	0.0211548
1440	-185.2335	-167.3177	-17.91587	7.47072e-05	0.000261514	0.00499414	0.00938332	0.0718529	0.0323777	0.06048	0.562884	0.151605	0.0659964	0.0637166
1450	-195.118	-165.2767	-29.84128	0.000309371	0.000366065	0.00468978	0.00769795	0.10763	0.0213288	0.184501	0.592669	0.39889	0.0360902	0.218009
1460	-167.981	-165.7106	-2.270424	0.00181604	0.00261773	0.00257466	0.0131951	0.153854	0.0315645	0.143388	0.540326	0.266846	0.0376017	0.0871819
1470	-194.2613	-168.0049	-26.25634	0.00137751	0.000449675	0.00152406	0.000437736	0.0999247	0.0474088	0.134943	0.355728	0.297952	0.0418315	0.196069
1480	-201.4905	-166.2631	-35.22734	7.65083e-05	0.000235828	0.000179815	0.00117606	0.142186	0.0657873	0.0569401	0.457268	0.372326	0.029167	0.222895
1490	-180.509	-165.6369	-14.87206	0.000239263	0.00114892	0.0055735	0.0125624	0.202329	0.0734892	0.0713475	0.578805	0.481436	0.00693861	0.12461
1500	-166.3014	-166.2954	-0.005960737	0.00110041	0.00174651	0.00837843	0.0384641	0.168169	0.062742	0.222485	0.590481	0.249302	0.13432	0.0557506
1510	-186.085	-164.2324	-21.85262	0.000417094	0.000500318	0.00226539	0.00865423	0.341353	0.054738	0.108477	0.647678	0.350986	0.0645468	0.0663774
1520	-199.3807	-161.955	-37.42574	0.00137915	0.00254314	0.00549737	0.0649847	0.300164	0.173134	0.176725	0.7228	0.35009	0.0220995	0.0883302
1530	-216.4553	-167.5516	-48.90374	0.000165587	0.00266319	0.00253924	0.126002	0.282719	0.130298	0.124342	0.724901	0.199213	0.0477653	0.381869
1540	-164.2479	-164.3469	0.09897457	0.00748315	0.00175101	0.00528655	0.0174216	0.357413	0.107219	0.121592	0.62234	0.461455	0.0650449	0.152765
1550	-160.5424	-169.5181	8.975717	0.000953012	0.000890143	0.00783484	0.0220826	0.231064	0.180201	0.226416	0.360256	0.533721	0.0553267	0.164455
1560	-211.7873	-164.3452	-47.44213	0.00497868	0.00381516	0.00309688	0.00582038	0.371351	0.149486	0.112819	0.527435	0.465429	0.0214117	0.267695
1570	-209.4035	-163.3083	-46.09516	0.000214161	0.000322665	0.00110639	0.0385088	0.308651	0.0839411	0.214316	0.499152	0.475207	0.337817	0.729097
1580	-210.8695	-161.3125	-49.55698	0.000656949	0.0159901	0.00473358	0.116669	0.389207	0.0701147	0.110362	0.4537	0.318051	0.0781895	1.24649
1590	-206.5429	-160.7814	-45.76154	0.000143701	0.0015785	0.0383707	0.113542	0.170135	0.105134	0.066537	0.427036	0.903327	0.784182	0.958753
1600	-207.3302	-159.7542	-47.576	0.000155957	0.00137783	0.00974589	0.103319	0.0981687	0.07063	0.0862132	0.396916	1.11258	0.584838	1.1989
1610	-204.9378	-163.488	-41.44982	0.000429627	0.00393567	0.0116359	0.0220602	0.112413	0.208363	0.151212	0.427882	1.16442	0.771439	1.14966
1620	-196.6314	-162.0138	-34.61762	0.00362403	0.00513057	0.0332427	0.0587709	0.120218	0.200145	0.220348	0.477235	0.881348	0.691302	0.796328
1630	-200.9317	-163.9139	-37.01779	0.0115312	0.0132354	0.0414257	0.0430179	0.106337	0.201111	0.269599	0.581331	0.358131	1.16945	1.25927
1640	-204.5988	-164.6836	-39.91518	0.00385203	0.01476	0.0490335	0.146414	0.101441	0.183458	0.246839	0.761163	0.785694	1.69581	1.74685
1650	-205.3602	-162.7854	-42.57483	0.0067543	0.00975592	0.0222789	0.0133233	0.0685224	0.167723	0.203958	0.598753	0.597346	1.23403	1.48426
