Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-227.5525	-233.2228	5.670393	0.05570363	0.02919433	0.02650931	0.02919433
10	-295.036	-297.4096	2.373514	0.08559067	0.001149577	0.08444109	0.001149577
20	-259.1668	-263.2564	4.089572	0.1000022	0.05083576	0.04916642	0.05083576
30	-267.5746	-271.3229	3.748249	0.1073814	0.05183677	0.05554465	0.05183677
40	-232.7211	-238.3881	5.666939	0.05540647	0.01721478	0.03819169	0.01721478
50	-235.7416	-240.0961	4.354573	0.08316403	0.06922274	0.01394128	0.06922274
60	-235.1153	-240.7073	5.592012	0.05675246	0.01585512	0.04089734	0.01585512
70	-270.1883	-273.0571	2.868798	0.1688583	0.1267509	0.0421074	0.1267509
80	-236.7216	-242.2624	5.540785	0.05763192	0.015039	0.04259292	0.015039
90	-235.3676	-240.659	5.291409	0.06764485	0.03486306	0.03278179	0.03486306
100	-248.5414	-252.4959	3.954485	0.1243325	0.1015377	0.02279479	0.1015377
110	-236.4701	-241.4531	4.983005	0.07857283	0.05279918	0.02577365	0.05279918
120	-220.6433	-226.581	5.937663	0.04332837	0.02309266	0.02023571	0.02309266
130	-268.3889	-272.5255	4.136626	0.09031067	0.02839848	0.06191219	0.02839848
140	-248.8321	-252.4027	3.570615	0.1336714	0.1173633	0.01630807	0.1173633
150	-235.8267	-240.9223	5.095584	0.07470047	0.04696555	0.02773492	0.04696555
160	-214.2903	-220.4953	6.204964	0.02994581	0.01297282	0.01697299	0.01297282
170	-232.2938	-237.9579	5.664096	0.04870424	0.005775864	0.04292837	0.005775864
180	-334.8898	-335.9962	1.106407	0.1773483	0.08127601	0.09607231	0.08127601
190	-214.2154	-220.4308	6.215483	0.02985227	0.01276664	0.01708563	0.01276664
200	-246.3125	-250.6026	4.290017	0.10786	0.08037997	0.02748006	0.08037997
210	-251.8552	-256.7728	4.917537	0.07158558	0.01860372	0.05298186	0.01860372
220	-216.9373	-223.2508	6.313564	0.03517285	0.008403435	0.02676941	0.008403435
230	-305.2434	-305.7006	0.4572122	0.3278847	0.272575	0.05530963	0.272575
240	-214.8559	-221.1581	6.302215	0.03202586	0.0120966	0.01992925	0.0120966
250	-213.224	-219.3721	6.148095	0.02653208	0.01143422	0.01509786	0.01143422
260	-216.3991	-221.8468	5.447683	0.02915297	0.01824131	0.01091167	0.01824131
270	-225.9207	-231.8011	5.880396	0.05020247	0.02060917	0.02959331	0.02060917
280	-316.3919	-316.8465	0.4545132	0.2712348	0.2004435	0.07079128	0.2004435
290	-239.1578	-244.0315	4.873675	0.08285543	0.05418631	0.02866912	0.05418631
300	-235.4396	-239.5882	4.148536	0.08173796	0.06957549	0.01216247	0.06957549
310	-218.3654	-224.6232	6.257832	0.03676675	0.007816389	0.02895036	0.007816389
320	-229.8678	-234.8974	5.029628	0.06548414	0.04903955	0.0164446	0.04903955
330	-247.8276	-252.2492	4.421669	0.09793332	0.06253441	0.03539892	0.06253441
340	-229.2152	-234.874	5.658744	0.05663951	0.02663214	0.03000737	0.02663214
350	-251.2191	-255.8825	4.663452	0.08149263	0.03389503	0.04759759	0.03389503
360	-281.2525	-282.7699	1.517461	0.3114533	0.2818347	0.02961858	0.2818347
370	-287.1091	-289.4279	2.318853	0.1680392	0.1082534	0.05978587	0.1082534
