Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
7720	-215.5226	-166.2658	-49.25688	0.0315069	0.0660667	0.026614	0.0833284	0.000555111	0.000334451	0.0796954	0.00793915	0.321337	1.06637	0.244607
7730	-218.4559	-173.316	-45.13993	0.0158964	0.0414248	0.0137431	0.0309144	0.000943364	0.00119397	0.00416558	0.0513376	0.260228	0.501787	0.202574
7740	-213.9315	-164.462	-49.46942	0.0268455	0.172318	0.015929	0.0134185	0.000297107	0.000282387	0.000722775	0.017235	1.30575	0.270582	0.318388
7750	-206.2216	-165.177	-41.0446	0.110703	0.120399	0.140454	0.0226024	0.00453534	0.00376927	0.0141859	0.0200866	0.209647	0.18239	0.165903
7760	-204.4264	-168.0701	-36.35628	0.070403	0.0588486	0.10845	0.0384818	0.031321	0.0150072	0.0220789	0.0348074	0.019879	0.0619798	0.0537953
7770	-194.3588	-168.4329	-25.9259	0.083103	0.0742408	0.0604664	0.0504737	0.0525245	0.0489429	0.0465112	0.0398179	0.0313413	0.0455899	0.0386873
7780	-206.0492	-167.195	-38.85418	0.160001	0.104986	0.0808922	0.0720453	0.160898	0.0397804	0.0233144	0.0243687	0.053866	0.0198673	0.0164379
7790	-197.6493	-164.4885	-33.16081	0.118836	0.173717	0.10146	0.108459	0.10941	0.0724196	0.0714482	0.0494294	0.0395132	0.03378	0.0564414
7800	-182.8211	-165.0543	-17.76682	0.196468	0.224894	0.194175	0.174717	0.168157	0.153733	0.128267	0.113836	0.103887	0.094811	0.082552
7810	-183.9887	-166.4789	-17.50972	0.193731	0.163962	0.166409	0.168375	0.163565	0.147314	0.118844	0.115588	0.107386	0.106514	0.094872
7820	-167.8473	-165.3787	-2.468593	0.151374	0.154052	0.149787	0.155566	0.152525	0.150291	0.150361	0.14734	0.147632	0.144715	0.143881
7830	-170.7951	-163.9359	-6.859238	0.177549	0.174563	0.180598	0.17836	0.17456	0.171772	0.171859	0.171085	0.168843	0.16347	0.159389
7840	-172.0175	-164.8374	-7.180109	0.152898	0.158326	0.156856	0.147398	0.142427	0.144341	0.143386	0.143925	0.138467	0.131235	0.130597
7850	-181.9352	-166.2115	-15.72378	0.173579	0.170819	0.164694	0.167301	0.17713	0.166716	0.179246	0.163301	0.158131	0.156167	0.151162
7860	-184.1185	-168.874	-15.24451	0.0954935	0.107992	0.107306	0.124241	0.127982	0.113417	0.0975576	0.0793116	0.077715	0.0694535	0.0719156
7870	-177.1476	-169.1091	-8.038427	0.139028	0.140122	0.154131	0.152309	0.136526	0.130223	0.125211	0.137043	0.153048	0.146056	0.145102
7880	-152.5965	-165.7105	13.11396	0.157093	0.155855	0.15547	0.15541	0.155984	0.155775	0.155046	0.155218	0.157028	0.156405	0.156144
7890	-140.5675	-166.1757	25.60813	0.135136	0.13485	0.134761	0.134747	0.13488	0.134832	0.134663	0.134703	0.135121	0.134978	0.135022
7900	-160.5839	-169.7226	9.138663	0.155848	0.153516	0.152614	0.152682	0.153758	0.153366	0.152003	0.152323	0.155725	0.15455	0.154911
7910	-186.7902	-170.5958	-16.1944	0.120986	0.109847	0.12155	0.142453	0.147894	0.138297	0.152785	0.157047	0.185771	0.176347	0.192833
7920	-187.8555	-170.147	-17.70849	0.0711363	0.0926438	0.089006	0.0848604	0.0883875	0.112851	0.132813	0.12897	0.134803	0.136975	0.140848
7930	-192.1291	-168.0666	-24.06249	0.047773	0.0692764	0.0788888	0.0983105	0.092192	0.116198	0.146517	0.140565	0.146469	0.180658	0.161558
7940	-185.9143	-169.2954	-16.61887	0.108705	0.106624	0.10613	0.0864529	0.0999176	0.112535	0.117743	0.13749	0.15275	0.174197	0.193128
7950	-208.155	-166.3069	-41.84813	0.1373	0.115861	0.105459	0.0421555	0.0517167	0.132246	0.190093	0.284656	0.23358	0.288074	0.0853515
7960	-201.2787	-166.0159	-35.26283	0.15495	0.142228	0.167593	0.125966	0.117694	0.0919339	0.0820013	0.369206	0.253653	0.268857	0.117804
7970	-201.6464	-167.7339	-33.91243	0.0722446	0.122161	0.139512	0.0909156	0.082012	0.0637092	0.0591734	0.184019	0.470649	0.277869	0.14627
7980	-200.327	-163.492	-36.83499	0.119537	0.0869373	0.0578089	0.102089	0.0551792	0.0889425	0.136862	0.12183	0.427817	0.602847	0.193124
7990	-194.3469	-166.2365	-28.11039	0.0893128	0.0501869	0.0696545	0.0719595	0.0960209	0.105769	0.139655	0.203158	0.283902	0.380843	0.378907
8000	-203.1256	-163.7438	-39.38178	0.10358	0.0462039	0.0543398	0.0868569	0.0996253	0.0474071	0.126881	0.0855366	0.389165	0.291228	0.0891066
8010	-194.6656	-167.3668	-27.2988	0.0721009	0.061688	0.0409581	0.0553145	0.0707633	0.0720488	0.10101	0.109172	0.141033	0.0589105	0.0422767
8020	-200.9991	-168.6799	-32.31919	0.103964	0.082634	0.069675	0.051127	0.0471407	0.0704251	0.142107	0.167516	0.285804	0.23022	0.293371
8030	-201.9897	-163.9814	-38.00826	0.159134	0.083854	0.0841987	0.0498808	0.0687795	0.0941005	0.309438	0.291393	0.205594	0.183459	0.147299
8040	-206.438	-167.628	-38.80998	0.19523	0.166265	0.0405569	0.0266224	0.0467913	0.126379	0.281975	0.252542	0.214727	0.231955	0.573329
8050	-204.6821	-168.1265	-36.55567	0.0634739	0.0804559	0.0364237	0.0331201	0.105752	0.137339	0.0941978	0.0716238	0.181337	0.195165	0.239284
8060	-205.0497	-168.0662	-36.98353	0.131588	0.19194	0.0677052	0.0384971	0.076624	0.0712655	0.198975	0.0390374	0.0198979	0.035641	0.143659
8070	-206.3626	-171.7287	-34.63383	0.0593342	0.0826794	0.119303	0.0270179	0.00826373	0.0137272	0.0192399	0.0164535	0.0290631	0.0896181	0.0280898
8080	-215.0029	-168.472	-46.53094	0.19173	0.102091	0.203527	0.0431195	0.00174835	0.0115108	0.00904243	0.0110159	0.0382228	0.532666	0.040552
8090	-213.5345	-165.9173	-47.61719	0.0843508	0.0923681	0.211581	0.0908192	0.00191773	0.0106862	0.0200475	0.0265451	0.526195	0.610798	0.223662
8100	-213.5303	-163.3914	-50.13887	0.0810764	0.0997202	0.0557109	0.00935404	0.0026683	0.00406253	0.0352751	0.0473207	1.33188	1.21682	0.33409
8110	-217.8854	-161.182	-56.70337	0.0279882	0.207638	0.0204988	0.00588066	0.0162286	0.000519762	0.0790723	0.00602932	1.43433	1.15826	0.0404176
8120	-218.6197	-162.5798	-56.03987	0.0179106	0.219166	0.0400351	0.0105826	0.00888957	0.000659206	0.0319615	0.0178746	1.13587	0.251247	0.0219364
8130	-216.2488	-164.653	-51.59579	0.0171307	0.130746	0.118793	0.0242817	0.00492021	0.00135839	0.0131636	0.0446998	0.738013	0.0225997	0.00118951
8140	-214.0793	-170.0994	-43.97993	0.0365661	0.103199	0.0795023	0.0181829	0.0102857	0.0110479	0.0140913	0.0322017	0.0940238	0.0545771	0.00330302
8150	-210.9965	-168.3845	-42.61198	0.0301117	0.0517034	0.0705583	0.0346589	0.0469035	0.0100323	0.0311599	0.0261554	0.0265866	0.0199364	0.0199296
8160	-217.5305	-169.191	-48.33953	0.146227	0.0272078	0.00564193	0.0173133	0.0249283	0.045256	0.0026014	0.0155427	0.0741215	0.032861	0.0237759
8170	-207.5518	-169.9097	-37.64215	0.0433136	0.0391643	0.027364	0.0155136	0.0551553	0.0443473	0.0182327	0.0264082	0.0493841	0.0590482	0.0419307
8180	-223.4137	-172.9605	-50.45315	0.0306562	0.00201014	0.0223251	0.00453276	0.0622913	0.13267	0.0032896	0.0119788	0.00820741	0.0123918	0.0501009
8190	-216.0203	-168.823	-47.19728	0.0240485	0.0136795	0.0115236	0.0110855	0.0313623	0.107288	0.0107062	0.0140376	0.0191931	0.0271609	0.0376744
8200	-204.7294	-169.8455	-34.88392	0.0194573	0.0198385	0.0741041	0.0444108	0.0299752	0.0337885	0.0927022	0.0498299	0.0610261	0.0824711	0.0336822
8210	-201.3481	-171.2115	-30.13656	0.0914212	0.0625573	0.0504373	0.0529087	0.0215622	0.0255693	0.0262654	0.0306193	0.0447533	0.113044	0.162532
8220	-205.4559	-172.438	-33.01788	0.0455369	0.0522962	0.0583744	0.0523274	0.0280915	0.0292748	0.0169672	0.0364903	0.0598786	0.268543	0.233409
8230	-207.084	-171.4828	-35.60122	0.0789702	0.0442607	0.0230134	0.049659	0.0401183	0.0208555	0.0988502	0.0804614	0.120044	0.195936	0.138575
8240	-211.1079	-166.0484	-45.05957	0.0478094	0.0302717	0.0135218	0.00302536	0.0075989	0.0520951	0.219623	0.0732989	0.398142	1.23827	0.168229
8250	-204.7947	-168.3754	-36.4193	0.0474615	0.0802032	0.0348654	0.0112938	0.00980579	0.0490129	0.195356	0.10057	0.353462	0.232478	0.231355
8260	-202.7145	-168.0992	-34.61525	0.0915081	0.0410427	0.0281569	0.0224022	0.0237782	0.0681336	0.0986828	0.185697	0.379501	0.329345	0.0672726
8270	-209.3328	-164.5624	-44.77042	0.178815	0.125805	0.00616872	0.0192088	0.0050477	0.0202116	0.312402	0.0780333	1.3757	1.09429	0.256296
8280	-201.0203	-162.429	-38.59132	0.146045	0.220625	0.0240211	0.0139302	0.0127252	0.0350197	0.225305	0.112569	1.7729	1.68029	0.42794
8290	-201.6481	-162.3344	-39.31364	0.286596	0.107568	0.0219008	0.00846113	0.00727818	0.0131444	0.367898	0.308915	1.72548	1.53161	0.958968
8300	-203.7598	-159.2763	-44.48352	0.236482	0.05945	0.0314246	0.00937327	0.00434558	0.102826	0.167431	0.0581373	1.62975	1.86783	0.594545
8310	-215.7235	-166.7637	-48.95989	0.0292975	0.0711352	0.0359808	0.0291921	0.0292706	0.170191	0.279715	0.0708948	2.40162	1.358	0.235008
8320	-201.3508	-163.1063	-38.24443	0.0626557	0.0361998	0.0743476	0.0369548	0.122224	0.182113	0.133267	0.123492	2.05078	0.971387	0.641704
8330	-200.6629	-163.293	-37.36993	0.0674584	0.0260367	0.0266153	0.140827	0.171026	0.220046	0.0773896	0.10814	1.21073	1.17323	0.167273
8340	-200.4537	-166.5391	-33.91457	0.15526	0.0820958	0.0527251	0.0690489	0.0849402	0.0770106	0.134357	0.202532	0.811294	1.34364	0.383425
8350	-202.3108	-165.3126	-36.99821	0.107351	0.181648	0.0723252	0.034529	0.0464742	0.196457	0.161945	0.088692	1.48286	0.558873	0.123774
8360	-200.4144	-162.8226	-37.59178	0.117425	0.109728	0.0497201	0.10972	0.0304143	0.174775	0.151993	0.193221	1.12303	0.712434	0.188497
8370	-200.8454	-162.8467	-37.99871	0.17623	0.129822	0.0367876	0.01719	0.0193231	0.107922	0.153663	0.159771	0.930627	0.521483	0.229456
8380	-207.4419	-163.6166	-43.82535	0.152986	0.161592	0.0765981	0.0517119	0.0352711	0.151364	0.0527502	0.0612297	1.18391	0.359058	0.119368
8390	-195.4238	-162.7786	-32.64516	0.194292	0.170632	0.0874863	0.0993905	0.0781374	0.200642	0.287124	0.278225	0.620607	0.726904	0.293313
8400	-208.1472	-160.9507	-47.19649	0.148663	0.140034	0.0606339	0.0920386	0.0363395	0.0778615	0.296717	0.199973	1.0327	0.628662	0.255449
8410	-202.0893	-160.8802	-41.20914	0.18669	0.127896	0.114946	0.155054	0.0862077	0.0551717	0.0964973	0.132847	0.705521	0.628151	0.131539
8420	-195.6646	-165.4244	-30.24026	0.120468	0.078113	0.0922921	0.122421	0.127354	0.0925022	0.132519	0.11533	0.138666	0.137811	0.0879981
8430	-194.6146	-167.8625	-26.75212	0.075909	0.1034	0.0914431	0.0709757	0.11147	0.115861	0.100468	0.093101	0.112097	0.0970957	0.097383
8440	-209.6517	-166.6304	-43.0213	0.0282183	0.177516	0.055285	0.0535871	0.0394184	0.212847	0.348666	0.0608303	0.22496	0.162072	0.141009
8450	-203.11	-165.1932	-37.91683	0.0306303	0.0485998	0.104588	0.0826232	0.0758797	0.313003	0.193145	0.325328	0.355606	0.323537	0.185981
8460	-197.2914	-164.6422	-32.64918	0.0625221	0.0534719	0.0997017	0.0524473	0.105481	0.261666	0.169617	0.216475	0.389646	0.368863	0.138639
8470	-186.7983	-171.343	-15.45528	0.086463	0.0886771	0.0837322	0.0762227	0.075923	0.0869912	0.0884851	0.115359	0.130704	0.149981	0.121058
8480	-193.3635	-169.7714	-23.5921	0.180588	0.102826	0.0927322	0.12419	0.117756	0.114313	0.132745	0.165251	0.198834	0.136297	0.0458322
8490	-195.9971	-177.0551	-18.94196	0.110395	0.0729919	0.0690451	0.0570184	0.0806996	0.0728251	0.0968327	0.092172	0.0509077	0.0421826	0.0501522
8500	-176.3656	-169.3239	-7.041751	0.073134	0.0703454	0.0716378	0.0742697	0.0761493	0.0756819	0.07449	0.0705377	0.0645446	0.0589247	0.0546224
8510	-187.0894	-170.0927	-16.99669	0.0569325	0.0611197	0.0598055	0.0673486	0.0551339	0.0543665	0.0568977	0.0481533	0.042481	0.0356728	0.0361025
8520	-192.0192	-168.4395	-23.57975	0.0565674	0.0471566	0.0603322	0.0736593	0.0642756	0.057388	0.052886	0.0491054	0.060263	0.0479227	0.0526281
8530	-197.2327	-170.536	-26.69663	0.069489	0.0894835	0.0861661	0.0960793	0.112086	0.0872998	0.0672376	0.0719333	0.0936187	0.0500017	0.0440158
8540	-198.6589	-167.2762	-31.38272	0.105408	0.0873415	0.039408	0.0487259	0.0425774	0.0665519	0.0819361	0.0745838	0.0686094	0.0351986	0.0209867
8550	-182.6882	-168.3908	-14.29746	0.072021	0.0708397	0.0690038	0.0746203	0.0815185	0.0776431	0.0783632	0.070955	0.0720249	0.0708781	0.073014
8560	-190.7113	-168.1274	-22.58389	0.10255	0.0818459	0.0972841	0.0751822	0.0735379	0.0959128	0.0887325	0.0780948	0.0875278	0.0873473	0.0846912
8570	-193.2965	-171.0573	-22.23918	0.106188	0.0897022	0.0839204	0.0865672	0.126416	0.105231	0.105809	0.113498	0.138028	0.108576	0.110664
8580	-203.8099	-168.6557	-35.15418	0.328971	0.20019	0.0509975	0.0536049	0.068316	0.0622709	0.0947564	0.0599817	0.105893	0.100342	0.246907
8590	-196.4668	-169.5035	-26.96326	0.135034	0.198804	0.174117	0.0973938	0.087359	0.0854963	0.0786898	0.0763121	0.0737627	0.0462718	0.0771559
8600	-201.7947	-168.4938	-33.30085	0.189456	0.0731865	0.03474	0.0573096	0.193379	0.11827	0.0595075	0.0631385	0.0418731	0.0351515	0.0146743
8610	-206.0241	-165.9317	-40.09235	0.0911683	0.0597077	0.103223	0.0817711	0.0560682	0.323822	0.166209	0.0718234	0.440889	0.13484	0.050334
8620	-194.4854	-168.6777	-25.80771	0.150051	0.114714	0.14279	0.142304	0.0922457	0.121403	0.120134	0.093337	0.0944852	0.065392	0.0714266
8630	-203.93	-168.4809	-35.44917	0.10731	0.0683576	0.117981	0.119658	0.0709593	0.0493592	0.0612309	0.0595029	0.0209345	0.0265258	0.036385
8640	-193.6543	-167.5869	-26.06735	0.137409	0.114879	0.0874375	0.0657006	0.0497092	0.0414878	0.0443388	0.0655742	0.0788037	0.0557203	0.0582709
8650	-209.5546	-165.2431	-44.31155	0.225228	0.0816452	0.0554045	0.067558	0.0874521	0.0298024	0.0688273	0.0812424	0.647126	0.0168436	0.0110951
8660	-216.3998	-164.7236	-51.6762	0.376131	0.0715228	0.0446527	0.0668312	0.0859443	0.0228391	0.0324556	0.0232831	0.424647	0.0137259	0.0475617
8670	-203.2464	-166.4756	-36.77082	0.110181	0.0711976	0.0425844	0.0646921	0.0365221	0.0407658	0.0837396	0.0437963	0.0507975	0.0365821	0.0532025
8680	-215.651	-168.2533	-47.3977	0.14121	0.0824376	0.328835	0.0411707	0.00765106	0.034701	0.0397482	0.0168558	0.0118407	0.110398	0.0554579
8690	-201.3109	-165.3574	-35.95354	0.203035	0.0761347	0.0736362	0.0622441	0.0416215	0.0464377	0.0353242	0.0336377	0.0162865	0.0103586	0.00890834
8700	-206.074	-168.064	-38.01004	0.0727304	0.11353	0.104349	0.0668368	0.0352385	0.0218487	0.0368191	0.0223031	0.00602546	0.0016363	0.00124092
8710	-206.014	-166.7446	-39.26937	0.205737	0.185603	0.157426	0.0748233	0.0501944	0.063178	0.068318	0.0204856	0.00481123	0.00528349	0.00891195
8720	-206.2017	-166.9039	-39.29782	0.126118	0.165736	0.210974	0.0810023	0.0411682	0.0704827	0.104375	0.0550404	0.0252531	0.0117557	0.00424772
8730	-207.4584	-167.6513	-39.80719	0.0717943	0.165875	0.193824	0.0906632	0.037479	0.0588494	0.110144	0.0724724	0.0384363	0.0329577	0.019398
8740	-206.1391	-168.5263	-37.61285	0.0580866	0.120596	0.100635	0.1219	0.0597583	0.0216014	0.0348324	0.00992772	0.00995958	0.00394798	0.00985451
8750	-209.8033	-171.4202	-38.38303	0.144623	0.139164	0.130663	0.0648688	0.0729453	0.0120659	0.00250545	0.0081266	0.00267407	0.00249073	0.0057117
8760	-204.3939	-173.3655	-31.02845	0.092614	0.0592157	0.0454668	0.0242958	0.0207254	0.0140096	0.00400389	0.00648897	0.00463318	0.00482958	0.00518323
8770	-207.9526	-168.429	-39.52357	0.139	0.0629285	0.0369095	0.019778	0.00501776	0.00542635	0.00206821	0.00157914	0.000607325	0.000789	0.00127958
8780	-212.0712	-171.4393	-40.63193	0.0174661	0.0136229	0.0125519	0.00649936	0.00526972	0.00802008	0.00960983	0.00268541	0.000400511	0.000500707	0.00306863
8790	-228.1707	-176.3129	-51.85782	0.0444243	0.109649	0.0077665	0.001613	0.00756454	0.00485799	0.0153404	0.00113763	7.58441e-05	6.0821e-05	0.000719179
8800	-211.0913	-171.8937	-39.19762	0.00809481	0.00759617	0.00432122	0.00238077	0.00108101	0.00167057	0.00189814	0.000549168	0.000940587	0.000800196	0.000442755
8810	-224.9053	-169.8351	-55.0702	0.000121372	0.00369881	0.00278687	0.00136463	0.000707485	0.00130957	0.00205656	0.000626499	0.00357003	0.000337627	0.0017485
8820	-188.2655	-176.5076	-11.75797	0.000607315	0.000569119	0.000607722	0.000595815	0.00059504	0.0005509	0.000549217	0.000536075	0.00050599	0.000529672	0.000530388
8830	-194.5914	-174.3604	-20.23099	0.000488651	0.000657519	0.000476334	0.000514119	0.000350645	0.000399358	0.000358488	0.000370931	0.000261455	0.000268464	0.000340801
8840	-196.3956	-173.5833	-22.81227	0.000505778	0.000656689	0.000555343	0.00033779	0.000388298	0.000348306	0.00031071	0.000442013	0.000354159	0.000295184	0.000268802
8850	-200.6551	-171.8108	-28.84435	0.000653499	0.000617286	0.000647026	0.000516749	0.000708851	0.000507049	0.00030412	0.000217479	0.00017798	0.000159004	0.000229145
8860	-208.4359	-172.4122	-36.02364	0.000405328	0.000453634	0.000554087	0.00123998	0.00101873	0.000791763	0.000827729	0.000506436	0.000192938	5.12901e-05	6.51362e-05
8870	-212.125	-170.8878	-41.23721	0.00041571	0.00185373	0.00165304	0.0010216	0.00197641	0.000777881	0.00219361	0.00134139	0.000603999	0.000277529	0.000408452
8880	-224.9524	-169.5499	-55.40255	0.000211896	0.0230997	0.0403984	0.003214	0.0754138	0.000776636	0.00259924	0.000673842	5.97527e-05	2.86651e-06	7.45224e-06
8890	-212.778	-175.9606	-36.81737	0.000621182	0.00147522	0.000822007	0.00063359	0.00193323	0.00068298	0.000511122	0.000303274	0.000125309	0.000799214	0.000355071
8900	-206.7451	-174.3345	-32.41062	0.000708586	0.000967039	0.00121559	0.00106916	0.000560934	0.000667302	0.000804043	0.000500189	0.000416827	0.000520812	0.000687565
8910	-212.0425	-174.7771	-37.26538	0.000371707	0.000831007	0.001295	0.00076704	0.000549619	0.000431248	0.000425316	0.000390675	0.00103604	0.00122607	0.00724487
8920	-192.4376	-171.898	-20.53959	0.000519213	0.000509445	0.00042566	0.000417836	0.000545425	0.000555542	0.000654472	0.000694756	0.000778719	0.000843827	0.000754224
8930	-190.4817	-173.6457	-16.83593	0.000437684	0.000432725	0.000428837	0.000417233	0.000336994	0.000369742	0.00042997	0.000418823	0.000383214	0.000405712	0.000514007
8940	-207.2729	-173.2324	-34.04041	8.74305e-05	5.12265e-05	5.91559e-05	0.000202971	0.000244551	0.000414449	0.000539729	0.000788423	0.000330711	0.000227343	8.95116e-05
8950	-222.4274	-173.9655	-48.46199	0.000147743	9.39307e-05	2.01438e-05	6.99339e-05	0.000187286	6.45839e-05	0.00161541	8.84958e-05	0.000819359	0.000447088	4.54617e-05
8960	-218.8443	-173.6284	-45.21594	0.000157307	3.52408e-05	4.24204e-05	2.07696e-05	0.000379264	5.22136e-05	0.000180274	0.000643796	0.00103174	0.00183442	0.00145804
8970	-202.7557	-172.263	-30.49278	0.000266215	0.000207819	0.000239993	0.000241889	0.00034923	0.000315364	0.000599992	0.000634135	0.000609515	0.000585917	0.00132135
8980	-186.4922	-172.2806	-14.21159	0.000249534	0.000247363	0.000263678	0.000270358	0.000254971	0.000279909	0.000294691	0.000361986	0.000394824	0.000461192	0.000402689
8990	-218.5648	-172.0396	-46.52521	7.47751e-05	0.000145726	3.52399e-05	0.000273003	0.000500557	0.00129297	0.0299662	0.00339881	0.00536412	0.00162631	0.00329201
9000	-208.7837	-172.2882	-36.49553	0.000158043	0.000211271	0.000458136	0.000339749	0.000265147	0.000780397	0.00114002	0.00354244	0.0050462	0.00432607	0.00655855
9010	-203.585	-172.9128	-30.67225	0.000940522	0.000661161	0.000640962	0.000710669	0.000658757	0.00102253	0.0016981	0.00179288	0.00183028	0.00107051	0.00100411
9020	-217.1652	-171.7927	-45.37243	0.00100841	0.00116496	0.000377604	0.000807076	0.00070762	0.00113809	0.00132155	0.00117462	0.000964093	0.00188877	0.000386449
9030	-199.4313	-173.218	-26.2133	0.000393513	0.000381521	0.000408849	0.000351899	0.000432659	0.000371892	0.000529501	0.000660149	0.000787065	0.000608313	0.000389866
9040	-216.8394	-172.8555	-43.98394	0.00165646	0.00164738	0.000365047	0.000960329	0.000370427	0.000258779	0.000291869	0.000333402	0.000253797	0.000223487	0.000452091
9050	-189.0722	-174.6546	-14.41751	0.000660009	0.000655501	0.000631697	0.000610192	0.000612027	0.000625728	0.000585255	0.000570771	0.000581675	0.00056468	0.000540779
9060	-215.6023	-173.4937	-42.10861	0.00639293	0.00555961	0.00567753	0.00280352	0.00112875	0.00122611	0.000447687	0.000197302	0.000116893	0.000100216	6.47069e-05
9070	-215.866	-170.3681	-45.49787	0.0155244	0.00921112	0.0122406	0.0144063	0.00612944	0.000236205	7.10341e-05	2.49118e-05	0.000150847	5.26775e-05	8.75814e-06
9080	-197.9057	-173.1642	-24.74151	0.000809888	0.000773311	0.00149911	0.001412	0.000731856	0.000442859	0.000330206	0.000386404	0.000387194	0.000267568	0.000265586
9090	-211.1153	-171.474	-39.64136	0.00209783	0.00210979	0.00231207	0.000631564	0.000747716	0.000357503	0.00033713	0.000147536	5.24175e-05	0.000365758	0.000200763
9100	-232.7556	-170.2442	-62.51138	0.0709072	0.0630828	0.0622334	1.42622e-05	0.000123751	7.29851e-05	4.22908e-05	3.83133e-07	5.92512e-05	0.00232028	0.00501233
9110	-222.5904	-169.8829	-52.70741	0.0143864	0.00283992	0.0250844	2.45154e-05	0.000131063	0.000126545	8.98194e-05	2.58601e-05	3.03198e-05	0.000448856	0.00254958
9120	-220.2628	-171.3046	-48.95817	0.00419761	0.00476615	0.00650806	0.000137818	0.000151385	0.00126538	0.00217655	0.00010437	2.79556e-05	0.000227964	0.00107574
9130	-192.9947	-170.775	-22.21972	0.000425739	0.000512346	0.000460015	0.000465838	0.000413083	0.000386039	0.000304103	0.000352652	0.000387889	0.000339194	0.00030889
9140	-188.7421	-172.585	-16.1571	0.00108083	0.000843695	0.00078976	0.000742201	0.000841665	0.000750973	0.000688019	0.000707083	0.000756387	0.00083251	0.000793422
9150	-186.8254	-173.5546	-13.27076	0.00108037	0.00108021	0.000988306	0.0010306	0.00102555	0.00088043	0.000860455	0.000960092	0.00106727	0.00105131	0.00102423
9160	-166.7131	-171.6562	4.943093	0.000526947	0.00052276	0.00052719	0.000518045	0.000520884	0.000516332	0.000529097	0.000527887	0.000531805	0.000531672	0.000536826
9170	-193.8026	-173.6845	-20.11805	0.000574096	0.000495741	0.000429398	0.000378011	0.000442484	0.000719239	0.000751533	0.000755168	0.000651527	0.000540743	0.000562734
9180	-218.721	-170.9003	-47.82071	0.000845763	0.000205418	0.000100428	9.71814e-05	0.000198836	0.00177531	0.000538149	0.000660849	0.00047838	0.000714825	0.000288993
9190	-196.3932	-170.4987	-25.89446	0.000216501	0.000149983	0.00017001	0.000190265	0.000165713	0.000151831	0.000136525	0.000124455	0.000137904	9.90228e-05	8.70834e-05
9200	-197.0149	-170.189	-26.82586	0.000210419	0.000215372	0.00013404	0.000248084	0.000317486	0.000262155	0.000272279	0.000308597	0.000284145	0.000306547	0.000294284
9210	-200.1127	-174.6287	-25.48405	0.000430808	0.000309848	0.000298325	0.000298091	0.000303464	0.00025473	0.000261999	0.000393023	0.000382642	0.00038467	0.000272331
9220	-200.4603	-172.4627	-27.9976	0.00079741	0.000646174	0.00146624	0.00147091	0.00155569	0.0014887	0.00140272	0.00133456	0.00137202	0.00116163	0.000768226
9230	-213.761	-174.1954	-39.56565	0.000134205	0.000257874	0.000431403	0.000701666	0.00746612	0.0025643	0.00129185	0.000329465	0.000694671	0.000245919	0.00118464
9240	-202.6707	-171.2072	-31.46352	0.000534362	0.000530706	0.000471564	0.000540632	0.00089403	0.000855517	0.000544862	0.000499928	0.000355504	0.000270283	0.00042913
9250	-196.7481	-170.1613	-26.58682	0.000686148	0.00055725	0.000519033	0.00044327	0.000321697	0.000397865	0.000305386	0.000272302	0.000303541	0.000261269	0.00025366
9260	-168.138	-175.3196	7.181587	0.000322743	0.000325064	0.000326953	0.000322732	0.000323085	0.000320944	0.000318427	0.00031358	0.000313566	0.000315423	0.000312137
9270	-197.4803	-174.203	-23.27726	0.000376166	0.00026237	0.00034334	0.000267805	0.000248361	0.000204892	0.000185892	0.000160679	0.000156842	0.000143729	0.000118807
9280	-212.1036	-168.6781	-43.42555	0.0529601	0.0580102	0.0403284	0.0101891	0.0022197	8.47904e-05	3.9413e-05	2.59482e-05	7.89941e-06	4.03363e-06	1.67925e-06
9290	-203.1758	-177.5916	-25.58423	0.00102929	0.000898694	0.000814619	0.000636904	0.000656843	0.000468259	0.000462712	0.000369895	0.000373428	0.000286844	0.000428554
9300	-210.8075	-174.597	-36.21042	0.00310111	0.00323353	0.00103237	0.000937787	0.000527209	0.000898001	0.000297251	0.000344092	0.000161911	6.06189e-05	0.000172861
9310	-213.1823	-173.6918	-39.49045	0.00190181	0.00197087	0.00150524	0.000698572	0.00145263	0.000419422	0.000624924	0.000805499	0.000341028	0.000294957	0.00011066
9320	-222.6202	-171.9221	-50.69814	0.101624	0.01231	0.0321726	0.0261483	0.058121	3.01648e-05	5.63102e-06	0.000156315	5.48312e-05	5.46134e-06	1.41443e-08
9330	-229.774	-168.3263	-61.4477	0.109159	0.00374044	0.121807	0.0255228	0.0133561	3.08422e-05	2.30879e-06	0.00011081	1.85837e-05	4.40986e-06	1.90888e-08
9340	-227.6898	-170.3197	-57.37001	0.143636	0.00511352	0.195967	0.0198799	0.0156494	0.000169492	1.15434e-05	2.51043e-05	4.31609e-06	1.30089e-05	3.75902e-07
9350	-219.5047	-168.6779	-50.82675	0.0496742	0.00211275	0.184828	0.0610355	0.0089513	0.000152791	8.61197e-06	1.45131e-05	3.19208e-05	4.78598e-06	8.51861e-07
9360	-221.2274	-170.2234	-51.00401	0.0322169	0.00431439	0.295189	0.0263599	0.0153217	0.000266561	1.02287e-05	0.000133888	0.000169666	9.01143e-07	5.61308e-06
