Iteration	Posterior	Likelihood	Prior	birth_rate
0	-263.0645	-264.581	1.516537	0.06474636
10	-211.1866	-214.4477	3.261041	0.01907019
20	-211.3353	-214.6093	3.273991	0.01998572
30	-211.1387	-214.3648	3.226104	0.01766165
40	-211.1285	-214.3664	3.237845	0.01805377
50	-211.2633	-214.5328	3.26948	0.01960722
60	-211.133	-214.3634	3.230372	0.01779789
70	-214.3975	-217.6164	3.218906	0.02643398
80	-211.2453	-214.5133	3.267964	0.01949817
90	-213.9302	-216.7273	2.797092	0.0120457
100	-211.2447	-214.4351	3.190447	0.01671381
110	-211.2578	-214.445	3.187267	0.01664144
120	-211.1332	-214.3788	3.245628	0.01834928
130	-211.1777	-214.387	3.209324	0.01717977
140	-211.1313	-214.3634	3.232106	0.01785517
150	-211.2388	-214.4307	3.191926	0.01674803
160	-211.3959	-214.6725	3.276544	0.02025809
170	-212.9159	-216.1786	3.262747	0.02405964
180	-211.8084	-215.0898	3.28139	0.02163533
190	-211.1357	-214.3639	3.228145	0.01772599
200	-211.5387	-214.8187	3.280013	0.02080391
210	-212.938	-216.2002	3.262192	0.02409994
220	-212.3217	-215.5974	3.27563	0.02288209
230	-211.7362	-215.0177	3.281465	0.02143013
240	-211.3384	-214.5079	3.169498	0.01626292
250	-211.8865	-215.1675	3.281043	0.02184661
260	-212.0021	-215.061	3.058853	0.01451107
270	-211.8014	-215.0828	3.281408	0.021616
280	-212.1851	-215.2173	3.032155	0.01418343
290	-211.4777	-214.6206	3.142856	0.01576165
300	-211.9038	-215.1847	3.280933	0.02189208
310	-211.3925	-214.6689	3.276421	0.02024347
320	-211.1672	-214.3802	3.212986	0.01727862
330	-211.5924	-214.7153	3.122965	0.01542721
340	-211.1395	-214.3651	3.225614	0.01764642
350	-211.2893	-214.5607	3.271353	0.01975299
360	-213.3944	-216.6442	3.249867	0.02489193
370	-212.6488	-215.9179	3.269083	0.02355465
380	-211.2698	-214.4543	3.184424	0.01657801
390	-211.1533	-214.4074	3.254147	0.01871915
400	-213.1196	-216.3771	3.257469	0.02442394
410	-211.4941	-214.7733	3.279219	0.0206444
420	-213.6014	-216.8452	3.243839	0.02522951
430	-211.9845	-215.2648	3.280281	0.02209877
440	-211.1764	-214.4357	3.25931	0.01897648
450	-211.2748	-214.5451	3.270345	0.01967286
460	-211.3486	-214.516	3.167396	0.01622073
470	-211.13	-214.3638	3.233783	0.01791172
480	-211.2139	-214.4124	3.198443	0.01690311
490	-212.4809	-215.4713	2.990384	0.0137175
500	-211.129	-214.3699	3.24085	0.01816391
510	-211.9279	-214.9978	3.069944	0.01465528
520	-212.2988	-215.3147	3.015928	0.01399624
530	-211.1683	-214.3809	3.212591	0.0172678
540	-212.1201	-215.3988	3.278739	0.02242737
550	-211.4365	-214.7144	3.277831	0.02042477
560	-211.7904	-215.0719	3.281433	0.02158528
570	-211.5482	-214.8284	3.280154	0.02083671
580	-211.4733	-214.6169	3.143652	0.01577569
590	-211.4892	-214.7683	3.279117	0.02062622
600	-211.1286	-214.3662	3.237668	0.01804743
610	-211.1347	-214.3814	3.246702	0.0183929
620	-211.1344	-214.3636	3.229192	0.01775957
630	-211.1452	-214.3676	3.222395	0.01754825
640	-211.2079	-214.4719	3.264015	0.01924225
