Iteration	Posterior	Likelihood	Prior	birth_rate
0	3.275425	0	3.275425	0.02290738
10	2.426739	0	2.426739	0.04628767
20	2.904096	0	2.904096	0.01289124
30	3.120314	0	3.120314	0.02997458
40	2.310217	0	2.310217	0.04869389
50	3.205637	0	3.205637	0.02699433
60	2.597392	0	2.597392	0.04268901
70	3.030739	0	3.030739	0.0325517
80	3.270877	0	3.270877	0.01971464
90	3.252571	0	3.252571	0.02473169
100	0.2799569	0	0.2799569	0.09056518
110	2.565871	0	2.565871	0.04336242
120	3.193662	0	3.193662	0.01678862
130	2.91988	0	2.91988	0.01303104
140	2.840901	0	2.840901	0.01237246
150	1.521675	0	1.521675	0.06464235
160	3.188579	0	3.188579	0.01667112
170	2.90994	0	2.90994	0.03563091
180	1.629879	0	1.629879	0.06245541
190	3.187898	0	3.187898	0.02768741
200	3.2737	0	3.2737	0.01995812
210	3.27685	0	3.27685	0.02029537
220	0.5776076	0	0.5776076	0.08417066
230	3.281128	0	3.281128	0.02180733
240	2.811302	0	2.811302	0.03795788
250	2.454877	0	2.454877	0.04570137
260	3.279517	0	3.279517	0.02070013
270	2.068692	0	2.068692	0.05360812
280	3.273775	0	3.273775	0.02309791
290	3.239031	0	3.239031	0.02548272
300	2.239518	0	2.239518	0.05014038
310	3.280417	0	3.280417	0.02206144
320	3.061192	0	3.061192	0.03171378
330	3.187647	0	3.187647	0.02769683
340	3.044085	0	3.044085	0.01432663
350	2.684942	0	2.684942	0.04079137
360	3.255351	0	3.255351	0.02456004
370	3.280921	0	3.280921	0.02189698
380	0.4761066	0	0.4761066	0.08633621
390	1.952666	0	1.952666	0.008242191
400	3.197746	0	3.197746	0.02730949
410	2.18066	0	2.18066	0.05133885
420	3.161933	0	3.161933	0.0286192
430	2.854529	0	2.854529	0.03695352
440	3.161779	0	3.161779	0.01611041
450	3.145957	0	3.145957	0.02915623
460	2.892531	0	2.892531	0.03605122
470	2.122458	0	2.122458	0.008780525
480	1.293563	0	1.293563	0.06927731
490	1.063886	0	1.063886	0.07398999
500	2.825752	0	2.825752	0.03762449
510	3.231594	0	3.231594	0.02585205
520	2.709057	0	2.709057	0.04026037
530	2.999002	0	2.999002	0.03339384
540	2.496653	0	2.496653	0.0448263
550	3.153966	0	3.153966	0.02888999
560	-0.02991459	0	-0.02991459	0.09737174
570	3.279437	0	3.279437	0.02068479
580	3.121289	0	3.121289	0.02994432
590	2.43536	0	2.43536	0.04610829
600	2.744165	0	2.744165	0.03947979
610	3.10257	0	3.10257	0.03051533
620	2.744404	0	2.744404	0.01168231
630	3.27543	0	3.27543	0.02013171
640	2.580245	0	2.580245	0.04305591
650	3.250043	0	3.250043	0.02488173
660	1.818713	0	1.818713	0.05864898
670	3.272294	0	3.272294	0.01983176
680	3.102189	0	3.102189	0.03052675
690	0.1367295	0	0.1367295	0.09369154
700	3.254662	0	3.254662	0.0246033
710	2.879005	0	2.879005	0.01267785
720	3.266432	0	3.266432	0.02377745
730	3.280247	0	3.280247	0.02085926
740	3.270731	0	3.270731	0.02340508
750	3.227655	0	3.227655	0.02603851
760	1.309601	0	1.309601	0.06895011
770	3.134792	0	3.134792	0.01562247
780	-1.816158	0	-1.816158	0.140113
790	2.809415	0	2.809415	0.01213519
800	2.691286	0	2.691286	0.04065206
810	1.275892	0	1.275892	0.06963808
820	2.894504	0	2.894504	0.03600382
830	2.400077	0	2.400077	0.009845028
840	2.937956	0	2.937956	0.03494406
850	3.213432	0	3.213432	0.01729087
860	2.825902	0	2.825902	0.03762102
