Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction_sd	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation_sd
14150	-214.2457	-171.0236	-43.22202	0.200692	0.219617	0.0418683	0.0833508	0.0251283	0.072342	0.0740098	0.0663689	0.0650974	0.142073	0.0329366	1.067016	-1.60598	-1.51587	-3.17323	-2.4847	-3.68376	-2.62635	-2.60356	-2.71253	-2.73187	-1.95141	-3.41317	-9.95917	-10.7028	-8.98171	-5.6401	-2.18517	-2.66868	-1.11716	-0.815443	-0.72376	-3.10293	-2.83125	4.72918e-05	2.24815e-05	0.000125688	0.00355252	0.112459	0.0693437	0.327209	0.442443	0.484926	0.0449173	0.0589392	1.489003
14160	-210.633	-167.4525	-43.18047	0.102049	0.0916015	0.132034	0.085674	0.0335897	0.0327133	0.014309	0.0279404	0.0281993	0.0120673	0.00438692	0.5915689	-2.2823	-2.39031	-2.02469	-2.45721	-3.39354	-3.41997	-4.24686	-3.57768	-3.56846	-4.41726	-5.42913	-9.13251	-5.25573	-9.44287	-4.58872	-2.36688	-4.24992	-2.50696	-0.922035	-1.44278	-3.09169	-3.41595	0.000108094	0.00521756	7.92522e-05	0.0101659	0.0937728	0.0142654	0.0815153	0.397709	0.23627	0.0454249	0.0328452	2.672604
14170	-194.9365	-172.0049	-22.93159	0.0468274	0.0558947	0.0499995	0.0404451	0.0322232	0.024609	0.0246668	0.0237971	0.0223448	0.0187933	0.0199756	0.1983254	-3.06129	-2.88429	-2.99574	-3.20781	-3.43507	-3.70464	-3.7023	-3.73819	-3.80116	-3.97425	-3.91324	-6.58885	-8.03333	-8.29879	-5.80194	-3.89474	-3.89095	-3.05059	-1.40378	-1.68975	-2.55021	-4.09615	0.00137563	0.000324467	0.000248818	0.0030217	0.0203486	0.0204259	0.0473312	0.245668	0.184566	0.078065	0.0166365	2.02024
14180	-220.7877	-170.9539	-49.83385	0.00128619	0.00616897	0.00175846	0.00513379	0.0468013	0.00511224	0.0312458	0.00530826	0.0419912	0.0104209	0.0181276	1.519166	-6.65607	-5.08822	-6.34331	-5.27191	-3.06184	-5.27612	-3.46587	-5.23849	-3.1703	-4.56395	-4.01032	-8.66213	-8.2746	-7.22084	-5.52557	-3.87053	-5.94107	-3.25322	-1.69655	-1.66126	-4.31369	-6.58601	0.000173015	0.000254911	0.000731191	0.00398358	0.0208473	0.00262921	0.0386496	0.183316	0.1899	0.013384	0.00137953	2.287132
14190	-210.2936	-167.9346	-42.35906	0.100639	0.0350435	0.0990866	0.0415873	0.0171685	0.00655782	0.00618593	0.0405216	0.243448	0.117402	0.0507781	1.369121	-2.29621	-3.35116	-2.31176	-3.17996	-4.06468	-5.0271	-5.08548	-3.20592	-1.41285	-2.14215	-2.98029	-8.16994	-6.66528	-5.50854	-5.85653	-3.04221	-3.08984	-2.88644	-1.32423	-0.842826	-3.4114	-3.32057	0.000283034	0.0012744	0.00405202	0.00286115	0.0477292	0.0455094	0.0557744	0.266008	0.430492	0.032995	0.0361323	1.382598
14200	-204.9891	-167.7431	-37.24598	0.059863	0.0914909	0.0719591	0.0753544	0.133955	0.134438	0.0758811	0.0644483	0.1105	0.128327	0.09323	0.445726	-2.8157	-2.39152	-2.63166	-2.58555	-2.01025	-2.00665	-2.57859	-2.74189	-2.20274	-2.05318	-2.37269	-8.68832	-12.297	-8.95666	-5.24918	-2.50842	-2.46161	-2.07581	-0.621369	-1.54552	-5.68565	-3.88464	0.000168543	4.56526e-06	0.000128876	0.00525184	0.0813971	0.0852978	0.125455	0.537209	0.2132	0.00339432	0.0205553	2.325596
14210	-185.7293	-169.837	-15.89226	0.0810368	0.0696817	0.0655375	0.0781254	0.0954765	0.0971721	0.110185	0.0914724	0.0841866	0.0649708	0.0689157	0.1722225	-2.51285	-2.66382	-2.72513	-2.54944	-2.34888	-2.33127	-2.20559	-2.39172	-2.47472	-2.73382	-2.67487	-5.84797	-5.74829	-5.11419	-4.65926	-2.45412	-2.88347	-1.69452	-0.931962	-1.67202	-2.24242	-2.38843	0.00288575	0.00318822	0.00601086	0.00947349	0.0859388	0.0559403	0.183687	0.39378	0.187868	0.106201	0.0917738	0.8654337
14220	-192.8258	-164.7746	-28.05121	0.0663928	0.0627437	0.0815085	0.102502	0.124477	0.174326	0.211772	0.298903	0.247148	0.162838	0.122536	0.2396543	-2.71217	-2.7687	-2.50705	-2.27787	-2.08363	-1.74683	-1.55224	-1.20764	-1.39777	-1.815	-2.09935	-9.47881	-8.50585	-7.96231	-4.762	-2.0495	-2.75793	-1.71603	-0.173543	-0.824302	-2.51559	-1.96893	7.64545e-05	0.000202281	0.000348346	0.00854853	0.128799	0.0634229	0.179779	0.840681	0.438541	0.0808149	0.139606	1.464154
14230	-200.5741	-165.8709	-34.70312	0.0713341	0.100262	0.0533837	0.0601283	0.074966	0.176344	0.186787	0.0751091	0.0686032	0.0820103	0.033059	0.6324126	-2.64038	-2.29996	-2.93025	-2.81127	-2.59072	-1.73532	-1.67779	-2.58881	-2.67942	-2.50091	-3.40946	-8.0621	-7.14396	-5.00234	-5.70997	-2.48435	-2.91416	-1.41235	-0.673174	-1.59235	-2.57363	-2.63994	0.000315264	0.000789619	0.00672219	0.00331276	0.0833798	0.0542498	0.243571	0.510087	0.203446	0.0762585	0.0713654	1.643575
14240	-192.1528	-172.1022	-20.05061	0.0826744	0.0839924	0.0686218	0.0577635	0.0592323	0.0533608	0.0556817	0.0585751	0.052892	0.0578622	0.0522262	0.1141309	-2.49285	-2.47703	-2.67914	-2.8514	-2.82629	-2.93068	-2.8881	-2.83745	-2.9395	-2.84969	-2.95217	-7.29445	-9.53086	-5.44871	-4.03424	-2.3877	-3.14132	-2.01383	-1.19234	-2.04129	-1.90396	-3.45728	0.0006793	7.25773e-05	0.00430186	0.0176992	0.0918403	0.0432256	0.133476	0.303511	0.129861	0.148978	0.0315153	1.433817
14250	-199.3838	-170.8901	-28.49368	0.240397	0.156688	0.0848939	0.0928003	0.0532124	0.116505	0.111631	0.130672	0.0762345	0.0627612	0.148456	0.4888389	-1.42546	-1.8535	-2.46635	-2.37731	-2.93346	-2.14982	-2.19256	-2.03506	-2.57394	-2.76842	-1.90747	-5.49028	-3.97566	-4.12382	-2.66984	-1.91364	-1.81407	-1.70854	-0.725274	-1.28101	-2.15614	-2.09551	0.00412671	0.0187669	0.0161825	0.0692633	0.147542	0.16299	0.18113	0.484192	0.277757	0.115771	0.123008	1.181398
14260	-200.9732	-169.2694	-31.70378	0.0861758	0.124692	0.0844918	0.0531286	0.0676682	0.123273	0.110366	0.0484503	0.0944816	0.165012	0.10529	0.573886	-2.45137	-2.08191	-2.4711	-2.93504	-2.69314	-2.09335	-2.20395	-3.02722	-2.35935	-1.80173	-2.25104	-6.08722	-5.1027	-4.67238	-2.96215	-2.91781	-2.1692	-1.79872	-0.906497	-1.31625	-3.40718	-2.77024	0.00227172	0.00608032	0.00935001	0.0517074	0.0540522	0.114269	0.165511	0.403937	0.268139	0.0331344	0.0626468	1.611922
14270	-205.911	-167.2666	-38.64441	0.0368614	0.126979	0.062755	0.0932364	0.0208415	0.0427007	0.0793141	0.102836	0.509324	0.0651863	0.0471447	1.587577	-3.30059	-2.06374	-2.76852	-2.37262	-3.87081	-3.15354	-2.53434	-2.27462	-0.674671	-2.73051	-3.05453	-5.66499	-6.11438	-5.89614	-4.57352	-3.70932	-3.66025	-2.12663	-0.703779	-0.838662	-1.99668	-2.10353	0.00346518	0.00221085	0.00275003	0.0103216	0.0244941	0.0257262	0.119238	0.494712	0.432288	0.135785	0.122025	1.116905
14280	-179.9178	-168.8042	-11.11364	0.0740798	0.0778796	0.0756704	0.0850054	0.0808411	0.0796057	0.0763846	0.0787153	0.0792785	0.0801822	0.0787022	0.06931582	-2.60261	-2.55259	-2.58137	-2.46504	-2.51527	-2.53067	-2.57197	-2.54192	-2.53479	-2.52345	-2.54208	-6.08439	-6.25144	-5.50915	-4.96142	-2.66181	-4.48307	-1.56565	-0.816242	-0.696818	-2.29769	-2.65958	0.00227815	0.00192767	0.00404955	0.00700295	0.0698215	0.0112986	0.208952	0.44209	0.498168	0.100491	0.0699775	1.812661
14290	-203.9665	-170.7661	-33.20044	0.0296522	0.0376936	0.0433089	0.157767	0.126665	0.149116	0.100192	0.0312696	0.0524062	0.0327373	0.021504	0.5369186	-3.51822	-3.27826	-3.1394	-1.84664	-2.06621	-1.90303	-2.30066	-3.46511	-2.94873	-3.41924	-3.83952	-7.27235	-6.51542	-4.57224	-4.84183	-3.72578	-2.55545	-1.76694	-0.664362	-1.24872	-3.12272	-2.43468	0.00069448	0.00148043	0.0103347	0.00789263	0.0240944	0.0776573	0.170855	0.514602	0.286873	0.0440372	0.0876261	1.014354
14300	-208.6366	-172.2721	-36.36451	0.0347424	0.0830448	0.0314321	0.0768105	0.306756	0.137094	0.112815	0.0814939	0.116876	0.116667	0.0963047	0.8110161	-3.35979	-2.48838	-3.45993	-2.56641	-1.1817	-1.98709	-2.182	-2.50723	-2.14664	-2.14843	-2.34024	-6.15541	-5.58587	-5.00841	-5.29846	-2.36703	-2.03983	-1.15416	-1.13588	-0.727501	-1.86427	-3.06101	0.00212197	0.0037505	0.00668154	0.00499928	0.0937584	0.130051	0.315322	0.321139	0.483115	0.155009	0.0468404	1.679432
14310	-164.3787	-172.0856	7.706861	0.0464458	0.0467454	0.0466475	0.0468912	0.0474597	0.0475109	0.0471798	0.0472574	0.0462499	0.0467384	0.0461085	0.01572552	-3.06947	-3.06304	-3.06514	-3.05993	-3.04787	-3.0468	-3.05379	-3.05215	-3.0737	-3.06319	-3.07676	-4.64037	-5.32538	-5.98213	-5.37164	-3.84575	-4.29969	-2.58372	-0.865107	-1.86061	-3.26371	-3.31151	0.00965415	0.00486651	0.00252345	0.0046465	0.0213704	0.0135728	0.075493	0.421007	0.155577	0.0382462	0.0364611	1.159043
14320	-204.2803	-165.6327	-38.64754	0.070583	0.0469933	0.0497452	0.0809439	0.075253	0.0524975	0.0653473	0.0695666	0.0789611	0.153294	0.175531	0.3287835	-2.65097	-3.05775	-3.00084	-2.514	-2.5869	-2.94699	-2.72804	-2.66547	-2.5388	-1.8754	-1.73994	-6.3146	-9.12381	-6.5217	-5.81442	-2.26858	-7.94214	-2.13678	-0.92755	-1.38999	-3.08523	-1.88153	0.0018097	0.000109038	0.00147116	0.00298421	0.103459	0.000355446	0.118034	0.395522	0.249077	0.0457195	0.152357	2.269451
14330	-195.9084	-171.0889	-24.8195	0.0280347	0.0206856	0.0230518	0.0239999	0.0247093	0.0478392	0.0497607	0.0403526	0.0365225	0.0349506	0.0562317	0.3322719	-3.57431	-3.87832	-3.77001	-3.7297	-3.70058	-3.03991	-3.00053	-3.2101	-3.30983	-3.35382	-2.87827	-8.07243	-7.75435	-6.92165	-5.85101	-3.67922	-3.67576	-2.92203	-1.45791	-1.69856	-3.29854	-2.45157	0.000312026	0.000428871	0.000986201	0.002877	0.0252427	0.0253302	0.0538243	0.232722	0.182947	0.0369371	0.0861579	1.176686
14340	-209.9177	-168.4608	-41.45687	0.0346927	0.00907614	0.0176873	0.0670417	0.159939	0.0647955	0.080416	0.0938847	0.222384	0.0252384	0.0106641	1.008676	-3.36123	-4.70211	-4.03491	-2.70244	-1.83296	-2.73652	-2.52054	-2.36569	-1.50335	-3.67939	-4.54087	-6.06974	-6.98682	-7.93563	-5.53073	-3.45521	-2.92306	-2.76175	-0.749765	-0.635589	-2.84226	-2.73435	0.00231178	0.000923978	0.000357765	0.00396309	0.0315805	0.053769	0.0631813	0.472477	0.529624	0.0582935	0.0649361	1.311638
14350	-204.3747	-172.3624	-32.01234	0.0170017	0.0267303	0.0321398	0.0269576	0.0277925	0.0187405	0.0141294	0.00838364	0.00355302	0.00275444	0.00265109	0.273183	-4.07444	-3.62196	-3.43766	-3.61349	-3.58299	-3.97707	-4.2595	-4.78147	-5.63996	-5.89454	-5.93279	-5.73823	-7.31328	-7.37674	-5.7827	-4.41166	-5.28579	-3.62506	-1.78943	-1.68608	-3.93153	-4.82733	0.00322047	0.000666625	0.000625638	0.00308039	0.012135	0.00506301	0.0266474	0.167055	0.185244	0.0196136	0.00800787	1.365051
14360	-211.9076	-169.5514	-42.35618	0.0408994	0.0455285	0.0271118	0.0650996	0.0214456	0.0505654	0.0484257	0.0162002	0.00965411	0.00294202	0.00100096	0.9265123	-3.19664	-3.08942	-3.60779	-2.73184	-3.84224	-2.98449	-3.02772	-4.12273	-4.64037	-5.82866	-6.90679	-6.73627	-5.261	-5.63687	-5.59896	-3.39769	-5.79713	-2.81836	-1.02607	-2.0684	-5.67119	-5.52316	0.00118707	0.00519009	0.00356399	0.00370171	0.0334504	0.00303627	0.0597037	0.358414	0.126387	0.00344377	0.00399322	1.802377
14370	-214.5693	-172.9842	-41.58514	0.0110829	0.00466047	0.0148399	0.00745175	0.0172353	0.00868389	0.0314751	0.00156497	0.000841289	0.000371522	0.000156612	1.057694	-4.50236	-5.36864	-4.21043	-4.89931	-4.0608	-4.74629	-3.45856	-6.45989	-7.08058	-7.8979	-8.76174	-7.26814	-7.67356	-5.6359	-5.1857	-4.77118	-5.67988	-3.48032	-1.78457	-1.80677	-2.33493	-3.45786	0.000697406	0.000464959	0.00356747	0.00559604	0.00847036	0.00341397	0.0307977	0.167869	0.164184	0.0968173	0.031497	1.008778
14380	-185.4506	-172.7521	-12.69846	0.00698886	0.00695819	0.00882529	0.00806007	0.00732165	0.00663179	0.00629449	0.00672006	0.00578207	0.00550952	0.0054266	0.1157022	-4.96344	-4.96784	-4.73013	-4.82083	-4.91692	-5.01588	-5.06808	-5.00266	-5.15299	-5.20128	-5.21644	-6.35598	-6.32744	-6.34863	-6.38909	-5.17814	-5.01238	-3.81281	-2.00592	-1.50075	-3.06707	-3.3066	0.00173633	0.0017866	0.00174915	0.00167979	0.0056385	0.00665502	0.022086	0.134537	0.222964	0.0465573	0.0366407	0.9820111
14390	-202.5964	-173.923	-28.67342	0.00128101	0.00217733	0.00294846	0.00641484	0.00668366	0.00767453	0.00559524	0.00588856	0.00403002	0.00311413	0.00257681	0.3123272	-6.66011	-6.12966	-5.82647	-5.04914	-5.00809	-4.86985	-5.18584	-5.13474	-5.51398	-5.7718	-5.9612	-8.75224	-7.33532	-7.45584	-5.75376	-5.33316	-5.64158	-4.67163	-1.88511	-2.02917	-3.1708	-3.33417	0.000158107	0.000652094	0.000578054	0.00317084	0.00482877	0.00354727	0.00935699	0.151812	0.131445	0.0419699	0.0356442	1.425979
14400	-207.1809	-170.1618	-37.01916	0.011324	0.0158576	0.00988933	0.0215445	0.0252582	0.0214169	0.0170459	0.0102313	0.0107799	0.00874207	0.0110133	0.350247	-4.48083	-4.14411	-4.6163	-3.83764	-3.6786	-3.84357	-4.07185	-4.5823	-4.53007	-4.73961	-4.50865	-5.54757	-9.23758	-8.9706	-9.07657	-4.5011	-7.51607	-3.20624	-1.72401	-1.78826	-3.13258	-3.8676	0.00389691	9.73126e-05	0.000127092	0.000114313	0.0110967	0.000544268	0.0405087	0.178349	0.167252	0.0436051	0.0209085	2.13538
14410	-222.9649	-173.3995	-49.5654	0.0365319	0.0167775	0.024984	0.0152564	0.00497611	0.00635684	0.0115823	0.00144428	0.000243926	0.000891847	0.00326545	0.90306	-3.30957	-4.08772	-3.68952	-4.18276	-5.30311	-5.05822	-4.45828	-6.54014	-8.31865	-7.02222	-5.72436	-6.74917	-8.7709	-6.35245	-5.05572	-5.39074	-6.95287	-4.34164	-1.83212	-1.03291	-4.45568	-3.96142	0.00117186	0.000155183	0.00174248	0.00637277	0.00455858	0.000955891	0.0130152	0.160073	0.35597	0.0116124	0.0190361	1.190342
14420	-205.9192	-171.1986	-34.7206	0.0228412	0.00783925	0.00391056	0.00160805	0.00224391	0.00185325	0.0013401	0.0019906	0.000928123	0.000482254	0.000309523	0.659254	-3.77919	-4.84861	-5.54407	-6.43273	-6.09954	-6.29081	-6.61501	-6.21932	-6.98235	-7.63704	-8.08048	-9.79266	-9.71771	-8.38425	-7.10806	-5.37626	-5.02476	-3.68483	-1.97366	-1.4086	-3.91844	-4.07784	5.58601e-05	6.02078e-05	0.000228437	0.000818479	0.0046251	0.00657318	0.0251014	0.138948	0.244485	0.019872	0.016944	1.293301
14430	-214.9869	-173.1507	-41.83628	0.0681577	0.0821086	0.0552573	0.0131439	0.00347504	0.00418684	0.00233149	0.000902612	0.00154027	0.00101261	0.00066268	0.5786525	-2.68593	-2.49971	-2.89575	-4.3318	-5.66215	-5.47581	-6.06125	-7.01022	-6.4758	-6.89522	-7.31922	-9.12891	-7.51121	-6.00086	-4.99744	-2.71344	-3.40814	-3.74409	-1.40445	-1.9779	-4.13847	-7.77021	0.000108483	0.000546921	0.00247661	0.00675524	0.0663081	0.0331027	0.0236572	0.245502	0.13836	0.0159472	0.000422124	1.47758
14440	-193.4992	-176.8535	-16.64567	0.0014613	0.0015089	0.00143162	0.0013839	0.00136338	0.0013387	0.00130577	0.00121504	0.00113991	0.00109495	0.00112639	0.05759025	-6.52843	-6.49638	-6.54895	-6.58285	-6.59779	-6.61606	-6.64096	-6.71298	-6.7768	-6.81705	-6.78873	-7.83343	-9.51648	-12.1955	-9.97648	-3.4306	-4.14326	-3.76408	-1.77933	-2.3997	-6.32329	-5.71011	0.000396265	7.36284e-05	5.05297e-06	4.64805e-05	0.0323676	0.015871	0.0231889	0.168751	0.0907456	0.00179404	0.00331232	2.773033
14450	-213.9771	-172.727	-41.25005	0.0376914	0.0998254	0.041452	0.0154774	0.0153402	0.00664635	0.00184507	0.00137516	0.00110336	0.000737558	0.00014132	0.7892675	-3.27832	-2.30433	-3.18322	-4.16837	-4.17728	-5.01369	-6.29524	-6.58919	-6.8094	-7.21217	-8.86448	-5.83014	-7.5404	-6.49573	-5.15761	-3.52919	-5.5267	-4.09062	-1.64983	-1.39404	-3.41702	-5.5357	0.00293766	0.000531186	0.00150987	0.00575542	0.0293287	0.0039791	0.0167288	0.192083	0.248072	0.0328101	0.00394343	1.602634
14460	-204.8384	-171.3998	-33.43861	0.0578101	0.0625471	0.0430247	0.0537369	0.0529834	0.0662841	0.0443227	0.0115656	0.00646786	0.0138723	0.00631933	0.5940747	-2.85059	-2.77184	-3.14598	-2.92366	-2.93778	-2.71381	-3.11626	-4.45972	-5.04091	-4.27786	-5.06414	-5.90325	-5.56245	-5.9532	-4.09509	-2.87859	-3.22832	-3.05146	-0.941139	-0.936924	-2.31695	-3.73745	0.00273056	0.00383938	0.00259751	0.0166542	0.056214	0.0396238	0.04729	0.390183	0.391831	0.0985739	0.0238146	1.43104
14470	-189.6021	-167.8549	-21.74714	0.0731261	0.0872989	0.0778717	0.0869733	0.0858111	0.077327	0.0852718	0.0895296	0.0849162	0.0852951	0.0709247	0.1116152	-2.61557	-2.43842	-2.55269	-2.44215	-2.45561	-2.55971	-2.46191	-2.41319	-2.46609	-2.46164	-2.64614	-7.38493	-8.638	-7.67086	-6.82832	-2.80146	-2.79197	-2.33581	-0.568447	-0.857609	-5.13113	-3.58017	0.000620531	0.000177241	0.000466218	0.00108268	0.0607211	0.0613006	0.0967317	0.566404	0.424175	0.00590988	0.0278709	2.154641
14480	-170.9006	-168.19	-2.710628	0.0975209	0.101039	0.10231	0.10688	0.108	0.111501	0.110108	0.104491	0.105354	0.104572	0.106288	0.02278881	-2.32769	-2.29225	-2.27975	-2.23605	-2.22562	-2.19372	-2.2063	-2.25865	-2.25043	-2.25788	-2.2416	-6.22507	-5.50459	-6.1181	-4.43983	-2.38999	-3.20196	-1.57668	-0.446714	-1.16138	-2.51611	-2.02861	0.00197918	0.00406807	0.00220263	0.011798	0.0916308	0.0406824	0.206661	0.639727	0.313053	0.0807729	0.131518	0.968374
14490	-188.1894	-168.5183	-19.67114	0.173953	0.126948	0.118002	0.140411	0.147223	0.148545	0.15393	0.140783	0.143547	0.141659	0.137574	0.1193039	-1.74897	-2.06398	-2.13705	-1.96318	-1.91581	-1.90687	-1.87126	-1.96053	-1.94109	-1.95433	-1.98359	-5.77042	-5.46055	-5.45179	-3.66503	-1.57936	-1.82715	-2.00807	-0.379494	-0.9202	-4.37529	-2.64739	0.00311846	0.00425122	0.00428861	0.0256033	0.206107	0.160872	0.134247	0.684207	0.39844	0.0125845	0.0708362	1.455234
14500	-187.5025	-168.1128	-19.38976	0.0818367	0.080526	0.0904078	0.104986	0.125594	0.138168	0.121939	0.149837	0.13113	0.127139	0.139241	0.1778545	-2.50303	-2.51918	-2.40342	-2.25393	-2.0747	-1.97928	-2.10423	-1.89821	-2.03156	-2.06247	-1.97155	-5.32264	-6.19103	-4.90807	-3.99564	-2.00646	-2.27436	-1.74278	-0.583993	-0.997376	-4.00149	-3.22178	0.00487987	0.00204772	0.00738676	0.0183957	0.134464	0.102863	0.175034	0.557667	0.368846	0.0182884	0.0398841	1.408422
14510	-206.2014	-166.8358	-39.36555	0.016764	0.0259846	0.0566506	0.0789911	0.105814	0.0597933	0.0774948	0.0723402	0.175867	0.148707	0.068743	0.8884599	-4.08852	-3.65025	-2.87085	-2.53842	-2.24607	-2.81686	-2.55754	-2.62638	-1.73803	-1.90578	-2.67738	-8.956	-7.18271	-7.50115	-7.38828	-3.20345	-3.3426	-2.19807	-0.972233	-1.23265	-4.65276	-3.51399	0.000128961	0.000759607	0.000552451	0.00061846	0.0406219	0.0353448	0.111017	0.378238	0.291518	0.00953524	0.0297779	1.57292
14520	-202.6894	-170.5728	-32.11666	0.0345069	0.0387301	0.0498778	0.0496158	0.0620133	0.118142	0.103806	0.131883	0.115607	0.0871528	0.101498	0.2722272	-3.3666	-3.25114	-2.99818	-3.00345	-2.78041	-2.13587	-2.26523	-2.02584	-2.15756	-2.44009	-2.28772	-4.88237	-5.62983	-7.13187	-6.05404	-2.79914	-5.44241	-2.74756	-0.526149	-1.33923	-1.60012	-2.97184	0.00757904	0.0035892	0.00079922	0.00234836	0.0608623	0.00432906	0.0640838	0.590876	0.262048	0.201873	0.0512088	2.833456
14530	-193.0687	-170.3731	-22.69553	0.0766282	0.0583193	0.0599442	0.0585596	0.0730296	0.0735191	0.0791117	0.0709131	0.0850191	0.0771511	0.0945904	0.147599	-2.56879	-2.84182	-2.81434	-2.83771	-2.61689	-2.61021	-2.53689	-2.6463	-2.46488	-2.56199	-2.3582	-7.62678	-6.46852	-7.18941	-6.28487	-3.72847	-2.87777	-2.08502	-0.634313	-1.24652	-3.48518	-2.07412	0.000487227	0.00155152	0.000754535	0.0018643	0.0240296	0.0562599	0.124305	0.5303	0.287504	0.0306481	0.125667	2.19194
14540	-209.4756	-167.99	-41.48556	0.0181542	0.094788	0.0411121	0.0303294	0.0524493	0.193695	0.290534	0.214966	0.0710755	0.088201	0.0431926	1.007743	-4.00885	-2.35611	-3.19145	-3.49564	-2.94791	-1.64147	-1.23604	-1.53728	-2.64401	-2.42814	-3.14209	-9.45531	-8.51669	-4.35052	-5.23825	-3.30356	-3.3808	-1.60424	-0.212622	-1.4021	-2.49286	-3.02194	7.82727e-05	0.0002001	0.0129002	0.00530954	0.0367521	0.0340203	0.201041	0.808462	0.246079	0.0826734	0.0487067	1.651268
14550	-206.8247	-162.6507	-44.17397	0.0149498	0.0167198	0.0501829	0.0386471	0.0884548	0.0690278	0.315267	0.103505	0.325652	0.0730314	0.0676797	0.9469015	-4.20306	-4.09116	-2.99208	-3.25328	-2.42526	-2.67325	-1.15433	-2.26814	-1.12193	-2.61687	-2.69297	-9.07589	-9.104	-7.72998	-7.36197	-3.43075	-4.02243	-1.79435	-0.529403	-0.81029	-4.58024	-2.76995	0.00011439	0.00011122	0.000439451	0.000634945	0.0323628	0.0179094	0.166235	0.588956	0.444729	0.0102525	0.062665	2.123259
14560	-207.2523	-169.0251	-38.22724	0.0295437	0.0203847	0.00972729	0.016015	0.0269757	0.210374	0.310865	0.439518	0.476967	0.240135	0.167821	0.6560849	-3.52189	-3.89297	-4.63282	-4.13423	-3.61282	-1.55887	-1.1684	-0.822076	-0.740309	-1.42656	-1.78486	-5.7486	-4.66995	-5.02274	-5.40446	-3.788	-2.95989	-2.17193	-0.124123	-0.655377	-3.07629	-1.47395	0.00318724	0.00937277	0.00658648	0.00449649	0.0226408	0.0518248	0.113957	0.883271	0.519246	0.0461303	0.22902	1.677489
14570	-196.2044	-166.9736	-29.23085	0.151134	0.118605	0.0575526	0.046843	0.101663	0.0971998	0.191006	0.225209	0.24777	0.204365	0.151144	0.4917194	-1.88959	-2.13195	-2.85506	-3.06095	-2.28609	-2.33099	-1.65545	-1.49073	-1.39525	-1.58785	-1.88953	-5.22192	-4.5274	-4.94003	-4.11673	-2.20894	-3.52722	-1.43362	-0.421754	-0.771193	-1.54357	-1.9187	0.00539694	0.0108087	0.00715441	0.0162977	0.109817	0.0293866	0.238444	0.655896	0.462461	0.213617	0.146798	1.256022
14580	-203.4761	-168.375	-35.1011	0.0709832	0.0497796	0.0565651	0.0323209	0.0542163	0.0885001	0.0686079	0.113204	0.0952056	0.144428	0.0970089	0.3995725	-2.64531	-3.00015	-2.87236	-3.43204	-2.91477	-2.42475	-2.67935	-2.17857	-2.35172	-1.93498	-2.33295	-6.45174	-5.82471	-3.91457	-5.84067	-2.79195	-5.59976	-2.05396	-0.996007	-1.37811	-2.76408	-2.2897	0.00157778	0.00295365	0.0199492	0.0029069	0.0613017	0.00369875	0.128227	0.369351	0.252053	0.0630339	0.101297	1.574325
14590	-206.4411	-168.1284	-38.31271	0.054894	0.0208152	0.0345128	0.0321539	0.0327924	0.0487369	0.0689705	0.0662128	0.0686572	0.0470458	0.0801804	0.536775	-2.90235	-3.87207	-3.36643	-3.43722	-3.41756	-3.02132	-2.67408	-2.71488	-2.67863	-3.05663	-2.52348	-9.68647	-9.13572	-6.1927	-4.51557	-3.67463	-5.13549	-2.63469	-1.00746	-1.34224	-5.4322	-3.91352	6.21186e-05	0.000107748	0.00204429	0.0109373	0.0253589	0.00588416	0.0717411	0.365146	0.26126	0.00437345	0.0199701	1.322576
14600	-188.5722	-168.074	-20.4982	0.128948	0.123373	0.0939568	0.0777539	0.0781295	0.0799928	0.128682	0.145702	0.16753	0.168908	0.162675	0.2357545	-2.04835	-2.09254	-2.36492	-2.55421	-2.54939	-2.52582	-2.05041	-1.92619	-1.78659	-1.7784	-1.816	-6.37346	-4.1439	-3.72786	-3.67344	-2.4097	-2.83061	-1.6382	-0.636604	-0.95109	-2.44228	-2.26571	0.00170625	0.0158609	0.0240442	0.0253889	0.0898425	0.0589766	0.194329	0.529086	0.38632	0.0869627	0.103756	1.148813
14610	-197.98	-171.9712	-26.00872	0.105143	0.123603	0.113451	0.0950917	0.131364	0.151883	0.146406	0.211701	0.263426	0.270729	0.385467	0.3922741	-2.25244	-2.09068	-2.17639	-2.35291	-2.02978	-1.88465	-1.92137	-1.55258	-1.33398	-1.30664	-0.953299	-4.13211	-4.37221	-3.46419	-2.57308	-1.84683	-3.31648	-2.31698	-0.272636	-0.908321	-1.93554	-1.38178	0.016049	0.0126233	0.0312985	0.0763002	0.157737	0.0362803	0.0985703	0.76137	0.403201	0.144347	0.251132	1.703049
