Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-248.9607	-252.3832	3.422554	0.1390619	0.1235741	0.01548782	0.1235741
10	-226.6398	-232.2892	5.649355	0.05598273	0.03047557	0.02550716	0.03047557
20	-248.0091	-253.0886	5.079499	0.06711785	0.01482555	0.0522923	0.01482555
30	-222.1395	-227.7932	5.653675	0.04790948	0.03010467	0.01780481	0.03010467
40	-226.9723	-232.8085	5.836208	0.05151318	0.01896901	0.03254417	0.01896901
50	-225.0195	-230.9738	5.954212	0.04810581	0.01602018	0.03208562	0.01602018
60	-240.0294	-243.5347	3.505265	0.100471	0.08965851	0.0108125	0.08965851
70	-227.3247	-233.225	5.900307	0.04876365	0.01243682	0.03632683	0.01243682
80	-237.6009	-241.0707	3.46975	0.09042995	0.08067488	0.009755068	0.08067488
90	-226.2094	-232.1562	5.946827	0.04754052	0.0121236	0.03541692	0.0121236
100	-216.2608	-222.534	6.273236	0.03457078	0.006479107	0.02809167	0.006479107
110	-212.5862	-218.4884	5.90223	0.02277681	0.01046896	0.01230785	0.01046896
120	-210.2336	-216.5087	6.275086	0.0232804	0.004756885	0.01852351	0.004756885
130	-238.1862	-242.0203	3.834106	0.09398553	0.08210468	0.01188086	0.08210468
140	-220.4634	-226.6336	6.170219	0.04028081	0.008898092	0.03138271	0.008898092
150	-210.8628	-217.1144	6.251528	0.02550527	0.004133746	0.02137152	0.004133746
160	-219.9538	-225.8457	5.891841	0.03742965	0.003642188	0.03378746	0.003642188
170	-215.006	-221.0447	6.038649	0.03169166	0.01607991	0.01561174	0.01607991
180	-248.3635	-253.212	4.848444	0.07546651	0.02701543	0.04845108	0.02701543
190	-251.0986	-254.7491	3.650497	0.1410975	0.1190897	0.02200787	0.1190897
200	-219.8514	-225.8783	6.026933	0.04282902	0.02063734	0.02219167	0.02063734
210	-216.5708	-221.6754	5.104632	0.02830474	0.01888884	0.009415897	0.01888884
220	-210.2738	-216.0196	5.745759	0.01638367	0.002980656	0.01340302	0.002980656
230	-238.4481	-243.2071	4.75899	0.08729339	0.06179798	0.02549541	0.06179798
240	-214.4656	-220.7765	6.31088	0.03238231	0.0119487	0.02043361	0.0119487
250	-224.2734	-229.9616	5.688156	0.05233245	0.03059484	0.02173761	0.03059484
260	-213.206	-219.5294	6.323351	0.02959831	0.01067505	0.01892326	0.01067505
270	-247.0267	-252.1313	5.104652	0.06054096	0.005963644	0.05457731	0.005963644
280	-242.5906	-246.7904	4.199844	0.1080187	0.08842731	0.01959135	0.08842731
290	-222.5979	-228.3608	5.762823	0.04884923	0.02827531	0.02057392	0.02827531
300	-239.9319	-245.304	5.372108	0.06133247	0.01548802	0.04584445	0.01548802
310	-212.5801	-218.9544	6.374284	0.0290577	0.006483342	0.02257436	0.006483342
320	-214.7502	-221.0232	6.273021	0.03280538	0.01304663	0.01975875	0.01304663
330	-210.332	-216.4829	6.150893	0.02032559	0.005464215	0.01486138	0.005464215
340	-214.4179	-220.5642	6.146238	0.03104111	0.0144094	0.01663171	0.0144094
350	-240.3406	-245.3159	4.975336	0.07670657	0.03994517	0.03676139	0.03994517
360	-223.6322	-229.6857	6.053527	0.04408648	0.010107	0.03397948	0.010107
370	-220.7611	-225.375	4.613851	0.03835196	0.02941495	0.008937013	0.02941495
380	-225.8985	-230.646	4.747479	0.05496297	0.04334249	0.01162047	0.04334249
390	-216.0631	-222.3531	6.290005	0.03546479	0.01262134	0.02284345	0.01262134
400	-214.2254	-220.4715	6.246123	0.03139067	0.01306456	0.01832611	0.01306456
410	-232.1554	-237.6965	5.541119	0.05969787	0.02464766	0.03505021	0.02464766
420	-219.1522	-224.904	5.751798	0.04075439	0.02484579	0.0159086	0.02484579
430	-226.447	-232.2034	5.756358	0.04387499	0.004519003	0.03935599	0.004519003
440	-223.4787	-228.3916	4.912891	0.04842184	0.03696629	0.01145555	0.03696629
450	-220.0788	-225.9838	5.905054	0.04347542	0.02384544	0.01962998	0.02384544
