Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
143	1	2.873857	0	2.873857	0.03649641
144	0	2.973371	0	2.973371	0.03405425
145	1	3.276669	0	3.276669	0.02275282
146	0	2.447508	0	2.447508	0.04585383
147	1	2.933039	0	2.933039	0.03506505
148	0	3.277714	0	3.277714	0.02040008
149	1	1.500592	0	1.500592	0.06506687
150	0	2.761954	0	2.761954	0.03907964
151	1	2.842637	0	2.842637	0.03723126
152	0	-0.1009891	0	-0.1009891	0.09895176
153	1	2.875951	0	2.875951	0.03644665
154	0	2.295419	0	2.295419	0.04899587
155	1	2.836217	0	2.836217	0.03738088
156	0	3.019625	0	3.019625	0.01403683
157	1	3.272371	0	3.272371	0.02324948
158	0	3.274598	0	3.274598	0.02301027
159	1	2.748429	0	2.748429	0.03938344
160	0	3.214485	0	3.214485	0.0266263
161	1	3.278235	0	3.278235	0.02047444
162	0	2.789487	0	2.789487	0.03845621
163	1	2.571617	0	2.571617	0.04323886
164	0	3.193849	0	3.193849	0.02746153
165	1	3.279201	0	3.279201	0.02063068
166	0	3.257321	0	3.257321	0.02443573
167	1	3.210702	0	3.210702	0.02678614
168	0	2.590553	0	2.590553	0.04283439
169	1	3.275208	0	3.275208	0.02293871
170	0	2.256521	0	2.256521	0.04979172
171	1	2.668473	0	2.668473	0.04115074
172	0	3.200178	0	3.200178	0.02721428
173	1	3.168986	0	3.168986	0.02837445
174	0	1.657857	0	1.657857	0.06188864
175	1	3.191715	0	3.191715	0.02754335
176	0	2.687627	0	2.687627	0.04073145
177	1	3.027396	0	3.027396	0.03264149
178	0	2.064469	0	2.064469	0.05369175
179	1	3.133722	0	3.133722	0.02955286
180	0	2.569343	0	2.569343	0.04328733
181	1	2.449807	0	2.449807	0.04580588
182	0	3.270826	0	3.270826	0.01970543
183	1	3.20256	0	3.20256	0.02711931
184	0	2.345936	0	2.345936	0.04795812
185	1	2.95356	0	2.95356	0.03455482
186	0	3.137505	0	3.137505	0.02943153
187	1	2.274693	0	2.274693	0.04942025
188	0	3.00318	0	3.00318	0.03328421
189	1	3.250821	0	3.250821	0.02483787
190	0	3.24102	0	3.24102	0.0253809
191	1	3.202119	0	3.202119	0.02713699
192	0	3.263583	0	3.263583	0.02400059
193	1	3.115802	0	3.115802	0.0301139
194	0	3.2673	0	3.2673	0.02370971
195	1	2.777825	0	2.777825	0.03872113
196	0	3.260137	0	3.260137	0.01901691
197	1	2.063153	0	2.063153	0.05371836
198	0	3.243	0	3.243	0.01824269
199	1	2.041439	0	2.041439	0.05415712
200	0	3.266634	0	3.266634	0.01940339
201	1	3.241155	0	3.241155	0.02537384
202	0	3.222352	0	3.222352	0.02628201
203	1	3.079604	0	3.079604	0.03119001
204	0	1.317151	0	1.317151	0.06879362
205	1	2.74117	0	2.74117	0.03954584
206	0	3.252181	0	3.252181	0.01862518
207	1	2.903569	0	2.903569	0.03578465
208	0	2.857654	0	2.857654	0.03687934
209	1	-0.6984919	0	-0.6984919	0.1126278
210	0	3.280794	0	3.280794	0.02099694
211	1	3.27808	0	3.27808	0.02254602
212	0	3.255229	0	3.255229	0.02456975
213	1	3.270183	0	3.270183	0.01965533
214	0	3.252341	0	3.252341	0.01863241
215	1	3.267526	0	3.267526	0.02369093
216	0	3.268614	0	3.268614	0.02359886
217	1	2.108711	0	2.108711	0.05279667
218	0	2.63714	0	2.63714	0.0418318
219	1	2.601065	0	2.601065	0.04260913
220	0	3.192224	0	3.192224	0.02752388
221	1	2.920645	0	2.920645	0.03536949
222	0	3.199804	0	3.199804	0.02722908
223	1	2.903823	0	2.903823	0.03577852
224	0	3.280787	0	3.280787	0.02196278
225	1	2.777669	0	2.777669	0.01190725
226	0	1.845679	0	1.845679	0.05810385
227	1	2.813413	0	2.813413	0.03790852
228	0	3.268259	0	3.268259	0.01951414
229	1	2.658911	0	2.658911	0.04135921
230	0	2.756185	0	2.756185	0.0392094
231	1	2.946338	0	2.946338	0.0132748
232	0	3.270629	0	3.270629	0.0234183
233	1	3.272641	0	3.272641	0.02322204
234	0	2.102691	0	2.102691	0.008713468
235	1	1.156994	0	1.156994	0.07207046
236	0	3.225425	0	3.225425	0.01763802
237	1	3.256127	0	3.256127	0.02451283
238	0	3.20433	0	3.20433	0.01704759
239	1	2.576563	0	2.576563	0.04313337
240	0	3.180892	0	3.180892	0.0279477
241	1	2.196469	0	2.196469	0.05101579
242	0	1.606932	0	1.606932	0.06291651
243	1	3.172099	0	3.172099	0.02826452
244	0	3.205344	0	3.205344	0.01707354
245	1	3.08744	0	3.08744	0.01489225
246	0	3.08225	0	3.08225	0.01482003
247	1	1.515233	0	1.515233	0.06477042
248	0	2.709706	0	2.709706	0.04024508
249	1	3.26923	0	3.26923	0.02354508
250	0	3.171045	0	3.171045	0.02830186
251	1	2.620724	0	2.620724	0.04218639
252	0	2.531099	0	2.531099	0.04409897
253	1	3.277036	0	3.277036	0.02031109
254	0	3.068391	0	3.068391	0.01463333
255	1	3.26365	0	3.26365	0.02399562
256	0	2.95733	0	2.95733	0.03446018
257	1	3.160802	0	3.160802	0.01608972
258	0	3.060654	0	3.060654	0.01453271
259	1	2.22677	0	2.22677	0.0503988
260	0	3.156944	0	3.156944	0.02878975
261	1	1.013748	0	1.013748	0.07502328
262	0	3.163624	0	3.163624	0.0161444
263	1	2.482456	0	2.482456	0.04512308
264	0	3.28145	0	3.28145	0.0213214
265	1	3.238954	0	3.238954	0.02548802
266	0	3.218895	0	3.218895	0.02643538
267	1	3.278573	0	3.278573	0.02246449
268	0	3.008241	0	3.008241	0.03315126
269	1	2.912354	0	2.912354	0.01296268
270	0	2.712179	0	2.712179	0.011473
271	1	3.166517	0	3.166517	0.02846084
272	0	2.792628	0	2.792628	0.03838464
273	1	1.813112	0	1.813112	0.05875977
274	0	2.864066	0	2.864066	0.03672822
275	1	3.144145	0	3.144145	0.0292159
276	0	3.276708	0	3.276708	0.0227475
277	1	3.119657	0	3.119657	0.029995
278	0	3.207584	0	3.207584	0.02691539
279	1	3.256293	0	3.256293	0.01881888
280	0	2.861673	0	2.861673	0.03678469
281	1	3.254266	0	3.254266	0.02462987
282	0	3.051631	0	3.051631	0.03198017
283	1	2.439216	0	2.439216	0.04602667
284	0	3.280869	0	3.280869	0.02102194
285	1	3.039843	0	3.039843	0.01427377
286	0	0.1736442	0	0.1736442	0.09287887
287	1	3.27674	0	3.27674	0.02274314
288	0	3.263109	0	3.263109	0.02403569
289	1	3.237185	0	3.237185	0.01802736
290	0	2.277246	0	2.277246	0.04936801
291	1	3.214698	0	3.214698	0.02661719
292	0	3.280933	0	3.280933	0.02191127
293	1	3.245902	0	3.245902	0.02511833
294	0	-0.5984846	0	-0.5984846	0.1102924
295	1	2.761657	0	2.761657	0.01179707
296	0	3.275762	0	3.275762	0.02016116
297	1	2.75269	0	2.75269	0.01173655
298	0	2.271475	0	2.271475	0.04948607
299	1	2.42411	0	2.42411	0.04634099
300	0	3.193508	0	3.193508	0.02747464
301	1	2.560181	0	2.560181	0.04348233
302	0	3.276587	0	3.276587	0.02276392
303	1	2.918263	0	2.918263	0.03542768
304	0	3.256173	0	3.256173	0.01881299
305	1	3.27631	0	3.27631	0.02280071
306	0	2.930449	0	2.930449	0.03512889
307	1	3.254872	0	3.254872	0.01875005
308	0	3.019294	0	3.019294	0.03285841
309	1	2.009501	0	2.009501	0.008414005
310	0	2.670996	0	2.670996	0.04109564
311	1	3.106277	0	3.106277	0.03040386
312	0	3.193998	0	3.193998	0.02745578
313	1	2.706191	0	2.706191	0.04032274
314	0	3.265775	0	3.265775	0.02383277
315	1	3.053997	0	3.053997	0.0144481
316	0	3.034105	0	3.034105	0.03246035
317	1	3.007243	0	3.007243	0.03317752
318	0	3.154335	0	3.154335	0.02887781
319	1	2.762874	0	2.762874	0.03905891
320	0	3.212059	0	3.212059	0.01725096
321	1	3.179665	0	3.179665	0.0279925
322	0	2.147138	0	2.147138	0.05201785
323	1	0.6565353	0	0.6565353	0.08249377
324	0	3.164594	0	3.164594	0.0161634
325	1	2.668572	0	2.668572	0.0411486
326	0	2.883469	0	2.883469	0.01271396
327	1	3.275522	0	3.275522	0.02290069
328	0	2.96036	0	2.96036	0.01341046
329	1	3.049896	0	3.049896	0.03202817
330	0	3.248707	0	3.248707	0.01847329
331	1	2.55604	0	2.55604	0.01058298
332	0	3.153466	0	3.153466	0.028907
333	1	2.710998	0	2.710998	0.01146554
334	0	3.089554	0	3.089554	0.03090087
335	1	2.068617	0	2.068617	0.0536079
336	0	2.945791	0	2.945791	0.03474892
337	1	3.263199	0	3.263199	0.01918945
338	0	3.140934	0	3.140934	0.02932062
339	1	2.496322	0	2.496322	0.04483201
340	0	2.512226	0	2.512226	0.04449735
341	1	3.276439	0	3.276439	0.02278372
342	0	3.189114	0	3.189114	0.02764209
343	1	3.271427	0	3.271427	0.01975372
344	0	0.9182421	0	0.9182421	0.0770049
345	1	3.257041	0	3.257041	0.02445395
346	0	3.217656	0	3.217656	0.01740701
347	1	2.676871	0	2.676871	0.04096719
348	0	2.637997	0	2.637997	0.04181325
349	1	3.278566	0	3.278566	0.02052493
350	0	3.271115	0	3.271115	0.01972843
351	1	3.181105	0	3.181105	0.01650342
352	0	3.186558	0	3.186558	0.01662346
353	1	3.095376	0	3.095376	0.0307295
354	0	3.0694	0	3.0694	0.03148193
355	1	2.73116	0	2.73116	0.03976913
356	0	2.07874	0	2.07874	0.0534032
357	1	1.777748	0	1.777748	0.05947207
358	0	3.261029	0	3.261029	0.02418509
359	1	3.18831	0	3.18831	0.02767242
360	0	1.312237	0	1.312237	0.06889382
361	1	3.217946	0	3.217946	0.02647693
362	0	3.272025	0	3.272025	0.02328409
363	1	3.229755	0	3.229755	0.01777518
364	0	2.376153	0	2.376153	0.00974133
365	1	3.182969	0	3.182969	0.02787141
366	0	3.280818	0	3.280818	0.02195215
367	1	2.252674	0	2.252674	0.04987029
368	0	0.4581953	0	0.4581953	0.08671652
369	1	3.156731	0	3.156731	0.02879698
370	0	2.679512	0	2.679512	0.04090938
371	1	3.198487	0	3.198487	0.02728103
372	0	2.841885	0	2.841885	0.03724881
373	1	2.891976	0	2.891976	0.03606391
374	0	2.65311	0	2.65311	0.0414854
375	1	2.128813	0	2.128813	0.05238944
376	0	1.665918	0	1.665918	0.06172603
377	1	3.228927	0	3.228927	0.01774843
378	0	1.2548	0	1.2548	0.07006649
379	1	2.491074	0	2.491074	0.04494226
380	0	2.629882	0	2.629882	0.04198875
381	1	3.275998	0	3.275998	0.02284106
382	0	1.270552	0	1.270552	0.06974459
383	1	3.251199	0	3.251199	0.0248156
384	0	2.926863	0	2.926863	0.03521708
385	1	1.337178	0	1.337178	0.006742719
386	0	2.444967	0	2.444967	0.04590682
387	1	2.454415	0	2.454415	0.01008766
388	0	3.268676	0	3.268676	0.01954372
389	1	2.660895	0	2.660895	0.04131599
390	0	3.229395	0	3.229395	0.0177635
391	1	3.03935	0	3.03935	0.03231773
