Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
1150	-203.0932	-173.1753	-29.91785	0.000428704	0.000360775	0.000380913	0.000499297	0.000413227	0.000929023	0.000873606	0.000794417	0.00160016	0.0025037	0.00112773
1160	-221.8677	-169.5757	-52.29199	7.29788e-05	0.000424181	0.00849821	0.00959031	0.0119209	0.0114404	0.0104871	0.00249247	0.01239	0.000137903	0.000284773
1170	-219.2521	-168.6663	-50.58575	0.00207996	0.00175461	0.011649	0.0490462	0.00482062	0.0125991	0.0328727	0.00156415	0.000488187	0.000607398	0.000162158
1180	-211.5771	-170.8963	-40.68084	0.0131583	0.0103956	0.0143168	0.00409695	0.00487801	0.00375539	0.00631091	0.00407561	0.00204258	0.000772854	0.000423257
1190	-226.2561	-170.2674	-55.98868	0.184943	0.0423313	0.00239567	0.0066425	0.00301475	0.00479039	0.00630749	0.00643325	0.575511	0.0160449	0.00131685
1200	-186.2673	-170.7016	-15.56569	0.030383	0.0284867	0.0267023	0.0285217	0.0284944	0.0285612	0.0313261	0.032263	0.0292166	0.025157	0.0226166
1210	-216.7264	-171.8368	-44.88964	0.00978707	0.0258834	0.0526717	0.0461177	0.0405209	0.0526008	0.00632787	0.00328754	0.0295281	0.0299923	0.00990082
1220	-173.2208	-167.8403	-5.380497	0.0832267	0.0854405	0.0869453	0.0881355	0.0853377	0.0848521	0.0866799	0.0842739	0.0823152	0.0796538	0.0822064
1230	-213.9522	-170.0268	-43.92532	0.047536	0.186858	0.128991	0.0363228	0.0483033	0.0550263	0.0810471	0.185288	0.175012	0.133752	0.0452656
1240	-204.3274	-166.1877	-38.13967	0.113354	0.0926734	0.056277	0.037164	0.148087	0.0213108	0.0304845	0.0585346	0.368712	1.38137	0.137821
1250	-202.4928	-161.8112	-40.68163	0.166772	0.165422	0.232398	0.0890084	0.141539	0.452746	0.0688077	0.109873	0.93629	3.6739	0.697129
1260	-201.3666	-160.8218	-40.54478	0.195092	0.247528	0.182671	0.10691	0.13232	0.256515	0.0904548	0.265647	0.998755	4.23147	0.775263
1270	-201.611	-159.9951	-41.61595	0.0845007	0.214872	0.124994	0.124733	0.167462	0.121708	0.230486	0.231515	0.659264	3.94242	0.959761
1280	-207.3048	-161.0122	-46.29255	0.147392	0.157002	0.128718	0.0202512	0.18454	0.109947	0.168317	0.152841	0.585458	4.05608	0.98743
1290	-199.5457	-164.6441	-34.90157	0.143087	0.0718132	0.0449508	0.079586	0.0960715	0.148795	0.0781763	0.0939608	0.672622	3.33432	1.07621
1300	-203.165	-164.8161	-38.34885	0.0627473	0.12386	0.0359785	0.0603042	0.0892934	0.1715	0.162034	0.0972487	1.39872	3.49549	1.06435
1310	-202.0286	-162.5154	-39.5132	0.0774989	0.0512426	0.158004	0.229414	0.115957	0.067601	0.115211	0.287213	1.49552	4.25064	1.18655
1320	-197.9917	-160.0594	-37.9323	0.211487	0.0425906	0.0457251	0.124367	0.069548	0.166525	0.18813	0.384884	1.39297	5.14039	1.11189
1330	-199.7033	-164.2565	-35.44686	0.162491	0.130063	0.0561394	0.0652262	0.041392	0.0416275	0.119055	0.289688	2.46854	4.68146	1.04885
1340	-200.9789	-160.9706	-40.00832	0.232331	0.076357	0.0241139	0.0613543	0.0433163	0.0510702	0.30585	0.228347	2.35844	4.03727	0.968841
1350	-207.4249	-158.5869	-48.83798	0.269179	0.0452329	0.074732	0.00807465	0.0217457	0.156682	0.50993	0.136386	1.60218	4.97172	1.02471
1360	-204.9153	-161.7961	-43.11919	0.0239912	0.0567862	0.0217253	0.0475626	0.138813	0.102893	0.252751	0.506348	2.38393	5.22612	1.06784
1370	-206.2316	-162.2998	-43.93183	0.115463	0.0338586	0.040324	0.0174757	0.164451	0.0351368	0.0793178	0.301967	1.90121	4.8999	0.974279
1380	-206.8756	-166.2806	-40.59494	0.0775575	0.111265	0.115009	0.0504112	0.126263	0.0947311	0.137754	0.504677	1.7817	4.58091	0.928061
1390	-216.0606	-160.124	-55.9366	0.0635251	0.266195	0.0103254	0.0271049	0.0730672	0.0600149	0.369458	0.380094	1.4476	3.85954	0.814043
1400	-206.3426	-160.3065	-46.03614	0.0264556	0.105631	0.0903625	0.024193	0.0309176	0.0390194	0.325329	0.0263249	1.69925	3.81668	0.500315
1410	-205.8892	-163.0025	-42.88668	0.0934753	0.142785	0.105635	0.0122532	0.0621056	0.0168561	0.122559	0.35814	2.26444	4.16078	0.579167
1420	-208.1075	-162.5871	-45.52037	0.102064	0.230769	0.0341399	0.0293199	0.00284146	0.0237121	0.264248	0.0990686	2.37118	3.76512	0.537053
1430	-208.0495	-158.6358	-49.41371	0.388471	0.0192102	0.0117349	0.0290795	0.00544916	0.0164395	0.323327	0.144732	2.03215	4.82924	0.119714
1440	-205.2029	-163.0758	-42.12716	0.365584	0.00471566	0.00213387	0.017215	0.00218067	0.0153972	0.444384	0.0735667	1.01589	5.35541	0.158656
1450	-217.6953	-166.7567	-50.93859	0.366244	0.00993839	0.00414578	0.0893053	0.003324	0.0613588	0.12997	0.0066936	0.328624	4.28831	0.0290068
1460	-214.1536	-159.8793	-54.27428	0.347943	0.000425171	0.00774466	0.0125512	0.000977876	0.235388	0.402879	0.000319673	0.630683	4.88757	0.0424455
1470	-220.9735	-163.2019	-57.77162	0.381821	0.000127664	0.00594363	0.0777304	0.001445	0.067471	0.471031	0.000596132	0.465359	4.71973	0.285229
1480	-219.7714	-165.7034	-54.06806	0.302545	0.000117478	0.00251145	0.0435687	0.0187046	0.00368902	0.406398	0.00618081	0.292283	3.87787	0.00705384
1490	-219.0216	-164.18	-54.84164	0.078223	0.000324824	0.00275553	0.0380392	0.00332087	0.00214977	0.41469	0.0272294	1.0091	4.08415	0.0129044
1500	-220.7729	-163.8662	-56.90663	0.146043	5.35828e-05	0.00425276	0.00263139	0.00398747	0.00488408	0.311727	0.0533321	0.834298	3.23484	0.0334065
1510	-219.8435	-160.0773	-59.76625	0.522473	0.000646295	8.6393e-05	0.00396805	0.000131434	0.00316307	0.299091	0.361011	1.57233	4.61153	0.0188943
1520	-207.5866	-163.8682	-43.71841	0.576708	0.0101416	0.00228704	0.00160356	0.000327145	0.00467033	0.173123	0.598498	1.51385	3.73713	0.123221
1530	-208.1195	-165.2289	-42.89059	0.670625	0.0042938	0.00342087	0.00069483	0.00531074	0.00874712	0.236148	0.628951	1.32837	4.43774	0.0421151
1540	-211.9984	-164.1458	-47.85263	0.750654	0.0183491	0.00583198	0.00141667	0.0104192	0.0133644	0.252229	0.701716	0.908483	4.46438	0.172144
1550	-210.4719	-166.6461	-43.82584	0.719879	0.0898278	0.0138474	0.000316107	0.0748318	0.0451012	0.105153	0.552042	1.09568	3.56477	0.536416
1560	-209.125	-163.9186	-45.20644	0.66838	0.0129266	0.0600878	0.00938834	0.212372	0.0125396	0.367855	0.513703	0.647837	3.57294	0.325088
1570	-204.7699	-164.6046	-40.16527	0.835376	0.0818573	0.028288	0.0300517	0.245015	0.1323	0.468769	0.51012	1.16175	4.22922	0.313494
1580	-201.4787	-160.9926	-40.48607	0.701826	0.0835425	0.0230854	0.027541	0.0932549	0.314033	0.564056	0.354892	1.55738	3.72041	0.168166
1590	-207.1986	-160.5286	-46.66998	0.533041	0.0730927	0.00455841	0.00193015	0.190111	0.339066	0.364569	0.0957307	0.709025	3.04297	0.647242
1600	-208.4885	-168.6963	-39.79221	0.642091	0.0282626	0.027439	0.00333296	0.101987	0.461296	0.587558	0.346155	0.852328	3.9033	0.813261
1610	-203.7189	-163.4364	-40.28246	0.575333	0.180798	0.0221369	0.0428593	0.0925268	0.555644	0.584714	0.246621	0.932945	4.75072	0.758602
1620	-202.5975	-164.2334	-38.36412	0.532492	0.110392	0.0555382	0.065767	0.0622367	0.597895	0.327503	0.161599	1.00451	4.67744	0.701778
1630	-204.2705	-165.2174	-39.05306	0.61507	0.0579157	0.014484	0.0378074	0.0385794	0.759061	0.288394	0.360657	1.57693	4.81546	0.801711
