Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
990	-215.422	-169.2061	-46.21588	0.000793871	0.00200785	0.00647532	0.0129275	0.0658152	0.0359016	0.0560274	0.272848	0.399238	0.015016	0.00925824
1000	-221.3244	-167.6108	-53.71365	0.00955543	0.000465017	0.00433339	0.00094607	0.0726981	0.00943245	0.0922286	0.328409	0.218103	0.00134275	0.0125985
1010	-218.8133	-170.3998	-48.41343	0.00161584	0.000119496	0.00095603	0.00306397	0.107399	0.0479269	0.0741997	0.257061	0.411791	0.0731589	0.00580386
1020	-219.1504	-171.377	-47.77343	0.00151076	0.00478142	0.0183027	0.0855424	0.0652482	0.0243428	0.0928853	0.275304	0.328008	0.0824645	0.0595657
1030	-214.9249	-170.842	-44.08294	0.00287326	0.00310651	0.00866295	0.00780743	0.0980232	0.0500513	0.0540025	0.210425	0.248775	0.0619434	0.0169574
1040	-184.5092	-171.6146	-12.89461	0.00101267	0.000418051	0.000431175	0.000726357	0.00778826	0.00279562	0.0320623	0.138203	0.154985	0.0158778	0.00882464
1050	-211.2378	-169.7844	-41.45338	0.000476345	0.00206685	0.000467821	0.00106033	0.0258337	0.00894916	0.0250394	0.158116	0.187758	0.018894	0.0146535
1060	-201.8062	-174.4477	-27.35848	0.000140218	0.000273258	0.000622217	0.00394682	0.00591355	0.0177654	0.0276022	0.102178	0.338975	0.0177688	0.0239761
1070	-217.0194	-174.2122	-42.80715	0.00165478	0.000590535	0.00188911	0.0115304	0.0076156	0.00376103	0.00639886	0.0992478	0.305112	0.0125012	0.015218
1080	-226.9873	-171.9782	-55.00903	0.00260767	0.00394353	0.00362237	0.00672879	0.0258575	0.0108918	0.0593705	0.16744	0.15595	0.012087	0.0109371
1090	-218.1131	-171.852	-46.2611	0.000214171	0.000369384	0.000324915	0.00100463	0.00703721	0.00473561	0.045507	0.20267	0.19958	0.0413397	0.0294929
1100	-217.3513	-174.3663	-42.98501	0.00745763	0.000323384	5.98088e-05	0.000812599	0.0301912	0.00296309	0.0240608	0.0703266	0.20909	0.0247043	0.00321395
1110	-185.9522	-172.1675	-13.78465	0.000591274	0.000404284	6.44156e-05	0.000739289	0.00756261	0.00544508	0.00824912	0.14303	0.189529	0.0290408	0.0411201
1120	-223.0631	-175.7097	-47.35344	0.00430825	0.00327267	0.00254213	0.00405877	0.00937669	0.0022893	0.00447862	0.173262	0.243848	0.0392789	0.0169151
1130	-224.9676	-172.8752	-52.09243	0.000107969	9.68931e-05	0.00274548	0.00366804	0.0141448	0.00660496	0.00488443	0.0941348	0.302298	0.0114407	0.0137709
