Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
0	-234.2554	-239.7386	5.483202	0.06075846	0.02285247	0.03790598	0.02285247
10	-232.0189	-237.309	5.29014	0.0678509	0.04102935	0.02682156	0.04102935
20	-233.2078	-236.2829	3.075127	0.07171762	0.06436449	0.007353129	0.06436449
30	-280.7348	-282.6208	1.886063	0.2402046	0.1980659	0.04213872	0.1980659
40	-212.1023	-218.2515	6.149237	0.02458666	0.00994724	0.01463942	0.00994724
50	-230.578	-235.1077	4.529633	0.06890504	0.05629284	0.0126122	0.05629284
60	-220.1256	-226.1369	6.011394	0.04335768	0.02106936	0.02228832	0.02106936
70	-245.4853	-249.7287	4.243464	0.1102664	0.08400769	0.02625873	0.08400769
80	-220.8011	-226.9606	6.159511	0.04166799	0.01159581	0.03007218	0.01159581
90	-229.3827	-235.1574	5.774713	0.05274196	0.01649499	0.03624697	0.01649499
100	-219.523	-225.7165	6.193501	0.04058844	0.01298515	0.0276033	0.01298515
110	-211.6439	-218.0138	6.369815	0.02663946	0.007387751	0.01925171	0.007387751
120	-221.0716	-227.1708	6.099232	0.0435132	0.01604599	0.02746721	0.01604599
130	-237.628	-241.9253	4.297293	0.09218776	0.07676353	0.01542423	0.07676353
140	-223.3527	-229.3135	5.960778	0.04764647	0.01968271	0.02796376	0.01968271
150	-221.8634	-227.8651	6.001705	0.04579305	0.02002655	0.0257665	0.02002655
160	-214.3554	-220.6558	6.300422	0.03208071	0.01216133	0.01991937	0.01216133
170	-218.5877	-224.8039	6.216294	0.03949098	0.01352355	0.02596743	0.01352355
180	-210.2943	-216.5737	6.27948	0.02280236	0.005339612	0.01746274	0.005339612
190	-280.4766	-281.4657	0.9891736	0.3744323	0.3563998	0.01803245	0.3563998
200	-226.843	-232.7415	5.898449	0.04937995	0.01469072	0.03468923	0.01469072
210	-230.081	-235.688	5.606979	0.05812526	0.02580646	0.0323188	0.02580646
220	-215.4967	-220.4901	4.993353	0.02300429	0.01450394	0.008500344	0.01450394
230	-222.8729	-228.9097	6.036789	0.04568259	0.01595995	0.02972264	0.01595995
240	-228.6607	-234.2873	5.626541	0.05756394	0.02801757	0.02954636	0.02801757
250	-239.4311	-244.5326	5.101526	0.07204049	0.03376694	0.03827355	0.03376694
260	-273.6405	-276.4955	2.855075	0.1539468	0.1031292	0.05081766	0.1031292
270	-250.1152	-254.5789	4.463703	0.09064255	0.04716228	0.04348027	0.04716228
280	-211.2816	-217.5028	6.221171	0.02640993	0.003899162	0.02251076	0.003899162
290	-223.6087	-228.6343	5.025592	0.04940697	0.03713857	0.0122684	0.03713857
300	-237.0913	-242.136	5.044754	0.07615105	0.04487289	0.03127816	0.04487289
310	-276.3178	-277.8263	1.508485	0.3197649	0.2990885	0.02067647	0.2990885
320	-229.6269	-235.4347	5.80773	0.05098868	0.01264265	0.03834603	0.01264265
330	-246.9429	-251.8614	4.918458	0.07378309	0.02620768	0.04757541	0.02620768
340	-220.608	-224.1015	3.493462	0.03085072	0.02490061	0.005950108	0.02490061
350	-212.0848	-218.2237	6.138918	0.0243953	0.00990103	0.01449427	0.00990103
360	-255.9389	-259.6181	3.679196	0.133389	0.09869994	0.03468905	0.09869994
370	-277.4861	-278.8957	1.409565	0.3311344	0.3104022	0.02073222	0.3104022
380	-273.5764	-274.565	0.988556	0.3163031	0.3042033	0.01209976	0.3042033
390	-225.7489	-231.5071	5.758185	0.05320808	0.02633896	0.02686912	0.02633896
400	-254.528	-258.5196	3.991636	0.1118068	0.07120451	0.04060226	0.07120451
410	-225.7026	-231.5623	5.859706	0.0508456	0.02063478	0.03021082	0.02063478
420	-215.4557	-221.6465	6.190817	0.03296945	0.004678898	0.02829055	0.004678898
430	-223.0163	-228.7316	5.715279	0.04983109	0.02961971	0.02021138	0.02961971
440	-309.8147	-310.9729	1.158231	0.2100849	0.136	0.07408483	0.136
450	-211.6654	-217.8494	6.183936	0.02381935	0.008932689	0.01488666	0.008932689
460	-214.4347	-219.8556	5.420933	0.02357178	0.0135713	0.01000048	0.0135713
470	-231.0064	-236.7272	5.720848	0.05381526	0.01563547	0.03817979	0.01563547
480	-217.4799	-223.7424	6.262495	0.03768318	0.0124749	0.02520828	0.0124749
490	-221.8493	-227.7352	5.885835	0.04692204	0.02468868	0.02223335	0.02468868
500	-242.9541	-246.9068	3.952695	0.1120214	0.09581204	0.01620937	0.09581204
510	-216.3439	-222.4968	6.15296	0.03581746	0.01655108	0.01926638	0.01655108
520	-242.7481	-247.5804	4.832385	0.08097001	0.04295455	0.03801546	0.04295455
530	-220.694	-226.6306	5.936656	0.04465838	0.02327024	0.02138814	0.02327024
540	-210.0608	-214.6145	4.553683	0.018241	0.000836434	0.01740457	0.000836434
550	-242.7838	-247.7533	4.969485	0.07483176	0.03326679	0.04156497	0.03326679
560	-297.9238	-298.9617	1.037906	0.2681171	0.2118062	0.05631084	0.2118062
570	-267.8619	-271.6454	3.783474	0.103941	0.04569825	0.05824274	0.04569825
580	-257.9848	-262.757	4.772125	0.07209706	0.01172943	0.06036763	0.01172943
590	-221.1571	-223.3868	2.229723	0.02429201	0.02005697	0.004235039	0.02005697
600	-233.3154	-238.7812	5.465896	0.06182946	0.02644486	0.0353846	0.02644486
610	-223.7216	-229.6453	5.923741	0.048611	0.02105794	0.02755306	0.02105794
620	-209.8552	-216.0254	6.170117	0.02081586	0.004329672	0.01648619	0.004329672
630	-262.4803	-266.1563	3.675964	0.1172236	0.06877471	0.04844892	0.06877471
640	-225.5742	-231.3251	5.75085	0.05321828	0.02699261	0.02622567	0.02699261
650	-218.6594	-224.6972	6.03777	0.04054967	0.02024275	0.02030691	0.02024275
660	-245.1458	-249.5612	4.415341	0.1008479	0.06985242	0.0309955	0.06985242
670	-211.9939	-218.2561	6.262147	0.02580835	0.009471725	0.01633662	0.009471725
680	-217.7208	-223.9836	6.262824	0.03789978	0.01188793	0.02601185	0.01188793
690	-224.8627	-230.8674	6.004689	0.0451394	0.00978396	0.03535544	0.00978396
700	-209.8979	-215.6759	5.777994	0.0224775	0.002093432	0.02038407	0.002093432
710	-241.9164	-246.7005	4.784115	0.08425849	0.04949942	0.03475908	0.04949942
720	-346.4781	-347.7348	1.256613	0.1603377	0.0519815	0.1083562	0.0519815
730	-216.1834	-222.5056	6.322145	0.0351273	0.009045308	0.026082	0.009045308
740	-258.0548	-262.6344	4.57964	0.07945705	0.02216706	0.05728999	0.02216706
750	-254.0258	-257.6928	3.667048	0.139366	0.110141	0.02922497	0.110141
760	-239.6806	-243.6463	3.965703	0.09990967	0.0861968	0.01371288	0.0861968
770	-217.5061	-221.9543	4.448261	0.02607856	0.01868728	0.007391276	0.01868728
780	-209.8927	-216.0912	6.198554	0.02225294	0.004002638	0.0182503	0.004002638
790	-220.2996	-226.4814	6.18177	0.04074313	0.01062314	0.03011999	0.01062314
800	-232.8467	-238.0391	5.192366	0.07095513	0.04521496	0.02574017	0.04521496
810	-252.3123	-257.2829	4.970623	0.06538999	0.00766908	0.05772091	0.00766908
820	-217.7565	-223.5349	5.778381	0.03719699	0.02228409	0.0149129	0.02228409
830	-214.4802	-220.5861	6.10587	0.03084826	0.01479398	0.01605428	0.01479398
840	-221.5498	-227.5767	6.026979	0.04512174	0.01922444	0.0258973	0.01922444
850	-263.7304	-268.1777	4.447267	0.07065008	0.004463166	0.06618691	0.004463166
860	-213.4739	-219.5792	6.105284	0.02804811	0.01295871	0.01508939	0.01295871
870	-236.8852	-241.7666	4.881365	0.08243111	0.05683667	0.02559445	0.05683667
880	-212.8288	-219.2148	6.386018	0.02950246	0.007413743	0.02208871	0.007413743
890	-219.3001	-223.9759	4.675792	0.03410799	0.02542042	0.008687564	0.02542042
900	-210.2874	-216.357	6.069594	0.01911241	0.004907869	0.01420454	0.004907869
910	-216.9111	-221.2951	4.384008	0.01192448	0.005192968	0.00673151	0.005192968
920	-243.9448	-248.1602	4.215379	0.110363	0.08818596	0.02217707	0.08818596
930	-243.3907	-248.6847	5.294034	0.06113945	0.0108881	0.05025135	0.0108881
940	-223.3893	-229.3182	5.928943	0.04828803	0.02136563	0.02692239	0.02136563
950	-246.2591	-250.1049	3.845765	0.1241867	0.1058293	0.0183574	0.1058293
960	-225.0325	-230.6251	5.592654	0.05432441	0.03350192	0.02082248	0.03350192
970	-210.0055	-215.6185	5.613042	0.02250583	0.001770512	0.02073532	0.001770512
980	-253.9007	-258.588	4.68734	0.07794523	0.02437311	0.05357212	0.02437311
990	-232.3196	-237.3258	5.006201	0.0735076	0.05348089	0.02002671	0.05348089
1000	-235.6865	-240.8108	5.124371	0.07354981	0.04315721	0.0303926	0.04315721
1010	-243.1663	-248.0116	4.845333	0.07992806	0.04069243	0.03923563	0.04069243
1020	-215.9239	-221.3068	5.382904	0.02856661	0.01803818	0.01052843	0.01803818
